Gene = wls
index = 1935
Annotated 5SS: [1489]
Annotated 3SS: [2016]
SMsplice 5SS: [1489]
SMsplice 3SS: [2016]
top_k =  1000
Partition function (log Z): -6.1452841501061055

Sorted 5' Splice Sites (High to Low Probability):
Position 1489: 0.9849424368669288
Position 708: 0.36988070162297104
Position 1807: 0.19267928919096913
Position 1917: 0.1527579061195957
Position 2691: 0.08239169926757697
Position 1956: 0.07012419835478606
Position 1801: 0.011614396535165437
Position 417: 0.008552960616455987
Position 277: 0.006878001463440801
Position 2480: 0.005422089893566474
Position 540: 0.004216453172101249
Position 2504: 0.003764953671163348
Position 449: 0.003494351502450409
Position 659: 0.0028496417381114227
Position 2382: 0.002643129514497236
Position 1099: 0.002189229688855581
Position 255: 0.0020759667615938017
Position 712: 0.0018627961366412358
Position 71: 0.0018331845363880998
Position 1749: 0.0017637534601069279
Position 152: 0.001649220360810689
Position 1516: 0.0014728323515390282
Position 529: 0.0009827715201802848
Position 2213: 0.0009743166757295739
Position 281: 0.0009335362820354756
Position 453: 0.0009282235395389849
Position 728: 0.0007905950556181917
Position 1338: 0.0007680035833038072
Position 144: 0.0006977436387731799
Position 84: 0.0006800666662940261
Position 382: 0.0006598076921348382
Position 1001: 0.0005935937830873889
Position 121: 0.0005145877746685542
Position 656: 0.0004880039123805859
Position 1637: 0.00029390017791920746
Position 231: 0.0002852702587836914
Position 2616: 0.0002449376069092379
Position 371: 0.00023189893421304513
Position 672: 0.00022311371539980213
Position 402: 0.00021520989746755988
Position 257: 0.0001679808671221459
Position 2169: 0.00014789882474211248
Position 545: 0.0001252819427028793
Position 620: 0.0001238973816945558
Position 2429: 0.00011641346175296433
Position 799: 0.00011173032104760273
Position 836: 0.00010341370126986627
Position 1890: 9.543702980617387e-05
Position 563: 7.7113016787205e-05
Position 28: 6.483802138577067e-05
Position 64: 6.333977356060001e-05
Position 1416: 6.230771242225748e-05
Position 1082: 5.9270352179148244e-05
Position 459: 5.8954466617478047e-05
Position 1055: 5.067526194103789e-05
Position 2829: 4.995353475852095e-05
Position 933: 4.7216782015594306e-05
Position 481: 4.511627852792168e-05
Position 1356: 3.994212951582211e-05
Position 696: 3.689637809766078e-05
Position 208: 3.673678075128313e-05
Position 531: 3.510427219341105e-05
Position 1508: 3.492780353655821e-05
Position 1839: 3.0144237302057065e-05
Position 182: 3.0064458464508577e-05
Position 2681: 2.990499901549669e-05
Position 1068: 2.82771112750269e-05
Position 260: 2.795771214951342e-05
Position 694: 2.7830560242215256e-05
Position 2643: 2.6171038385867558e-05
Position 1701: 2.3044417567439598e-05
Position 1368: 2.1394588837481272e-05
Position 2658: 2.0979326218144434e-05
Position 1627: 1.700915438573417e-05
Position 1728: 1.5394445489295056e-05
Position 2369: 1.3784916396988008e-05
Position 1256: 9.827343962001933e-06
Position 953: 9.445743608432671e-06
Position 936: 9.14806245311856e-06
Position 119: 7.4242631092888545e-06
Position 2827: 6.8256825288093585e-06
Position 508: 6.778194976360145e-06
Position 2482: 5.979021965339082e-06
Position 76: 5.815158495862074e-06
Position 96: 5.441577490814451e-06
Position 596: 4.74272168252515e-06
Position 2525: 4.717729768037332e-06
Position 44: 3.6434938302410014e-06
Position 2508: 3.0499739128870356e-06
Position 312: 2.7819945093611428e-06
Position 12: 2.0773373291871136e-06
Position 2114: 1.9007403476365518e-06
Position 361: 1.6346738846662313e-06
Position 613: 1.5612245484353469e-06
Position 1210: 1.3385407059436774e-06
Position 326: 1.061951932553742e-06
Position 2315: 1.0118596757705685e-06
Position 2180: 6.677928554621338e-07
Position 1159: 6.220485336533851e-07
Position 1842: 6.037382882316079e-07
Position 2254: 1.9465130265472756e-07
Position 1284: 1.4338834012580586e-07
Position 221: 4.917032711965249e-08
Position 1687: 1.604175567485413e-08
Position 1669: 1.3493786245576222e-08
Position 1987: 1.2453099462449015e-08
Position 1710: 3.3821196399824095e-09
Position 2017: 3.082814859063309e-09
Position 966: 2.2926403936820397e-09
Position 1239: 2.0876681912834428e-09
Position 2633: 1.645115265692514e-09
Position 306: 9.082039823131483e-10
Position 1149: 3.2645479285375314e-10
Position 905: 5.5085259592097825e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2016: 0.8852329923767184
Position 1546: 0.21990292695908434
Position 936: 0.20044310120425696
Position 778: 0.14920116393085034
Position 1669: 0.1338181354203221
Position 1710: 0.09721705564426829
Position 2745: 0.07395674140417484
Position 2036: 0.03731130612847596
Position 2067: 0.019175314690981014
Position 836: 0.018739440742264336
Position 1178: 0.01451059211305
Position 1852: 0.011797511977143486
Position 1719: 0.010173895007752695
Position 2584: 0.006053868170536878
Position 467: 0.004400134034591363
Position 2854: 0.004296241922709329
Position 2922: 0.003055113311468515
Position 1423: 0.0026639617901832403
Position 2603: 0.002323294401002767
Position 515: 0.002293007162426771
Position 1849: 0.0022904176573071517
Position 2878: 0.002218440414568943
Position 1977: 0.0019401910167566353
Position 539: 0.0018388754352919715
Position 867: 0.0017324595969797016
Position 720: 0.0017212419453042829
Position 1055: 0.001681037205716664
Position 2427: 0.0016554905515458553
Position 2978: 0.0015948246510619306
Position 134: 0.0015357754860409962
Position 1790: 0.0014819258898405357
Position 254: 0.0013004198938070361
Position 961: 0.0009384478455253948
Position 518: 0.000839518878514733
Position 2593: 0.000830359974954621
Position 2957: 0.0008046730496747335
Position 2827: 0.0006819842635547198
Position 2504: 0.000651758463516063
Position 1193: 0.0005815646300388604
Position 1289: 0.00043093286163738186
Position 2658: 0.000415758892079669
Position 2224: 0.00040670836341846577
Position 139: 0.00038185610040807316
Position 878: 0.0003586031942271348
Position 2298: 0.0003334603706924504
Position 914: 0.0003071643019771921
Position 596: 0.00026663353987592045
Position 1767: 0.0002440041310336444
Position 1415: 0.00015215922971191604
Position 350: 0.00013439343419602322
Position 2525: 0.00012819299987340855
Position 2286: 0.00010087067438883993
Position 632: 8.688240860618777e-05
Position 1466: 7.936962273898717e-05
Position 2270: 6.997250461576447e-05
Position 1113: 5.863451174603745e-05
Position 1279: 5.6106783073914036e-05
Position 1911: 5.494122091383906e-05
Position 1337: 5.348545751584226e-05
Position 1001: 5.096469661763328e-05
