Gene = mRpL20
index = 1766
Annotated 5SS: [192 464]
Annotated 3SS: [254 517]
SMsplice 5SS: [192 464]
SMsplice 3SS: [254 517]
top_k =  1000
Partition function (log Z): -2.956870290368326

Sorted 5' Splice Sites (High to Low Probability):
Position 192: 0.954416221218797
Position 464: 0.9518457396838662
Position 40: 0.01191065805610142
Position 408: 0.007820500473581259
Position 468: 0.003815353169633546
Position 28: 0.0015440891849388468
Position 23: 0.0015374162817632059
Position 412: 0.0007877173271359407
Position 401: 6.666133039833944e-05
Position 45: 4.989826421728479e-05
Position 132: 3.034471599612841e-05
Position 642: 2.9043100984599192e-05
Position 391: 1.785062526969607e-05
Position 394: 8.972497092476836e-06
Position 209: 3.81967037143326e-06
Position 196: 3.40065597729422e-06
Position 570: 2.521207858193831e-06
Position 381: 2.1659055268351387e-06
Position 48: 1.9032534961527778e-06
Position 17: 1.540136054734373e-06
Position 522: 9.519841464014151e-07
Position 368: 5.640058287435277e-07
Position 145: 5.239677613970615e-07
Position 238: 1.6370449329008473e-07
Position 137: 1.185955507893218e-07
Position 142: 1.0751027682148873e-07
Position 108: 2.6876207736760433e-08
Position 91: 2.455582847498334e-08
Position 279: 1.1190974105546935e-08
Position 301: 1.0218792621660431e-08
Position 303: 9.435956314883626e-09
Position 597: 7.862244382572914e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 517: 0.9663652679676097
Position 254: 0.9166626308879336
Position 262: 0.020364431462889087
Position 102: 0.014965066521947075
Position 310: 0.008936916421829706
Position 522: 0.0038937834229966083
Position 238: 0.0010015564004884122
Position 265: 0.0007676041256400964
Position 570: 0.0004692126555773691
Position 332: 0.0001629832311513243
Position 564: 7.327723921566328e-05
Position 341: 6.37649844905005e-05
Position 464: 4.345585752365275e-05
Position 575: 3.96296278734598e-05
Position 703: 2.7933461079189892e-05
Position 585: 1.9574720996939817e-05
Position 301: 1.433155225457116e-05
Position 641: 1.2259637086139727e-05
Position 401: 3.898841937544011e-06
Position 429: 2.9533404492354813e-06
Position 689: 2.2706282586836684e-06
Position 594: 1.4586677795390639e-06
Position 347: 1.0622346823817455e-06
Position 548: 6.407664732045814e-07
Position 386: 6.335348978245416e-07
Position 411: 4.5621367965367966e-07
Position 679: 4.101401661967681e-07
Position 398: 3.682998021198368e-07
Position 625: 1.2362159375143858e-07
Position 373: 1.1822865636927115e-07
Position 692: 1.1653673930990267e-07
Position 665: 5.355776101098441e-08
Position 612: 4.149968808919345e-08
Position 182: 2.6808368658753033e-08
Position 189: 1.7406360045854214e-08
Position 686: 3.934177147727121e-09
Position 587: 9.288209844191928e-10
Position 431: 7.649605668709982e-10
Position 167: 3.948725683564655e-10
Position 169: 1.0526137649522824e-10
Position 408: 2.6323432844584085e-11
Position 231: 6.827426719981876e-12
