Gene = SmydA-2
index = 1508
Annotated 5SS: [1186 1804]
Annotated 3SS: [1541 1859]
SMsplice 5SS: [1186 1804]
SMsplice 3SS: [1541 1859]
top_k =  1000
Partition function (log Z): -5.562886556956855

Sorted 5' Splice Sites (High to Low Probability):
Position 1804: 0.9903051214224253
Position 1186: 0.8271953153102927
Position 871: 0.031158525456143196
Position 482: 0.022423162379230817
Position 152: 0.017635679447400326
Position 287: 0.016671724341074102
Position 1486: 0.012746133607201166
Position 796: 0.003898017844214034
Position 578: 0.003022399551292537
Position 531: 0.002734398222181482
Position 1455: 0.002112619208374114
Position 244: 0.00202473766749679
Position 2159: 0.0018100828346313796
Position 1302: 0.0018069382432899825
Position 760: 0.0016488013783836867
Position 49: 0.0015808628747376685
Position 1290: 0.0013711857621337678
Position 156: 0.0013058057912388457
Position 1212: 0.0011636653247172135
Position 2192: 0.0011421944859276289
Position 644: 0.0009713430577185428
Position 331: 0.0008773337580264085
Position 418: 0.0008560496835278158
Position 1680: 0.000833152008118328
Position 54: 0.0005487044467227053
Position 241: 0.0005422347780418532
Position 106: 0.0005236580114890288
Position 521: 0.0005177761304475615
Position 1116: 0.0004347047962669357
Position 1134: 0.00037662137474336687
Position 753: 0.0003270732745315506
Position 1294: 0.0002611273767971432
Position 19: 0.00024862486353867776
Position 66: 0.00024237950371076565
Position 1298: 0.00021958539178972445
Position 1385: 0.00019919422976820192
Position 254: 0.00018456993653425427
Position 403: 0.00017966532105407059
Position 306: 0.00017107879296583087
Position 222: 0.00016879723113560598
Position 1306: 0.00016061255767995994
Position 1780: 0.00012567688980779743
Position 519: 0.00011446588618446992
Position 1585: 0.00010448597817413518
Position 646: 0.00010008843445422185
Position 443: 9.566233964701927e-05
Position 1163: 7.797868726340552e-05
Position 219: 7.625021109151944e-05
Position 1161: 7.338402788614247e-05
Position 1658: 6.892455328100144e-05
Position 2107: 6.879314684006715e-05
Position 1330: 6.837562642530054e-05
Position 2188: 5.672315860085685e-05
Position 423: 5.4134714762488244e-05
Position 573: 5.14060193345809e-05
Position 1092: 4.965805024346359e-05
Position 1620: 4.476267590805723e-05
Position 1245: 4.461779424387982e-05
Position 1538: 3.6411812907541954e-05
Position 2123: 3.5802592977090716e-05
Position 1118: 3.4461837253909724e-05
Position 633: 3.213886973556514e-05
Position 1938: 2.199614219208999e-05
Position 607: 2.029231276285638e-05
Position 767: 1.6172635575621298e-05
Position 1899: 1.6123270748135295e-05
Position 985: 1.4628437236086373e-05
Position 561: 1.1200908786697167e-05
Position 1251: 9.704965756595984e-06
Position 1103: 8.010331986556702e-06
Position 1314: 7.528009322533234e-06
Position 509: 7.175101620601025e-06
Position 1508: 7.011195636636465e-06
Position 1623: 6.05666002505626e-06
Position 200: 5.751882837527121e-06
Position 962: 4.928139196578001e-06
Position 1072: 4.821942702143694e-06
Position 1711: 4.29185234207262e-06
Position 943: 4.051641994694784e-06
Position 1378: 3.973573074681817e-06
Position 591: 3.136680246446129e-06
Position 1839: 3.1111592248681057e-06
Position 2133: 1.877593035193378e-06
Position 1589: 1.5950203876531777e-06
Position 2110: 1.4411322858505189e-06
Position 1988: 8.085999536156473e-07
Position 2186: 1.593839720287849e-07
Position 198: 1.196435991816313e-07
Position 1583: 1.4315668072895777e-10
Position 544: 6.772317483232686e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1859: 0.993502521410024
Position 1541: 0.8759011425927058
Position 1606: 0.014765371866219644
Position 1354: 0.014631888841008788
Position 1748: 0.014302263777391779
Position 922: 0.00685361255396515
Position 1279: 0.005702554656413986
Position 204: 0.00452374576742967
Position 1508: 0.0038759396319645464
Position 1583: 0.0026429366032070223
Position 1461: 0.0025248763026825562
Position 2219: 0.0019727974156342333
Position 1358: 0.0015048061609024138
Position 705: 0.0014833934996226605
Position 500: 0.001200054991254611
Position 1082: 0.0008562012243024176
Position 1115: 0.0008370433344328413
Position 2241: 0.0008186977715089973
Position 1632: 0.0006405983444863757
Position 452: 0.0004632469017399728
Position 679: 0.0004016531910282111
Position 254: 0.0003964916973804309
Position 2248: 0.0003198639950033246
Position 1884: 0.0003182197010101186
Position 350: 0.00027612032531896955
Position 792: 0.0002573308575906654
Position 841: 0.00025472368195946686
Position 1589: 0.000251527552916394
Position 341: 0.00023331226336469163
Position 555: 0.00023211307611620472
Position 1385: 0.0002138747584768603
Position 875: 0.00019157181668787369
Position 591: 0.00017177243191095868
Position 1616: 0.0001633980932785622
Position 210: 0.0001481367932070834
Position 685: 0.00014251399602253453
Position 1396: 0.00012143434581397461
Position 1727: 0.00011334562574482501
Position 1086: 0.00010729815484796136
Position 509: 0.00010494501044735317
Position 919: 8.628790075350893e-05
Position 2257: 8.029934490452504e-05
Position 418: 5.7636667254059956e-05
Position 1378: 5.3235462137354895e-05
Position 1365: 4.949126740466732e-05
Position 999: 4.890380181740015e-05
Position 219: 4.206963553192331e-05
Position 1970: 4.0349128191793467e-05
Position 359: 2.814550514323036e-05
Position 155: 2.5657531261716814e-05
Position 1646: 2.4870791606707197e-05
Position 101: 2.3393908272705715e-05
Position 884: 2.1091290133368107e-05
Position 1067: 1.896354827795328e-05
Position 1843: 1.6967911510851775e-05
Position 956: 1.5891453022070097e-05
Position 1871: 1.565328060624555e-05
Position 1001: 1.1502510230763314e-05
Position 621: 8.923550982238047e-06
Position 810: 8.083975292157118e-06
Position 1055: 7.925710940594543e-06
Position 1005: 6.123894507826702e-06
Position 106: 6.0440686005392295e-06
Position 1176: 5.693544467940295e-06
Position 1996: 5.494194486598723e-06
Position 1070: 5.356781268869975e-06
Position 1415: 5.050012284209898e-06
Position 732: 5.030115404682621e-06
Position 1371: 4.979745959281042e-06
Position 760: 4.3399796413590286e-06
Position 581: 4.06047041234124e-06
Position 2159: 3.889969393788859e-06
Position 319: 3.339999284274369e-06
Position 561: 3.2964843749896017e-06
Position 529: 3.2110597244237457e-06
Position 390: 3.0233630804057924e-06
Position 2035: 2.6484613014047143e-06
Position 1217: 2.5508178058836585e-06
Position 134: 2.407556618430057e-06
Position 1052: 2.1168677023226225e-06
Position 120: 1.9255833724191857e-06
Position 870: 1.7647702810491935e-06
Position 2012: 1.7128355970778444e-06
Position 1903: 1.436777784494994e-06
Position 567: 1.0669953687325482e-06
Position 1978: 1.0526400047321805e-06
Position 890: 1.0197676882274805e-06
Position 66: 9.690588376275991e-07
Position 1150: 7.548458235338835e-07
Position 331: 7.473942459332738e-07
Position 1988: 7.466810897206916e-07
Position 2083: 4.3156208137269816e-07
Position 2032: 2.663544625364995e-07
Position 2029: 2.2363839888806356e-07
Position 2061: 8.835555176228444e-08
Position 2174: 7.073683618913043e-08
Position 2171: 7.004866388766897e-08
Position 2123: 6.17246003186408e-08
Position 306: 2.5576678377269912e-08
Position 2186: 2.2470245523857827e-08
Position 616: 1.9225307601896127e-08
Position 1092: 6.453266912897723e-09
Position 376: 1.7749398734918308e-09
Position 267: 4.5649037620681196e-10
Position 152: 4.4432434229354283e-10
Position 394: 3.504692115057392e-10
Position 293: 9.444146284364687e-11
Position 286: 9.161175440966794e-11
Position 720: 4.091259701668693e-11
Position 123: 2.0585778640327055e-11
Position 282: 2.3273092922527198e-12
Position 270: 1.46493462588013e-12
Position 112: 5.857668956215465e-14
Position 273: 1.554488849004387e-14
Position 261: 4.359811535683542e-15
