Gene = GramD1B
index = 1200
Annotated 5SS: [ 2467  5469  6128  7946  9546  9863 10066 10374 10957 12377]
Annotated 3SS: [ 5177  5652  7695  8431  9609  9934 10176 10653 11928 12443]
SMsplice 5SS: [  594  5469  6128  7946  9546  9863 10066 10374 12377 12565 13352]
SMsplice 3SS: [ 5177  5652  7698  8431  9609  9934 10176 11928 12443 13201 13526]
top_k =  1000
Partition function (log Z): 21.51483043254634

Sorted 5' Splice Sites (High to Low Probability):
Position 12377: 0.9998110331288959
Position 9546: 0.9939508612335269
Position 10066: 0.9892030651838879
Position 9863: 0.9879804969964479
Position 6128: 0.9708634477984506
Position 10374: 0.967307694145201
Position 594: 0.9633573205419268
Position 5469: 0.9163707595633023
Position 7946: 0.9104309206237661
Position 12565: 0.8028396829829338
Position 13352: 0.6492288535969764
Position 10930: 0.3178673020521132
Position 10957: 0.28011517343540143
Position 1187: 0.26512025497087577
Position 1379: 0.06808787888900597
Position 12242: 0.06483024730856515
Position 11661: 0.06228238416067786
Position 6519: 0.06225807525907834
Position 13795: 0.055853624434143205
Position 8086: 0.05426940476543913
Position 8039: 0.04888712088674644
Position 8536: 0.04239070839659763
Position 7942: 0.03676112286504626
Position 5522: 0.035155483637373384
Position 11012: 0.032831840488714126
Position 5473: 0.03257640520163718
Position 11402: 0.029220056159484867
Position 3155: 0.025923353784660808
Position 12725: 0.021764641220805788
Position 10705: 0.020834515024289336
Position 4836: 0.019221584645906887
Position 7615: 0.01798950302935832
Position 13091: 0.017938986595910648
Position 12181: 0.017675341918544037
Position 10828: 0.016987175712589824
Position 12245: 0.016708279548654444
Position 964: 0.015816738573006195
Position 9331: 0.014950915620514229
Position 14173: 0.014710450832474348
Position 12670: 0.014117259861230056
Position 12249: 0.013965941409639136
Position 8354: 0.01321917332433618
Position 13356: 0.011876225729888031
Position 1273: 0.011032211097400286
Position 948: 0.010387738042779432
Position 12239: 0.010360423857363717
Position 708: 0.0099055506423821
Position 2778: 0.009089352703306047
Position 13124: 0.008908363936233137
Position 211: 0.008267634237532396
Position 8631: 0.00801817623047615
Position 102: 0.007697099598639122
Position 11037: 0.007271807606300501
Position 3681: 0.00628704185621759
Position 1191: 0.006135166511043429
Position 6269: 0.005580008008006892
Position 10968: 0.005342064598453843
Position 12532: 0.005257741420382173
Position 755: 0.005236534595432982
Position 3306: 0.004186336421533436
Position 11746: 0.004076688665320292
Position 11313: 0.003919457494312274
Position 14053: 0.003903339854837531
Position 7093: 0.003675945400817274
Position 5841: 0.003669509976489494
Position 8478: 0.002849182573439552
Position 5814: 0.0027995330907262805
Position 2467: 0.0026648838544544224
Position 6523: 0.0026245141833621016
Position 3209: 0.0025542513121341727
Position 6197: 0.0022101080163663273
Position 6626: 0.0021116708288672335
Position 724: 0.0020494774222229893
Position 13454: 0.001956846222967225
Position 459: 0.0019526779255248147
Position 10117: 0.001842004754794899
Position 7607: 0.001734402191664076
