Gene = nuf
index = 1825
Annotated 5SS: [38084 39237 39441 40243 40456]
Annotated 3SS: [38957 39305 39785 40306 41056]
SMsplice 5SS: [  722  9231  9578  9938 22334 39441 40243 40456]
SMsplice 3SS: [ 9074  9294  9868 22218 39305 39785 40306 41056]
top_k =  1000
Partition function (log Z): 13.10061745718756

Sorted 5' Splice Sites (High to Low Probability):
Position 22334: 0.9994414379185861
Position 9578: 0.9943255506939314
Position 9231: 0.9907308554903997
Position 39441: 0.989516244632805
Position 40243: 0.9844723524450042
Position 40456: 0.9693490709106088
Position 722: 0.709177083628407
Position 12783: 0.5384677005618796
Position 9938: 0.4875213615023828
Position 12975: 0.31919733283803997
Position 26015: 0.19577250304986904
Position 10447: 0.19131982329537714
Position 7117: 0.19108902743099845
Position 1966: 0.1658180919653924
Position 395: 0.14542898247730857
Position 21363: 0.13131923970468323
Position 2312: 0.12842053811154144
Position 10797: 0.11654183652061752
Position 4766: 0.09217093753219029
Position 106: 0.09207591654194815
Position 14055: 0.09026832424589956
Position 13813: 0.0889403463780984
Position 12603: 0.08685739651598737
Position 39627: 0.08166445122368107
Position 40766: 0.07326378199372909
Position 13526: 0.06910464472947023
Position 12932: 0.060490319532840356
Position 41926: 0.057688603475485295
Position 41182: 0.05193957388716142
Position 6405: 0.04731103895236785
Position 3095: 0.045507388410751165
Position 7139: 0.043620660769282775
Position 13780: 0.03728744580313805
Position 2562: 0.03683255185060537
Position 13172: 0.03305933443822502
Position 1409: 0.031585365989138685
Position 1939: 0.029837250028310044
Position 39623: 0.028711022379804635
Position 11567: 0.027460640049552364
Position 1962: 0.026926417645212277
Position 937: 0.02546476243325185
Position 41005: 0.02487407961338285
Position 569: 0.023524312903015772
Position 40887: 0.023383980122026488
Position 5780: 0.02247603773056292
Position 567: 0.021471274593352994
Position 565: 0.01940529571260404
Position 3573: 0.017342229662806664
Position 40964: 0.01683268130027286
Position 3595: 0.01515407772534134
Position 40247: 0.014470919519261794
Position 13382: 0.014108429828036728
Position 13835: 0.013663308619855132
Position 40894: 0.01268815158590476
Position 40640: 0.012214137893741995
Position 40821: 0.010057947998582503
Position 8289: 0.009876849295496187
Position 7635: 0.009697439377299171
Position 252: 0.009259605110339802
Position 561: 0.00890935202412497
Position 10026: 0.008656680158861466
Position 40460: 0.0076029428659863335
Position 3399: 0.007472635199336152
Position 5552: 0.0073577635179560745
Position 7699: 0.007183477225494951
Position 563: 0.0070593989231869545
Position 7888: 0.006751241263550478
Position 1970: 0.006565124904490496
Position 7688: 0.006308661705711066
Position 40849: 0.005839697898582533
Position 13397: 0.005533234392340894
Position 14716: 0.005215250797717955
Position 41729: 0.005155411286262131
Position 9602: 0.004812144202970161
Position 10898: 0.004562298691917765
Position 11709: 0.004496338901421861
Position 10424: 0.0033706098725754113
Position 25770: 0.003121336975225003
Position 6722: 0.00277662025623337
Position 10835: 0.002594551684765415
Position 10206: 0.002205860242052922
Position 12325: 0.002194623996521399
Position 13503: 0.0021907779397420525
Position 41316: 0.0021238075948431866
Position 1894: 0.002113768573339342
Position 387: 0.0018324540930209268
Position 1136: 0.0017914535487256395
Position 10052: 0.001618438136305948
Position 4023: 0.001355137157967456
Position 40503: 0.0012861423522762367
Position 13003: 0.0012229202969406315
Position 22895: 0.001195258965434324
Position 12711: 0.0011835834614601773
Position 2370: 0.0011562342708648224
Position 22920: 0.0010835864927767644
Position 11560: 0.0010741010199187162
Position 22678: 0.0010260572130408967
Position 12270: 0.0010135780961374504
Position 22674: 0.000943275838724945
Position 42005: 0.0008565312855511378
Position 39445: 0.0008004499095247853
Position 9225: 0.0007953796926182127
Position 41559: 0.0007680521014106385
Position 12684: 0.000733280431061369
Position 9813: 0.0006928350994575081
Position 22861: 0.0006732267671578678
Position 579: 0.0006195147671077539
Position 10689: 0.0006129223945601566
Position 138: 0.0006058568919615604
Position 238: 0.0006052552251411868
Position 40962: 0.0006026496983823598
Position 24963: 0.00059121730427125
Position 40627: 0.000577344218250428
Position 393: 0.0005543757941152091
Position 13157: 0.0005428766333765111
Position 1200: 0.0005085569674632628
Position 9365: 0.00048672165882321724
Position 10176: 0.0004053104780074345
Position 1127: 0.00040263308317541063
Position 3525: 0.00037917463407425927
Position 96: 0.0003786467642483109
Position 5347: 0.0003759670714813879
Position 1454: 0.00037591114861103075
Position 1575: 0.00036575627407624343
Position 3465: 0.0003436919150626341
Position 780: 0.00034133572939260985
Position 40835: 0.00033792025880076057
Position 40476: 0.000331240424277085
Position 40629: 0.0003131152214362964
Position 125: 0.0003096530772973433
Position 10159: 0.0002769356801815847
Position 318: 0.0002756088172800876
Position 40619: 0.00026521666519610293
Position 10481: 0.00025987050234183695
Position 10498: 0.0002592658740193359
Position 2323: 0.0002427796981968792
Position 146: 0.00022404994028339743
Position 3614: 0.00021032616414924898
Position 11396: 0.00020518668007163285
