Gene = Fhos
index = 1165
Annotated 5SS: [13011 23699 29039 31439 31687 31981 32297 32613 32819 33726 34102 35687
 35899 36890 37682 43608]
Annotated 3SS: [23377 28928 31379 31501 31756 32074 32352 32680 33002 33899 35319 35751
 36550 36965 43380 44501]
SMsplice 5SS: [  877  9507 29039 31439 31687 31981 32297 32613 32819 33726 34102 35687
 35899 36890 37682 43608]
SMsplice 3SS: [ 9430 28928 31379 31501 31756 32074 32352 32680 33002 33899 35319 35751
 36550 36965 43380 44501]
top_k =  1000
Partition function (log Z): 43.80971512574291

Sorted 5' Splice Sites (High to Low Probability):
Position 36890: 0.9991128532804537
Position 29039: 0.9955998359354769
Position 31439: 0.9907337452469877
Position 32297: 0.99066933007262
Position 32819: 0.9891720103928097
Position 37682: 0.9880568838702164
Position 34102: 0.9874009422173989
Position 32613: 0.9689864568414919
Position 35687: 0.9611806760370811
Position 43608: 0.9380064165070812
Position 35899: 0.9144047573881806
Position 877: 0.9109858201293146
Position 31981: 0.8930007369645794
Position 9507: 0.8803850653000876
Position 33726: 0.8356637915429889
Position 31687: 0.6619356542286492
Position 5762: 0.598139980691119
Position 36216: 0.479409135612688
Position 9267: 0.4097236827109626
Position 6454: 0.27817399333951043
Position 6919: 0.2721449984256514
Position 35243: 0.21802092021458122
Position 35039: 0.194847271474431
Position 34762: 0.190108115796128
Position 44203: 0.1747520890571604
Position 34551: 0.15250902367791513
Position 39218: 0.1366674809592478
Position 9987: 0.13191481602894972
Position 10169: 0.11648538622902377
Position 30866: 0.11394420330108357
Position 9668: 0.06996979523392811
Position 6799: 0.05148178345153968
Position 34824: 0.05014910777291141
Position 6038: 0.0462029958931227
Position 6030: 0.038136897016666546
Position 34444: 0.035290326042824394
Position 6410: 0.034688589504530895
Position 103: 0.03427158699643891
Position 43625: 0.029394126790259222
Position 15060: 0.02658714756474484
Position 15070: 0.023470302339048895
Position 5962: 0.022060840206358803
Position 407: 0.02134400720260432
Position 12370: 0.02027049173146808
Position 605: 0.017049231829720374
Position 6005: 0.017046949141862076
Position 34555: 0.01630297547668464
Position 20754: 0.015921105881310026
Position 6158: 0.015903867166267294
Position 33633: 0.015550761224933816
Position 35655: 0.015290842283957065
Position 12333: 0.014522440844268238
Position 32543: 0.012858686396456412
Position 35223: 0.011607824617363913
Position 33318: 0.010859923138344689
Position 39854: 0.010762234467179091
Position 34224: 0.009877840557320116
Position 31155: 0.009823056354485549
Position 44188: 0.009275808020127714
Position 32279: 0.008731767669507104
Position 15296: 0.008194687430315477
Position 853: 0.007675785922727148
Position 40006: 0.0070545380384797445
Position 2134: 0.006192927068580042
Position 33170: 0.005999144640356941
Position 32592: 0.005935288532392309
Position 35903: 0.005843180191790836
Position 36018: 0.005752205008542198
Position 3030: 0.005403848615309997
Position 37773: 0.005273468987933415
Position 7175: 0.005052929985138186
Position 21704: 0.00492280860459355
Position 6553: 0.0047686024751737366
Position 1484: 0.004767490385054778
Position 158: 0.004407787714567717
Position 29072: 0.004400164064528331
Position 34844: 0.00400072587165254
Position 10376: 0.003938802676760537
Position 35581: 0.003694239304173495
Position 1336: 0.003627243100916872
Position 30980: 0.0035059976119744046
Position 30312: 0.003434197407617234
Position 35148: 0.0033514600565180187
Position 107: 0.003005289928998966
Position 30976: 0.002974632835280725
Position 363: 0.0028698315482337984
Position 30053: 0.0027708481220277614
Position 2589: 0.002740251188379751
Position 35595: 0.002640610851937932
Position 36118: 0.002567832269154912
Position 30572: 0.002559099119159297
Position 43808: 0.0025529980593624554
Position 33399: 0.0025492242910928114
Position 38413: 0.002494052794988326
Position 30972: 0.002388932858878824
Position 426: 0.002374011401321446
Position 6623: 0.0021861014183216575
Position 32452: 0.0021303336136204716
Position 31919: 0.0020913867152196485
Position 4613: 0.0019152397830321877
Position 6803: 0.001857593683176169
Position 29485: 0.0017762430376629197
Position 22314: 0.0017612407278230933
Position 105: 0.0016654013302400926
Position 33074: 0.001642378428885454
Position 44132: 0.0015225733681256879
Position 887: 0.0015037706362694004
Position 34741: 0.0014560621671729436
Position 43854: 0.0013156720069860367
Position 34563: 0.0012866758855666926
Position 31207: 0.00127738516473966
Position 4523: 0.0012589036014900121
