Gene = Ccdc56
index = 1056
Annotated 5SS: [457]
Annotated 3SS: [519]
SMsplice 5SS: [457]
SMsplice 3SS: [519]
top_k =  1000
Partition function (log Z): -3.405638870815188

Sorted 5' Splice Sites (High to Low Probability):
Position 457: 0.9474539728682341
Position 1183: 0.17696229248351442
Position 715: 0.16533763465875276
Position 380: 0.033156340584832675
Position 398: 0.0312552559209498
Position 1120: 0.012747372968009773
Position 1189: 0.012489873864454996
Position 357: 0.00913628652761641
Position 1164: 0.0065072640997009355
Position 1028: 0.0040549390362777955
Position 1498: 0.0028613010057976225
Position 394: 0.0022904826413979325
Position 1504: 0.0017994300310321145
Position 592: 0.0006272185767202178
Position 137: 0.0006266846231407777
Position 1342: 0.0006238919235149613
Position 1195: 0.00040842517819846653
Position 734: 0.00040755919259373945
Position 1004: 0.0003363824647084512
Position 966: 0.0003175023440855047
Position 374: 0.00021992118946158356
Position 670: 0.00021945721462586178
Position 1001: 0.00021174853179088443
Position 1198: 0.00015738968294929807
Position 1108: 0.00012076292368121331
Position 675: 0.00011377257256140003
Position 1078: 0.00010952666997876327
Position 1465: 9.984282978674479e-05
Position 852: 9.739704711382901e-05
Position 271: 9.129931226331866e-05
Position 945: 7.364888853248437e-05
Position 10: 6.60787440716023e-05
Position 461: 5.5454497222490545e-05
Position 1143: 5.180659940157001e-05
Position 1544: 4.447095584734052e-05
Position 1054: 4.396579747547637e-05
Position 359: 3.805343460096041e-05
Position 1249: 3.598166108597365e-05
Position 1422: 2.9709235654154193e-05
Position 384: 2.0746350764994345e-05
Position 1372: 2.0408990702404755e-05
Position 34: 2.0241009742908965e-05
Position 113: 1.9148100906749153e-05
Position 1261: 1.8880010838499246e-05
Position 424: 1.6937809468175304e-05
Position 816: 1.4264759166094298e-05
Position 774: 1.0006881983669294e-05
Position 441: 9.724735467518247e-06
Position 1450: 9.662617953434652e-06
Position 312: 8.36764895734668e-06
Position 404: 7.652104528183266e-06
Position 719: 6.180321915715461e-06
Position 326: 5.392052388066799e-06
Position 444: 5.285940808348394e-06
Position 1258: 3.0851033396644786e-06
Position 755: 2.3495293246422057e-06
Position 706: 1.7132245997210507e-06
