Gene = Srpk79D
index = 1523
Annotated 5SS: [4747 5060 5575 5952 6333 7799 8848]
Annotated 3SS: [4837 5122 5628 6173 7246 8576 8918]
SMsplice 5SS: [1454 5060 5575 5952 7799 8848 9165]
SMsplice 3SS: [4837 5122 5628 7693 8576 8918 9217]
top_k =  1000
Partition function (log Z): 10.752181961791255

Sorted 5' Splice Sites (High to Low Probability):
Position 5575: 0.9769530202040924
Position 5952: 0.9760386753989679
Position 7799: 0.9604221097198865
Position 8848: 0.9387010316622582
Position 5060: 0.9275313359819537
Position 1454: 0.9258478763639357
Position 9165: 0.6709181077060239
Position 6333: 0.29777574776838234
Position 8506: 0.20713138468925563
Position 6338: 0.19659175667628176
Position 5385: 0.18967468290490597
Position 4747: 0.16491521138336507
Position 9634: 0.08094305039325539
Position 9734: 0.07430597068227496
Position 274: 0.0537542604514962
Position 270: 0.04958912010602426
Position 2863: 0.04197439727010512
Position 8183: 0.03962327723582616
Position 9669: 0.03812789576087964
Position 1488: 0.03747444257619602
Position 8815: 0.036661294119422476
Position 9648: 0.03564662658373086
Position 7916: 0.035590959827175646
Position 2422: 0.030551348829976486
Position 8220: 0.024495646546635552
Position 8852: 0.020467013165892653
Position 9106: 0.018994920590533267
Position 9404: 0.01885387168101216
Position 9128: 0.017835025007732486
Position 8540: 0.017610645832643854
Position 6360: 0.01755322213619408
Position 7213: 0.014285438837813247
Position 9793: 0.011196817103072795
Position 6313: 0.009218644481129988
Position 266: 0.00872055452689038
Position 7763: 0.00820003599644533
Position 278: 0.008097003475841262
Position 3227: 0.007620403271775679
Position 8388: 0.006808303771493236
Position 6058: 0.006285549702458072
Position 9839: 0.005985225348641006
Position 5336: 0.005787985662445688
Position 99: 0.005672915064682234
Position 7123: 0.005489912019189258
Position 2456: 0.005488902432523511
Position 90: 0.005313527719162227
Position 9091: 0.005284023550269913
Position 6342: 0.004935958332182768
Position 9502: 0.004820277897874294
Position 5284: 0.004728510073557557
Position 39: 0.004612591753768903
Position 1915: 0.0043910335718917535
Position 7112: 0.004186072242441399
Position 8980: 0.003917253593841791
Position 9980: 0.003772195747398248
Position 256: 0.003508055016161883
Position 1039: 0.003446072300891558
Position 2027: 0.0034317811496493234
