Gene = Ance-2
index = 20
Annotated 5SS: [ 328 1331 1944]
Annotated 3SS: [ 383 1382 2000]
SMsplice 5SS: [ 281 1331 1944]
SMsplice 3SS: [ 383 1382 2000]
top_k =  1000
Partition function (log Z): 1.1635634875479886

Sorted 5' Splice Sites (High to Low Probability):
Position 1331: 0.9935757357782403
Position 1944: 0.8703952357621677
Position 281: 0.813784252880506
Position 1924: 0.10277138667975898
Position 328: 0.08724166167568759
Position 575: 0.03437914312278914
Position 194: 0.021537128665685853
Position 1190: 0.01766337110490686
Position 2201: 0.01264532133546721
Position 1508: 0.011148854454277391
Position 1533: 0.010897360355013213
Position 1935: 0.009838343666591552
Position 1521: 0.009410209793107721
Position 1709: 0.008487035188282858
Position 2060: 0.006116522887261709
Position 2191: 0.0048785617090495855
Position 1722: 0.003916249034883603
Position 579: 0.0028918163566692425
Position 628: 0.002846327569441353
Position 2182: 0.0014683425934514588
Position 1689: 0.0014391724376335367
Position 47: 0.0011336928017927333
Position 72: 0.000750045208611686
Position 860: 0.0006084960235179114
Position 272: 0.0004127632349172672
Position 1071: 0.0003732573788801571
Position 285: 0.0003692326013864746
Position 1607: 0.0003598739796166421
Position 297: 0.000357483127463706
Position 299: 0.00035604923638616774
Position 390: 0.00033848521787752523
Position 1625: 0.00027134888405066154
Position 608: 0.00022945249362141414
Position 902: 0.00021615890362542366
Position 807: 0.0002089444030791186
Position 1839: 0.0001907885198969879
Position 1149: 0.0001892080469965817
Position 240: 0.00017290180587532344
Position 1312: 0.0001728658155863439
Position 346: 0.0001661984158545096
Position 322: 0.00016115159965445497
Position 552: 0.0001416089367994527
Position 1176: 0.00010576044523002569
Position 570: 0.00010305284148724194
Position 290: 9.690974774998502e-05
Position 1741: 9.426986606263422e-05
Position 1295: 9.39376027916108e-05
Position 229: 9.255340258060962e-05
Position 55: 7.143118461356401e-05
Position 26: 6.899143185951068e-05
Position 1335: 5.683456992167646e-05
Position 871: 5.516217256588987e-05
Position 1058: 5.2486314449786405e-05
Position 242: 5.165771913568898e-05
Position 1350: 5.1141531085934206e-05
Position 86: 4.565637457963743e-05
Position 80: 4.539131785646797e-05
Position 1893: 4.129197093540301e-05
Position 486: 3.7689451763649294e-05
Position 77: 3.59022761780689e-05
Position 974: 3.3138850066090375e-05
Position 1643: 3.2605675222048024e-05
Position 58: 3.020857779909579e-05
Position 531: 2.9798676881846077e-05
Position 1487: 2.8464876622446603e-05
Position 2167: 2.7362122164291026e-05
Position 309: 2.6764269154663658e-05
Position 2293: 2.631882497762818e-05
Position 758: 2.5355172354095057e-05
Position 819: 2.1775117968240385e-05
Position 708: 2.1292215639434422e-05
Position 2314: 2.112674332656704e-05
Position 83: 1.5986814031239486e-05
Position 198: 1.3726170710834903e-05
Position 2034: 1.123897294423716e-05
Position 1768: 9.856260902459483e-06
Position 138: 7.314622634626546e-06
Position 497: 7.029498128237836e-06
Position 1110: 6.376831351355096e-06
Position 2100: 6.062907807941038e-06
Position 1261: 5.60563419262356e-06
Position 2064: 4.853751049327943e-06
Position 1786: 3.68051505943112e-06
Position 184: 3.131944771222533e-06
Position 2102: 3.0238094728993934e-06
Position 760: 2.7745761026861636e-06
Position 866: 2.6588301075602847e-06
Position 688: 2.2252234216255512e-06
Position 750: 1.8474779836443868e-06
Position 2017: 1.7781453242108937e-06
Position 1249: 1.5098135862893086e-06
Position 97: 1.3273585923430286e-06
Position 2025: 1.2573075601431267e-06
Position 1900: 1.1824700318666802e-06
Position 1275: 1.0907111969941301e-06
Position 1252: 1.0811535970502655e-06
Position 1287: 7.249285614446659e-07
