Gene = Ncoa6
index = 1312
Annotated 5SS: [ 732 1958 3337 8173 8751]
Annotated 3SS: [1773 2019 3453 8246 8808]
SMsplice 5SS: [ 732 1958 3337 4108 8173 8751]
SMsplice 3SS: [1773 2019 3453 7965 8246 8808]
top_k =  1000
Partition function (log Z): 2.030178416588916

Sorted 5' Splice Sites (High to Low Probability):
Position 8751: 0.9960348889918548
Position 1958: 0.9951076241502239
Position 3337: 0.975487421343136
Position 8173: 0.966706709612357
Position 732: 0.7567005838095857
Position 4108: 0.5555007353378877
Position 4096: 0.2306998489791476
Position 396: 0.17147550389140875
Position 420: 0.10388310143603219
Position 1532: 0.06567723296530306
Position 2881: 0.015630716262155623
Position 127: 0.013669087610507908
Position 1720: 0.008758333269770272
Position 386: 0.0059002258671458346
Position 2319: 0.005618310354429514
Position 9500: 0.005219894837339674
Position 9470: 0.004722601661960655
Position 2640: 0.004544509202899239
Position 2472: 0.004293489680455722
Position 2667: 0.004147794115004717
Position 10203: 0.004049924429552123
Position 392: 0.003940941643637018
Position 10950: 0.003841611869908648
Position 7324: 0.003491477906843048
Position 390: 0.00324872070536495
Position 4113: 0.003193331596528077
Position 4089: 0.0031292069515678187
Position 2280: 0.0029644159748385165
Position 1512: 0.002823095137124587
Position 400: 0.0026120332728824234
Position 12: 0.002561892538291852
Position 1451: 0.0024317472813443425
Position 436: 0.0020594733372365642
Position 1887: 0.0019715964002049798
Position 402: 0.001948315529674063
Position 9534: 0.0016224198113253528
Position 3969: 0.001620619383310436
Position 1927: 0.0015697215877744882
Position 2104: 0.0015552925500175571
Position 9046: 0.0014358785533986442
Position 1319: 0.0013312126613656751
Position 528: 0.0012842225384892105
Position 388: 0.0012516897856201924
Position 3398: 0.0011931943070904777
Position 3343: 0.001155583502874153
Position 10300: 0.001090681185396853
Position 9156: 0.0010413862437711507
Position 404: 0.001014432745333281
Position 4069: 0.0009737680217282128
Position 2419: 0.0009462952461191962
Position 8465: 0.0009390803105780991
Position 9580: 0.0008337624822673153
Position 10050: 0.0008007948238776007
Position 1193: 0.0007861571952334486
Position 1340: 0.000778667676516215
Position 8460: 0.0007753613696910168
Position 802: 0.0007091862097152138
Position 1962: 0.0007073437010007084
Position 424: 0.0006394741663427676
Position 949: 0.0005976667975411938
Position 2340: 0.0005909325606510001
Position 426: 0.0005743218357647074
Position 2614: 0.0005553350234972694
Position 3139: 0.0005316165339615654
Position 10872: 0.0005276646314688923
Position 924: 0.0005107703229013466
Position 1557: 0.0004715950270629599
Position 9538: 0.00044908529040202074
Position 9701: 0.0004056874399641769
Position 428: 0.00039743721871309684
Position 9862: 0.0003866909941472618
Position 2409: 0.00038062797578017696
Position 8462: 0.0003714565682739887
Position 10216: 0.0003670028543670511
Position 936: 0.0003589320329908273
Position 9478: 0.0003436196076976148
Position 891: 0.0003233568967663002
Position 2286: 0.0003190069494870488
Position 8684: 0.00031751478375260787
Position 460: 0.00029668677344350504
Position 266: 0.0002828831427342294
Position 10192: 0.0002803000105519374
Position 11157: 0.0002749875864123437
