Gene = prc
index = 1849
Annotated 5SS: [  79 1026 1327 1497 1724 5083 5678 5868]
Annotated 3SS: [ 889 1267 1392 1558 1779 5136 5741 6237]
SMsplice 5SS: [ 824 1026 1327 1497 1724 5083 5678 5868]
SMsplice 3SS: [ 889 1267 1392 1558 1779 5136 5741 6237]
top_k =  1000
Partition function (log Z): 6.185413212943342

Sorted 5' Splice Sites (High to Low Probability):
Position 1724: 0.9896246456616208
Position 5678: 0.9874591899820554
Position 1497: 0.9286502651554637
Position 1327: 0.8981463109575873
Position 1026: 0.8843164947367123
Position 5868: 0.8616855524914457
Position 5083: 0.6640408529758947
Position 824: 0.4993037948287426
Position 79: 0.43759924799420113
Position 758: 0.10364005129053548
Position 1981: 0.08442107214235542
Position 322: 0.06392014436019605
Position 2134: 0.05250413338142221
Position 1930: 0.05134191321374625
Position 6172: 0.05111299933354753
Position 3905: 0.037893464540467804
Position 1493: 0.03454778645210927
Position 326: 0.032612810868903636
Position 1157: 0.02120719542938416
Position 6353: 0.016832084632841807
Position 4078: 0.014960813611361494
Position 514: 0.013930175059410037
Position 5935: 0.013904891054398107
Position 3661: 0.013610852364323254
Position 5843: 0.012470172054386629
Position 797: 0.011936413245667835
Position 2287: 0.011795001430507011
Position 6357: 0.011265767359328476
Position 781: 0.011233167891633984
Position 5409: 0.010113417964793337
Position 1501: 0.010050108744915217
Position 2440: 0.009811284422085868
Position 5872: 0.00903320842686541
Position 2644: 0.008430808772175308
Position 609: 0.008331604000793523
Position 6350: 0.008270633938209435
Position 5884: 0.008085039817181403
Position 150: 0.0075368486320313045
Position 1507: 0.007387292955603899
Position 1721: 0.0071948245466485995
Position 239: 0.006807777538362395
Position 211: 0.006601544493613341
Position 2593: 0.006301139168911985
Position 298: 0.005907609216738448
Position 2236: 0.005669223119704952
Position 6184: 0.004822107658952268
Position 538: 0.004619604886942935
Position 2950: 0.004373550783098375
Position 6092: 0.004283222184119229
Position 4087: 0.004146404389656949
Position 1867: 0.0038822694048141274
Position 1431: 0.003790399606443292
Position 2034: 0.0033115086375415416
Position 358: 0.0032299963530448787
Position 2797: 0.0030509554959581007
Position 6826: 0.0028829452101385013
Position 185: 0.0028185957240288344
Position 1688: 0.0027877374508795613
Position 338: 0.0027791543068541955
Position 638: 0.002439308877343059
Position 5797: 0.002360681575773568
Position 397: 0.002214240919460554
Position 3103: 0.002022892339414984
Position 305: 0.0017527450944311049
Position 1331: 0.001741981015743598
Position 94: 0.0016430333688814075
Position 1041: 0.0016126135950254757
Position 456: 0.0014819203199757927
Position 601: 0.0013749633350876543
Position 1075: 0.001178260553620361
Position 1338: 0.0011663867013859666
Position 4977: 0.0011407016539037
Position 519: 0.0011249538592172043
Position 512: 0.0009851860806056334
Position 571: 0.0009438530643323805
Position 1129: 0.0009018508185608459
Position 1334: 0.0008838443295154599
Position 1077: 0.0007853946207400609
Position 527: 0.0007549481895202572
Position 216: 0.0007034923980359675
Position 1097: 0.0006954705618211176
Position 1107: 0.0006874191383669219
Position 2071: 0.0006461946751102228
Position 6019: 0.0005943920707477974
Position 2172: 0.0005636643470907342
Position 1495: 0.0005272060449817532
Position 1102: 0.0005129158181117089
Position 465: 0.0005109480742823167
Position 3427: 0.0004755017543083274
Position 3670: 0.0004708055969575228
Position 6612: 0.0004706710341678962
Position 6066: 0.0004610905860689985
Position 5948: 0.0003584821421249879
Position 5361: 0.0003571632549591263
Position 855: 0.00030851166154322285
Position 5945: 0.00021112176313396895
Position 6579: 0.00016787881177340148
Position 83: 0.00015597745513674645
Position 324: 0.00015305642851460687
Position 6078: 0.00013448006308861566
Position 5847: 0.00013120303645066013
Position 1030: 0.00012739388771524322
Position 857: 8.958881612463564e-05
Position 5650: 8.93185418731639e-05
Position 7059: 8.907279729474833e-05
Position 762: 8.210435852426678e-05
Position 6677: 7.395408413632188e-05
Position 256: 6.953440208402377e-05
Position 5906: 6.568300484773205e-05
Position 1064: 5.9232885650233535e-05
Position 5644: 5.542690985065232e-05
Position 1120: 4.720972758581302e-05
Position 6385: 4.3854621999057e-05
Position 96: 3.337763474393022e-05
Position 2031: 3.0430400129109406e-05
Position 2187: 2.876373455383418e-05
Position 1728: 2.6136010395269662e-05
Position 1731: 2.311749789753531e-05
Position 340: 2.2818200344923127e-05
Position 3376: 1.729300293179949e-05
Position 5484: 1.540598399580982e-05
Position 5256: 1.3983538461693356e-05
Position 6777: 1.3130936507903659e-05
Position 2697: 1.219606825355487e-05
Position 939: 1.177606368124468e-05
Position 2377: 1.0399388243815376e-05
Position 889: 9.974354865903145e-06
Position 1846: 9.878328185490906e-06
Position 3562: 9.650518713114585e-06
Position 1577: 7.668279240314425e-06
Position 2850: 7.265523267576657e-06
Position 1277: 6.887358799800024e-06
Position 2224: 6.584056478608327e-06
Position 2530: 5.893452205465395e-06
Position 5365: 5.517511479109212e-06
Position 644: 3.5388392682157385e-06
Position 15: 2.953518276662386e-06
Position 642: 2.658784246338502e-06
Position 4718: 2.186843398201665e-06
Position 1254: 2.1423263085091243e-06
Position 1899: 2.098333642665337e-06
Position 3616: 1.792765300059642e-06
Position 1079: 1.7491469070900186e-06
Position 1161: 1.5759294117920286e-06
Position 1881: 7.307493816972764e-07
Position 5747: 6.840296885393326e-07
Position 1670: 3.991255799508564e-07
Position 5990: 1.5702211987886103e-07
Position 6101: 1.4451449328310042e-07
Position 6572: 1.1319081279970479e-07
Position 6566: 1.1244968363178055e-07
Position 5969: 7.595025740778582e-08
Position 6201: 7.309871745047694e-08
Position 2085: 6.031825967364252e-08
Position 1619: 7.641322709915481e-09
Position 6452: 7.199953919738023e-09
Position 6433: 4.560360596558505e-09
Position 6475: 3.5330703892781095e-09
Position 1593: 4.881853646335003e-10
Position 1830: 2.406330459337076e-10
Position 18: 8.183615770674682e-11
Position 1746: 4.054501690424848e-11
Position 990: 6.967083128128098e-12
Position 897: 5.559233946984164e-12
Position 1417: 5.044275211628659e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5741: 0.9967297496605138
Position 1558: 0.986495687703519
Position 6237: 0.9604272302447803
Position 5136: 0.9457751979631376
Position 1392: 0.9347536582026141
Position 1779: 0.872683495759493
Position 889: 0.8177828108540431
Position 1267: 0.8016718305295651
Position 620: 0.30475772464299616
Position 4077: 0.04740929199093989
Position 3974: 0.041691577333853265
Position 4143: 0.03487382145080951
Position 1156: 0.03180824721242436
Position 1300: 0.02781573445054463
Position 751: 0.023631204684647966
Position 678: 0.01850987873659472
Position 7141: 0.015361794774363382
Position 256: 0.013766950798894714
Position 485: 0.011522967712452125
Position 684: 0.010816224810893057
Position 5471: 0.009977645767983434
Position 214: 0.009163117694056514
Position 4434: 0.00742010535939273
Position 937: 0.0070584423924026606
Position 4673: 0.006837117318048334
Position 6556: 0.006176240149723235
Position 5178: 0.006122929900759777
Position 6632: 0.00526713788572274
Position 1200: 0.004909157060664594
Position 1095: 0.004707810843447916
Position 2249: 0.00412401433904552
Position 649: 0.0038857515142186848
Position 282: 0.0036820612488210553
Position 1132: 0.0031540746170446417
Position 1219: 0.0030308170410313215
Position 5927: 0.002584616083607472
Position 1224: 0.0025449293528330775
Position 7062: 0.0024744269873625655
Position 5990: 0.0024489251653781554
Position 6267: 0.0023940125454468475
Position 1129: 0.0023640788626867622
Position 6433: 0.002345133570068285
Position 3389: 0.0020881219439043575
Position 568: 0.002002090464763184
Position 6003: 0.0017314956341098551
Position 5450: 0.0015332769048321416
Position 6488: 0.0012585938055506211
Position 6868: 0.0011178188616379375
Position 512: 0.0010763470094480973
Position 402: 0.0009271413599888598
Position 7089: 0.0008951350504576548
Position 6475: 0.000855248823103795
Position 776: 0.0008061575424473142
Position 1359: 0.000802037060345485
Position 6297: 0.0007891289595351724
Position 6448: 0.0007637389491244193
Position 1651: 0.0007292212808869683
Position 5336: 0.0007013562100019351
Position 6057: 0.0006630204902385726
Position 5644: 0.0006291380668271927
Position 6513: 0.0005833471788290344
Position 1994: 0.0005802233785070844
Position 7059: 0.0005240065839957223
Position 6706: 0.00046318855244096305
Position 6871: 0.0004430808031535786
Position 143: 0.0004236384475576733
Position 6691: 0.0004018942007463357
Position 6694: 0.00036873522099913417
Position 1175: 0.00035608516183174545
Position 1235: 0.0003483081974759314
Position 703: 0.00033837263785464506
Position 351: 0.00031868630728868684
Position 6904: 0.0003182789467889723
Position 6756: 0.0003073652722870446
Position 1161: 0.0002975449366955813
Position 298: 0.00028750789640622285
Position 6091: 0.00026919493762283766
Position 6549: 0.0002509561436152234
Position 519: 0.00022376583262069224
Position 595: 0.0002219283800334826
Position 6427: 0.00021956256518145575
Position 1581: 0.0002169688674440168
Position 2235: 0.000210135777162921
Position 1284: 0.0002096747858813704
Position 721: 0.000200364970371177
Position 1753: 0.00018360784624841606
Position 1100: 0.00016663230311263934
Position 1435: 0.0001524969482602676
Position 6807: 0.00014277387101442507
Position 1398: 0.00011967798302831547
Position 6886: 0.00011064838721780575
Position 6560: 0.00010236787021124314
Position 6532: 0.00010199277457103014
Position 5810: 0.00010106697826910903
Position 756: 8.858004729047199e-05
Position 3797: 8.599533541760949e-05
Position 5714: 7.508388762455076e-05
Position 7073: 7.367877112710626e-05
Position 2045: 7.172006372616911e-05
Position 1097: 6.923755312798748e-05
Position 6737: 6.39632344398854e-05
Position 6592: 6.117145073843247e-05
Position 150: 6.0381994053394886e-05
Position 1172: 5.48710478784617e-05
Position 584: 5.4709491249971895e-05
Position 1603: 5.441241044155845e-05
Position 1943: 5.200331352134517e-05
Position 3656: 4.717123257544726e-05
Position 1587: 4.4794415381094225e-05
Position 2300: 4.3080413051151483e-05
Position 5843: 4.02074447074309e-05
Position 1655: 3.700749389431949e-05
Position 6385: 3.2939185216680484e-05
Position 781: 2.9393560779271785e-05
Position 129: 2.8639919885603404e-05
Position 1140: 2.7443836955613808e-05
Position 6731: 2.3007150466175586e-05
Position 6836: 2.254481297596803e-05
Position 313: 2.107303151408062e-05
Position 1841: 1.9531675068648788e-05
Position 816: 1.8978727675760492e-05
Position 3116: 1.8521939550374084e-05
Position 1797: 1.5618876440429717e-05
Position 1417: 1.5387772298259442e-05
Position 797: 1.3677966029326417e-05
Position 3587: 1.087855928973141e-05
Position 6398: 1.083987995209206e-05
Position 2453: 7.579350408069394e-06
Position 2147: 7.314022866706232e-06
Position 1411: 7.301359810040735e-06
Position 5791: 4.675201982546488e-06
Position 808: 4.2543200533084164e-06
Position 578: 4.2113773689515705e-06
Position 3440: 3.911226233893151e-06
Position 2810: 3.4282478811882387e-06
Position 2759: 2.5841165197110484e-06
Position 216: 1.4708089176372538e-06
Position 1511: 1.1399377873421467e-06
Position 3485: 8.140328398762277e-07
Position 1709: 8.014534148935759e-07
Position 821: 7.31042289736891e-07
Position 322: 5.149421873917695e-07
Position 155: 3.9219683281915844e-07
Position 1501: 2.642458665390058e-07
Position 6172: 1.7362524801294748e-07
Position 1819: 9.493890654527414e-08
Position 6251: 6.694570641894378e-08
Position 1806: 4.41018554215459e-08
Position 162: 3.5881986949905e-08
Position 61: 3.563767759169817e-08
Position 2096: 3.43242683533612e-08
Position 1907: 3.203740759075132e-08
Position 6289: 3.092018241755627e-08
Position 6607: 1.1878450387648225e-08
Position 5847: 4.622955150794946e-09
Position 1830: 3.769773689174699e-09
Position 70: 2.826053090661288e-09
Position 90: 8.915436911794756e-10
Position 107: 2.9450473284040613e-10
Position 2555: 2.0213834496609778e-10
Position 79: 7.394251457044267e-11
Position 2198: 5.12910992202863e-11
Position 2001: 1.0281633132147707e-11
Position 111: 3.0358042411307506e-12
Position 1921: 1.6243885571591806e-12
Position 2023: 1.1621810117109218e-12
Position 118: 6.957764889044178e-14
Position 120: 1.3794487357687495e-15
