Gene = smog
index = 1881
Annotated 5SS: [  153  1865 13267 17854 17973 18332 18475 18901 19030 19493 19830 21136
 21306 21699]
Annotated 3SS: [ 1533 12283 17613 17913 18211 18393 18551 18960 19090 19634 20953 21193
 21677 22022]
SMsplice 5SS: [  153 13267 17854 17973 18332 18475 18901 19030 19493 19830 21136 21306
 21699]
SMsplice 3SS: [12283 17613 17913 18211 18393 18551 18960 19090 19634 20731 21193 21477
 22022]
top_k =  1000
Partition function (log Z): 28.42262692054512

Sorted 5' Splice Sites (High to Low Probability):
Position 18332: 0.9990540890209455
Position 18475: 0.9982131644335693
Position 21136: 0.998121446008693
Position 19493: 0.9914943727468922
Position 18901: 0.9909349600333528
Position 19030: 0.9883987031805506
Position 17973: 0.9552744798505686
Position 17854: 0.9378116514538283
Position 21306: 0.9356122803584738
Position 13267: 0.8671104567891701
Position 21699: 0.74497612266228
Position 19830: 0.6571928669123727
Position 153: 0.38921746855647976
Position 22276: 0.21787144656375984
Position 5613: 0.1798692963021758
Position 5732: 0.17225531060762395
Position 20954: 0.15145003175900879
Position 22291: 0.14373694379618238
Position 73: 0.13431452908716288
Position 1865: 0.12296912947796713
Position 433: 0.10902299042544139
Position 5962: 0.059754143045806944
Position 1425: 0.0423733668467578
Position 22266: 0.03355828522814881
Position 421: 0.03310919863101225
Position 22484: 0.030018138754104223
Position 17731: 0.0252774787786193
Position 17360: 0.025174180660258075
Position 99: 0.024168571459172877
Position 2503: 0.023473630031395815
Position 6450: 0.021907144145060113
Position 478: 0.020122513635164967
Position 885: 0.016903123292327987
Position 22479: 0.016745226460585717
Position 427: 0.014533997829011502
Position 22308: 0.013903811038288867
Position 22667: 0.012122285724562136
Position 429: 0.011992503671820611
Position 425: 0.011217477928075483
Position 423: 0.01099744737453857
Position 22763: 0.010663957347129722
Position 702: 0.010588631668408958
Position 22217: 0.010282563290868303
Position 437: 0.010234987586325489
Position 19814: 0.009894471550782406
Position 19808: 0.009614524261657376
Position 20585: 0.00940853283418418
Position 17272: 0.00830192541705621
Position 1495: 0.008061947755498487
Position 22931: 0.007070598337312617
Position 37: 0.006991099837507968
Position 20135: 0.006766865903610892
Position 19789: 0.006347230111801969
Position 871: 0.005315031708929388
Position 17824: 0.005240313003486308
Position 12574: 0.005231553507574677
Position 6674: 0.005037474787903287
Position 181: 0.004995159987853368
Position 21401: 0.004642179259694744
Position 18006: 0.004328193606625582
Position 22663: 0.004254160746763144
Position 18894: 0.0041438227803179805
Position 447: 0.0035485649619297526
Position 889: 0.0033784832325604373
Position 20078: 0.0033485771801667957
Position 1869: 0.0032042440007106644
Position 463: 0.002996952291551805
Position 157: 0.002871889230705898
Position 1052: 0.0028287288784527125
Position 18871: 0.0026708031006329957
Position 449: 0.0025884211598673603
Position 1175: 0.0025152823219620536
Position 13271: 0.002461560914784891
Position 17062: 0.0024459250526487437
Position 439: 0.002272193480059371
Position 20323: 0.0021724488948089288
Position 457: 0.002088689725893605
Position 18717: 0.002076552889938723
Position 459: 0.0020672583386667585
Position 178: 0.001965143373053337
Position 6135: 0.0016760680561606893
Position 18008: 0.0015323193328174185
Position 20647: 0.001528946589506795
Position 19283: 0.001353118111249655
Position 18693: 0.0013505613862453381
Position 5868: 0.0012931227309392875
Position 6849: 0.0012637019605613853
Position 19500: 0.0012589552983798126
Position 21081: 0.0012257315318021894
Position 18479: 0.001143785815669353
Position 20385: 0.0011117690433882987
Position 1461: 0.00102026640260953
Position 22643: 0.001015425937226917
Position 21256: 0.0009503129162695785
Position 20168: 0.0009104424685026394
Position 19940: 0.0005956761458618663
Position 21873: 0.0005746256210003648
Position 22287: 0.0004942868897862205
Position 19267: 0.0004617053805039764
Position 17990: 0.00045492269372176094
Position 21885: 0.00042136562236822595
Position 20900: 0.0004127310854880309
Position 4389: 0.00040463342076519916
Position 4074: 0.0004042157928291615
Position 1164: 0.0004019164607808859
Position 19399: 0.00039743593917189246
Position 20875: 0.0003646712632811262
Position 19065: 0.0003619285054969162
Position 19344: 0.00034366321268163453
Position 21883: 0.00031903394306468383
Position 21887: 0.0003181025077918222
Position 17929: 0.0003170630424578503
Position 21889: 0.0003068736950380201
Position 21768: 0.00029181339569492857
Position 4564: 0.000288487128545873
Position 21881: 0.00021832734854032484
Position 19877: 0.00021684282052881064
Position 20216: 0.00020179594139949186
Position 22258: 0.00019690784281273151
Position 20926: 0.00017868031632619006
Position 19843: 0.00015889775589224666
Position 20347: 0.00015600315259838262
Position 18974: 0.0001436289608523693
Position 21712: 0.0001431748365520292
Position 19571: 0.00013939443844198453
Position 18623: 0.00012592945627334278
Position 21362: 0.0001214789682962712
Position 19777: 0.00011585947494329313
Position 18130: 0.00011557963529389515
Position 3849: 0.0001126797700003291
Position 1375: 0.00011122775417911476
Position 21877: 0.00010979353650605722
Position 922: 9.793996610233931e-05
Position 18726: 9.751527223776727e-05
Position 19811: 9.639080859451627e-05
Position 19898: 9.561205024018211e-05
Position 20090: 9.381185383286464e-05
Position 694: 9.120039282184098e-05
Position 19904: 9.078325306508226e-05
Position 18728: 8.445489899030787e-05
Position 21879: 7.759637615298192e-05
Position 21928: 7.698796625882005e-05
Position 18615: 7.549775172040858e-05
Position 2004: 7.286253909419089e-05
Position 20108: 6.982462336576439e-05
Position 443: 6.88795544767273e-05
Position 1381: 6.448605337666191e-05
Position 4300: 6.241172381614535e-05
Position 2132: 6.089865147486727e-05
Position 21333: 6.054801637739881e-05
Position 584: 5.6682082073119714e-05
Position 18908: 5.534061691218084e-05
Position 453: 4.5444920812448474e-05
Position 2114: 4.226951101263969e-05
Position 166: 3.787748456138832e-05
Position 21424: 3.7733740060903055e-05
Position 17977: 3.561492027421779e-05
Position 18685: 3.5410506408840265e-05
Position 932: 3.528316053352217e-05
Position 22110: 3.516263804477023e-05
Position 108: 3.454293078413289e-05
Position 1110: 3.439097940582512e-05
Position 19034: 3.409693632246154e-05
Position 19486: 3.185521553734153e-05
Position 21674: 3.166353545048319e-05
Position 22234: 2.8711161485879316e-05
Position 19012: 2.8146155430509397e-05
Position 21541: 2.7960636960847693e-05
Position 21611: 2.7845807099620788e-05
Position 22318: 2.6704321096909312e-05
Position 327: 2.6466706888038048e-05
Position 1809: 2.419745868923561e-05
