Gene = dsf
index = 1678
Annotated 5SS: [  265  2216  2435 11540]
Annotated 3SS: [ 2131  2272 10202 11635]
SMsplice 5SS: [  265  2216  2435 11540]
SMsplice 3SS: [ 2131  2272 10202 11635]
top_k =  1000
Partition function (log Z): 1.8336231898779274

Sorted 5' Splice Sites (High to Low Probability):
Position 2435: 0.9985777164251837
Position 2216: 0.9916572083980469
Position 11540: 0.9757388360890851
Position 265: 0.9170353911269868
Position 8842: 0.0962235705734267
Position 11822: 0.07745451733055865
Position 117: 0.037297309980479115
Position 6814: 0.03571840721278403
Position 7425: 0.03561228307103559
Position 6818: 0.03486286169985225
Position 4461: 0.02770041424970947
Position 1808: 0.023258086854382975
Position 910: 0.021500587959046934
Position 8408: 0.020642063691783386
Position 3777: 0.019645881579429918
Position 2057: 0.018963774305990277
Position 1360: 0.018530259141600728
Position 12322: 0.014088457882745225
Position 427: 0.013837138538278768
Position 12107: 0.012243058568849371
Position 7136: 0.007224550979575453
Position 12115: 0.00696449159221053
Position 12667: 0.0065337767345909565
Position 784: 0.0056790061300748505
Position 11558: 0.005609570396301938
Position 11276: 0.004803334679733704
Position 1886: 0.00450513310211156
Position 588: 0.004143980355607153
Position 2249: 0.004040062605610152
Position 7984: 0.0038630877145697626
Position 6810: 0.0033548718197250554
Position 9091: 0.0033495364890516414
Position 133: 0.0032162651909661603
Position 12732: 0.0028568145496976425
Position 12311: 0.002765029675334603
Position 276: 0.002726362088033274
Position 512: 0.002661985910448227
Position 3365: 0.0025706423466393315
Position 12085: 0.002225429790198222
Position 12767: 0.0020988653145697076
Position 2760: 0.002091935040534787
Position 6961: 0.001967913054300117
Position 434: 0.0019100516458869158
Position 3784: 0.0018433985838939176
Position 4887: 0.001783209740429334
Position 597: 0.0016729562326593971
Position 9119: 0.0016658154302899575
Position 10031: 0.0016174637366147104
Position 637: 0.0014768294336029496
Position 9994: 0.0012996876039520439
Position 6383: 0.001285292627491569
Position 12186: 0.001234395867194039
Position 1839: 0.0011810447372975637
Position 8846: 0.001164510966674689
Position 523: 0.0010872441365256064
Position 836: 0.0010229753907101452
Position 446: 0.0009397322336106494
Position 981: 0.000917610384286636
Position 11584: 0.0007911447383394395
Position 1291: 0.0007841123976156395
Position 36: 0.0007549665360944263
Position 536: 0.0007219577837966404
Position 11471: 0.0006991117685688324
Position 7590: 0.0006699719297293274
Position 12664: 0.000623200358521307
Position 12424: 0.000578894598947212
Position 1458: 0.0005522282518957076
Position 474: 0.0005504591848919612
Position 12791: 0.0005157988280879608
Position 501: 0.0005000600872426018
Position 1494: 0.0004975929303134003
Position 3302: 0.00048111610378228135
Position 9411: 0.00045553873939774064
Position 12295: 0.0004494708504986528
Position 8988: 0.000440259870370224
Position 3349: 0.00043221440309213844
Position 3766: 0.00043018419661210226
Position 3604: 0.0004267399019301023
Position 9465: 0.0003924129335720336
Position 6317: 0.0003878050635937937
Position 11112: 0.0003554654574661364
Position 11369: 0.0003527208326098012
Position 3871: 0.00035094643552075795
Position 4958: 0.00034668483411780303
Position 1376: 0.0003431812229636821
Position 1945: 0.0003351386350426572
Position 147: 0.0003248367036312284
Position 185: 0.0003246430446744996
Position 5321: 0.00031721108123730814
Position 13235: 0.00031434795015443097
Position 1971: 0.0003093893097248097
Position 3371: 0.0002739616331557869
Position 2980: 0.0002728886510852487
Position 78: 0.0002590071385974758
Position 11732: 0.0002536770630665963
Position 3392: 0.00024173915224728543
Position 958: 0.00023913611846112877
Position 311: 0.00023180866225254432
Position 565: 0.00023155053028824942
Position 12136: 0.0002270160563171071
Position 125: 0.0002197398093092128
Position 1309: 0.00021226341080391418
Position 9391: 0.00021179015251451098
Position 11933: 0.0002045965317814939
Position 4320: 0.00019513358638217928
Position 6681: 0.00019007984560858213
Position 8094: 0.00018424652899154986
Position 2476: 0.00017511540211062485
Position 4305: 0.00016687477407287656
Position 1828: 0.00016239577882365581
Position 670: 0.00016078531093210798
Position 6387: 0.0001597244251423054
Position 442: 0.0001569415631136062
Position 1640: 0.0001555754097708336
Position 389: 0.0001449736042380604
Position 12326: 0.0001393580018583266
Position 11872: 0.0001320287707144896
Position 3383: 0.00012341979274474302
Position 12430: 0.00012018654767671444
Position 1037: 0.00011276824975303507
Position 12874: 0.00010847232692388606
Position 8391: 0.0001028864887444662
Position 1986: 9.809003078063739e-05
Position 2439: 9.720543997265442e-05
Position 6367: 8.890241327239058e-05
Position 300: 8.470610432115501e-05
Position 230: 8.28566204854781e-05
Position 4375: 8.02996471340856e-05
Position 7572: 7.940044119298421e-05
Position 1625: 7.758633675210107e-05
Position 1096: 7.292267728307242e-05
Position 13248: 6.825015406856442e-05
Position 6831: 6.805191549417807e-05
Position 25: 6.688911103583736e-05
Position 3145: 6.307742249931038e-05
Position 12838: 6.283875465805672e-05
Position 12392: 5.911965740460192e-05
Position 10430: 5.745252115107167e-05
Position 649: 5.6340916589379936e-05
Position 2164: 5.605761871643361e-05
Position 11485: 5.5267191026526884e-05
Position 11879: 5.0755264412019316e-05
Position 1283: 4.721603519792278e-05
Position 488: 4.317456717986439e-05
Position 814: 4.2801230305574225e-05
Position 1131: 4.223996867607508e-05
Position 796: 3.6284832312310144e-05
Position 602: 3.575117485196874e-05
Position 485: 3.548888929248429e-05
Position 853: 3.382382201831802e-05
Position 224: 3.235015841881427e-05
Position 13110: 2.8931635612836738e-05
Position 409: 2.7125021372007515e-05
Position 965: 2.6313328331907168e-05
Position 11034: 2.5484263749380966e-05
Position 592: 2.4868208373330007e-05
Position 12056: 2.3307923466946892e-05
Position 11914: 1.88722399133339e-05
Position 4179: 1.810935404198747e-05
Position 1374: 1.743360159320934e-05
Position 329: 1.5329040782649645e-05
Position 3069: 1.2426827279813394e-05
Position 1171: 1.1997138546462037e-05
Position 717: 1.1676893794039145e-05
Position 894: 1.0682627366806948e-05
Position 404: 9.434286721472038e-06
Position 691: 9.286584512129984e-06
Position 192: 7.170601840286102e-06
Position 1056: 6.263155884833924e-06
Position 934: 6.0599205842827535e-06
Position 660: 5.229284492209821e-06
Position 3369: 4.832075279028838e-06
Position 3443: 3.9568230574011566e-06
Position 3356: 3.728092047427724e-06
Position 1649: 3.427159061484625e-06
Position 3203: 3.024592693907484e-06
Position 3411: 2.489971111019892e-06
Position 2247: 2.042877998856003e-06
Position 3212: 1.9686824547863024e-06
Position 2282: 1.8151732211466057e-06
Position 3582: 1.702587985698447e-06
Position 11888: 1.5329256588315e-06
Position 1016: 1.4079817824069272e-06
Position 2220: 1.2440986801699014e-06
Position 2581: 1.114664615126159e-06
Position 3224: 1.0715720599410382e-06
Position 1268: 9.631651395722176e-07
Position 3217: 9.48314383469879e-07
Position 10421: 6.920452045746981e-07
