Gene = Oseg1
index = 1347
Annotated 5SS: [ 779 1397 1711 3237 3781 4114 4315 4573 4755 4970 5304]
Annotated 3SS: [ 957 1479 1781 3297 3838 4166 4371 4633 4812 5025 5358]
SMsplice 5SS: [ 779 1397 1711 3237 3781 4114 4315 4573 4755 4970 5304]
SMsplice 3SS: [ 957 1479 1781 3297 3838 4166 4371 4633 4812 5040 5358]
top_k =  1000
Partition function (log Z): 26.85532356533093

Sorted 5' Splice Sites (High to Low Probability):
Position 4114: 0.9997762489868024
Position 4315: 0.9977281468653972
Position 1711: 0.9911763051836914
Position 4755: 0.9897620998417285
Position 5304: 0.9585572237097754
Position 3237: 0.9255656772111353
Position 3781: 0.9141386178005292
Position 4970: 0.8556833033562964
Position 779: 0.8502600527946333
Position 1397: 0.6985682742134235
Position 4573: 0.6826149768581243
Position 2279: 0.23806892431522755
Position 2941: 0.11454111570291202
Position 3410: 0.0963917173008488
Position 684: 0.07087969586545109
Position 3485: 0.06046639392947175
Position 4433: 0.05260304085982615
Position 4511: 0.04993122279948659
Position 1239: 0.04440103371615626
Position 3441: 0.04305196780465106
Position 1094: 0.042910254105679724
Position 2485: 0.03892806739082702
Position 1051: 0.02836484308574469
Position 5309: 0.011642888289476374
Position 3001: 0.010118835638698217
Position 2806: 0.009370454467674687
Position 719: 0.00704746454250983
Position 2027: 0.0066206387493685185
Position 873: 0.005548809681676704
Position 1258: 0.005023630974597349
Position 3231: 0.004272581097008833
Position 783: 0.004094733462914934
Position 2336: 0.004025680022986299
Position 2099: 0.004007949006941157
Position 5469: 0.003431255969601683
Position 1076: 0.003357938071787108
Position 1893: 0.0033032946933988527
Position 3594: 0.0025402130049498846
Position 405: 0.0024878265854412847
Position 1455: 0.002418820826306266
Position 1705: 0.002206754267818191
Position 3656: 0.002166299507295362
Position 2224: 0.0021089543029722533
Position 1992: 0.0019891397496618153
Position 5254: 0.0019486344668030772
Position 1038: 0.0019119371613665473
Position 3779: 0.0017487582440947405
Position 481: 0.0016762977436996002
Position 3520: 0.001547835074486475
Position 4298: 0.0015061992143728593
Position 197: 0.001326469981853111
Position 4560: 0.0012533244534476868
Position 109: 0.001210127468175824
Position 515: 0.0012012544861394866
Position 103: 0.0011538508949846284
Position 2999: 0.0011484905564260388
Position 2445: 0.001078248248120803
Position 2965: 0.000999772552799256
Position 832: 0.000990034900348566
Position 4577: 0.0008601074115066028
Position 1262: 0.0008424605790472856
Position 376: 0.0007392888479789018
Position 4496: 0.0007216433785369572
Position 659: 0.0006873172369903309
Position 879: 0.000659081413285034
Position 332: 0.0006483597143656335
Position 5277: 0.0006393830070505753
Position 2104: 0.0006327492828123047
Position 547: 0.0006188113331183168
Position 5246: 0.0006045568309098964
Position 2101: 0.0005592719933948492
Position 791: 0.000519535950832977
Position 5235: 0.0005117302691552575
Position 5205: 0.0005019228985160328
Position 2985: 0.0004951496267250465
Position 3686: 0.0004909622234617299
Position 4960: 0.0004149562486874873
Position 4606: 0.0004009833717093715
Position 4319: 0.00038340047629271766
Position 859: 0.0003823054840446012
Position 1912: 0.00037254370105039403
Position 648: 0.00034622260835411863
Position 3473: 0.00028149146568742474
Position 49: 0.0002705569701664113
Position 154: 0.0002698026579674844
Position 2953: 0.0002365561170946735
Position 4764: 0.0002342633311292481
Position 226: 0.00020517457180088897
Position 115: 0.00019779890120392998
Position 2945: 0.00019118753023952606
Position 1944: 0.00018705386900273095
Position 1236: 0.00018446068960272516
Position 4548: 0.00018344331340495006
Position 317: 0.0001829351910270185
Position 2887: 0.00018265860349351255
Position 152: 0.00016850747542917257
Position 2656: 0.00016822150956042465
Position 1243: 0.00016123444292351054
Position 3127: 0.00015131566676190237
Position 98: 0.00014731324875739884
Position 484: 0.0001456310482646903
Position 364: 0.00013994783577504416
Position 1349: 0.00013845070801813994
Position 2637: 0.00013451634245088926
Position 1866: 0.0001337801268927173
Position 1885: 0.0001335219203450474
Position 3580: 0.0001294663010726119
