Gene = skd
index = 1875
Annotated 5SS: [  295  2483 15224 20727 20878 21703 22457 23699 25418 26092 30933 31111
 31286]
Annotated 3SS: [ 1885 14907 20632 20793 21253 21771 23248 25236 25507 26152 30995 31169
 31346]
SMsplice 5SS: [  249 15224 20727 20878 21703 22457 25418 26092 30933 31111 31286]
SMsplice 3SS: [14907 20632 20793 21253 21771 25236 25507 30599 30995 31169 31346]
top_k =  1000
Partition function (log Z): 36.324130411663276

Sorted 5' Splice Sites (High to Low Probability):
Position 31111: 0.9997448227040936
Position 20727: 0.9985989845467371
Position 21703: 0.9983314461893273
Position 25418: 0.9953715837478989
Position 31286: 0.9947656397746526
Position 22457: 0.9905644414229776
Position 30933: 0.9893893254002085
Position 26092: 0.9889821457146565
Position 15224: 0.9881283223979886
Position 20878: 0.979142274250525
Position 2483: 0.5627402633291063
Position 26204: 0.3982493237250954
Position 31732: 0.2571374887476929
Position 32757: 0.19747534615986248
Position 249: 0.17105579889680853
Position 1754: 0.1667909275278083
Position 507: 0.15616647669213923
Position 32716: 0.13710086708832966
Position 684: 0.1262724056461231
Position 21204: 0.08226916423565155
Position 26416: 0.07598881870776214
Position 23699: 0.072270088918853
Position 1014: 0.06265080192080176
Position 28358: 0.06142239091601091
Position 295: 0.05947718031826897
Position 29585: 0.05189765830082322
Position 6041: 0.043772530406985
Position 29157: 0.04208035846161116
Position 3022: 0.03394221934532888
Position 12101: 0.0302952211972053
Position 32744: 0.026470487886558595
Position 2731: 0.025324690459104685
Position 12109: 0.025322202297213027
Position 27060: 0.024646893006748362
Position 33083: 0.02459547836387426
Position 257: 0.023803940921774406
Position 767: 0.021116187578741168
Position 1927: 0.019016205363601355
Position 259: 0.018897429616329137
Position 15831: 0.018286798980694633
Position 31455: 0.018003200929595224
Position 3616: 0.017174688683477175
Position 1395: 0.014656000090666532
Position 2620: 0.014106926944144903
Position 4094: 0.013968914536612701
Position 1134: 0.013183334597355859
Position 32739: 0.012357257596976999
Position 280: 0.011582070316860942
Position 105: 0.011270541462127796
Position 26096: 0.010591895335137751
Position 28981: 0.010227360700902069
Position 6082: 0.009874554339345584
Position 166: 0.009201019407844459
Position 32779: 0.008908863194775645
Position 646: 0.008413602996919142
Position 1305: 0.00793462956112714
Position 15937: 0.007896285965970475
Position 20888: 0.007747535886391416
Position 15560: 0.007723828164571635
Position 13617: 0.007401595763823205
Position 587: 0.0073852979450085045
Position 263: 0.007379456048954692
Position 139: 0.007242600475954958
Position 8981: 0.0071927134501538585
Position 711: 0.007039171543670473
Position 13901: 0.006662128760653141
Position 272: 0.006270841774406952
Position 15468: 0.006246271494569233
Position 16221: 0.006064446560716738
Position 12267: 0.005963667960933195
Position 2957: 0.00580696506178034
Position 18308: 0.005753540524034451
Position 15926: 0.005590318010750239
Position 25064: 0.005516446847741843
Position 15554: 0.005493750149271833
Position 4102: 0.005458349602358966
Position 16624: 0.005437921895404659
Position 31464: 0.00471598158506674
Position 1006: 0.004496575858307165
Position 5482: 0.0044847646320144595
Position 1738: 0.004437788619620669
Position 4088: 0.004297674066018543
Position 32111: 0.004177826896570214
Position 22089: 0.004159713784135592
Position 12095: 0.004152094695549294
Position 707: 0.004058495441343993
Position 9841: 0.004015972879728821
Position 16003: 0.003929859384790237
