Gene = p130CAS
index = 1832
Annotated 5SS: [  421 14736 15967]
Annotated 3SS: [14591 15696 19176]
SMsplice 5SS: [  421 14736 15967]
SMsplice 3SS: [14591 15696 19176]
top_k =  1000
Partition function (log Z): -2.4262273380564716

Sorted 5' Splice Sites (High to Low Probability):
Position 14736: 0.9671305221395742
Position 15967: 0.9631058780423657
Position 421: 0.8177709667305549
Position 3788: 0.5412821514899632
Position 3437: 0.2742198858949137
Position 842: 0.20687223742013028
Position 4497: 0.1651500535463045
Position 5244: 0.09014658835800933
Position 15097: 0.08688913150647111
Position 8488: 0.0767590625511158
Position 6164: 0.06520853004348057
Position 507: 0.05725092751449422
Position 89: 0.0557175796798763
Position 5754: 0.05541729397794311
Position 3773: 0.05474944797494161
Position 18612: 0.048130865230897366
Position 18985: 0.04143378954097671
Position 5562: 0.040438798381849016
Position 4377: 0.04006900514926819
Position 4502: 0.038385358404058205
Position 16810: 0.02734414481018863
Position 4888: 0.026105569602434712
Position 3762: 0.024475707861642628
Position 5173: 0.02088460874828261
Position 548: 0.01878382768581542
Position 14704: 0.018199444954199374
Position 2872: 0.01649799796474473
Position 18539: 0.013175723533529719
Position 6677: 0.012456078932456366
Position 18384: 0.010918734433832419
Position 330: 0.01051202675130169
Position 20227: 0.010151765851320164
Position 10512: 0.009876601879562746
Position 2940: 0.007927958544821154
Position 17473: 0.007732815927344779
Position 14794: 0.007353753758696058
Position 17109: 0.007265132263625588
Position 1207: 0.007190957321388525
Position 1202: 0.006414411542496273
Position 4909: 0.006235229136621451
Position 4042: 0.006224784221197929
Position 4442: 0.005961223942133408
Position 18323: 0.005492649055089676
Position 475: 0.005391244373680389
Position 1102: 0.005145686942950358
Position 1241: 0.00507173077620932
Position 3782: 0.0048719388562119695
Position 4382: 0.004855025667361452
Position 33: 0.004583957526829113
Position 2081: 0.004352347344217959
Position 3767: 0.004136430720975511
Position 3269: 0.004075410538723848
Position 4818: 0.00386482043606871
Position 3101: 0.0038363001092850593
Position 3173: 0.0037502875362310666
Position 1310: 0.003694981163780305
Position 666: 0.003507660763956697
Position 17502: 0.003296308354153541
Position 2292: 0.0032817789418648335
Position 2917: 0.0030586247117875796
Position 3168: 0.0029584739220332983
Position 561: 0.0028558570828604753
Position 1314: 0.002831220792192126
Position 6062: 0.0025797436460137956
Position 1721: 0.002573151023952703
Position 1131: 0.0024950971353388143
Position 851: 0.002271959338917182
Position 1403: 0.002054399841301143
Position 20083: 0.0020486499802167117
Position 5742: 0.0019487402641664585
Position 15368: 0.001859889491929803
Position 1215: 0.0018389371926475486
Position 21306: 0.0016938665634469935
Position 413: 0.0015727897182798408
Position 29: 0.0015424557180465143
Position 109: 0.0014641938550739974
Position 18008: 0.0014125602863460656
Position 5738: 0.0013782491373951643
Position 17070: 0.0013390112395479062
Position 3427: 0.0013071950772478363
Position 16014: 0.0012597198828490335
Position 5746: 0.0011967143491304572
Position 3432: 0.001156744965437375
Position 4274: 0.0010506777377868443
Position 1269: 0.0010150836430929122
Position 1287: 0.000987539333941919
Position 16281: 0.0009781792160592977
Position 623: 0.0008313456476542124
Position 3651: 0.0007917988674364795
Position 2603: 0.0007865947321135567
Position 1725: 0.0007717798431440385
Position 5122: 0.0007698712673685345
Position 17731: 0.0006996209569914157
Position 5557: 0.0006789245316780269
Position 230: 0.0006545412400757972
Position 1630: 0.0006362334584276838
Position 3351: 0.0006175873382733183
Position 200: 0.0006144188591340483
Position 5044: 0.000599028334652459
Position 4532: 0.0005938791056208853
Position 15865: 0.000583636059326024
Position 19479: 0.0005567044208622866
Position 7703: 0.0005525498096860475
Position 1116: 0.0005441234343555175
Position 15848: 0.0005316295176442893
Position 2674: 0.0004939147661708505
Position 1913: 0.0004939052271744369
Position 4630: 0.0004815648099712462
Position 997: 0.0004773611293667866
Position 864: 0.00045385238807651654
Position 3116: 0.00044879717329878496
Position 3552: 0.00044182370527517153
Position 769: 0.0004295076208695034
Position 5727: 0.00039726864712787016
Position 2416: 0.0003594387151480035
Position 434: 0.0003035881343398575
Position 2405: 0.0002974006421437959
Position 16485: 0.00029585561504683674
Position 15067: 0.00029114420345420554
Position 1238: 0.0002713891746612825
Position 93: 0.0002691637165886872
Position 15899: 0.0002684708030691807
Position 16861: 0.0002663941246036603
Position 17220: 0.0002576620880566263
Position 3306: 0.00022561360750419275
Position 14800: 0.00022075158950634845
Position 3143: 0.00019945667790371248
Position 16212: 0.00019292522979744506
Position 20317: 0.00018240233001718737
Position 6125: 0.00017571232874425923
Position 17017: 0.00015743728150396512
Position 194: 0.00015059820611145995
Position 453: 0.00013116035928480965
Position 1709: 0.00013049186040623443
Position 668: 0.00012435712445711583
Position 660: 0.00011670738095381615
Position 846: 0.00011600556248215983
Position 334: 0.00011109407329346542
Position 712: 9.791121218022591e-05
Position 3331: 9.633687577245729e-05
Position 17216: 9.566175344539478e-05
Position 6040: 7.008559411481272e-05
Position 465: 6.886149858739913e-05
Position 56: 6.82105484007763e-05
Position 3662: 6.635004270247888e-05
Position 17748: 6.582076014042587e-05
Position 1056: 6.524756397004975e-05
Position 39: 5.7346366035744456e-05
Position 6045: 5.402407685979337e-05
Position 1318: 5.1894374239501505e-05
Position 1438: 5.1744553066167074e-05
Position 17: 4.953524649419262e-05
Position 3580: 4.384410815252512e-05
Position 1164: 3.891352968986457e-05
Position 615: 3.7573019925819696e-05
Position 16476: 2.8817717806419523e-05
Position 68: 2.7938084605756126e-05
Position 16233: 2.408044855319093e-05
Position 16797: 2.3635051293972616e-05
Position 15918: 2.210971725103719e-05
Position 16134: 2.119843026608421e-05
Position 211: 1.7201951844707068e-05
Position 4394: 1.651711606933222e-05
Position 3545: 1.5276001699656784e-05
Position 16448: 1.4535676995899702e-05
Position 47: 1.3976557705023855e-05
Position 3643: 1.3685022693036275e-05
Position 2277: 1.2029422324300225e-05
Position 485: 1.192325045913092e-05
Position 1122: 1.1681279125478782e-05
Position 1302: 1.1131554738078885e-05
Position 243: 1.0505920534637791e-05
Position 16337: 8.39294875626684e-06
Position 66: 6.946852282001205e-06
Position 640: 4.164906289217674e-06
Position 425: 2.979373059129805e-06
Position 1435: 2.911360419654227e-06
Position 235: 2.7946365164280542e-06
Position 277: 2.4299632757855565e-06
Position 653: 1.0175785821360583e-06
Position 963: 9.306489897644511e-07
Position 872: 8.308273997455441e-07
Position 192: 6.47250106969624e-07
Position 586: 1.70319152984551e-07
Position 346: 1.5756079711221754e-07
Position 992: 9.25890264671283e-08
Position 635: 4.6658319514070555e-08
Position 780: 1.6985624235071042e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 14591: 0.9973220182469272
Position 19176: 0.9823094965363299
Position 15696: 0.963187042607202
Position 3083: 0.5948918588540667
Position 3832: 0.35667686343375454
Position 3570: 0.20131566819740013
Position 665: 0.13419462136456783
Position 727: 0.07681888718461485
Position 8352: 0.0717247001169179
Position 5831: 0.06634931111960865
Position 3167: 0.04935936668020461
Position 5648: 0.049242661005834396
Position 3544: 0.04338902485366949
Position 16715: 0.037330567418044865
Position 15010: 0.033635299569023974
Position 18099: 0.033046457102908544
Position 18430: 0.03136492299691853
Position 4966: 0.02791572819249574
Position 3876: 0.02530385378347374
Position 4685: 0.02200148983326781
Position 14854: 0.017377632943048997
Position 18745: 0.014383218654045949
Position 17300: 0.013755245937415046
Position 4559: 0.011136780272071286
Position 18835: 0.01093441901753489
Position 3662: 0.010679473678530541
Position 2618: 0.009462258656430566
Position 6208: 0.009281840995123887
Position 2763: 0.00900571088633019
Position 10409: 0.008637436961630877
Position 14827: 0.007786348276110354
Position 18549: 0.007747099115667935
Position 2530: 0.007325145385619893
Position 21407: 0.006961540819084538
Position 3363: 0.006907927589461107
Position 141: 0.006903907251533382
Position 18375: 0.006623949870633375
Position 14917: 0.00655786554389209
Position 5317: 0.0062840631431614145
Position 4568: 0.0054126514278602655
Position 92: 0.005190059927232086
Position 20280: 0.005105784516272404
Position 943: 0.0049920867332838665
Position 3747: 0.004789477731675462
Position 5932: 0.004724718820257134
Position 2719: 0.0045443028540425165
Position 14817: 0.004497420669009164
Position 14793: 0.004470810687191893
Position 20304: 0.004382825172806104
Position 19228: 0.004325757489761884
Position 16119: 0.004186184295800957
Position 3190: 0.004021374810723675
Position 14772: 0.003942963859293508
Position 523: 0.0037202480003396135
Position 4343: 0.0034542530384241675
Position 15770: 0.003305300345008275
Position 16392: 0.0031486568147211834
Position 16686: 0.0029325114650866355
Position 4741: 0.0026320450279653045
Position 14892: 0.0024326816022551814
Position 922: 0.0023620115492295193
Position 20145: 0.0023563994307702284
Position 14865: 0.002299008117631492
Position 1013: 0.00216293092158036
Position 3057: 0.0020629658661425933
Position 4531: 0.0020263247405018143
Position 16145: 0.0020135302164373987
Position 16018: 0.001897756848457614
Position 2467: 0.0018707002871728255
Position 547: 0.0017580280186727778
Position 288: 0.0017396453609706025
Position 3488: 0.0015746174285178782
Position 3393: 0.0015647842284198267
Position 2355: 0.0015560212336600777
Position 297: 0.001531903470069971
Position 15281: 0.001488593819784182
Position 18348: 0.0014578654265760696
Position 1538: 0.0012514469248072738
Position 10371: 0.0012391649179318653
Position 230: 0.001217845097341988
Position 4625: 0.0011940391486649857
Position 16575: 0.0011305718046335212
Position 712: 0.0010324078262644962
Position 19767: 0.0010299241053253092
Position 1492: 0.0008746599468778758
Position 19109: 0.0007540197146493466
Position 891: 0.000710010957894301
Position 15476: 0.0007080711095949647
Position 13942: 0.000673003596965582
Position 2522: 0.0006185906286954138
Position 1982: 0.000564031124404648
Position 7765: 0.000552549809686048
Position 19649: 0.0005123917343730303
Position 21477: 0.0004463396913094339
Position 5910: 0.00039779951973349854
Position 16476: 0.0003772088174512307
Position 3497: 0.0003315947223764145
Position 19191: 0.0003178461540475613
Position 16537: 0.00030852743777638964
Position 18076: 0.0003084118807312384
Position 802: 0.000298297168928571
Position 2225: 0.0002940572390655772
Position 19912: 0.00025186618189316514
Position 3318: 0.00025091380646729834
Position 15047: 0.00022273827629447313
Position 15602: 0.00021823252036656498
Position 174: 0.0001997152118656975
Position 16627: 0.00018181230383016142
Position 12859: 0.0001699088639084276
Position 3988: 0.00016299620159273686
