Gene = Ilp4
index = 1227
Annotated 5SS: [316]
Annotated 3SS: [376]
SMsplice 5SS: [316]
SMsplice 3SS: [376]
top_k =  1000
Partition function (log Z): -4.581852232204221

Sorted 5' Splice Sites (High to Low Probability):
Position 316: 0.9991661605258562
Position 790: 0.0030863854721099628
Position 326: 0.00047322176315807245
Position 462: 0.00038264339983355933
Position 500: 0.00028257893628340423
Position 531: 0.0001559415540074051
Position 410: 0.00013258065115478776
Position 796: 0.00011688439843720256
Position 113: 0.00011430363881942326
Position 270: 0.00010517566317134936
Position 673: 8.970973995954678e-05
Position 313: 7.413073995267161e-05
Position 320: 7.165140748148168e-05
Position 705: 2.5417607402960296e-05
Position 57: 1.7526185288191533e-05
Position 514: 1.2073609699686425e-05
Position 564: 9.962591375349517e-06
Position 239: 9.379862831688448e-06
Position 566: 8.752241435434115e-06
Position 37: 8.647673631674722e-06
Position 816: 6.722022245274137e-06
Position 279: 6.076703967193584e-06
Position 300: 3.842423418648065e-06
Position 521: 3.777739157307252e-06
Position 394: 3.0876584636898574e-06
Position 206: 2.797257662644717e-06
Position 378: 1.719261717461051e-06
Position 277: 1.6956157065845537e-06
Position 707: 1.1698060642396584e-06
Position 298: 8.692709038015034e-07
Position 133: 5.049305787158145e-07
Position 502: 1.5352215709151493e-07
Position 198: 1.1317920627696997e-07
Position 11: 6.273298681201637e-08
Position 219: 5.24810101827908e-08
Position 200: 5.0017165463418365e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 376: 0.9533886556445152
Position 828: 0.016474638923275973
Position 420: 0.010834270697828035
Position 414: 0.008777235888755886
Position 858: 0.00536032397576116
Position 384: 0.00473806007348291
Position 423: 0.0019331895138697064
Position 444: 0.0012004404275675342
Position 392: 0.0006466890437956195
Position 855: 0.0005048558275178116
Position 673: 0.00012564360448074542
Position 651: 0.00011959820086767817
Position 471: 3.965796837901515e-05
Position 658: 3.104660781181344e-05
Position 163: 2.8788652896642342e-05
Position 461: 2.85197697015049e-05
Position 861: 2.73316055147955e-05
Position 215: 2.5002598743731104e-05
Position 206: 2.2673489582715505e-05
Position 117: 1.7294905993525167e-05
Position 741: 1.1135295931727393e-05
Position 679: 9.830061138256142e-06
Position 622: 8.866605172006409e-06
Position 498: 8.10651405418555e-06
Position 474: 3.3132382565577883e-06
Position 304: 2.820569546793305e-06
Position 468: 1.5649106385017568e-06
Position 843: 1.2550166247294906e-06
Position 576: 1.069619074609208e-06
Position 148: 7.171455008438049e-07
Position 224: 5.202261816840694e-07
Position 531: 5.052630362631683e-07
Position 495: 4.997687736504098e-07
Position 573: 4.763195427606768e-07
Position 521: 2.449158304243723e-07
Position 236: 2.2859645142572076e-07
Position 139: 1.4343520225976137e-07
Position 260: 1.2831910570680345e-07
Position 83: 1.1385002462596276e-07
Position 91: 8.905248065292178e-08
Position 400: 3.815556770015138e-08
Position 699: 3.4868334232390046e-08
Position 94: 3.1360593754388856e-08
Position 313: 2.9179190456991097e-08
Position 394: 2.8656129416985734e-08
Position 310: 2.8532030360097337e-08
Position 432: 1.624912695937378e-08
Position 145: 8.275990349487615e-09
Position 564: 6.317124953202906e-09
Position 67: 3.473998573551473e-09
Position 833: 2.6669017388976936e-09
Position 57: 8.805674408456562e-10
Position 74: 8.00569384488604e-10
Position 76: 7.994525903365444e-10
Position 85: 4.993727135728835e-10
Position 54: 3.3483698550315227e-10
Position 133: 3.6310183238569976e-11
Position 63: 3.078683874953778e-11
Position 248: 4.366153697456552e-12
Position 154: 3.3552253957618143e-12
Position 119: 1.2828363561583776e-12
Position 320: 5.439789774553967e-14
