Gene = ScpX
index = 1477
Annotated 5SS: [ 158  818 1068 2016]
Annotated 3SS: [ 493  876 1131 2075]
SMsplice 5SS: [ 818 1068 2016]
SMsplice 3SS: [ 876 1131 2075]
top_k =  1000
Partition function (log Z): 2.909655375933499

Sorted 5' Splice Sites (High to Low Probability):
Position 818: 0.9969201396646519
Position 1068: 0.9874976419610288
Position 2016: 0.9211361207110516
Position 158: 0.4839188392537921
Position 2321: 0.06562312789887488
Position 2297: 0.03481948199145365
Position 236: 0.02229074637987012
Position 130: 0.021517865658245688
Position 1967: 0.014522662221899373
Position 2311: 0.013595364820749379
Position 306: 0.011762820698157836
Position 1422: 0.011273138815181891
Position 1310: 0.00545107169815477
Position 1907: 0.005252968838946416
Position 1271: 0.0037017188033527234
Position 999: 0.0036878235606278183
Position 659: 0.003310541208991284
Position 1074: 0.002337892864775889
Position 1570: 0.002314678280675662
Position 1688: 0.0019959083969104795
Position 160: 0.0017282458756917305
Position 1841: 0.001085881480419846
Position 141: 0.0007282309070748692
Position 1426: 0.0006901714890328197
Position 76: 0.0006440615664466552
Position 49: 0.0006158576156624394
Position 1448: 0.0005599713703733276
Position 440: 0.00048456945079535446
Position 459: 0.000460936621955998
Position 1931: 0.0003841666015740284
Position 1492: 0.00034825548887111493
Position 2279: 0.0003359901479021988
Position 126: 0.0003329818051719035
Position 1187: 0.00016657129488710772
Position 137: 0.00015866039535275976
Position 583: 0.00014762478279856851
Position 1824: 0.00014624795891506892
Position 1959: 0.00014388375121409975
Position 1593: 0.00010122567033600825
Position 923: 8.192657556346855e-05
Position 134: 7.399357669659244e-05
Position 1057: 6.217832580645948e-05
Position 1563: 6.19490725084165e-05
Position 70: 5.983308677762111e-05
Position 2082: 5.723287916455806e-05
Position 798: 5.649978824042827e-05
Position 143: 5.2376773575045974e-05
Position 1702: 5.028590272333379e-05
Position 1629: 3.950458612605294e-05
Position 1787: 3.6706002309340894e-05
Position 1784: 3.6550809101821573e-05
Position 1407: 3.588277468713849e-05
Position 1731: 2.4165280641304554e-05
Position 680: 1.788143793918081e-05
Position 1734: 1.5538150638821413e-05
Position 164: 1.5376677402303152e-05
Position 1577: 1.3841805397856175e-05
Position 1641: 1.2822280984106166e-05
Position 1275: 1.2507823627856049e-05
Position 724: 1.0595479130012728e-05
Position 1339: 1.0565257943668223e-05
Position 689: 1.0163576170410213e-05
Position 2057: 9.495036764355491e-06
Position 102: 9.491454275845347e-06
Position 73: 7.395544547883001e-06
Position 162: 6.492555482634728e-06
Position 1590: 6.253724435560945e-06
Position 1753: 5.7124725897958556e-06
Position 2062: 5.013181660490253e-06
Position 808: 4.787111559912126e-06
Position 115: 3.883597488375784e-06
Position 593: 3.7723545031460004e-06
Position 1329: 3.6421155321254624e-06
Position 1411: 3.5314481554244555e-06
Position 402: 3.3968918296674716e-06
Position 521: 3.061281446458767e-06
Position 1742: 3.058597430371122e-06
Position 1587: 2.713935850663747e-06
Position 2055: 2.6143191291624316e-06
Position 1483: 1.6773349217626443e-06
Position 493: 1.6545704797619008e-06
Position 1574: 1.6495910853232507e-06
Position 617: 1.6088403048909677e-06
Position 1301: 1.593821902658915e-06
Position 743: 1.4426766416811138e-06
Position 1764: 1.3988045264989231e-06
Position 605: 1.040011089421877e-06
Position 385: 8.999722461894394e-07
Position 1534: 7.380253884607824e-07
Position 1510: 6.777356513524264e-07
Position 1218: 6.656971591849052e-07
Position 507: 5.082103163138413e-07
