Gene = AIMP2
index = 3
Annotated 5SS: [ 244  458  802 1231]
Annotated 3SS: [ 358  648 1001 1284]
SMsplice 5SS: [ 244  802 1231]
SMsplice 3SS: [ 648 1001 1284]
top_k =  1000
Partition function (log Z): 2.34167856918892

Sorted 5' Splice Sites (High to Low Probability):
Position 1231: 0.9578380757228802
Position 244: 0.8570176140695174
Position 802: 0.6848223496281183
Position 845: 0.2403081120486287
Position 458: 0.09329662801092824
Position 306: 0.052687358450773256
Position 3: 0.02824855997514899
Position 824: 0.021159597927714647
Position 265: 0.01925061500465012
Position 575: 0.01335728332449069
Position 99: 0.012400250584019078
Position 877: 0.01154614279800048
Position 788: 0.006493411068326568
Position 1176: 0.005913819661570743
Position 62: 0.0033509133063800984
Position 1182: 0.00295651747720718
Position 272: 0.002892916943048492
Position 10: 0.0015514241433028121
Position 169: 0.001492106524225297
Position 600: 0.0014326840627631049
Position 1368: 0.0012665434373344076
Position 1235: 0.001194307558615111
Position 837: 0.0006828476699241023
Position 299: 0.0005569499818765214
Position 1209: 0.0005292731962602471
Position 1319: 0.0005256094116414987
Position 1341: 0.0004700637419530747
Position 743: 0.0003411050398176999
Position 276: 0.0003330120145205517
Position 745: 0.00032768264159124827
Position 293: 0.00032257538792726775
Position 1207: 0.0003058381308033532
Position 938: 0.00016403289084777824
Position 408: 0.00014062749111813457
Position 343: 0.00011056182149403446
Position 248: 9.811280337221753e-05
Position 15: 8.361624777439897e-05
Position 685: 7.740196737258725e-05
Position 579: 7.37065131495373e-05
Position 920: 7.274665189798528e-05
Position 1485: 6.557591637400758e-05
Position 153: 5.684343042169256e-05
Position 281: 5.6471476313810674e-05
Position 537: 5.297514649049941e-05
Position 228: 2.733132295082315e-05
Position 1528: 2.6711553226173154e-05
Position 818: 2.0633643845160184e-05
Position 577: 1.945919244385596e-05
Position 1382: 1.7520403076972903e-05
Position 345: 1.2983648945004971e-05
Position 1520: 1.2298286040754794e-05
Position 68: 9.411320475503731e-06
Position 1647: 8.950616112812831e-06
Position 1541: 7.102353627027056e-06
Position 1476: 6.654774257016493e-06
Position 918: 4.244827618268284e-06
Position 1650: 4.234941839946288e-06
Position 1088: 3.995546294953129e-06
Position 1253: 3.452928334419146e-06
Position 1366: 2.8670804261043582e-06
Position 585: 2.7372957346006874e-06
Position 749: 2.629886006945604e-06
Position 1554: 2.1986174804522553e-06
Position 570: 1.592980384225893e-06
Position 1387: 1.3243464511962595e-06
Position 956: 1.2534631999574072e-06
Position 70: 6.632773938814851e-07
Position 1620: 6.338214005495047e-07
Position 1372: 6.22636311070241e-07
Position 310: 4.240498634509776e-07
Position 1058: 2.5308988389098877e-07
Position 1002: 2.2946080163190766e-07
Position 1545: 1.799968300066462e-07
Position 1558: 8.021549391088009e-08
Position 1560: 3.4181465880067265e-08
Position 610: 8.216984809624589e-10
Position 1101: 2.6983698876096787e-10
Position 1425: 9.557107707978717e-12
Position 1323: 2.4433042542560515e-13
Position 607: 5.075011532805757e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 648: 0.9985775148462676
Position 1284: 0.9714374067467287
Position 1001: 0.8698935566765109
Position 1013: 0.059362162526642906
Position 358: 0.04505371739616732
Position 61: 0.028516007437315246
Position 165: 0.011669384010214789
Position 928: 0.010455522991648494
Position 944: 0.006714569182733797
Position 938: 0.006424785786847035
Position 1475: 0.0031276494218140656
Position 1106: 0.002543651641941796
Position 1306: 0.002042488338955221
Position 906: 0.0018281510697139795
Position 891: 0.00181640835674987
Position 524: 0.0013257656663193495
Position 138: 0.001293823024395981
Position 894: 0.0005349511057798057
Position 173: 0.00048792521214038816
Position 877: 0.0004707166010255358
Position 111: 0.0004644607584152395
Position 431: 0.00037506834383574497
Position 375: 0.00036125817773820424
Position 1202: 0.00027343064171026556
Position 952: 0.00020749347971639473
Position 1253: 0.0001392133220748661
Position 1377: 0.00012616486236915336
Position 1538: 0.0001130007222448947
Position 1587: 6.608325984376952e-05
Position 384: 5.8293309744190074e-05
Position 1146: 4.49565956687638e-05
Position 367: 4.394466770384808e-05
Position 678: 3.856656283305516e-05
Position 1143: 2.9746883639473044e-05
Position 1698: 2.551566236888807e-05
Position 401: 2.5046791833104193e-05
Position 1415: 2.304737397930646e-05
Position 293: 2.1551339762284185e-05
Position 1567: 2.1380223961688976e-05
Position 537: 1.361943032309615e-05
Position 543: 6.673232150341208e-06
Position 684: 6.027970162088454e-06
Position 1511: 5.866099765934194e-06
Position 1207: 5.377506532488611e-06
