Gene = Gsc
index = 1203
Annotated 5SS: [1098 2414]
Annotated 3SS: [ 2051 10239]
SMsplice 5SS: [1098 2414]
SMsplice 3SS: [ 2051 10239]
top_k =  1000
Partition function (log Z): -3.8125394627232563

Sorted 5' Splice Sites (High to Low Probability):
Position 1098: 0.9854976753411149
Position 2414: 0.9542429160479885
Position 6856: 0.31072335406957485
Position 1823: 0.15848826525691886
Position 5290: 0.1490038236351623
Position 10796: 0.11019779626847372
Position 3566: 0.08887852340353103
Position 10580: 0.07163381161153011
Position 6868: 0.0655510485195813
Position 3573: 0.05303297358078456
Position 6428: 0.04774943333014528
Position 6692: 0.04701708268061758
Position 90: 0.04627436700053127
Position 2132: 0.03480467257632676
Position 4539: 0.027201576204857206
Position 1872: 0.02584281886876947
Position 3384: 0.021556809554982837
Position 5342: 0.019347037051869465
Position 7414: 0.017385895816158348
Position 6883: 0.01732175998347297
Position 1457: 0.017148789796444627
Position 1765: 0.011643191133165203
Position 10049: 0.010739392735358792
Position 5878: 0.008969419083060603
Position 915: 0.006618233824168909
Position 1906: 0.006035487397669256
Position 4586: 0.005889002535543904
Position 482: 0.005814183821395089
Position 208: 0.005367756661156858
Position 741: 0.0051640137169293564
Position 2968: 0.004857243545983964
Position 3636: 0.004506496726774558
Position 2918: 0.004414908103588636
Position 6659: 0.0036450136110925627
Position 5040: 0.003541787333607648
Position 416: 0.0032629040388083225
Position 6775: 0.003118512076614217
Position 5760: 0.0029769403818800328
Position 3404: 0.002697969431929396
Position 10569: 0.002390684103513783
Position 3358: 0.0022709491101386764
Position 2973: 0.0022629382892858274
Position 5705: 0.0019083079620741982
Position 3585: 0.0018707428437036134
Position 2878: 0.0018655737727820221
Position 3563: 0.0018246634044183632
Position 9866: 0.0017804775853945915
Position 5095: 0.0017363377727865543
Position 10558: 0.0016952707415383672
Position 5658: 0.0015756530087387714
Position 736: 0.0014810095806106795
Position 3276: 0.0014112858067969187
Position 2387: 0.001240050282566752
Position 2004: 0.001214238096755909
Position 1982: 0.0011809956702809325
Position 1802: 0.001091558154060201
Position 1718: 0.0010002374501636585
Position 108: 0.0009838898939169803
Position 4437: 0.0009716848430797349
Position 7203: 0.0009062450473398024
Position 1192: 0.0008418079113651262
Position 7339: 0.0008144327765095356
Position 10870: 0.0007749795790243288
Position 231: 0.0007457237883527031
Position 4706: 0.0007315258568089478
Position 103: 0.0006877190405936751
Position 909: 0.0006711663780200762
Position 661: 0.0006168093848777925
Position 10922: 0.0005973421245382544
Position 5445: 0.0005853965510517757
Position 400: 0.0005304670569999004
Position 3007: 0.0005055084642608652
Position 7493: 0.00046168196091327075
Position 705: 0.00045816388214094486
Position 8133: 0.00045332523596393906
Position 1705: 0.00033741585510159276
Position 4292: 0.0003278916302743377
Position 7452: 0.0002923815914308032
Position 3127: 0.0002523210933371092
Position 1735: 0.00024651179131205455
Position 4145: 0.00023867219692848407
Position 10793: 0.00023488631275259733
Position 147: 0.0002311558238212981
Position 831: 0.00021875184340457428
Position 3866: 0.00019809605927687576
Position 1568: 0.00019478721190492975
Position 113: 0.0001897560266236356
Position 7276: 0.00017239674991380185
Position 665: 0.0001632460304673623
Position 1777: 0.00014984483993735553
Position 787: 0.00014225402547445216
Position 1483: 0.00011823124773407138
Position 4120: 0.00010811704287007981
Position 10552: 8.617330140279767e-05
Position 2451: 8.551768813724752e-05
Position 4476: 8.51943651088947e-05
Position 10561: 8.4350776718773e-05
Position 507: 8.315526442078664e-05
Position 96: 8.202051266617982e-05
Position 2939: 8.064417988684133e-05
Position 523: 8.052650741855662e-05
Position 3396: 7.10430334887105e-05
Position 413: 7.102856509321777e-05
Position 1041: 6.685193010694491e-05
Position 1528: 6.631764523755673e-05
Position 1830: 6.218020078834663e-05
Position 2924: 6.122078855558602e-05
Position 2408: 6.096243270055979e-05
Position 4464: 5.672254859480716e-05
Position 38: 5.2060830217707386e-05
Position 4639: 5.002996058134137e-05
Position 3238: 4.630329031924322e-05
Position 94: 4.161238841566554e-05
Position 1410: 3.913042988563696e-05
Position 1748: 3.848198497816443e-05
Position 339: 3.6755799812407516e-05
Position 4441: 3.4298446814517097e-05
Position 1068: 3.342712999975592e-05
Position 256: 3.18460304640695e-05
Position 1102: 2.796493634533984e-05
Position 927: 2.7384688530743675e-05
Position 3054: 2.5067600529980567e-05
Position 31: 2.4838050240078975e-05
Position 937: 2.238875508288831e-05
Position 6901: 2.0119162281214923e-05
Position 3111: 1.3233188671235199e-05
Position 220: 1.2309292072302553e-05
Position 2935: 1.2102020309302119e-05
Position 2453: 1.1470846726035622e-05
Position 2959: 1.0190492965731379e-05
Position 697: 9.644286522288945e-06
Position 715: 9.272855731009616e-06
Position 1554: 9.018272506775485e-06
Position 52: 8.775767425489833e-06
Position 3139: 7.124282495387861e-06
Position 3260: 7.123468983706909e-06
Position 1373: 6.4266968642231045e-06
Position 3588: 4.478947048176755e-06
Position 1004: 4.385622530379198e-06
Position 2808: 4.173097934152772e-06
Position 2649: 1.7537870447470541e-06
Position 4577: 1.6352269459461583e-06
Position 743: 1.5005785910508637e-06
Position 1180: 1.4576692016319336e-06
Position 1556: 1.1893285806931278e-06
Position 2505: 9.7663163318399e-07
Position 3168: 6.421011229644848e-07
Position 1282: 3.8606751546302675e-07
Position 4549: 3.333122203429787e-07
Position 2634: 2.4924791275836896e-07
Position 2603: 1.2431299540323405e-07
Position 2357: 1.1648591878120414e-07
Position 2360: 1.8201089177450607e-08
Position 2418: 1.4152008106565522e-08
Position 2056: 3.108733920595269e-09
Position 319: 5.544279076892835e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10239: 0.996137623613489
Position 2051: 0.8881051582608526
Position 6562: 0.3214627915510199
Position 1265: 0.14566028134465478
Position 3447: 0.09222769460900783
Position 6356: 0.08302273533269695
Position 4382: 0.06473128497219559
Position 10846: 0.060821294889237223
Position 5132: 0.06065416130453371
Position 10859: 0.05530961345701018
Position 1671: 0.05229447488217461
Position 5175: 0.05012946756046649
Position 3340: 0.04278008497556114
Position 6763: 0.040883277338369134
Position 6730: 0.03388220053221081
Position 10631: 0.0304165084786392
Position 4788: 0.029424028040561566
Position 1399: 0.024436838926712647
Position 2017: 0.024321265825297183
Position 3481: 0.018057590488160632
Position 6617: 0.0171624007241666
Position 807: 0.01555450489058912
Position 2518: 0.01496327663522372
Position 9684: 0.013532749648537422
Position 1282: 0.01309041622537551
Position 829: 0.01222490308235731
Position 1269: 0.011410880257445808
Position 6505: 0.010747909166044884
Position 10703: 0.010745374505739036
Position 10918: 0.010623341922838772
Position 1630: 0.009307696194858689
Position 285: 0.0087401259005436
Position 2700: 0.007488730868219336
Position 966: 0.007449943509199535
Position 10792: 0.007361199139266043
Position 1618: 0.006806150503803661
Position 10757: 0.006549285192768383
Position 972: 0.006091345088567972
Position 1927: 0.0054771951389920095
Position 3345: 0.005366351735618943
Position 1876: 0.005110053935501761
Position 10990: 0.005038439759221866
Position 5539: 0.004899711376472093
Position 293: 0.004844550234927205
Position 5415: 0.004643345147842058
Position 1000: 0.004481642432967111
Position 2796: 0.004237346870582359
Position 7109: 0.003877950161135079
Position 2119: 0.0038207459481490453
Position 2589: 0.003290170205646142
Position 2495: 0.0032338601361292874
Position 2233: 0.0030443519836151635
Position 4606: 0.0029991481114106217
Position 4571: 0.002342619848707278
Position 2757: 0.0023086515979449202
Position 304: 0.0022781207879525142
Position 1802: 0.0021803805465788954
Position 256: 0.0021727237769265956
Position 147: 0.0021018372619286815
Position 1301: 0.0019956391721209893
Position 1160: 0.001938471679494391
Position 1200: 0.0019023697340106824
Position 6702: 0.0018173634572590815
Position 4796: 0.001749274228302387
Position 2272: 0.0016449837501675882
Position 1508: 0.0012602541855606766
Position 161: 0.0010788826669548164
Position 366: 0.001009017311910728
Position 631: 0.0009953271414829545
Position 1712: 0.0009437226699293467
Position 547: 0.0009116129565586197
Position 6947: 0.000849519560729919
Position 7056: 0.0008478176380334834
Position 2586: 0.0008453047363151539
Position 11135: 0.000830237474772155
Position 2125: 0.0008227194339542257
Position 1982: 0.0008175992034932765
Position 1489: 0.0006406327731221061
Position 4915: 0.0006247338755136895
Position 5831: 0.0005228126638806781
Position 522: 0.0005121516363367426
Position 9044: 0.0004935924395026349
Position 2706: 0.000492364485878467
Position 2244: 0.0004847393563053437
Position 2984: 0.00045929150975239906
Position 6707: 0.00043844532850796967
Position 1938: 0.0003627882899420634
Position 2311: 0.0003606116269635221
Position 213: 0.0003592327592048654
Position 1286: 0.00033248073154734024
Position 661: 0.0003215768520939015
Position 1483: 0.00031779670191819476
Position 2561: 0.00030766976999854523
Position 1891: 0.0002986873250539173
Position 7284: 0.00026378998728039806
Position 3401: 0.0002621328340914736
Position 6659: 0.00023626481727199574
Position 2144: 0.00022903986475815424
Position 6640: 0.00022565015724970087
Position 332: 0.00021192517537608764
Position 394: 0.000188979654990311
Position 1180: 0.00018205165229448806
Position 2354: 0.00018141595793196157
Position 3064: 0.00018058322575333045
Position 10251: 0.00015960974264616042
Position 1170: 0.00013929322290548945
Position 5632: 0.00013377828201453296
Position 1538: 0.0001232917493501755
Position 1369: 0.00012317231433499643
Position 220: 0.00011682579634398853
Position 1187: 9.020947377591062e-05
Position 8813: 8.347013097434727e-05
Position 909: 7.318014563495342e-05
Position 485: 6.638881134077568e-05
Position 1578: 5.350107737793625e-05
Position 2308: 5.313820779509622e-05
Position 3382: 5.081793219853394e-05
Position 1021: 4.793363572259093e-05
Position 7641: 4.523752717902015e-05
Position 5240: 4.202979443099825e-05
Position 977: 4.1650028661387414e-05
Position 927: 3.1201415870415804e-05
Position 732: 2.8904847691352015e-05
Position 1416: 2.87551554530475e-05
Position 1206: 2.805144427077317e-05
Position 676: 2.7058385201311265e-05
Position 231: 2.6348750160878564e-05
Position 8914: 2.3455723642344067e-05
Position 1142: 2.23446673806009e-05
Position 550: 2.13813089898846e-05
Position 3508: 2.078281006386229e-05
Position 697: 2.0298515839160948e-05
Position 6909: 1.781212506328587e-05
Position 531: 1.7055728939417116e-05
Position 3914: 1.496311219697259e-05
Position 673: 1.2091023545500703e-05
Position 553: 1.106617130435421e-05
Position 400: 1.0991912832543842e-05
Position 1584: 8.99663405324412e-06
Position 6855: 7.995803485608356e-06
Position 870: 7.069142984930588e-06
Position 944: 6.674077143439802e-06
Position 1594: 3.971868796631373e-06
Position 5954: 3.932540536672417e-06
Position 1724: 3.9017022443454145e-06
Position 1548: 3.862343228048469e-06
Position 6300: 3.7751584499295977e-06
Position 2278: 3.0244148705347316e-06
Position 335: 2.996994326053242e-06
Position 652: 2.98185087464116e-06
Position 90: 2.8921975538533433e-06
Position 5951: 2.3679334934167593e-06
Position 854: 2.365456831679532e-06
Position 103: 1.4422574181130095e-06
Position 694: 1.3898748572401186e-06
Position 736: 1.327260363373928e-06
Position 858: 1.1400639521512555e-06
Position 679: 1.0993217719870904e-06
Position 924: 9.830109877226801e-07
Position 2761: 9.511900309086861e-07
Position 264: 6.908832997279477e-07
Position 1819: 6.474777677811525e-07
Position 2469: 6.398995836680322e-07
Position 2803: 2.830467788992135e-07
Position 1830: 2.2334668539983705e-07
Position 984: 1.7024397024349346e-07
Position 266: 1.3227724892927645e-07
Position 429: 1.2062327463587965e-07
Position 3808: 1.0032852870703839e-07
Position 867: 9.819216837951316e-08
Position 768: 7.843051511688164e-08
Position 406: 7.553698479096783e-08
Position 1566: 6.980210834700498e-08
Position 705: 5.53299334490182e-08
Position 565: 5.5321407868180664e-08
Position 758: 4.366585310158815e-08
Position 1058: 4.308465746468915e-08
Position 1694: 4.035286471951083e-08
Position 113: 2.0234157999194123e-08
Position 544: 9.086565030363199e-09
Position 2922: 2.1470567204818303e-09
Position 344: 3.192547573110838e-14
Position 420: 2.5487359069708288e-21
