Gene = RpS17
index = 1449
Annotated 5SS: [ 30 127 648]
Annotated 3SS: [ 93 495 706]
SMsplice 5SS: [ 30 648]
SMsplice 3SS: [ 93 706]
top_k =  1000
Partition function (log Z): 4.572002589826731

Sorted 5' Splice Sites (High to Low Probability):
Position 648: 0.9996021165559359
Position 30: 0.9958357897009341
Position 127: 0.04766644255214524
Position 212: 0.042659132439604015
Position 415: 0.026859699858739334
Position 252: 0.02226099905003906
Position 339: 0.008088195357543519
Position 418: 0.002710669244529711
Position 219: 0.0023985327885092966
Position 361: 0.0008228445055195079
Position 170: 0.0004903057044954174
Position 96: 0.00033995628343132397
Position 747: 0.0002979971075568992
Position 230: 0.00024317290346357082
Position 261: 0.00020750084996638303
Position 962: 0.00011637367875959709
Position 272: 9.243391057761093e-05
Position 953: 8.920072887251718e-05
Position 672: 5.0167107651556224e-05
Position 34: 4.228670141275573e-05
Position 843: 4.02332125238591e-05
Position 465: 3.6548659463777954e-05
Position 784: 3.0858152634727836e-05
Position 535: 2.406001635639173e-05
Position 502: 2.2547827321321578e-05
Position 517: 1.3609136347312089e-05
Position 131: 7.569098800812909e-06
Position 652: 7.019943745544305e-06
Position 754: 6.580212443166698e-06
Position 18: 5.9462631126604885e-06
Position 47: 4.708482118248232e-06
Position 668: 4.059717419597272e-06
Position 604: 3.5917978046169103e-06
Position 549: 3.2150600703829827e-06
Position 934: 2.489665425877809e-06
Position 57: 1.8136104717097377e-06
Position 937: 9.186293347996313e-07
Position 497: 6.131235175175327e-07
Position 567: 4.995633174052987e-07
Position 767: 4.593658891373478e-07
Position 751: 3.129775488006276e-07
Position 974: 2.596337024802261e-07
Position 866: 2.1650026716936482e-07
Position 895: 1.80204488089543e-07
Position 813: 1.0437580770074284e-07
Position 676: 1.783221483164649e-08
Position 790: 1.539567728525442e-08
Position 793: 9.928798279996537e-09
Position 804: 6.7118047927548845e-09
Position 736: 2.3826190500357895e-09
Position 711: 1.4611161276558793e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 706: 0.9966351965990592
Position 93: 0.9483733703068249
Position 495: 0.1966600594648112
Position 295: 0.0016391554404960066
Position 424: 0.0013803660215058846
Position 767: 0.001135546146618063
Position 773: 0.0010558456656496978
Position 746: 0.0007383593448834842
Position 389: 0.000738024177399447
Position 361: 0.0006134541595212007
Position 830: 0.0003960576110797788
Position 319: 0.00037372705699716504
Position 116: 0.0002916689661907311
Position 513: 0.00014502137069703392
Position 1023: 0.00012978765847651485
Position 415: 9.963954763923343e-05
Position 1012: 8.472527713509096e-05
Position 242: 7.61974581610533e-05
Position 525: 7.466730374122013e-05
Position 549: 7.449215227121742e-05
Position 588: 5.537259161479192e-05
Position 905: 4.93229985005993e-05
Position 439: 4.319264213786584e-05
Position 344: 3.901602228798742e-05
Position 397: 3.132087391077747e-05
Position 522: 2.8948033331019393e-05
Position 534: 2.7121768073706324e-05
Position 198: 2.2213391291726565e-05
Position 776: 2.0780929925006334e-05
Position 167: 1.4200507101011288e-05
Position 219: 1.3413872820366536e-05
Position 779: 9.342119695671788e-06
Position 179: 8.356772569810058e-06
Position 958: 3.859530230698066e-06
Position 339: 3.4749696301653175e-06
Position 624: 2.1121482067264284e-06
Position 603: 1.5043780622470412e-06
Position 600: 8.173675118092431e-07
Position 827: 5.86915151143271e-07
Position 546: 5.002048931638269e-07
Position 965: 4.89817653841928e-07
Position 639: 2.96242818569687e-07
Position 948: 2.7811010779873276e-07
Position 863: 1.9104721085370058e-07
Position 914: 7.834936750984637e-08
Position 860: 6.949489455373384e-08
Position 672: 3.520981487204578e-08
Position 872: 2.5851353350907924e-08
Position 782: 2.080127491216827e-09
Position 652: 2.395428012022846e-12
