Gene = dre4
index = 1676
Annotated 5SS: [ 203  661 1026 2272 3196 3513 3731 3959]
Annotated 3SS: [ 396  725 1093 2328 3249 3576 3841 4394]
SMsplice 5SS: [ 203  661 1026 2272 3196 3513 3731 3959]
SMsplice 3SS: [ 396  725 1093 2328 3249 3576 3841 4394]
top_k =  1000
Partition function (log Z): 20.33417755179378

Sorted 5' Splice Sites (High to Low Probability):
Position 3513: 0.9996224216822166
Position 3196: 0.9960538259690591
Position 1026: 0.9917579314674785
Position 3731: 0.9823038838543533
Position 2272: 0.9602067101565089
Position 661: 0.9273853497384467
Position 203: 0.575897357846791
Position 3959: 0.5056116298315235
Position 339: 0.40536597050325196
Position 4337: 0.1682496804788579
Position 1379: 0.1500241665933194
Position 2080: 0.07467857009288924
Position 2940: 0.02438928185904542
Position 2508: 0.01318550778371514
Position 3058: 0.012555736565512348
Position 314: 0.012137396166203119
Position 2624: 0.009944779855810637
Position 1688: 0.007863891061672922
Position 2915: 0.005056208930056317
Position 1269: 0.00481973270713347
Position 3062: 0.004641629636459659
Position 4013: 0.0041403804343958395
Position 2276: 0.004038696894213893
Position 2911: 0.0034668724442217923
Position 311: 0.0032901004555889
Position 3880: 0.0025643345710135213
Position 2844: 0.0023455168556332563
Position 1479: 0.002322423996842495
Position 626: 0.0023103202778247227
Position 2894: 0.0017409781909842978
Position 983: 0.0017303182709222304
Position 285: 0.0012025829991597393
Position 3926: 0.0010348339968836461
Position 869: 0.0010036584910869766
Position 2635: 0.0009628976770430104
Position 1337: 0.0008537440361804248
Position 266: 0.0007748372359384513
Position 1589: 0.0007548447218179639
Position 2366: 0.0007144242719357981
Position 2270: 0.0005157924996090229
Position 2417: 0.0005024577167927068
Position 3772: 0.0004879635092314703
Position 1277: 0.0004821618211717024
Position 3053: 0.0004359463807379796
Position 4066: 0.00041125099270447195
Position 649: 0.0003931488989304976
Position 3759: 0.0003717157880533538
Position 1484: 0.0003649599919254616
Position 3893: 0.0003584767687919472
Position 2978: 0.0003552450594628766
Position 1991: 0.00033812730767442557
Position 219: 0.00033550883760196114
Position 4347: 0.0003259102520091513
Position 1682: 0.00032586452821183255
Position 543: 0.0003149820375538518
Position 207: 0.00030598207955658983
Position 2117: 0.0002735460956550686
Position 1271: 0.0002708959724030242
Position 4128: 0.00026896699713705
Position 561: 0.00023773258681161711
Position 477: 0.0002325871939026528
Position 4530: 0.00021797293599243035
Position 2471: 0.00021787995890492522
Position 3179: 0.0002116808533608655
Position 1241: 0.00020159599034768428
Position 830: 0.00019597309374075399
Position 541: 0.00019426079705134195
Position 2710: 0.00018156784023165987
Position 4588: 0.00017824354991843216
Position 1710: 0.00017496067471625394
Position 2069: 0.00016585074827787542
Position 2609: 0.0001624904772667322
Position 1303: 0.00016238071354252297
Position 4061: 0.0001623366133377117
Position 163: 0.0001589432461540357
Position 4227: 0.0001554987563466317
Position 4221: 0.00014632330500153636
Position 1712: 0.00014174585044123803
Position 4539: 0.0001393732240560336
Position 962: 0.00013738901472843282
Position 3718: 0.00012784536105975153
Position 1150: 0.00011652985903919086
Position 1604: 0.00011248224963522552
Position 2281: 0.00010581614866988728
Position 1231: 0.0001054838469145053
Position 2104: 9.573698675967253e-05
Position 4173: 9.518026833906528e-05
Position 342: 9.092649795545999e-05
Position 863: 8.574020456344609e-05
Position 665: 8.051765088315127e-05
Position 4091: 7.021938883949026e-05
Position 3008: 6.70197109982341e-05
Position 3475: 6.628207815581373e-05
Position 4680: 5.9586249177165495e-05
Position 460: 5.509352778050607e-05
Position 4576: 5.116661662541083e-05
Position 3963: 4.5920235575087704e-05
Position 1509: 4.546832146906541e-05
Position 4251: 4.247077156160586e-05
Position 2048: 3.7736165111799917e-05
Position 2090: 3.5285267849136125e-05
Position 1528: 3.383399972120995e-05
Position 4118: 3.233376702225745e-05
Position 3146: 3.2191880995871765e-05
Position 3200: 3.0412765406211874e-05
Position 1982: 2.8546130047747796e-05
Position 926: 2.7565551398197007e-05
Position 1429: 2.6719096171443353e-05
Position 454: 2.3002275660018013e-05
Position 4158: 2.1912446257624454e-05
Position 4204: 2.0952750473880812e-05
Position 211: 1.9952119753555635e-05
Position 1306: 1.9619148560414062e-05
Position 4256: 1.9161575610785512e-05
