Gene = RpS9
index = 1454
Annotated 5SS: [  32  476 1067]
Annotated 3SS: [ 229  879 1372]
SMsplice 5SS: [  32  476 1250]
SMsplice 3SS: [ 229  879 1372]
top_k =  1000
Partition function (log Z): 6.815402766422386

Sorted 5' Splice Sites (High to Low Probability):
Position 476: 0.9936630655628441
Position 1250: 0.798384730313376
Position 32: 0.7581308567658722
Position 1067: 0.49248743095616854
Position 132: 0.12400139999239822
Position 1136: 0.031888206950316494
Position 176: 0.02494107623220542
Position 115: 0.017314660779967524
Position 128: 0.014587510901453798
Position 71: 0.012246049149602272
Position 20: 0.011473534648622812
Position 1557: 0.008750803022695033
Position 678: 0.005310609495752545
Position 416: 0.0037115234793081934
Position 1629: 0.003329292557082626
Position 151: 0.003085763510273906
Position 740: 0.0025303057320984284
Position 999: 0.0015620460475423952
Position 1608: 0.0015248471244537105
Position 1310: 0.0012716797339091842
Position 396: 0.001148396998613471
Position 1554: 0.0007832203033252472
Position 585: 0.0006020235350092646
Position 36: 0.0005850647545941534
Position 428: 0.0004885796202436691
Position 1051: 0.0004661772260956284
Position 955: 0.0004025636104414378
Position 1205: 0.00030390220921121323
Position 697: 0.00023072411648564757
Position 1057: 0.00021789485968201934
Position 357: 0.000162938352984166
Position 1266: 0.00015999091271181047
Position 1173: 0.00014819884720521472
Position 613: 0.0001435117616444308
Position 480: 0.00013962099227474655
Position 236: 0.00011622704603359512
Position 464: 0.00010798560224583087
Position 83: 9.749106519878339e-05
Position 682: 8.887164172552806e-05
Position 1522: 8.64585196131099e-05
Position 362: 7.978314450254568e-05
Position 1192: 6.989814356051299e-05
Position 1386: 6.410947298265018e-05
Position 1022: 6.265298681287197e-05
Position 599: 4.262036358048113e-05
Position 789: 3.5958638478379084e-05
Position 565: 3.257543909532071e-05
Position 642: 3.126595477578854e-05
Position 1188: 3.0351143744218268e-05
Position 982: 2.500231755338101e-05
Position 1131: 2.4524808585764423e-05
Position 769: 2.3301471182052955e-05
Position 1254: 2.1072772187895197e-05
Position 256: 2.026199010552814e-05
Position 1001: 1.939594054808653e-05
Position 382: 1.9395458050041198e-05
Position 985: 1.6024134246304067e-05
Position 189: 1.3590791702307262e-05
Position 948: 1.2136989894980342e-05
Position 719: 1.2134880207783062e-05
Position 903: 1.1694242215779242e-05
Position 1273: 1.1563836042257453e-05
Position 1567: 9.727014959415625e-06
Position 1152: 9.21144781127718e-06
Position 1403: 7.997807859796794e-06
Position 1516: 6.96408556672456e-06
Position 1213: 6.760688344717411e-06
Position 504: 6.546827663206991e-06
Position 1097: 6.049629846478767e-06
Position 783: 5.489705925467021e-06
Position 1667: 4.5898543049106e-06
Position 1041: 4.579520278379888e-06
Position 880: 4.006694299065438e-06
Position 533: 3.8007088868936195e-06
Position 339: 3.6047040099136064e-06
Position 1126: 3.483114938037271e-06
Position 1477: 3.2927199892315502e-06
Position 391: 2.8692342274652622e-06
Position 277: 2.69706989781874e-06
Position 669: 1.928021780602144e-06
Position 229: 1.8576040881560474e-06
Position 1482: 1.5819988064002872e-06
Position 661: 1.472221232308372e-06
Position 1389: 1.4063506791913002e-06
Position 611: 1.3680893235381008e-06
Position 596: 1.21186515722023e-06
Position 244: 9.09396549867083e-07
Position 468: 8.290509699051535e-07
Position 926: 7.713349475419698e-07
Position 1374: 7.351374203832294e-07
Position 907: 5.92070170103351e-07
Position 1471: 5.919542161965957e-07
Position 1651: 4.414341521133164e-07
