Gene = Pop2
index = 1387
Annotated 5SS: [ 330 1189 2166 2643]
Annotated 3SS: [1049 1824 2224 3918]
SMsplice 5SS: [1189 2166 2643]
SMsplice 3SS: [1824 2224 3918]
top_k =  1000
Partition function (log Z): -2.0963823007195006

Sorted 5' Splice Sites (High to Low Probability):
Position 2166: 0.9891779526429039
Position 1189: 0.9191925995510525
Position 2643: 0.6717887846634496
Position 3672: 0.2638956159292068
Position 330: 0.2519360752900029
Position 678: 0.16195366020243454
Position 956: 0.08555012699904244
Position 439: 0.05853540242133325
Position 4022: 0.058156883272813716
Position 3053: 0.05309720045028057
Position 4410: 0.027918896682644013
Position 993: 0.02494747524578464
Position 469: 0.024194899163840232
Position 353: 0.023694472938607172
Position 3696: 0.02231839078638982
Position 754: 0.020279511244722527
Position 2638: 0.019955676053685173
Position 1505: 0.015613404262215245
Position 3008: 0.011006680365047391
Position 441: 0.010739051894993431
Position 447: 0.010649474358149807
Position 445: 0.010591251490556217
Position 2369: 0.010024969237262583
Position 343: 0.009847439440920607
Position 443: 0.009211962940863678
Position 2355: 0.008614237253904599
Position 449: 0.008072092826461345
Position 3046: 0.008047687642961538
Position 794: 0.007321323902564475
Position 705: 0.007230119047928241
Position 1205: 0.00654318305103921
Position 451: 0.00638257223832607
Position 485: 0.0062495223127451635
Position 453: 0.005230588488786509
Position 475: 0.0052121642900508055
Position 4433: 0.003964195740900418
Position 4106: 0.0036446995708242823
Position 984: 0.003425702386221843
Position 3187: 0.0032734379737668915
Position 158: 0.0032712215321799173
Position 2871: 0.002987083963710044
Position 3398: 0.0029489577119179095
Position 1563: 0.0029312608046730857
Position 2154: 0.002697692667676533
Position 1586: 0.0026202213206955966
Position 195: 0.002512329223115646
Position 850: 0.0024552057304348318
Position 1596: 0.002387430520337087
Position 866: 0.002239848811956126
Position 4156: 0.0018630866571427275
Position 462: 0.0017866735861717838
Position 160: 0.001630743920553441
Position 1124: 0.0015426133184257846
Position 1223: 0.0014315720302617244
Position 878: 0.001423491233582289
Position 1003: 0.0010246714824523038
Position 4173: 0.0009957557609452223
Position 2172: 0.0008822031560947221
Position 3788: 0.0008783209089028727
Position 304: 0.0008648517865155272
Position 4317: 0.0008418998990801094
Position 2501: 0.0007990415422298632
Position 2980: 0.0007751157031529936
Position 1193: 0.0007749825735945206
Position 3676: 0.0007399101848947954
Position 2375: 0.0007097130195524653
Position 1600: 0.0006395190238308432
Position 479: 0.0005657469980679339
Position 3515: 0.0005156706772197076
Position 2349: 0.00047346543479394
Position 4266: 0.00045725138764313633
Position 3063: 0.00042607366042486184
Position 1160: 0.0004067101066103577
Position 881: 0.0003807667769206231
Position 1378: 0.00037814131361725675
Position 487: 0.0003778717211603661
Position 3233: 0.00037187920103353203
Position 3564: 0.0003059033926829292
Position 2547: 0.0002941664462816262
Position 1993: 0.0002914719017262309
Position 2574: 0.0002889520125273731
Position 1120: 0.00028796570362214953
Position 1615: 0.00028653600715310997
Position 530: 0.00028528045606121744
Position 3422: 0.00027974387113747655
Position 457: 0.0002693303302886594
Position 3744: 0.0002536471331794773
Position 3754: 0.0002532416366937385
Position 728: 0.00024433399176378254
Position 2688: 0.00021916121059424815
Position 377: 0.0002124270065446093
Position 3336: 0.00020152767649794838
Position 1619: 0.00019988575292530968
Position 1990: 0.0001688487892813233
Position 455: 0.0001663664094079686
Position 2054: 0.00015495435546399744
Position 3977: 0.00011860342177804583
Position 3013: 0.00011255259650169491
Position 1093: 9.034767975051497e-05
Position 3099: 8.994559700477327e-05
Position 3772: 8.844289227839516e-05
Position 464: 8.575811144096793e-05
Position 1362: 8.477553300476775e-05
Position 3966: 8.005234502553726e-05
Position 477: 7.4178987233506e-05
