Gene = frtz
index = 1707
Annotated 5SS: [ 713 1679 2685 3255 3707 3924]
Annotated 3SS: [1377 1733 2742 3308 3763 3983]
SMsplice 5SS: [ 713 1679 2685 3255 3707 3924]
SMsplice 3SS: [ 810 1733 2742 3308 3763 3983]
top_k =  1000
Partition function (log Z): 10.784237777259538

Sorted 5' Splice Sites (High to Low Probability):
Position 2685: 0.9953231930657048
Position 3707: 0.9925558857917474
Position 1679: 0.9923993008559714
Position 3255: 0.9568535167192047
Position 3924: 0.8729221142012631
Position 713: 0.8374866322073152
Position 3344: 0.3902350869223913
Position 13: 0.2031396412999859
Position 3928: 0.1160922774752085
Position 4455: 0.08587284860032249
Position 4166: 0.03609137771516868
Position 2844: 0.03559788415050878
Position 4175: 0.03165697678739893
Position 4139: 0.02929374495175014
Position 1205: 0.0288050571561884
Position 679: 0.018295235968178118
Position 4076: 0.011631723732891282
Position 4162: 0.011627861806056653
Position 908: 0.011107487320627281
Position 1137: 0.0106867577759691
Position 4178: 0.00965367561352672
Position 3092: 0.009137457360574683
Position 700: 0.006214510814295081
Position 3240: 0.0053804353562937795
Position 2037: 0.004054020355080008
Position 898: 0.004052427654543414
Position 4094: 0.003370159988948371
Position 717: 0.0026790087741045856
Position 586: 0.0024149152849928996
Position 1509: 0.0016938379564977015
Position 1243: 0.0014261763335997614
Position 4151: 0.0013388211000954755
Position 8: 0.001325749909925793
Position 3892: 0.0013170631945658238
Position 3027: 0.001208509810945618
Position 3701: 0.0011687290747702207
Position 1837: 0.0011642066091159602
Position 852: 0.0010059798638645484
Position 672: 0.0009033988699311503
Position 3420: 0.000870043584544097
Position 4124: 0.0007912465484155594
Position 840: 0.0007558000402843787
Position 3698: 0.0006523071298715571
Position 2170: 0.0006452352295344478
Position 3261: 0.0006204118769844981
Position 3213: 0.0006074104447539631
Position 4345: 0.0005870443137432622
Position 4405: 0.0005268477422456835
Position 3668: 0.0004478768911198853
Position 3692: 0.000440743227194997
Position 2689: 0.0004264748459245016
Position 3259: 0.0004137518195980332
Position 3348: 0.00032697017161250014
Position 3475: 0.0003020365306309108
Position 3158: 0.00028568926533424106
Position 4397: 0.00028233765787694527
Position 2985: 0.00027648411322242115
Position 2646: 0.0002655239113223142
Position 862: 0.00025611032017504076
Position 4425: 0.00024766366634023713
Position 3460: 0.00022371907408421494
Position 3934: 0.00018689006522656584
Position 2644: 0.00018420465080867373
Position 4109: 0.00017719090752114412
Position 1782: 0.00015334039734135382
Position 4091: 0.0001517383695306359
Position 3085: 0.00012276935863829387
Position 3711: 0.00011946343833100222
Position 4079: 0.00011662740663736298
Position 1611: 0.00011017258230911979
Position 2858: 0.00010103463814828904
Position 3047: 9.479373357875635e-05
Position 661: 7.97633237449849e-05
Position 60: 7.680525702874537e-05
Position 3216: 6.984155181383269e-05
Position 343: 6.430984354626041e-05
Position 4449: 6.0533134083435427e-05
Position 1434: 5.418096431373163e-05
Position 452: 4.5825861685815124e-05
Position 2827: 4.2037592277204065e-05
Position 4214: 3.949321879314098e-05
Position 3192: 3.928579105641056e-05
Position 1431: 3.742293182795919e-05
Position 1365: 3.393768977996129e-05
Position 1304: 3.1077184725281926e-05
Position 3205: 3.07906721549942e-05
Position 3673: 2.3160910776543775e-05
Position 2182: 2.315480763964692e-05
Position 3807: 2.2872426519359135e-05
Position 36: 2.252299412138962e-05
Position 22: 2.0748731355203753e-05
Position 1351: 2.0615363763485647e-05
Position 1990: 1.8317981577570985e-05
Position 4459: 1.6336928174303683e-05
Position 20: 1.3881562982536749e-05
Position 2812: 1.2963397339767138e-05
Position 2868: 1.2392797182958232e-05
Position 3939: 1.1377787193412632e-05
Position 340: 1.0496264642185796e-05
Position 2424: 1.0324356577233785e-05
Position 2848: 9.05316512944299e-06
Position 2631: 8.991788073956223e-06
Position 4063: 8.550512631777559e-06
Position 2070: 7.432474017860855e-06
Position 3424: 4.883612342287939e-06
Position 2952: 4.5302951063463275e-06
Position 2322: 3.808063017667449e-06
Position 3329: 3.790496397828547e-06
Position 2977: 3.7896202197100756e-06
Position 1691: 3.6434886085775965e-06
Position 2455: 3.470529386774556e-06
Position 3062: 3.0456803868270376e-06
Position 2944: 2.681371915609119e-06
Position 492: 2.261406663425419e-06
Position 90: 2.1623724061622067e-06
Position 4247: 1.3716165194157731e-06
Position 245: 1.1970576673682931e-06
Position 2698: 1.153560928527853e-06
Position 3876: 1.0920544173155164e-06
Position 3643: 1.0598546525655493e-06
Position 3079: 9.959698169317685e-07
Position 805: 9.413540778870523e-07
Position 240: 9.399794951501919e-07
Position 327: 8.415263976311081e-07
Position 2546: 8.081242265652314e-07
Position 143: 8.066733669379216e-07
Position 2499: 6.96913157523377e-07
Position 4066: 6.202716894994656e-07
Position 2928: 5.305289345766587e-07
Position 3732: 2.6834941970502173e-07
Position 3586: 2.236424013900695e-07
Position 1045: 2.2199786625940177e-07
Position 469: 2.0935535767385183e-07
Position 485: 2.050061888192112e-07
Position 100: 1.8862248372552386e-07
Position 183: 1.766724212077103e-07
Position 64: 1.5160750198792428e-07
Position 2959: 1.4702248929997341e-07
Position 3316: 1.4378079411131874e-07
Position 132: 1.1101568473581045e-07
Position 3738: 5.623483266885358e-08
Position 3363: 5.136278814312442e-08
Position 2700: 1.4848450413910532e-08
Position 1109: 1.3508027441900772e-08
Position 1104: 8.779229238146254e-09
Position 2586: 8.129447375036834e-09
Position 567: 6.827543655043405e-09
Position 2122: 6.80113794461199e-09
Position 1577: 4.133979727701569e-09
Position 1764: 4.044122485222521e-09
Position 628: 7.984343669735804e-10
Position 3319: 9.036356366101569e-12
Position 3986: 9.875806693882639e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2742: 0.9952623631506368
Position 3308: 0.9931545919707258
Position 3983: 0.9925172559652279
Position 3763: 0.9879659621174736
Position 1733: 0.5551778607126001
Position 1740: 0.4074768317453483
Position 3401: 0.3863599758878455
Position 810: 0.17037778088583996
Position 71: 0.16456161264380265
Position 1043: 0.146034081364548
Position 4515: 0.09812096845836078
Position 1466: 0.0892509397869703
Position 765: 0.08481545168452904
Position 1557: 0.0803592101690293
Position 1377: 0.07255605450060715
Position 1424: 0.06829184693712423
Position 782: 0.04028128957891616
Position 4214: 0.03848862952019568
Position 895: 0.03777615460258614
Position 4238: 0.03597617916848592
Position 4333: 0.026145312353170077
Position 922: 0.024233395499645632
Position 1445: 0.021363125115923903
Position 838: 0.0209681330596321
Position 1958: 0.02040059047995313
Position 60: 0.01838677675762393
Position 1012: 0.01787367181559557
Position 981: 0.016772596312542215
Position 4299: 0.014213606345366489
Position 1322: 0.00756895927185372
Position 4247: 0.006754689751257312
Position 988: 0.0063875382831539386
Position 1530: 0.006303344213532762
Position 745: 0.006234402171828568
Position 2331: 0.0053465033443522905
Position 1062: 0.004960186312241933
Position 2283: 0.0048438634597483205
Position 1595: 0.004793751693376936
Position 3406: 0.00464731712248462
Position 3157: 0.004273001542729052
Position 2897: 0.004012196865243248
Position 3778: 0.0038244295481834247
Position 1604: 0.0037783435048897064
Position 3167: 0.0035474594306817947
Position 1567: 0.003090674608976567
Position 3085: 0.0024012365690770847
Position 907: 0.0023444681073953597
Position 2298: 0.002018008230184313
Position 4254: 0.0016688231888834016
Position 2919: 0.0015850482813767651
Position 386: 0.0015460612263172517
Position 1770: 0.0013530913963369763
Position 1051: 0.0013205763337740452
Position 3534: 0.0012442397267704128
Position 822: 0.0011971663199190983
Position 176: 0.0010884765923022852
Position 4121: 0.0010818316841426012
Position 1172: 0.0008057618804696981
Position 3784: 0.0007867761865340443
Position 2779: 0.0006991962025773972
Position 3458: 0.0005442875466199201
Position 3091: 0.0005417277827867967
Position 2070: 0.0005413442609214671
Position 3816: 0.0004917868183183028
Position 997: 0.000485602275385185
Position 2439: 0.00048371548231772673
Position 2166: 0.00047628655809667285
Position 2553: 0.00040345874652004124
Position 1938: 0.00037712352517203443
Position 4178: 0.00036319414335785245
Position 390: 0.00035645824997749723
Position 3850: 0.0003412814733690972
Position 2838: 0.00033640823242934054
Position 1109: 0.00033359687896225137
Position 4493: 0.000328012099323004
Position 4529: 0.0003210227313202881
Position 197: 0.0003144186585432561
Position 3213: 0.00029801142449604177
Position 940: 0.0002899014603457688
Position 90: 0.00027188277034190825
Position 1670: 0.0002714161422119345
Position 3020: 0.0002669552152672081
Position 573: 0.0002572937367458653
Position 2130: 0.0002541832185537293
Position 138: 0.000236690728688937
Position 4455: 0.00023645293609792525
Position 3994: 0.0002208958544470193
Position 1805: 0.00022088147670856284
Position 852: 0.00019624735242106602
Position 1137: 0.00017908894516877166
Position 3115: 0.00017855562961742504
Position 948: 0.00017330158128570875
Position 3325: 0.00015044337386655484
Position 2049: 0.00014271830029206567
Position 1310: 0.0001092022198354638
Position 2195: 0.00010518557460377926
Position 2442: 0.00010307958292155598
Position 510: 9.634779941211608e-05
Position 1069: 9.177275272661528e-05
Position 305: 8.902083342953384e-05
Position 2255: 8.502472502187587e-05
Position 2761: 8.193644884116632e-05
Position 3799: 7.813576125944805e-05
Position 1095: 7.54720304323741e-05
Position 3205: 7.460166475435406e-05
Position 3106: 6.933994787529194e-05
Position 1988: 6.654179891884347e-05
Position 1968: 6.2793795042892e-05
Position 143: 5.817754924570525e-05
Position 4181: 5.443585010556099e-05
Position 2857: 5.302347624255877e-05
Position 2827: 5.3006937746041585e-05
Position 1478: 5.0944621642751854e-05
Position 2520: 4.986870584350152e-05
Position 1190: 4.867703679378062e-05
Position 3738: 4.847252787597231e-05
Position 1802: 4.67410529784392e-05
Position 3605: 4.655193398022477e-05
Position 2582: 4.330215839046268e-05
Position 551: 4.2791983000152005e-05
Position 3475: 3.947085215174921e-05
Position 1715: 3.8677931281139345e-05
Position 1836: 3.626547456056254e-05
Position 286: 3.577491784913954e-05
Position 936: 3.506097339679803e-05
Position 4534: 3.186771530405391e-05
Position 2524: 3.055010721011096e-05
Position 3216: 2.7260569484518987e-05
Position 3538: 2.5115689853777665e-05
Position 2028: 2.492359860979529e-05
Position 1833: 2.4599277927467227e-05
Position 3547: 2.2353655223838366e-05
Position 3550: 2.232053322598193e-05
Position 1610: 2.22421077032915e-05
Position 1974: 1.980876290192883e-05
Position 3366: 1.7742069003787785e-05
Position 2989: 1.579358898552113e-05
Position 2229: 1.4811265866318784e-05
Position 1896: 1.2328895002654921e-05
Position 183: 1.1695949102741254e-05
Position 525: 1.0337022247953667e-05
Position 522: 9.685076043271421e-06
Position 4144: 6.91443938102125e-06
Position 3340: 6.685262620474727e-06
Position 1864: 6.258131990162166e-06
Position 3046: 6.218173610612068e-06
Position 585: 5.871608900114847e-06
Position 2893: 5.597930063945495e-06
Position 3043: 4.458994698356777e-06
Position 3643: 4.354485376351997e-06
Position 2993: 4.126555734205045e-06
Position 3363: 3.827429837078739e-06
Position 3565: 3.7841767077818017e-06
Position 2025: 3.7148350445643235e-06
Position 1848: 3.599397406235639e-06
Position 140: 3.562480469150707e-06
Position 4476: 3.3987057105811687e-06
Position 2944: 3.339489578907006e-06
Position 3408: 3.057276549272596e-06
Position 477: 2.9162351920924273e-06
Position 2996: 2.7739156634966544e-06
Position 132: 2.6175630261468315e-06
Position 567: 2.4071281357604783e-06
Position 3424: 2.353489416436403e-06
Position 402: 2.3259890901696885e-06
Position 3692: 2.1295262989169572e-06
Position 225: 2.0957018026204598e-06
Position 194: 1.947965773228363e-06
Position 492: 1.8404358013739307e-06
Position 672: 1.7838710370772323e-06
Position 3864: 1.3580487932678806e-06
Position 408: 1.279003398829824e-06
Position 435: 1.1053386989029854e-06
Position 3469: 1.0932903861407689e-06
Position 149: 1.003450842675061e-06
Position 3440: 1.0009689027946659e-06
Position 3860: 8.235467456639767e-07
Position 354: 6.951888769015356e-07
Position 3853: 5.541026116290043e-07
Position 3623: 5.186331880240997e-07
Position 205: 4.5459784826491197e-07
Position 3801: 4.478880175864696e-07
Position 3415: 4.4276079730743e-07
Position 546: 4.2621585233566026e-07
Position 154: 4.1668135254675837e-07
Position 399: 3.843752640539304e-07
Position 3661: 3.5550352880069645e-07
Position 309: 3.501630162687549e-07
Position 231: 3.4844120912702244e-07
Position 3266: 1.9676295563248956e-07
Position 669: 1.2937131690972337e-07
Position 3924: 1.2566340303045688e-07
Position 360: 1.2476967045000226e-07
Position 405: 9.745375023033404e-08
Position 411: 9.23950717444626e-08
Position 116: 6.985103617654647e-08
Position 4075: 5.3297397664684146e-08
Position 531: 5.233264075324854e-08
Position 414: 3.3722625586179145e-08
Position 336: 3.081440852826962e-08
Position 687: 6.9359128019579675e-09
Position 356: 1.0840763096699489e-09
Position 240: 4.569878927672911e-10
Position 450: 8.764723425278997e-11
Position 151: 6.869345417285907e-11
Position 439: 6.200732989121446e-11
Position 4019: 4.3887345855309576e-11
