Gene = qtc
index = 1851
Annotated 5SS: [ 176 2396 6435 7413 7580 8405]
Annotated 3SS: [1925 6054 6493 7480 8311 9281]
SMsplice 5SS: [ 176 2539 6435 7413 7580 8405 8688]
SMsplice 3SS: [1925 6054 6493 7480 8311 8511 9281]
top_k =  1000
Partition function (log Z): 11.452992333408147

Sorted 5' Splice Sites (High to Low Probability):
Position 7413: 0.9985914247498375
Position 6435: 0.9959342478904485
Position 7580: 0.8631078308909396
Position 8405: 0.7912448273139964
Position 8688: 0.6795782525017706
Position 176: 0.6742095041289093
Position 2539: 0.5896635025904042
Position 9485: 0.4688232831015744
Position 2396: 0.3859650830291977
Position 1798: 0.31496430293933275
Position 504: 0.2960947772257479
Position 4461: 0.22321136776987985
Position 8998: 0.15506047836549217
Position 7741: 0.08909870195070423
Position 5706: 0.08795136027859998
Position 1007: 0.06126514380124508
Position 8400: 0.05681404044466928
Position 8693: 0.04527410193549896
Position 3186: 0.04141285948554332
Position 1097: 0.031067961686035688
Position 5523: 0.022312218756495743
Position 3789: 0.021677760162217327
Position 6527: 0.019402470611260235
Position 4651: 0.018002195369576656
Position 8833: 0.017763871013376786
Position 325: 0.01550406469041277
Position 3767: 0.013387292998728192
Position 2354: 0.013082584906346532
Position 403: 0.013078373507392401
Position 8780: 0.012205226448934854
Position 9496: 0.011764873902545808
Position 9778: 0.010804456812490515
Position 9110: 0.009566710885283979
Position 9490: 0.009365618377188781
Position 365: 0.009284814512368561
Position 5407: 0.007570822801551853
Position 4690: 0.007427211466528705
Position 998: 0.007214339564823426
Position 5600: 0.006155078287002773
Position 7756: 0.005535351851923166
Position 8409: 0.005045696959855223
Position 411: 0.004581684771735331
Position 2896: 0.004374720094852803
Position 1591: 0.004048866543690586
Position 1027: 0.003824546382481405
Position 8214: 0.003649601472765322
Position 8820: 0.0036104089831887603
Position 4227: 0.003401623130249552
Position 9515: 0.003339294451895249
Position 3121: 0.00248759416574814
Position 5072: 0.002445913353334919
Position 8096: 0.002399643959517566
Position 2406: 0.0023949808488609894
Position 428: 0.00212585922302376
Position 1740: 0.002069433856780141
Position 444: 0.0019813583963224743
Position 8387: 0.001949082093572096
Position 8383: 0.0016309095025745866
Position 1787: 0.0015498955733447587
Position 585: 0.001525052249331334
Position 723: 0.0015210938201672885
Position 8701: 0.001389219772007429
Position 8191: 0.001373934997984442
Position 8076: 0.0013383047533053092
Position 8209: 0.0012800530181793512
Position 369: 0.0011766783518196427
Position 214: 0.0011572061595752304
Position 1070: 0.0011066655236255719
Position 1582: 0.0010618702427086255
Position 1618: 0.0010381738339102385
Position 8204: 0.000958011408058644
Position 9339: 0.0009318429282550711
Position 9578: 0.000930970699461185
Position 8225: 0.0008526142470514895
Position 7745: 0.0008443525134464521
Position 741: 0.0008235445465131486
Position 441: 0.0008060578259484342
Position 48: 0.0007913589821551412
Position 1344: 0.00071090036103563
Position 1711: 0.0007003894243425058
Position 6561: 0.0006759912886425477
Position 4795: 0.0006681393547347964
Position 8041: 0.0006459266138154025
Position 7564: 0.0006271778446628266
Position 1286: 0.0006052030853098048
Position 311: 0.0005975676154817651
Position 7883: 0.0005663684406702541
Position 1790: 0.0005612240041252206
Position 1429: 0.0004847585808899564
Position 193: 0.0004805043799566271
Position 9161: 0.00043054539847301994
Position 473: 0.0004256250672594337
Position 7900: 0.00042540491797922025
Position 57: 0.00042057525698461866
Position 8051: 0.00041580633538857787
Position 367: 0.0004144917816916893
Position 2720: 0.00036966172104042444
Position 508: 0.0003689267967576578
Position 7517: 0.00036065501197704515
Position 7626: 0.0003371760808401674
Position 4670: 0.00033440067572170423
Position 7197: 0.00030606577989181395
Position 162: 0.0002896457948518401
Position 814: 0.00027252226118366723
Position 1036: 0.0002690654622602626
Position 4760: 0.0002556206634016191
Position 7118: 0.0002523642333095271
Position 1702: 0.0002419028999172371
Position 8101: 0.0002383513787499173
Position 6765: 0.00022459539095372663
Position 9837: 0.0002096893845161832
Position 7903: 0.0002072130934219095
Position 800: 0.00020578195198770594
Position 8971: 0.00020325242803302342
Position 256: 0.0001981962761484069
Position 7238: 0.00019643201613914806
Position 8906: 0.0001903503538792804
Position 2800: 0.00013624057332079962
Position 2694: 0.0001317903466737365
Position 317: 0.00012349035361780127
Position 65: 0.00011823278175451942
Position 1046: 0.00011104386398113577
Position 2543: 0.00010875796295920141
Position 7616: 9.848722530107418e-05
Position 84: 9.290669664130552e-05
Position 1802: 8.754264274753435e-05
Position 51: 8.570019272560056e-05
Position 8896: 8.335867281840963e-05
Position 1332: 7.781765087279704e-05
Position 8115: 7.608822179282307e-05
Position 7060: 7.563151943309759e-05
Position 7648: 7.493353871621502e-05
Position 2779: 7.424444098091663e-05
Position 556: 7.383526198209139e-05
Position 7893: 6.323440975262099e-05
Position 6268: 6.171947706137963e-05
Position 1640: 5.7469012633707626e-05
Position 2425: 5.717795982762197e-05
Position 1245: 5.707777208360339e-05
Position 8212: 5.407462991371005e-05
Position 3545: 5.382631614467967e-05
