Gene = CCDC151
index = 59
Annotated 5SS: [  70  571 1347 1652 1966]
Annotated 3SS: [ 127  651 1398 1709 2034]
SMsplice 5SS: [  70  571 1347 1652 1966]
SMsplice 3SS: [ 127  651 1398 1709 2034]
top_k =  1000
Partition function (log Z): 14.119368051767172

Sorted 5' Splice Sites (High to Low Probability):
Position 1652: 0.9986793315104815
Position 1347: 0.9969182379530228
Position 571: 0.9933242989463776
Position 70: 0.9889255369272943
Position 1966: 0.8422884555834927
Position 349: 0.07957397847711696
Position 1858: 0.0767703311064914
Position 410: 0.017022708709190155
Position 880: 0.0030510187659135825
Position 1976: 0.002085332541343518
Position 1042: 0.00137918423836007
Position 1345: 0.0006468231218004054
Position 608: 0.0005907335595703336
Position 1330: 0.0005807483816634944
Position 527: 0.0005594251682304131
Position 841: 0.0005523988422344735
Position 1817: 0.0005016554444810394
Position 328: 0.0003548240626057038
Position 1970: 0.000284950606683231
Position 1002: 0.0002328319826511679
Position 1189: 0.00018700149451232994
Position 575: 0.0001789370140345069
Position 1980: 0.0001787468986470281
Position 1538: 0.0001673462926091224
Position 961: 0.00016700934911249634
Position 407: 0.0001149137528232287
Position 14: 8.554753093328007e-05
Position 464: 7.815019197216092e-05
Position 1838: 6.736529143710315e-05
Position 353: 6.718942242250158e-05
Position 1058: 6.424431201702527e-05
Position 1881: 5.9390097125005764e-05
Position 1143: 3.53195915004543e-05
Position 1547: 3.0773975169934215e-05
Position 726: 2.861342920004948e-05
Position 198: 1.8157013034877996e-05
Position 1169: 1.730294844246316e-05
Position 776: 1.575164372366041e-05
Position 1102: 1.421460121970689e-05
Position 1501: 1.1043270448088292e-05
Position 1052: 9.531924809069056e-06
Position 1320: 8.906837597499798e-06
Position 1351: 8.296725107293333e-06
Position 1493: 7.824728784378689e-06
Position 1589: 7.758263715562577e-06
Position 1656: 6.379664750703455e-06
Position 1989: 6.273956149318675e-06
Position 456: 6.265336970389784e-06
Position 1794: 5.966076866212708e-06
Position 1301: 5.705573919406816e-06
Position 2002: 5.131686589693297e-06
Position 1118: 4.2151032870504445e-06
Position 1595: 3.2484284757118543e-06
Position 444: 3.0375662733626994e-06
Position 268: 2.698940473279726e-06
Position 655: 2.5632116859171874e-06
Position 779: 2.4858874568460373e-06
Position 74: 2.4770985642957156e-06
Position 1104: 1.7131071582230827e-06
Position 2061: 1.5408478001882866e-06
Position 472: 1.2285895538789702e-06
Position 265: 1.0639869408485669e-06
Position 856: 8.701686349481408e-07
Position 291: 7.586948813591286e-07
Position 437: 7.532229814271572e-07
