Gene = l(2)05287
index = 1742
Annotated 5SS: [ 260  707 1476 1719 2959 3393]
Annotated 3SS: [ 322  820 1539 1783 3021 7016]
SMsplice 5SS: [ 260  707 1476 1719 2959 3393]
SMsplice 3SS: [ 322  820 1539 1783 3021 7016]
top_k =  1000
Partition function (log Z): 23.846409347862096

Sorted 5' Splice Sites (High to Low Probability):
Position 3393: 0.9993208380493388
Position 1719: 0.9992535102107878
Position 2959: 0.996978201478958
Position 707: 0.9960958388320497
Position 1476: 0.9923457118804508
Position 260: 0.9658938307992783
Position 2692: 0.36338754691803105
Position 53: 0.2409257438429254
Position 1251: 0.08514104713596798
Position 1257: 0.06892329932240447
Position 1230: 0.057169998549018164
Position 2662: 0.038813313312357225
Position 5651: 0.037842650559974586
Position 6770: 0.03444736571316167
Position 1908: 0.032392047842853995
Position 1089: 0.02969452181108223
Position 217: 0.028207276075595294
Position 6276: 0.021515327109965898
Position 3839: 0.019214942975495808
Position 7379: 0.01314467452168595
Position 1913: 0.012003044297543626
Position 2037: 0.009806994548502524
Position 4335: 0.009760920030913474
Position 2307: 0.0076340491815614945
Position 1190: 0.006909366352159439
Position 1363: 0.006759619348058347
Position 2340: 0.006138236343931548
Position 2710: 0.005357861166813825
Position 1227: 0.0053191066585184755
Position 2280: 0.005141574550067597
Position 36: 0.0037372410670049104
Position 1955: 0.0037035284817761344
Position 2659: 0.0036691004270458776
Position 5775: 0.0030576609474075537
Position 505: 0.002824436218586942
Position 3798: 0.002801606240004074
Position 6579: 0.002435035890531808
Position 3214: 0.0021657713211624915
Position 5815: 0.0021657148818428366
Position 647: 0.002142368903970887
Position 2823: 0.0020453345206117145
Position 2937: 0.0019270620401806262
Position 3910: 0.001867171392016852
Position 1210: 0.0018124626151571808
Position 1145: 0.0017487056586626153
Position 3208: 0.001746224265435113
Position 2447: 0.0016615008540696568
Position 160: 0.0015591490604399917
Position 6427: 0.0012860574336461016
Position 483: 0.0012437218955483982
Position 1212: 0.001098707963090053
Position 2239: 0.0010837470152380124
Position 3876: 0.0008235178188802742
Position 2024: 0.0007426742332793185
Position 5207: 0.0006566956647819437
Position 4561: 0.000606682679371764
Position 4404: 0.0005755484368681994
Position 463: 0.0005612527106865296
Position 670: 0.00047851945309065923
Position 86: 0.00046935864925560134
Position 4819: 0.0004358723645460295
Position 1119: 0.0004251180722004341
Position 293: 0.00037503151730545114
Position 5274: 0.00036302026719956383
Position 240: 0.0003579427828650258
Position 987: 0.0003548882598768923
Position 5509: 0.0003499208349732264
