Gene = cad
index = 1641
Annotated 5SS: [1179 5890]
Annotated 3SS: [ 5835 11067]
SMsplice 5SS: [1179]
SMsplice 3SS: [11067]
top_k =  1000
Partition function (log Z): -3.9138200624294663

Sorted 5' Splice Sites (High to Low Probability):
Position 1179: 0.994642569004237
Position 5890: 0.48120862857943547
Position 104: 0.14057708621933435
Position 100: 0.10911657494877058
Position 198: 0.07227202455502363
Position 10571: 0.03293032970185312
Position 6779: 0.03205795133339156
Position 1602: 0.0301610196909476
Position 151: 0.027553157587065197
Position 6538: 0.018926008293934288
Position 9442: 0.015968156736521813
Position 5753: 0.015700683260644024
Position 189: 0.012122498524344397
Position 1969: 0.009727650439354796
Position 6534: 0.009220194873141031
Position 2541: 0.008509274393549187
Position 6858: 0.007911237820880452
Position 1850: 0.007713748383600363
Position 6: 0.005875966676635671
Position 7666: 0.005330273467857489
Position 8200: 0.005275819553795698
Position 2029: 0.004030524176423696
Position 6132: 0.003934984023458015
Position 2495: 0.0030600134611521636
Position 11658: 0.0023711942275879156
Position 6448: 0.0019963873780909397
Position 11214: 0.0018599446264047264
Position 2632: 0.0017926668410098083
Position 2017: 0.0017607414607853538
Position 8196: 0.0015953423047529365
Position 1791: 0.001419998582668672
Position 380: 0.0014100401094041869
Position 5908: 0.001243218801900015
Position 7122: 0.0012306565469994233
Position 1953: 0.0012285387426937244
Position 7516: 0.001149423698413697
Position 9127: 0.001143577608952685
Position 11649: 0.001056115387240198
Position 2051: 0.0010256111343067739
Position 6906: 0.0010185095935204844
Position 2681: 0.000956284086070095
Position 9668: 0.0007885568507886608
Position 5946: 0.0007850238189082519
Position 568: 0.0007443076317642426
Position 10332: 0.000674884832730037
Position 7192: 0.0006704802476795499
Position 5457: 0.0006437126450731952
Position 906: 0.0005985110035446493
Position 11681: 0.0005784793490625446
Position 10239: 0.0005775156032337597
Position 10345: 0.0005236802980508147
Position 867: 0.0005154301560606711
Position 7067: 0.0004555207520128342
Position 5542: 0.000434590996891103
Position 12123: 0.0004097206959067185
Position 12339: 0.00039271129603232166
Position 284: 0.0003889787229191504
Position 1091: 0.00034814176589864236
Position 1938: 0.00030920804478195787
Position 11640: 0.0002927742467029816
Position 67: 0.0002653633331770683
Position 4418: 0.00024179057545063845
Position 5279: 0.00019722338438526494
Position 1845: 0.00018009166116101738
Position 148: 0.00017216856266843113
Position 6566: 0.0001458119092324172
Position 774: 0.00013678182638081758
Position 5869: 0.00012672708575046178
Position 1886: 0.0001221033582432951
Position 6542: 0.00011515884518411651
Position 9281: 0.00011266769212306194
Position 161: 9.82692067749448e-05
Position 8357: 9.715431373393504e-05
Position 2071: 9.336924215558376e-05
Position 4023: 9.195060815998999e-05
Position 8361: 9.163686110545669e-05
Position 7862: 8.953349280283552e-05
Position 1236: 8.207472750455646e-05
Position 4099: 7.401805348323506e-05
Position 11269: 6.73821188024776e-05
Position 4890: 6.58912043278298e-05
Position 7111: 5.973715129245218e-05
Position 2916: 4.856774259195875e-05
Position 12: 4.33518667105501e-05
Position 1630: 4.333859622129251e-05
Position 155: 3.3606078706883984e-05
Position 256: 2.8611855118413407e-05
Position 1651: 2.7717470636254055e-05
Position 4626: 2.3489898477148355e-05
Position 4435: 2.3217590506518186e-05
Position 834: 2.1174558498237984e-05
Position 1008: 1.8933995964499027e-05
Position 812: 1.70563193323617e-05
