Gene = Srp19
index = 1519
Annotated 5SS: [178]
Annotated 3SS: [249]
SMsplice 5SS: [178]
SMsplice 3SS: [249]
top_k =  1000
Partition function (log Z): -6.283670241811832

Sorted 5' Splice Sites (High to Low Probability):
Position 178: 0.8441471108595184
Position 225: 0.1284526562582271
Position 211: 0.023425653057824496
Position 327: 0.012762347935765117
Position 329: 0.012313455902881961
Position 26: 0.008263579905648797
Position 465: 0.0012695941645747618
Position 237: 0.00020476920257890896
Position 303: 0.0001754644105198313
Position 484: 0.00010555755573709236
Position 470: 6.610574423556772e-05
Position 4: 4.946830727553037e-05
Position 449: 3.366905347239437e-05
Position 64: 2.581773270261041e-05
Position 367: 2.487181042689489e-05
Position 35: 1.1447969207290497e-05
Position 447: 8.413022110155197e-06
Position 406: 7.622631555232006e-06
Position 441: 6.581997815359044e-06
Position 240: 5.871282980792943e-06
Position 455: 3.3847673700335037e-06
Position 436: 1.8674819685473617e-06
Position 371: 1.8337143981711397e-06
Position 362: 1.7192243845601816e-06
Position 125: 6.89657582943412e-07
Position 444: 4.4499836710933865e-07
Position 385: 1.1221394263618566e-07
Position 411: 1.155183391907806e-08
Position 627: 1.0173249482197736e-08
Position 630: 3.0113404836547397e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 249: 0.5709324033521708
Position 385: 0.2615442658680761
Position 282: 0.18886971244464545
Position 76: 0.00666904345497343
Position 534: 0.0016477484693321563
Position 98: 0.0012238805982916602
Position 397: 0.0001405629491843031
Position 298: 5.505404024475024e-05
Position 342: 4.677538081971792e-05
Position 111: 3.558134289927527e-05
Position 423: 2.6827981214629505e-05
Position 322: 2.6479922309715284e-05
Position 426: 2.5015876798462055e-05
Position 592: 2.2896457983803932e-05
Position 538: 1.9502002959895587e-05
Position 332: 1.5543191800647115e-05
Position 460: 1.3220348945800322e-05
Position 403: 1.1417285988119489e-05
Position 125: 8.808853965762019e-06
Position 406: 7.659655890284995e-06
Position 289: 6.845859545543028e-06
Position 319: 6.6402526750230886e-06
Position 589: 4.801392011093781e-06
Position 562: 3.467318543693698e-06
Position 547: 1.92076704760639e-06
Position 122: 1.4860447160305038e-06
Position 301: 9.124061134656099e-07
Position 604: 4.5613249769630973e-07
Position 511: 4.489294693753702e-07
Position 553: 2.540647886758802e-07
Position 598: 1.0301183705551691e-07
Position 418: 7.772962754041842e-08
Position 153: 7.196288242783799e-08
Position 53: 6.938258851954837e-08
Position 352: 6.5473996157558e-08
Position 676: 6.388399240971872e-08
Position 181: 2.4196467924949043e-08
Position 175: 1.204084652377587e-08
Position 211: 9.002152654620123e-09
Position 147: 6.2443961721909704e-09
Position 188: 2.4806349830054224e-11
