Gene = nop5
index = 1821
Annotated 5SS: [1403]
Annotated 3SS: [1580]
SMsplice 5SS: [1403]
SMsplice 3SS: [1580]
top_k =  1000
Partition function (log Z): -5.112852861545913

Sorted 5' Splice Sites (High to Low Probability):
Position 1403: 0.983814625660852
Position 333: 0.11525314650132387
Position 692: 0.03129521815581194
Position 1862: 0.020976666784942748
Position 697: 0.017342640806159708
Position 901: 0.01709456099206986
Position 532: 0.008160340299513687
Position 1520: 0.007410157127240021
Position 444: 0.006492546088282187
Position 947: 0.006290583243974222
Position 862: 0.004675139261910976
Position 1842: 0.00457278070473093
Position 50: 0.003579315595865088
Position 834: 0.0034331657201698796
Position 204: 0.003007932574247522
Position 449: 0.002892072710149659
Position 761: 0.0028228407123811303
Position 905: 0.002639236653711452
Position 765: 0.002153858921241004
Position 1908: 0.0008030337829516515
Position 1388: 0.0007145738508053415
Position 520: 0.0007014427973912856
Position 1866: 0.0006399327103778111
Position 1903: 0.0006302839256367845
Position 81: 0.0005068742803161155
Position 440: 0.00047123659414368546
Position 1431: 0.0004705499464601447
Position 1827: 0.00043613524049468107
Position 1114: 0.0003859397827163662
Position 1379: 0.0003714693302333542
Position 689: 0.000361279301236554
Position 556: 0.0003322016994581823
Position 381: 0.00028976715743173705
Position 1145: 0.0002608034571618724
Position 1080: 0.0002310564802469581
Position 1504: 0.0002229382300566542
Position 885: 0.0001823389442113704
Position 321: 0.00016689281356112716
Position 224: 0.0001297147220690005
Position 215: 0.00012524107068034867
Position 517: 0.00011043652386542447
Position 1173: 9.839098292672925e-05
Position 487: 8.501495044038134e-05
Position 1150: 8.498861157567253e-05
Position 386: 8.32915878679491e-05
Position 1756: 7.67131629622796e-05
Position 899: 6.90373952166241e-05
Position 508: 6.5319396928126e-05
Position 84: 5.7851055344974005e-05
Position 1463: 4.827882461182251e-05
Position 1553: 4.7278863518456864e-05
Position 1892: 4.6972348575257116e-05
Position 399: 4.347505444915345e-05
Position 659: 4.0223923145821556e-05
Position 55: 3.8657497805182214e-05
Position 1546: 3.820666426510772e-05
Position 747: 3.8201816849883526e-05
Position 800: 3.233605842971591e-05
Position 1299: 2.8106858017393593e-05
Position 124: 2.7895688488756068e-05
Position 822: 2.6567207880454754e-05
Position 1002: 2.6041631398972108e-05
Position 1877: 1.619022232999929e-05
Position 679: 1.573824986658288e-05
Position 134: 1.4948340123348971e-05
Position 75: 1.474758708788288e-05
Position 1169: 1.3757343531343147e-05
Position 1472: 8.384339967410495e-06
Position 453: 8.36082859552867e-06
Position 1407: 6.53941790756029e-06
Position 621: 6.332257517885225e-06
Position 1551: 5.140422599891686e-06
Position 1416: 4.660875433373217e-06
Position 1710: 4.378597914628423e-06
Position 590: 4.059745008548453e-06
Position 372: 3.863933127095413e-06
Position 1705: 2.014558692182503e-06
Position 1232: 1.0627476426713844e-06
Position 1446: 1.0173455007601065e-06
Position 1669: 9.909417527052944e-07
Position 1014: 9.004894045506164e-07
Position 451: 1.437414690142366e-07
Position 468: 4.725680314987382e-08
Position 572: 2.377561764722962e-08
Position 996: 8.419450241400749e-09
Position 1585: 1.4571764555635835e-09
Position 138: 1.3765845183535153e-09
Position 632: 1.0815430790726357e-09
Position 1248: 7.601150504459344e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1580: 0.9621882984595753
Position 996: 0.07331783957627887
Position 962: 0.03632604896756754
Position 1169: 0.035876868516640736
Position 752: 0.022664275812422998
Position 1462: 0.021756866630693147
Position 1958: 0.013302355877786312
Position 1603: 0.012828151880929943
Position 386: 0.010889772168570276
Position 1941: 0.010884558054273378
Position 626: 0.00939244230803179
Position 500: 0.0053583689626864
Position 1551: 0.0052941701313216965
Position 1124: 0.004057987160219521
Position 1913: 0.0037417228854740013
Position 819: 0.0029577921337640804
Position 605: 0.002413194475243203
Position 816: 0.0024002014236521457
Position 449: 0.0019024849883494171
Position 120: 0.00186305122708085
Position 632: 0.0017812027888834327
Position 497: 0.0016848109002308336
Position 584: 0.0014303467738695911
Position 1484: 0.0013322370054853388
Position 1662: 0.0009056892392575561
Position 1531: 0.0006651611616097417
Position 1145: 0.0006215508975972791
Position 1181: 0.0005467710191769874
Position 1584: 0.0005173506655127613
Position 423: 0.0004354246588934745
Position 761: 0.0004019853555391259
Position 1908: 0.00036746816666983497
Position 1629: 0.00034842783850412145
Position 1632: 0.0003194023038856254
Position 967: 0.0003072277581236488
Position 1659: 0.0002870297762031018
Position 473: 0.00023481198578897088
Position 294: 0.00022934561076193765
Position 899: 0.00018061273967976814
Position 1284: 0.0001654810090440369
Position 775: 0.00016159828966058007
Position 713: 0.00013213526179020987
Position 1635: 0.0001287465442054292
Position 176: 0.00011280145044473377
Position 476: 0.00011188874199857007
Position 833: 0.00011063576274432233
Position 1266: 0.0001078733706916002
Position 793: 9.524109819078137e-05
Position 1064: 8.962867286940267e-05
Position 1331: 8.43484398610655e-05
Position 530: 5.551658296285726e-05
Position 1605: 5.232097118321121e-05
Position 1104: 3.9739564332436284e-05
Position 1891: 3.565074716210715e-05
Position 1130: 2.500599813013085e-05
Position 1287: 2.016656522229436e-05
Position 1446: 1.9294007791327508e-05
Position 689: 1.6497338777273647e-05
Position 1230: 1.3417772481059181e-05
Position 722: 1.30714880845481e-05
Position 1674: 1.2356067714667347e-05
Position 590: 1.1566900591136885e-05
Position 881: 1.1258406256919737e-05
Position 1199: 1.0091121418990333e-05
Position 1883: 6.1510303456987585e-06
Position 1677: 5.25118752396355e-06
Position 431: 5.19694590979776e-06
Position 296: 4.814818923428061e-06
Position 656: 3.6948768103036612e-06
Position 203: 2.7637532013293544e-06
Position 221: 1.9572621661915904e-06
Position 1641: 1.6775557907384814e-06
Position 1862: 1.668672303217821e-06
Position 1698: 1.4341253099087103e-06
Position 365: 8.348345549610672e-07
Position 1725: 8.339741924752615e-07
Position 1680: 8.007130212602145e-07
Position 191: 1.386740637788554e-07
Position 508: 8.433489288246304e-08
Position 224: 7.690902375760823e-08
Position 242: 4.047474348914774e-08
Position 275: 3.025362691811235e-08
Position 260: 1.4635067525398836e-08
Position 536: 1.1093362920706733e-08
Position 353: 7.855579882347474e-09
Position 659: 3.2881844384029844e-09
Position 230: 3.170175936053338e-09
Position 266: 2.2298617841615528e-09
Position 251: 1.8735410550417966e-09
Position 200: 6.51123366337268e-10
Position 362: 5.214679562776304e-10
Position 332: 3.24209033187137e-10
Position 122: 2.696043277284742e-10
