Gene = Mur29B
index = 1294
Annotated 5SS: [ 185 1317 2618]
Annotated 3SS: [1143 1386 2690]
SMsplice 5SS: [ 185 1317]
SMsplice 3SS: [1143 1386]
top_k =  1000
Partition function (log Z): -8.13289957874227

Sorted 5' Splice Sites (High to Low Probability):
Position 1317: 0.9233894388745405
Position 185: 0.6064515748588581
Position 2618: 0.5673222247127737
Position 906: 0.04913202903536254
Position 900: 0.032282045176878583
Position 5: 0.02418474153572097
Position 745: 0.021731051235146442
Position 970: 0.0086567581456696
Position 1321: 0.007286040857061572
Position 930: 0.007061542090412579
Position 238: 0.006230672386508019
Position 963: 0.005485546954871281
Position 1324: 0.004429493774210866
Position 821: 0.0039459743025544725
Position 987: 0.0023413663409745994
Position 556: 0.002019222721640751
Position 732: 0.0016527714131415595
Position 851: 0.0015958737947900765
Position 1515: 0.0015112612626307996
Position 575: 0.0010829781878499438
Position 30: 0.0009590361086427272
Position 1707: 0.0008414890504276213
Position 213: 0.0007659760472968269
Position 643: 0.0007659186116443982
Position 1505: 0.0007457837763566425
Position 1165: 0.000634572504187196
Position 605: 0.0006235435801374427
Position 98: 0.0006116145000642458
Position 2631: 0.0006112320586830548
Position 1601: 0.000586860207203301
Position 2513: 0.0005669015668901551
Position 1899: 0.0005522507695711962
Position 625: 0.0005071600889580619
Position 403: 0.0004538707726040968
Position 1803: 0.00044655795081650175
Position 281: 0.00042116623199943935
Position 375: 0.00031438602428618336
Position 1206: 0.0002569086882232268
Position 1015: 0.0002554373058639061
Position 2187: 0.00022418235944810847
Position 715: 0.00021768351158257622
Position 1995: 0.00017304812402810804
Position 2649: 0.0001632251596292574
Position 817: 0.00016222536326401785
Position 161: 0.00015742401337067477
Position 2283: 0.0001136809632561075
Position 127: 0.00011289165065473941
Position 1551: 9.262659666583868e-05
Position 898: 9.257232058654378e-05
Position 125: 9.222544383476577e-05
Position 795: 8.899104396091702e-05
Position 652: 8.585051357583167e-05
Position 421: 8.133669246917466e-05
Position 136: 7.726430711840406e-05
Position 310: 6.944891486083657e-05
Position 1793: 6.322172399149135e-05
Position 1036: 6.141390924190318e-05
Position 1293: 6.0157951996834195e-05
Position 8: 4.956685630027289e-05
Position 655: 4.717682125511122e-05
Position 22: 4.59629281758658e-05
Position 1985: 4.481654851989101e-05
Position 1280: 4.1686265788110515e-05
Position 2887: 3.7024476696021486e-05
Position 391: 3.602214103681687e-05
Position 1170: 3.481744300457252e-05
Position 25: 3.331289324867461e-05
Position 743: 3.2170371374419754e-05
Position 870: 1.883462181503507e-05
Position 770: 1.5974326853757916e-05
Position 1354: 1.541772184806852e-05
Position 1006: 9.1139828066357e-06
Position 381: 8.250492682435443e-06
Position 1743: 6.335603663170353e-06
Position 1197: 4.952230138672785e-06
Position 363: 3.1653574280740887e-07
Position 365: 2.118169552036877e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1386: 0.7739329891896505
Position 1143: 0.5541202608570555
Position 2690: 0.4867035746826621
Position 2692: 0.047955375497997374
Position 817: 0.04447936764297466
Position 757: 0.04231276256470792
Position 2713: 0.03134414025681231
Position 2410: 0.022094550235296842
Position 1438: 0.020660101765003547
Position 1221: 0.016063877521367967
Position 1015: 0.015034336874407613
Position 1034: 0.013501184703013295
Position 1546: 0.013042610970246478
Position 1642: 0.012032855773115188
Position 2095: 0.012008685494846506
Position 1834: 0.011572810262819134
Position 2026: 0.011542601180735431
Position 2122: 0.01135399497819361
Position 2314: 0.011318393523979946
Position 715: 0.009342507911464312
Position 2383: 0.00925458654514029
Position 327: 0.008890251190683927
Position 1615: 0.008759254379086685
Position 1738: 0.008132303934656764
Position 2479: 0.0078041150607530575
Position 643: 0.00562757042584388
Position 1519: 0.005514819312084853
Position 1165: 0.004981087169227318
Position 2512: 0.004964833310989766
Position 2287: 0.004723398435798417
Position 1930: 0.004430929929345523
Position 2740: 0.004336627632198825
Position 878: 0.004127214975940095
Position 1999: 0.0036223723690524726
Position 372: 0.0035836532267309235
Position 1450: 0.0031226934565499647
Position 1807: 0.003058232562150839
Position 1462: 0.003048368911266199
Position 105: 0.0029471260122691197
Position 246: 0.002448388417448493
Position 555: 0.001890866901278433
Position 1711: 0.0017213524745418166
Position 310: 0.0016948317132575007
Position 2191: 0.0014431735577221392
Position 2206: 0.0013025558616661726
Position 459: 0.0012079510647263311
Position 2218: 0.0011219424992953938
Position 2768: 0.0011027968679802186
Position 1903: 0.001094303129926553
Position 513: 0.001086759816616501
Position 655: 0.0010595711951020634
Position 2443: 0.0008558447436173148
Position 2771: 0.0007455867460809604
Position 517: 0.0007272772217031924
Position 2600: 0.0006932052538903232
Position 490: 0.0005986168583851998
Position 2347: 0.0004958310969150523
Position 2583: 0.0004826121361201178
Position 1277: 0.00044801005351832176
Position 1579: 0.00039570380391841986
Position 2251: 0.00037706639022511054
Position 1675: 0.0003620977693442927
Position 1771: 0.00032991809474551743
Position 668: 0.0003210271264624584
Position 2155: 0.0003158942429663366
Position 1867: 0.00030378868272548735
Position 1682: 0.00028371398904345797
Position 2552: 0.00028336493151322775
Position 2162: 0.0002803548971524782
Position 1963: 0.00026954221875756924
Position 2450: 0.0002665284039480749
Position 2059: 0.0002566905660833993
Position 1874: 0.00023628963053922927
Position 1778: 0.0002346487115785006
Position 830: 0.00023197096044076117
Position 439: 0.00022583543095663016
Position 375: 0.000198456978653465
Position 950: 0.0001811902921358714
Position 2258: 0.00016820599842022333
Position 2354: 0.000150821055390321
Position 1483: 0.0001461598674387034
Position 1586: 0.0001417237930413377
Position 2453: 0.0001347685883096366
Position 2525: 0.0001322382156261752
Position 1970: 0.00012692105178107417
Position 2066: 0.00012464658670606216
Position 2261: 0.00012045749358952353
Position 136: 9.506309461496985e-05
Position 905: 9.325126144192634e-05
Position 1493: 9.026138799561333e-05
Position 1589: 9.007889364474428e-05
Position 2069: 7.971856770541458e-05
Position 884: 7.5272605000648e-05
Position 2357: 5.894765680856034e-05
Position 930: 5.3348611381527956e-05
Position 421: 5.3201180299150644e-05
Position 1973: 5.1742143879962706e-05
Position 2937: 5.104359894818957e-05
Position 2826: 4.952195848924611e-05
Position 770: 4.897940786830666e-05
Position 381: 4.642344726379667e-05
Position 966: 3.6847092991079173e-05
Position 184: 3.53873729984237e-05
Position 947: 3.5259758496162345e-05
Position 213: 3.258867938750622e-05
Position 1036: 2.4877962193909095e-05
Position 109: 2.0723487770768835e-05
Position 391: 1.8172152723324006e-05
Position 777: 1.6793306314435015e-05
Position 403: 1.3446007288926649e-05
Position 898: 1.2178816209087964e-05
Position 1490: 7.589756037936556e-06
Position 973: 7.000619787953443e-06
Position 1496: 6.459454296887004e-06
Position 844: 5.628829731093697e-06
Position 522: 4.994552037094735e-06
Position 115: 1.7887456446061883e-06
Position 225: 1.6900141905626093e-09
Position 277: 9.815529296653595e-10
Position 281: 1.848685859839191e-10
Position 248: 6.954202358482227e-11
Position 238: 6.097854328051853e-11
Position 524: 8.024996074676066e-12
Position 250: 2.6624114686563328e-15
