Gene = RhoGEF3
index = 1425
Annotated 5SS: [23412 23668 24245 24865 25086 25255]
Annotated 3SS: [23457 23725 24320 24922 25147 25311]
SMsplice 5SS: [  319   895  3620  4298  5222 11844 12019 13676 13961 15749 23672 24245
 24865 25086 25255]
SMsplice 3SS: [  740   963  3683  4649 11332 11933 13262 13876 15486 23457 23725 24320
 24922 25147 25311]
top_k =  1000
Partition function (log Z): 12.685349760604591

Sorted 5' Splice Sites (High to Low Probability):
Position 895: 0.9955992493709773
Position 24245: 0.9946723054730962
Position 25255: 0.9883246263006888
Position 3620: 0.9836832084344816
Position 13676: 0.973293994132602
Position 24865: 0.9662576026102137
Position 25086: 0.965212642631353
Position 4298: 0.9625098510841503
Position 11844: 0.9582316634718133
Position 319: 0.9292051431840879
Position 15749: 0.8068372573784703
Position 5222: 0.7518592361760025
Position 21580: 0.5785599958839885
Position 2582: 0.5029202720736338
Position 12019: 0.47290197298397063
Position 13961: 0.47133042155319904
Position 23672: 0.43211335743806795
Position 12367: 0.4127162646138369
Position 23668: 0.33401523856384197
Position 23837: 0.2474118982702858
Position 11038: 0.233517990067535
Position 1582: 0.21587250747256656
Position 12891: 0.20451720446868243
Position 10894: 0.19858416016913052
Position 25461: 0.19192728714457472
Position 20703: 0.1797149858180695
Position 1586: 0.17914293904512202
Position 9868: 0.1382099046733529
Position 23059: 0.1298050988818232
Position 18071: 0.1047628310875012
Position 1173: 0.08891286211102124
Position 12053: 0.06911289777341172
Position 10430: 0.04249293768266989
Position 1316: 0.03973279012506573
Position 13052: 0.03767177250221127
Position 25841: 0.034127572859969674
Position 26443: 0.032092620801531566
Position 1897: 0.03192270645450056
Position 3333: 0.028872391032784207
Position 4084: 0.028429662356897027
Position 25847: 0.0267898711205642
Position 1492: 0.026340200574309164
Position 2594: 0.02462850687772634
Position 20975: 0.022990691392458993
Position 7074: 0.022978011233530632
Position 23096: 0.020683075577869286
Position 14922: 0.018253370185459115
Position 1313: 0.018110540020729902
Position 19070: 0.017140841586236202
Position 9775: 0.016221197957849626
Position 12139: 0.015414593061338548
Position 12710: 0.0153415227944343
Position 2731: 0.014093332340757334
Position 14395: 0.013569280272926504
Position 1101: 0.011560142105337227
Position 22864: 0.011014074238516448
Position 21767: 0.010760101754008305
Position 24634: 0.010721666989918978
Position 5270: 0.009917375915423148
Position 10651: 0.009569275739696204
Position 21980: 0.009542065618931783
Position 5569: 0.009097489674741794
Position 116: 0.008598312967578764
Position 14942: 0.0077820843387939025
Position 2212: 0.007079334321336613
Position 26494: 0.006441868733906673
Position 17128: 0.005389364719241419
Position 1262: 0.005355609041995183
Position 20389: 0.005210674153061552
Position 26124: 0.0052085725587442885
Position 2763: 0.004883787445193623
Position 3117: 0.004859880311404326
Position 3869: 0.004818904712795417
Position 14326: 0.004787228803426344
Position 104: 0.004646456656169882
Position 13: 0.00454786106261536
Position 4783: 0.004482755162736581
Position 4260: 0.004423590545275854
Position 17863: 0.0042510365791249925
Position 3309: 0.004185774552811963
Position 4069: 0.0040662901895326346
Position 3699: 0.004043713174751148
Position 16614: 0.003884229704298927
Position 24836: 0.003696376227555465
Position 11848: 0.0036738508765107487
Position 7461: 0.0036514932713725525
Position 25468: 0.003504001217915499
Position 26516: 0.003144620639686284
Position 17795: 0.003071462173724489
Position 102: 0.003061276989565924
Position 520: 0.002747977633373488
Position 9668: 0.0027288727581238313
Position 1232: 0.002583768766049516
Position 666: 0.0025421635668345156
Position 347: 0.002500091995328688
Position 25259: 0.002393978750865896
Position 1330: 0.002387821967906041
Position 597: 0.002386154400200682
Position 2108: 0.0023359844780799933
Position 26172: 0.0021106235564623357
Position 5378: 0.0021099901456551246
Position 12015: 0.0019871785462383914
Position 1692: 0.0019763607311722303
Position 8284: 0.001960534210219913
Position 2045: 0.0018990459614851212
Position 669: 0.0018941972844054727
Position 13881: 0.0018784654303282858
Position 4316: 0.0018680667604799692
Position 7457: 0.0016665446192801363
Position 4337: 0.0016577490388525885
Position 13932: 0.0016126564353851293
Position 629: 0.0015566759151814946
Position 25921: 0.001511588250613797
Position 5211: 0.001493037612833511
Position 17244: 0.001313331492474647
Position 4257: 0.0011919874619483349
Position 2393: 0.0011769716741709868
Position 24827: 0.0011508738986555915
Position 4831: 0.0011201243178597877
Position 11989: 0.0011165267468036158
Position 5456: 0.0010363072969039341
Position 6702: 0.001012144627378746
Position 8060: 0.0009568253811141829
Position 14939: 0.0009451805666291505
Position 889: 0.0009107819562686238
Position 1602: 0.0008773455255867368
Position 5423: 0.0008367345620196974
Position 19167: 0.0007835762050387602
Position 25226: 0.0006483505519030302
Position 1956: 0.0006022153714639991
Position 25998: 0.0005906353795974571
Position 4050: 0.0005862995485278764
Position 4502: 0.0005811477644380105
Position 6622: 0.000579242246254473
Position 16362: 0.0005653531354346759
Position 25838: 0.0005452586241248507
Position 108: 0.0005356320475961041
Position 1477: 0.0005349396429238526
Position 25071: 0.0005117484878424207
Position 24249: 0.0005053294299942189
Position 5490: 0.0004951573229038871
Position 243: 0.0004938235924978686
Position 1675: 0.00047975492709665453
Position 15028: 0.00046419613493934816
Position 6141: 0.00043021148811814796
Position 1055: 0.00038273925181607943
Position 3624: 0.00036819378628693384
Position 1115: 0.00034937480368589453
Position 2266: 0.0003439477071868344
Position 4855: 0.00031947699532542805
Position 2375: 0.0003137857387276808
Position 674: 0.0003101551680172487
Position 2072: 0.0002860682477132596
Position 432: 0.00028090054015134287
Position 5725: 0.0002800031255587373
Position 4342: 0.00027356829275189073
Position 14883: 0.000261233608361865
Position 909: 0.00023708768586850481
Position 24482: 0.00022837029669231035
Position 19288: 0.00022354921433979672
Position 4555: 0.00022045462566903717
Position 323: 0.00021024271397294925
Position 4197: 0.00020387814217117018
Position 4281: 0.00019359936242801517
Position 7428: 0.00018643772310410027
Position 495: 0.00018236268928827076
Position 4558: 0.00017339090899148516
Position 5383: 0.00017168421925895178
Position 5583: 0.00015886476110502359
Position 6077: 0.00015830293872124733
Position 2203: 0.00015249934059806983
Position 25691: 0.0001460442111166211
Position 3635: 0.0001370544046130055
Position 1590: 0.0001253125248418345
Position 330: 0.00012332507200251807
Position 4408: 0.00012050888110793286
Position 180: 0.0001139632487155843
Position 1565: 0.00010822602826417865
