Gene = NTPase
index = 1306
Annotated 5SS: [ 858 4469]
Annotated 3SS: [3016 4529]
SMsplice 5SS: [1494 4469]
SMsplice 3SS: [3016 4529]
top_k =  1000
Partition function (log Z): -8.60883416916521

Sorted 5' Splice Sites (High to Low Probability):
Position 4469: 0.9582860992413273
Position 1494: 0.8116564585810164
Position 3159: 0.11877923348165391
Position 1054: 0.06417586166404995
Position 626: 0.0539976195665329
Position 78: 0.05278859443943967
Position 2931: 0.04389586181417093
Position 222: 0.04364044038387967
Position 858: 0.04362209988946738
Position 4612: 0.042214820167443955
Position 17: 0.041103686584098104
Position 465: 0.03353732777588926
Position 3916: 0.02977072534252319
Position 623: 0.022926133085227098
Position 313: 0.019614712264066452
Position 3878: 0.016367770685887902
Position 2005: 0.013056732109374346
Position 4205: 0.012255163675696991
Position 1385: 0.011436056836538522
Position 1988: 0.010758162398885454
Position 1156: 0.010647167985434702
Position 977: 0.009366160995545908
Position 3908: 0.009331656137360055
Position 2419: 0.00900185196273666
Position 13: 0.008722962295126526
Position 2213: 0.007285626225399469
Position 1557: 0.007175120455172178
Position 736: 0.0058661656329152875
Position 3925: 0.005749266385581212
Position 155: 0.004574568932400986
Position 1696: 0.0040431556857662525
Position 2002: 0.003725965758237152
Position 1451: 0.003486187057805336
Position 4876: 0.0031286985084869336
Position 2746: 0.0021907715028176176
Position 869: 0.0018013778512938829
Position 417: 0.0014428714993461266
Position 1257: 0.0011360713251843066
Position 4640: 0.0010007353481205348
Position 1673: 0.0008248642848212533
Position 814: 0.0007981493007314157
Position 4636: 0.0007557615879577711
Position 4796: 0.0006413453982606633
Position 172: 0.0006269684147237396
Position 560: 0.0005485220857942483
Position 3179: 0.0005433394610633966
Position 4900: 0.000481370056188921
Position 187: 0.00043858585411096844
Position 2608: 0.0004125801348688573
Position 2553: 0.00040916282929578593
Position 1014: 0.00040008179491841695
Position 1540: 0.00036658611582011274
Position 573: 0.0003306307415525437
Position 1550: 0.00028831431359953823
Position 309: 0.00025799011721836727
Position 3172: 0.00024345360914678277
Position 2591: 0.00023737399762976063
Position 1042: 0.00023054741564254209
Position 1223: 0.00022211353165010677
Position 843: 0.0002219101580072801
Position 3404: 0.000194930348329006
Position 2417: 0.00015956112152617176
Position 3163: 0.00015264255121061814
Position 3409: 0.00015153934544798452
Position 4994: 0.00012801518672981497
Position 111: 0.00012790534343890225
Position 1007: 0.00010768471927464797
Position 1944: 9.993459367047089e-05
Position 457: 9.474798628891152e-05
Position 4984: 8.48625312848453e-05
Position 1584: 8.311475066624264e-05
Position 1896: 7.488064440623447e-05
Position 2548: 7.327202784055977e-05
Position 2179: 6.12498549274718e-05
Position 2030: 5.846752476103804e-05
Position 159: 4.839419813334836e-05
Position 1230: 4.699774467899144e-05
Position 82: 3.7585608954691346e-05
Position 4932: 3.500158370017801e-05
Position 407: 3.316618636840727e-05
Position 2159: 2.2118479206837962e-05
Position 790: 2.1898844634619413e-05
Position 1160: 2.1335870905348677e-05
Position 807: 2.1029896201906853e-05
Position 1189: 1.8619890342683585e-05
Position 1677: 1.6365168364626477e-05
Position 125: 1.5849126853829063e-05
Position 153: 1.558191365588789e-05
Position 1137: 1.3511199485863797e-05
Position 443: 1.0032894375703324e-05
Position 1700: 9.843395588821807e-06
Position 1986: 6.768574577585034e-06
Position 1959: 5.095372505521647e-06
Position 146: 4.364339999267532e-06
Position 2040: 4.236446283683765e-06
Position 2011: 4.204875417300293e-06
Position 96: 2.852147357294343e-06
Position 636: 3.5943046766273264e-07
Position 113: 3.446251093445269e-07
Position 740: 1.6604260213776457e-07
Position 665: 1.247820927399122e-07
Position 643: 2.7420909568497087e-08
Position 1032: 1.498631425780864e-08
Position 552: 1.2590719090600388e-08
Position 689: 7.924517792210743e-09
Position 512: 1.5432057807463666e-10
Position 554: 3.4025556723983044e-11
Position 671: 2.555472435466186e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3016: 0.9503595159349599
Position 4529: 0.9221456177317577
Position 3978: 0.11641480019474636
Position 1768: 0.051795931414549995
Position 3338: 0.048609827881856256
Position 1137: 0.04829551234195649
Position 4674: 0.04678162178493725
Position 552: 0.04532582027360517
Position 271: 0.027644578369452947
Position 1338: 0.027045232066712995
Position 2796: 0.025947655695858097
Position 1221: 0.025554365934011017
Position 4690: 0.02375764351758938
Position 374: 0.01998236869042418
Position 417: 0.015773142403691858
Position 4387: 0.011192007607211096
Position 1290: 0.01067330518412631
Position 4114: 0.009580507099121387
Position 687: 0.0089172233767591
Position 1377: 0.008268737403221938
Position 2832: 0.006977985861090966
Position 2212: 0.006769535235632699
Position 4266: 0.00654384596577587
Position 1815: 0.0059759850589748776
Position 5046: 0.004701639221624067
Position 1256: 0.004408237006775351
Position 3399: 0.004205548435641494
Position 4940: 0.0041985868821894055
Position 1737: 0.004149650058247488
Position 143: 0.00406711341619629
Position 807: 0.003794825903753487
Position 2502: 0.0034432756458350196
Position 3360: 0.002827735442785033
Position 3388: 0.0027306822926381116
Position 999: 0.0021560035270737333
Position 146: 0.002118259123378104
Position 643: 0.0019660634727625783
Position 4120: 0.0018627061857013935
Position 2607: 0.0017398699829640118
Position 4636: 0.0017004974041722595
Position 3681: 0.0016301501262648167
Position 3474: 0.0015631399515115382
Position 1720: 0.0015489821189512752
Position 888: 0.0015185012569121235
Position 4541: 0.0014611894783462915
Position 2243: 0.0014032296716631897
Position 4790: 0.0013485554746352994
Position 1451: 0.0013472483304751807
Position 4967: 0.0013130903105295897
Position 3727: 0.0013102718341286984
Position 1264: 0.0012845753064396116
Position 2288: 0.0012138512849308714
Position 197: 0.001163254844940797
Position 2670: 0.0011333826516498565
Position 4764: 0.001088326576529977
Position 4700: 0.0008992211991164557
Position 1080: 0.0008979481352764025
Position 3616: 0.0007862945213217279
Position 1636: 0.0007528292534545318
Position 1285: 0.000718354949208847
Position 4538: 0.0006834574419527016
Position 1428: 0.0006647601543685371
Position 3738: 0.0006469089215742204
Position 1308: 0.0006444248574787179
Position 106: 0.0006362741814085462
Position 2045: 0.0005652102353918991
Position 3907: 0.0005242167168928702
