Gene = Pvf2
index = 1395
Annotated 5SS: [  154  1450 10382 14215]
Annotated 3SS: [  906 10278 13688 14323]
SMsplice 5SS: [ 1450 14215]
SMsplice 3SS: [13688 14323]
top_k =  1000
Partition function (log Z): -3.789377904071852

Sorted 5' Splice Sites (High to Low Probability):
Position 14215: 0.9923490839342294
Position 1450: 0.857610411304813
Position 10382: 0.4736454111243366
Position 5451: 0.3776411086392413
Position 5691: 0.32028328236821335
Position 6375: 0.20280756077046844
Position 8773: 0.1772858631762894
Position 298: 0.1772522655901328
Position 154: 0.16835206184068915
Position 9491: 0.1544754412046262
Position 14652: 0.138189822589079
Position 315: 0.12252909512729493
Position 806: 0.1090555511258375
Position 11051: 0.09214031822021226
Position 14665: 0.0805477508655523
Position 2131: 0.07228195597392612
Position 495: 0.05482710889841236
Position 788: 0.05030586258934735
Position 6: 0.01760212945199344
Position 8349: 0.01731591804032252
Position 9654: 0.015169386698651156
Position 14649: 0.013656980890794543
Position 14656: 0.012603528058244474
Position 165: 0.012361745791148501
Position 1627: 0.01187583247072162
Position 305: 0.011124941056103456
Position 9708: 0.01061472336444117
Position 8898: 0.010604882035532042
Position 10024: 0.010388977270820937
Position 279: 0.009377137002249708
Position 8529: 0.009344209013129021
Position 289: 0.00840549837963075
Position 14455: 0.00831979787586918
Position 4556: 0.007004009458489427
Position 4426: 0.0066286589863865176
Position 14226: 0.005888429014167917
Position 5887: 0.005123143614637589
Position 8002: 0.004557202020229509
Position 14606: 0.004231642310777332
Position 286: 0.003573917547088941
Position 648: 0.0033642752680603906
Position 8588: 0.0031053124440919727
Position 3282: 0.003084366127708732
Position 5064: 0.0030363479304673494
Position 7693: 0.0029987091655671195
Position 10773: 0.002616092044069495
Position 6452: 0.002568801126504012
Position 8022: 0.0022110408722045842
Position 5662: 0.0019225743070694697
Position 10359: 0.0016711794874520467
Position 14644: 0.0016162007427470628
Position 1363: 0.0015610345996526563
Position 493: 0.0015431151745557631
Position 7412: 0.0015023952177639541
Position 14899: 0.001187083066443316
Position 8485: 0.001074429732349944
Position 1036: 0.0009757469670465739
Position 5712: 0.000925992380985725
Position 4601: 0.0008755844396902266
Position 5823: 0.0008734701827714665
Position 30: 0.0008360131056380721
Position 3310: 0.0007992426123190128
Position 131: 0.0007380675666927815
Position 5715: 0.0006938274900214046
Position 5671: 0.0006730120237991342
Position 122: 0.000618462109666366
Position 3728: 0.0005807701422016294
Position 14440: 0.0005748967608604991
Position 393: 0.0005440160411458035
Position 776: 0.0005430687469772593
Position 3877: 0.0005356521188540202
Position 234: 0.0005242777993167778
Position 8647: 0.00045854003415504447
Position 2272: 0.0004574776326682944
Position 4560: 0.0004478291143724071
Position 5513: 0.00043698256941756175
Position 8611: 0.00040996136769175034
Position 8602: 0.0004087312140464382
Position 8810: 0.00035817956295481544
Position 5668: 0.0003510057268358182
Position 2505: 0.00034727573392914605
Position 521: 0.000310671231384098
Position 674: 0.0002862084099893415
Position 176: 0.00025608841233448775
Position 14379: 0.0002558331412795523
Position 1895: 0.00023277481127957427
Position 464: 0.00021722818020889886
Position 3888: 0.000213255849990496
Position 5079: 0.00021317180220642212
Position 302: 0.00019500651527737349
Position 6262: 0.00018511533831354495
Position 15012: 0.00018315300468886093
Position 1960: 0.0001831085248528034
Position 514: 0.00018219028177222116
Position 2688: 0.00017308473864183622
Position 2692: 0.00017260871373993785
Position 42: 0.00016352874848364358
Position 5033: 0.00016007724117564538
Position 4550: 0.00013174249642468834
Position 586: 0.00012388458334308013
Position 6533: 0.0001237361250101805
Position 14529: 0.00012079207698866469
Position 14851: 0.00011739735803684652
Position 146: 0.0001038264984570854
Position 14926: 0.00010317637937793147
Position 351: 0.00010314180027539796
Position 319: 9.74749987400454e-05
Position 1210: 8.621734038392826e-05
Position 398: 8.332491798363521e-05
Position 1459: 7.112157071840817e-05
Position 726: 6.95165445616331e-05
Position 1066: 6.75280192137395e-05
Position 14844: 6.660481126689279e-05
Position 86: 6.465570509366161e-05
Position 4065: 6.128908712448387e-05
Position 456: 5.890815684444736e-05
Position 951: 5.225423940708675e-05
Position 5463: 5.130157882446356e-05
Position 3: 4.653352492824912e-05
Position 15020: 4.179348527575923e-05
Position 3387: 4.167976789272306e-05
Position 3321: 4.0493646313919674e-05
Position 1305: 3.902688989144485e-05
Position 601: 3.419507037597229e-05
Position 1138: 2.945456025481885e-05
Position 10: 2.8970192634954943e-05
Position 1059: 2.737273707170235e-05
Position 435: 2.1231113277721266e-05
Position 14814: 2.0850928108101554e-05
Position 5401: 2.07055014260004e-05
Position 715: 1.6935215337054106e-05
Position 14715: 9.639712636681215e-06
Position 1308: 8.763737028042638e-06
Position 1051: 7.8892553897426e-06
Position 869: 7.730583060506742e-06
Position 404: 6.708228245947557e-06
Position 1854: 6.464582187380107e-06
Position 569: 6.310151524790253e-06
Position 442: 5.690872112477831e-06
Position 14746: 5.5644823810164004e-06
Position 884: 5.314922116263344e-06
Position 1343: 3.9923254721841746e-06
Position 349: 3.6482729521388694e-06
Position 1570: 3.446941509978444e-06
Position 1454: 3.3692135961968247e-06
Position 411: 2.8840327733378578e-06
Position 524: 2.273856801816307e-06
Position 603: 1.1069066680656751e-06
Position 1643: 7.165145161328648e-07
Position 2149: 6.267692709286979e-07
Position 2570: 4.2207890627082855e-07
Position 10777: 2.516782173383814e-07
Position 14407: 5.070388459224442e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 14323: 0.9910309485769131
Position 13688: 0.9853092012349001
Position 5332: 0.5312431744900789
Position 906: 0.48952559006695784
Position 10278: 0.4505005979785316
Position 8439: 0.26598761255385844
Position 14729: 0.25016294313669646
Position 5922: 0.1612532251114309
Position 5501: 0.14409603975477334
Position 8954: 0.05339658992337136
Position 1942: 0.046470565837064874
Position 8918: 0.04167790661889186
Position 9292: 0.04144717414182327
Position 203: 0.037094939467333984
Position 557: 0.036589955170024446
Position 9847: 0.02855448176496453
Position 7800: 0.02767538646821498
Position 10820: 0.025667639812639656
Position 10437: 0.025612441304746957
Position 1124: 0.024894377263246798
Position 1103: 0.020502410924929083
Position 4339: 0.01528614147689621
Position 5537: 0.014819304799958544
Position 5765: 0.014810267945664504
Position 8414: 0.01458975466229536
Position 5513: 0.013818099339067068
Position 5294: 0.008485139244731743
Position 422: 0.008035112858800094
Position 6063: 0.007536992090336585
Position 1792: 0.006532426412230799
Position 381: 0.006157746085677072
Position 12673: 0.005872091210025279
Position 4207: 0.005613894524362941
Position 10239: 0.004939084643789818
Position 5929: 0.004878037225253891
Position 1083: 0.004846806248811845
Position 8444: 0.004823522771741907
Position 3151: 0.004753273639106207
Position 1267: 0.004606470677037939
Position 14529: 0.004028667342721146
Position 1890: 0.0040025041012620504
Position 5166: 0.003733847537864077
Position 14760: 0.00343209722396725
Position 5574: 0.003226945738548345
Position 14281: 0.002808231276860201
Position 1684: 0.0028062382302516584
Position 12071: 0.0027655065392304854
Position 1718: 0.00263324167033627
Position 1734: 0.002330552650586849
Position 4666: 0.002258943189713184
Position 14715: 0.002223652515672715
Position 14967: 0.001976349209465112
Position 5191: 0.0018106240211580036
Position 10413: 0.0016711794874520467
Position 15092: 0.0015899195240913137
Position 14335: 0.0014637932934253766
Position 12128: 0.0014599749461939703
Position 12356: 0.0014450570911413079
Position 10509: 0.0013212730750214153
Position 14913: 0.001178794465658688
Position 981: 0.0009947609272770376
Position 7043: 0.0009563258089397364
Position 7205: 0.0008861793348607435
Position 11877: 0.000769776840566117
Position 715: 0.0007688906496293587
Position 7432: 0.0007431127109672953
Position 864: 0.0006129551719760009
Position 14687: 0.0005170675887999826
Position 12330: 0.00045369996473988754
Position 2205: 0.0004205634469282853
Position 11117: 0.0004177121096159786
Position 3629: 0.00035389405240846943
Position 5843: 0.0003019460395664763
Position 464: 0.000296165636846926
Position 6524: 0.0002756196197282696
Position 14579: 0.00027427123262612765
Position 6101: 0.00025230027589734475
Position 1374: 0.00025141106989555895
Position 1953: 0.0002494343135598614
Position 5196: 0.0002297959170349763
Position 5298: 0.00022331589000064612
Position 1863: 0.00021287828838321683
Position 4373: 0.00020540565405976707
Position 4234: 0.00020285913873305887
Position 579: 0.0001658629511904579
Position 14545: 0.00016377766697951875
Position 14656: 0.00015700819635007746
Position 14986: 0.0001533353628848662
Position 14438: 0.0001447131542974912
Position 14343: 0.0001378374858461075
Position 5615: 0.00012723431248570083
Position 1500: 0.00012037532431250349
Position 1845: 0.00011706618775321737
Position 1748: 0.00010861431614401159
Position 14771: 0.00010797901783306962
Position 1902: 0.00010259192032883832
Position 934: 9.587808730726171e-05
Position 2070: 9.360942549186584e-05
Position 1382: 9.20752576395652e-05
Position 2627: 8.451101879596194e-05
Position 6650: 7.233922482668986e-05
Position 234: 6.665847380063186e-05
Position 3172: 6.153716218374258e-05
Position 5945: 6.069293019859557e-05
Position 52: 5.681336052460969e-05
Position 319: 5.134782042953456e-05
Position 1626: 4.986633141787374e-05
Position 910: 4.501217068330065e-05
Position 726: 4.4585149946252464e-05
Position 4274: 4.212081741685708e-05
Position 3107: 3.962916457347369e-05
Position 393: 3.6932649704200214e-05
Position 14507: 3.68650244123164e-05
Position 1359: 3.608697969335805e-05
Position 1866: 3.557977943521393e-05
Position 861: 3.449330915230742e-05
Position 2953: 3.218210280280774e-05
Position 1608: 3.170550863830129e-05
Position 3911: 3.1260247841725484e-05
Position 2991: 3.086147006228752e-05
Position 624: 2.9808730539422094e-05
Position 480: 2.9594678245832773e-05
Position 743: 2.6238126342099785e-05
Position 4725: 2.557367544820659e-05
Position 1854: 1.4161660658383662e-05
Position 2971: 1.2261892421805904e-05
Position 1519: 1.0274294093358814e-05
Position 1776: 1.0213406202542367e-05
Position 3015: 1.0026699901877913e-05
Position 811: 9.828166522699052e-06
Position 3510: 9.081780223582861e-06
Position 1427: 8.767055010472261e-06
Position 315: 8.04985740575347e-06
Position 652: 6.370273323812869e-06
Position 154: 4.459422523501395e-06
Position 103: 4.290684090551949e-06
Position 6031: 4.258587276949124e-06
Position 326: 2.4812044127687853e-06
Position 286: 2.2944035572322777e-06
Position 6432: 1.652935335105458e-06
Position 598: 1.5850626463673375e-06
Position 773: 1.1296359855561976e-06
Position 521: 1.0831571182960346e-06
Position 641: 9.233787171739026e-07
Position 674: 9.006089114258702e-07
Position 593: 8.951617681471635e-07
Position 302: 7.041157961651783e-07
Position 243: 6.950165832082084e-07
Position 3367: 6.244796445435401e-07
Position 806: 6.241778978706756e-07
Position 1304: 5.411373323967319e-07
Position 559: 4.5598013428481975e-07
Position 2653: 3.382200966455046e-07
Position 842: 3.371992051660234e-07
Position 3181: 3.083130201667611e-07
Position 869: 2.772640757896529e-07
Position 5936: 2.770142949607752e-07
Position 2047: 2.4895872548493675e-07
Position 2361: 1.7716975686435634e-07
Position 1566: 1.7095016109047506e-07
Position 60: 1.435608898745794e-07
Position 3465: 1.169088703336694e-07
Position 1758: 9.500532729837776e-08
Position 1805: 5.772905319845253e-08
Position 2538: 5.390804298396985e-08
Position 1755: 4.4799142177289186e-08
Position 122: 2.8896570102105685e-08
Position 165: 2.7145037524710363e-08
Position 419: 2.2715975422795746e-08
Position 298: 5.9415304272822575e-09
Position 1640: 5.926298620984282e-09
Position 1643: 5.474391009994384e-09
Position 2078: 3.6906012426473963e-09
Position 128: 3.5243183269642268e-09
Position 349: 1.5440788750793014e-09
Position 493: 3.343582819905237e-10
Position 488: 1.8833961035657834e-10
Position 131: 1.4829280019693287e-11
Position 158: 2.162149543994435e-12
