Gene = bchs
index = 1626
Annotated 5SS: [  119  1467  1767  3603  3849  5230  6310  6947  8199 11627 11787 12767
 13000 13279 13435 13628 13810]
Annotated 3SS: [ 1143  1520  3247  3661  3903  5293  6366  7005  8267 11682 11853 12824
 13071 13332 13492 13694 13907]
SMsplice 5SS: [  119  1467  1767  3603  3849  5230  6310  6947  8199 11627 11787 12767
 13000 13279 13435 13628 13810]
SMsplice 3SS: [ 1143  1520  3247  3661  3903  5293  6366  7005  8267 11682 11853 12824
 13071 13332 13492 13694 13907]
top_k =  1000
Partition function (log Z): 72.74433904648374

Sorted 5' Splice Sites (High to Low Probability):
Position 13000: 0.9997716618831396
Position 5230: 0.9992831216376031
Position 13435: 0.9981145536896133
Position 13810: 0.9979604023227329
Position 13279: 0.9977123200306828
Position 12767: 0.9964397940672672
Position 3849: 0.9936964737216477
Position 6947: 0.9932290589099843
Position 8199: 0.9922041074685222
Position 1467: 0.9904734439620551
Position 1767: 0.990168644149827
Position 3603: 0.9882186090751766
Position 11787: 0.9846494930062419
Position 6310: 0.9804828857844405
Position 13628: 0.9798829630320888
Position 11627: 0.9652383276915703
Position 119: 0.7471587318910922
Position 6442: 0.24100491329494506
Position 14100: 0.20483790723898362
Position 10068: 0.17025801151787937
Position 1923: 0.13228346238907554
Position 14766: 0.12082918501791873
Position 1083: 0.11818167213401178
Position 9699: 0.0946355141498749
Position 3003: 0.09100177387879488
Position 14152: 0.09094232287315328
Position 5815: 0.08288623389789987
Position 4665: 0.08221897400888682
Position 14127: 0.07208568647293495
Position 5524: 0.06675353154109441
Position 9578: 0.0643047049422016
Position 8795: 0.061040236577962044
Position 14566: 0.060923853881216294
Position 475: 0.05114636519535228
Position 2689: 0.047852186945141185
Position 14829: 0.03909252913334914
Position 4739: 0.034541021243157236
Position 7127: 0.03297435421621055
Position 7662: 0.031026944129423376
Position 757: 0.02983532607313846
Position 7891: 0.029429025615567782
Position 9999: 0.028545085805052422
Position 4684: 0.028131445343698044
Position 8862: 0.024864254587444373
Position 2788: 0.024530325956706747
Position 388: 0.022888501125842783
Position 12155: 0.022858207716449475
Position 3353: 0.02227147605725748
Position 7217: 0.02028650115217217
Position 400: 0.019637559823438632
Position 8930: 0.01836109956074321
Position 201: 0.017739697871023127
Position 12131: 0.01686476400806874
Position 7788: 0.016240019590784034
Position 8477: 0.015658602066416828
Position 13135: 0.014992749038376444
Position 896: 0.014792355179409248
Position 12006: 0.013938197662967729
Position 8498: 0.013744222349662886
Position 14023: 0.013730095785940961
Position 9105: 0.011226304055070925
Position 7850: 0.010838523013741674
Position 2989: 0.00988448148802545
Position 9818: 0.00985273896330578
Position 922: 0.009687223598173046
Position 3357: 0.009498252843600188
Position 1353: 0.009014931040067438
Position 6314: 0.008970527183027582
Position 14042: 0.008456668997812338
Position 15042: 0.008182924891495533
Position 444: 0.008159456350674306
Position 9551: 0.007934892761062845
Position 8799: 0.007528357611331426
Position 7152: 0.00737364119867284
Position 11001: 0.007366647401532675
Position 9761: 0.0067368497177800486
Position 7666: 0.006698743613330283
Position 8171: 0.006478597362607108
Position 8876: 0.006420887541668369
Position 8363: 0.005570284651375093
Position 8386: 0.005381001964430191
Position 9086: 0.005146425578117927
Position 2488: 0.0048621776785151005
Position 3607: 0.0046298336628652036
Position 7514: 0.004543040548565867
Position 834: 0.004281800435870609
Position 5601: 0.003911627231932873
Position 8993: 0.003699482726625436
Position 14544: 0.0036174042973153193
Position 7343: 0.003471371120651021
Position 8357: 0.0033850910506068683
Position 9443: 0.003370149375832496
Position 433: 0.0033204409619893367
Position 5529: 0.0033190836869767446
Position 421: 0.0029906168919932004
Position 6616: 0.002962032707730117
Position 7131: 0.0029031986489585883
Position 2302: 0.0028350383911029723
Position 4764: 0.0028013650287943073
Position 3778: 0.0027919922948565286
Position 14017: 0.0027708079204638064
Position 5356: 0.002652362037413654
Position 2768: 0.0026497507265552033
Position 8106: 0.00261533800274826
Position 6290: 0.0026130812980856076
Position 1011: 0.0025929055696085265
Position 2328: 0.0025207139343928985
Position 904: 0.002451912553397471
Position 3818: 0.0024385098640981495
Position 1946: 0.002264407234037359
Position 1927: 0.0022605962843659485
Position 2348: 0.0022571471995087734
Position 2858: 0.0022203576303224414
Position 14549: 0.0022065942360273622
Position 14161: 0.0020855907994276482
Position 396: 0.0020417991678478627
Position 7761: 0.0019361832843684897
Position 7082: 0.0019303428250288456
Position 14965: 0.001905026242725002
Position 7352: 0.0018890328132648878
Position 4931: 0.0018779338392978329
Position 12105: 0.0018372562588450496
Position 719: 0.0018112070468421755
Position 2975: 0.0017239402580074984
Position 7629: 0.0017154547878968248
Position 6496: 0.001676087499786015
Position 14285: 0.0016288503317116406
Position 189: 0.0015960990109868311
Position 4109: 0.001581486116715591
Position 7194: 0.0015097277212012092
Position 225: 0.0014987050281002868
Position 2311: 0.0014930305400971844
Position 4181: 0.0014100612395687416
Position 1803: 0.0013278267591614011
Position 4096: 0.0013106070818016931
Position 13789: 0.0012501752131884223
Position 2351: 0.0012149043796387707
Position 5564: 0.0011773264326760723
Position 15315: 0.0011475557072209751
Position 8524: 0.0010727916174698765
Position 929: 0.0010706145934100515
Position 12758: 0.001067836983012073
Position 12101: 0.0010602975818720954
Position 5866: 0.0010476119466642183
