Gene = bur
index = 1636
Annotated 5SS: [ 354 2113 2479 3013 3175 3677 3943 4404 4651]
Annotated 3SS: [2004 2173 2711 3077 3306 3749 4001 4458 4707]
SMsplice 5SS: [ 354 2113 2479 3013 3175 3677 3943 4404 4651]
SMsplice 3SS: [1723 2173 2711 3077 3306 3749 4001 4458 4707]
top_k =  1000
Partition function (log Z): 26.043313162809156

Sorted 5' Splice Sites (High to Low Probability):
Position 4651: 0.9981223629131253
Position 4404: 0.9972700256597958
Position 2113: 0.9940576615306084
Position 3013: 0.9842618700160563
Position 3677: 0.9840630445201716
Position 2479: 0.9692845485560566
Position 3175: 0.8691288724830254
Position 354: 0.7417351172680278
Position 3947: 0.5291160495452756
Position 1782: 0.43947736869557064
Position 3970: 0.2605556565485877
Position 1501: 0.22483533039258302
Position 2767: 0.16517818363529993
Position 1647: 0.13539946033980388
Position 3246: 0.06316504514364044
Position 203: 0.05006499701574869
Position 592: 0.04018939378230582
Position 1786: 0.03881084011397217
Position 1614: 0.03234202152506399
Position 1953: 0.023777357522464952
Position 3165: 0.02012824734186388
Position 3519: 0.019283941291368192
Position 199: 0.017497425533506982
Position 3502: 0.015711806497506944
Position 2833: 0.01555251011422839
Position 5106: 0.012787684887352104
Position 1035: 0.010529978163019253
Position 3621: 0.00967499552958582
Position 5134: 0.007456854039127982
Position 1488: 0.006285782575981797
Position 1955: 0.006042971438853124
Position 4174: 0.0060087761027381725
Position 3007: 0.0057066560066884155
Position 3531: 0.00446522419574232
Position 207: 0.004382336487005228
Position 2607: 0.004283431030257896
Position 3183: 0.004123030577459494
Position 4290: 0.00354122768845908
Position 3691: 0.003217859099314073
Position 2189: 0.0028963581266350244
Position 3964: 0.002863482437348115
Position 2595: 0.002733420081745261
Position 2184: 0.0024971963513898614
Position 286: 0.002177782397723214
Position 3998: 0.0020828916106778498
Position 2103: 0.002055857509785885
Position 598: 0.001955760095073146
Position 2992: 0.0019053483185130196
Position 2984: 0.0017384993324384927
Position 666: 0.0016133064015495056
Position 3137: 0.001612195938802222
Position 4764: 0.0015560248704158672
Position 5390: 0.0015117258122153377
Position 4655: 0.00142341973822291
Position 2913: 0.0013303949596649418
Position 1433: 0.0013265807449596653
Position 1268: 0.0013018732282409444
Position 1121: 0.0012935976188388426
Position 1907: 0.0012759285705370351
Position 5084: 0.0011931453982383664
Position 2851: 0.000977675024268629
Position 3463: 0.0009401786720745183
Position 891: 0.0008758419716049008
Position 201: 0.0008633543715526256
Position 588: 0.0007831859133054886
Position 1278: 0.0007350530010524215
Position 1797: 0.000724117654963519
Position 2600: 0.0006506066965957996
Position 2869: 0.0006479385768037567
Position 3108: 0.0005959932495366481
Position 4813: 0.00056681273747959
Position 4068: 0.0005648598650193026
