Gene = Gorab
index = 1194
Annotated 5SS: [191 975]
Annotated 3SS: [ 274 1031]
SMsplice 5SS: [975]
SMsplice 3SS: [1031]
top_k =  1000
Partition function (log Z): -4.30787443037849

Sorted 5' Splice Sites (High to Low Probability):
Position 975: 0.984861044037441
Position 191: 0.6588632575731462
Position 1189: 0.060412163868196714
Position 1193: 0.0053495274637969815
Position 1253: 0.0050109818950901655
Position 1132: 0.003940166963412053
Position 1262: 0.002791372648694064
Position 1154: 0.0018824193051732642
Position 970: 0.00154249118504911
Position 222: 0.0007209646496366798
Position 475: 0.0006161099748278558
Position 579: 0.0005273210129567053
Position 14: 0.00019289221623500344
Position 1415: 0.00015474059395430756
Position 50: 0.00010197133479927373
Position 30: 0.00010035283071006538
Position 263: 8.779749563507457e-05
Position 158: 6.740659259787187e-05
Position 32: 6.076983236667859e-05
Position 902: 5.785849891025934e-05
Position 686: 5.6708630323287075e-05
Position 311: 4.090837026794165e-05
Position 638: 3.651242965456122e-05
Position 919: 2.5146027461355265e-05
Position 267: 2.3922675336314458e-05
Position 57: 2.3619180600017937e-05
Position 179: 2.3092856028241288e-05
Position 345: 2.253914959022323e-05
Position 979: 1.8278803813552035e-05
Position 1404: 1.4770279606884411e-05
Position 1327: 1.2204813928435229e-05
Position 614: 1.1689020470073947e-05
Position 1260: 1.1664898432907188e-05
Position 160: 1.164123340132539e-05
Position 1304: 1.0689696486872618e-05
Position 40: 1.0336542380385907e-05
Position 145: 8.586965125890435e-06
Position 220: 7.6810014436687e-06
Position 35: 5.946363215172271e-06
Position 1379: 2.2047251134375236e-06
Position 998: 1.2968188204199412e-06
Position 261: 1.2372811031135775e-06
Position 110: 7.273920953594505e-07
Position 9: 4.510515228239311e-07
Position 236: 2.0437303335045402e-07
Position 81: 1.9597963219651323e-07
Position 1337: 1.7938363135215037e-07
Position 1306: 1.5481275060782382e-07
Position 397: 1.4286335984106844e-07
Position 913: 7.997324219729088e-08
Position 813: 2.2236647470268228e-08
Position 1042: 3.1351560810604944e-09
Position 888: 2.4392324975911918e-09
Position 600: 6.84335802286434e-10
Position 855: 4.1975089987503865e-10
Position 1197: 3.1105092266173015e-11
Position 1000: 6.820742676047212e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1031: 0.990959964420023
Position 614: 0.18601738129843648
Position 586: 0.11977770850524837
Position 274: 0.09722527866971924
Position 526: 0.07763755826529233
Position 1301: 0.0622375229326084
Position 324: 0.06205955734326285
Position 553: 0.031160958104833898
Position 738: 0.018266453592193668
Position 765: 0.014718133591125436
Position 627: 0.01101427286319316
Position 753: 0.010167231723063311
Position 632: 0.006585685131769384
Position 1482: 0.006356463439409005
Position 1241: 0.005525879532078869
Position 1327: 0.00447529081579252
Position 1185: 0.0024349285070871
Position 831: 0.002417363448149231
Position 693: 0.002359402715602324
Position 724: 0.0018626828242721764
Position 557: 0.001812582029075877
Position 819: 0.0013571419662251976
Position 1053: 0.0011878100374391554
Position 528: 0.001123318329738419
Position 424: 0.0008963577109552083
Position 674: 0.0008468058580030943
Position 408: 0.0008421422131300432
Position 644: 0.0007618373871146796
Position 1104: 0.0005535153021179695
Position 1074: 0.0005329515778527851
Position 973: 0.0005259825351429534
Position 337: 0.0004898345650436462
Position 1462: 0.00044203253508162877
Position 843: 0.00035919087111140714
Position 81: 0.0002992696411776593
Position 279: 0.00025320240222261427
Position 1059: 0.0002239774995884921
Position 648: 0.0002220050118867156
Position 116: 0.00018956889595245433
Position 345: 0.00017714178892502228
Position 1101: 0.00017625720641594196
Position 357: 0.00017438684402904802
Position 789: 0.0001724313333484168
Position 656: 0.00013716215107114317
Position 360: 0.00011482641683669786
Position 840: 8.552530261019525e-05
Position 405: 6.945495838890848e-05
Position 441: 5.982514149470723e-05
Position 354: 4.297457397820842e-05
Position 1132: 3.62901264363366e-05
Position 564: 3.162284624221332e-05
Position 1488: 3.1132987370805016e-05
Position 795: 2.971450323889273e-05
Position 804: 2.699424000831819e-05
Position 363: 2.347601060885209e-05
Position 1117: 2.2037460556005092e-05
Position 1107: 1.5972927574126773e-05
Position 922: 1.485026943072847e-05
Position 559: 1.2844871294949051e-05
Position 686: 1.2192146353554319e-05
Position 894: 1.0746351808352558e-05
Position 786: 1.0475878454852855e-05
Position 798: 9.45316867505843e-06
Position 1189: 9.181407528435298e-06
Position 1078: 9.071847033929289e-06
Position 271: 6.338112848735782e-06
Position 218: 4.196818194870153e-06
Position 864: 3.4896836786585403e-06
Position 711: 2.8209186714898197e-06
Position 468: 1.9616414913339265e-06
Position 1496: 1.6933212017988807e-06
Position 366: 1.3682671646851874e-06
Position 375: 1.3064247912552347e-06
Position 885: 1.1710632967252086e-06
Position 1159: 1.0899705244264463e-06
Position 1149: 1.001357535023494e-06
Position 478: 5.264009386029202e-07
Position 801: 5.238617527891649e-07
Position 783: 5.044189766279565e-07
Position 902: 3.019158054906278e-07
Position 1167: 2.917524957144491e-07
Position 828: 2.5905996628029117e-07
Position 870: 1.3345464021044252e-07
Position 936: 9.831459559765441e-08
Position 939: 6.733442241257016e-08
Position 135: 1.4844832498481494e-08
Position 99: 3.083654393817712e-09
Position 150: 1.711841405639196e-09
Position 153: 1.484362882932212e-09
Position 126: 3.1808105861361724e-10
Position 170: 1.207707823823014e-10
Position 187: 4.5068188594505624e-12
Position 204: 1.784063738438831e-12
Position 195: 1.5439249265505369e-12
Position 190: 1.4451277389636044e-12
Position 179: 3.353343326027098e-18
