Gene = tadr
index = 1905
Annotated 5SS: [ 311 2100 2353 2781 3004 3717 4552 4731]
Annotated 3SS: [1953 2157 2688 2865 3561 3884 4631 4795]
SMsplice 5SS: [ 311 2100 2353 2781 3004 3717 4552 4731]
SMsplice 3SS: [1953 2157 2688 2865 3561 3884 4631 4795]
top_k =  1000
Partition function (log Z): 20.452859117337326

Sorted 5' Splice Sites (High to Low Probability):
Position 4731: 0.9879136532760335
Position 4552: 0.9775359064676652
Position 2353: 0.9744812095398233
Position 2781: 0.9712648348908858
Position 3717: 0.961627083890989
Position 311: 0.9464809297089062
Position 2100: 0.8981036832610833
Position 3004: 0.7136582033288494
Position 1694: 0.29278882825285735
Position 4100: 0.27926594755270673
Position 3314: 0.1338161038918331
Position 5018: 0.07878383334750999
Position 604: 0.06692788915697415
Position 4205: 0.055594694657205054
Position 2136: 0.054594030978771926
Position 4841: 0.0447336804686129
Position 4025: 0.04043615969588135
Position 3051: 0.019331516007151262
Position 4178: 0.015401477684463843
Position 2360: 0.015265787759512582
Position 1506: 0.011327659607340612
Position 3055: 0.010708683686065828
Position 1558: 0.010621707699484959
Position 4588: 0.008457848139793995
Position 1417: 0.007858590503385086
Position 4137: 0.007436252756381106
Position 2785: 0.006956955717213542
Position 1536: 0.006892559902325369
Position 4097: 0.006739090969690823
Position 3020: 0.006466753075778612
Position 1202: 0.006048178208891612
Position 1469: 0.004760282691651235
Position 2373: 0.004322437635569266
Position 1576: 0.0035636992536809543
Position 4030: 0.003429907580771202
Position 2111: 0.00342509655097504
Position 2122: 0.003330191846890535
Position 3495: 0.0033027896739788146
Position 4210: 0.003220959223211228
Position 1622: 0.003100852294751948
Position 3661: 0.002835999047403563
Position 3332: 0.0027093007487094204
Position 979: 0.0025732173790355404
Position 2106: 0.002503549155120264
Position 450: 0.002178862146510008
Position 1091: 0.0021344202916640824
Position 416: 0.0019758476017767783
Position 2195: 0.0019147791953480246
Position 5402: 0.0019136968635022104
Position 2536: 0.0018778562753589598
Position 446: 0.001639989804574247
Position 273: 0.0016305360754376552
Position 3310: 0.0015152445466272693
Position 3825: 0.0014216161621744064
Position 4053: 0.0012381225157704102
Position 2329: 0.0011168567457125408
Position 3948: 0.0010812232804284423
Position 3367: 0.0010589627730313341
Position 2009: 0.0010054154550846748
Position 4146: 0.0009164008056812425
Position 4033: 0.000896153020419315
Position 3326: 0.0008811343412787635
Position 608: 0.0007492155610818913
Position 510: 0.0007469149209768321
Position 3799: 0.0006957439576701921
Position 4556: 0.0006346180036512266
Position 1843: 0.0005599645520851391
Position 3504: 0.0005489380198628377
Position 5132: 0.0005230622453128757
Position 67: 0.000511552010761252
Position 3757: 0.0005054927055741811
Position 2809: 0.0005042708060735922
Position 2474: 0.00047582412670630546
Position 3706: 0.0004329187153931327
Position 4958: 0.0004067945176639005
Position 1740: 0.0003811339509890777
Position 3703: 0.00037694482429276137
Position 1457: 0.0003627297678758589
Position 2060: 0.0003306627685125414
Position 3394: 0.0003248089857070459
Position 3986: 0.00030893571231377945
Position 4079: 0.0002899716492514278
Position 4877: 0.00027835432084751584
Position 745: 0.0002772593782948698
Position 3952: 0.0002753924195095524
Position 4119: 0.0002591420153270173
Position 591: 0.00023506757060514434
Position 815: 0.00022705849770338977
Position 454: 0.00021875307677289644
Position 1432: 0.00021659667852444756
Position 2164: 0.00020361017698196533
Position 3778: 0.00017909627982570764
Position 803: 0.00013850842511296026
Position 544: 0.00012759574201001974
Position 2621: 0.00012601452754457294
Position 2382: 0.00012001643603568871
Position 2357: 0.0001187223885137465
Position 3192: 0.00011645053286680966
Position 87: 0.00011190530943666442
Position 4139: 0.00010938727140974125
Position 1442: 0.00010519488637375737
Position 2964: 0.00010460119519380908
Position 101: 0.00010227166492015124
Position 4117: 0.0001019922403286755
Position 1605: 9.777551958865563e-05
Position 1445: 9.304456187731922e-05
Position 140: 9.170739858204964e-05
Position 813: 8.75829331099539e-05
Position 4065: 8.47215964664114e-05
Position 1206: 8.07257284219566e-05
Position 5007: 8.022057330387491e-05
Position 261: 7.474724832044681e-05
Position 4108: 7.439128507949494e-05
Position 3692: 7.219989122215691e-05
Position 1019: 6.548030113820385e-05
Position 3626: 6.289673256141215e-05
Position 3721: 5.8794180550212266e-05
Position 5009: 5.30851001812464e-05
Position 130: 4.958220430081673e-05
Position 708: 4.827019132350276e-05
Position 713: 4.826482457470748e-05
Position 2398: 4.714418648006269e-05
Position 877: 4.685496534423511e-05
Position 3786: 4.6100107509595555e-05
Position 3572: 4.168683625947217e-05
Position 138: 4.0856838985537195e-05
Position 3014: 3.97940241964337e-05
Position 4754: 3.92344271725929e-05
Position 2081: 3.9088917709143984e-05
Position 855: 3.8284012731707623e-05
Position 1423: 3.3032477729549704e-05
Position 1581: 3.278083663230022e-05
Position 2627: 3.244947872138671e-05
Position 1252: 3.128726532355769e-05
Position 3791: 3.096983473862065e-05
Position 146: 2.996488027380084e-05
Position 2590: 2.6359368793290282e-05
Position 4717: 2.517736796436454e-05
Position 103: 2.2989113798633876e-05
Position 3972: 2.221077643033767e-05
Position 28: 2.1764377354059252e-05
Position 4939: 2.0909343046734834e-05
Position 3238: 1.986242020366192e-05
Position 1698: 1.9345120604611325e-05
Position 2066: 1.8501419673286863e-05
Position 3300: 1.848724633784946e-05
Position 1390: 1.8064484272742423e-05
Position 1733: 1.7296769347176876e-05
Position 2502: 1.4476261066907082e-05
Position 448: 1.3760414295916657e-05
Position 2199: 1.3076321644595506e-05
Position 4565: 1.267275200413768e-05
Position 204: 1.1741029995011756e-05
Position 699: 1.152556511993923e-05
Position 299: 1.1049844437518537e-05
Position 4874: 1.0837630386737605e-05
Position 2512: 1.0672054020705803e-05
Position 4577: 9.654238441325953e-06
Position 630: 9.609701539213429e-06
Position 4983: 8.739257649511346e-06
Position 4967: 8.388445993239647e-06
Position 1475: 7.96066502964347e-06
Position 35: 7.771489806526537e-06
Position 2140: 7.648723676910272e-06
Position 4355: 7.383505973590929e-06
Position 2739: 7.22426941960338e-06
Position 801: 7.0911659005960185e-06
Position 4712: 6.755684467431122e-06
Position 4406: 6.2498229892308395e-06
Position 2268: 5.988693390718092e-06
Position 3262: 5.481018813919469e-06
Position 195: 4.172433140605393e-06
Position 2762: 3.6662851367046275e-06
Position 304: 3.6155408815199147e-06
Position 4704: 3.3762677700619557e-06
Position 826: 3.0865478168965673e-06
Position 2735: 2.664623869329388e-06
Position 3765: 2.5941101395092056e-06
Position 395: 2.1107143754307316e-06
Position 4594: 1.6815727761454028e-06
Position 2562: 1.592237821992771e-06
Position 3562: 1.3535316761402299e-06
Position 3008: 1.2551282040162794e-06
Position 3072: 1.0948315644827868e-06
Position 74: 9.413296747569445e-07
Position 3002: 6.461801760055531e-07
Position 2302: 4.6024956765517763e-07
Position 5562: 4.323649219051888e-07
Position 3066: 3.10602982941086e-07
Position 392: 2.824499182409559e-07
Position 3059: 2.448905412566749e-07
Position 1264: 2.438380040262068e-07
Position 72: 2.4345733825210037e-07
Position 189: 2.2503112001450738e-07
Position 2230: 2.123743497175495e-07
Position 2856: 2.0574727219234702e-07
Position 42: 1.287925361205936e-07
Position 2724: 1.1952178361675427e-07
Position 2940: 1.177739388433858e-07
Position 3107: 1.1209969453847795e-07
Position 3083: 9.852657848743461e-08
Position 4669: 8.64177407689595e-08
Position 3381: 6.609222061298853e-08
Position 2733: 6.243834771361437e-08
Position 3409: 6.095753594375211e-08
Position 2955: 5.785378983519474e-08
Position 866: 4.270615581630631e-08
Position 5230: 3.2423689199583544e-08
Position 2742: 3.1613836698051606e-08
Position 4773: 2.745829817824542e-08
Position 2751: 2.6951066053535866e-08
Position 411: 2.0948484201442976e-08
Position 901: 1.9809788127024682e-08
Position 5154: 1.3249452614553166e-08
Position 4856: 1.3065284840600752e-08
Position 4826: 8.327059440787222e-09
Position 2904: 8.083070898887698e-09
Position 5076: 7.1915885915578e-09
Position 4475: 3.1918983862716213e-09
Position 4391: 3.154268348252802e-09
Position 4516: 1.678677057356954e-09
Position 2932: 1.5050832110686962e-09
Position 3098: 9.3161940166745e-10
Position 5027: 5.058951800652564e-10
Position 527: 4.747626574121688e-10
Position 4824: 2.4707019618760486e-10
Position 5022: 2.1945352275781392e-10
Position 473: 2.1351566880801337e-10
Position 481: 2.0631374295801694e-10
Position 487: 1.864118229167751e-10
Position 4796: 1.510821358610306e-10
Position 4845: 1.315080574258976e-10
Position 495: 9.01656071655341e-11
Position 466: 4.413276659861226e-11
Position 498: 1.3506354187326646e-11
Position 4376: 8.643955128479853e-17
Position 2714: 2.5778964942042027e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 2688: 0.9984302892020956
Position 4795: 0.9969442112091635
Position 1953: 0.9943084525248421
Position 3884: 0.9248389490152592
Position 2865: 0.9076083370562201
Position 4631: 0.8186703410663013
Position 2157: 0.7578007724317106
Position 4250: 0.46625983382175584
Position 3561: 0.3623369053999023
Position 3542: 0.2727174791951509
Position 3424: 0.15363268478380596
Position 2227: 0.15011499469341905
Position 370: 0.12908945207673167
Position 4653: 0.12817404493900497
Position 5070: 0.0868446163344435
Position 1394: 0.053036753086162645
Position 487: 0.042826192234620745
Position 1115: 0.04056236181765622
Position 3412: 0.03565852128441613
Position 3381: 0.02798631767513934
Position 2253: 0.02587929884287644
Position 2182: 0.024089690139400315
Position 3461: 0.022032689427811995
Position 3107: 0.02185931837867644
Position 4646: 0.015679983102171977
Position 708: 0.015243147717126627
Position 4669: 0.01383738114942219
Position 1361: 0.013285121252743216
Position 928: 0.013242680313539977
Position 1605: 0.012568966228198466
Position 3440: 0.011921405591202826
Position 3482: 0.008888864166321998
Position 5274: 0.008439931339242666
Position 5194: 0.007624194189170916
Position 1539: 0.007467396796060651
Position 834: 0.007109930626137641
Position 1017: 0.0070612145459295166
Position 3155: 0.006867736918668623
Position 392: 0.006558190711584808
Position 3842: 0.005728606762718734
Position 4295: 0.0053173287323621315
Position 4309: 0.005312370996176505
Position 4274: 0.004837022546628698
Position 2927: 0.004793478215315276
Position 2173: 0.004416642287715288
Position 5474: 0.004105614513053121
Position 654: 0.004056474222938981
Position 5205: 0.003994451936000916
Position 850: 0.003718591383537225
Position 1486: 0.0033955207193648194
Position 1489: 0.0033280840716722834
Position 933: 0.00329208343066292
Position 5258: 0.003248590147913801
Position 3167: 0.0029541238925929972
Position 4170: 0.002553674060946849
Position 5007: 0.002391108392472834
Position 813: 0.0021387766903627264
Position 1521: 0.001867827502734167
Position 4937: 0.0018114962733371146
Position 2422: 0.0018030231134051593
Position 1505: 0.0017123775903617508
Position 1311: 0.0016088639733216061
Position 5546: 0.001555211316773504
Position 5595: 0.0013907751646712466
Position 1894: 0.0013508275717024896
Position 5289: 0.0012487469414269343
Position 591: 0.0012381263159263768
Position 4271: 0.0010052913791807898
Position 5139: 0.000956034880989532
Position 801: 0.0009369956790450962
Position 5218: 0.0009264886374334981
Position 3389: 0.0008929329377351815
Position 5343: 0.000884728545481068
Position 1442: 0.0008562555263649418
Position 1038: 0.0008097858512262372
Position 3051: 0.000780948312453724
Position 1904: 0.0007698710889310653
Position 1421: 0.0007651785623377518
Position 4824: 0.0007142102569577953
Position 901: 0.0006701111880024641
Position 2404: 0.000507410285678592
Position 5326: 0.0004971255257036892
Position 5620: 0.00046085188274725666
Position 627: 0.00045831069393507663
Position 3489: 0.00037150531103051184
Position 3891: 0.0003661204607395038
Position 171: 0.0003547794702535277
Position 3360: 0.0003418964990924876
Position 778: 0.00030374171100736383
Position 5505: 0.0002900434738264872
Position 3255: 0.00024601703877472525
Position 861: 0.00024236095737648698
Position 3466: 0.00023089768445312721
Position 5220: 0.00021488714168947144
Position 1831: 0.0002134289213929067
Position 1974: 0.00020716776718542626
Position 3072: 0.00020560068366354915
Position 5234: 0.00019748217811479761
Position 1567: 0.0001668821820639443
Position 2882: 0.00016669572715713877
Position 3059: 0.0001528373118927893
Position 970: 0.00014981858435718365
Position 1041: 0.00014511438590237088
Position 5625: 0.0001428524083708832
Position 1558: 0.0001351706046277217
Position 5599: 0.000126206508581375
Position 1776: 0.00012052741650511771
Position 3504: 0.00011585900668119187
Position 3300: 0.00010789820341270957
Position 1615: 0.00010479340041964254
Position 3665: 0.00010249988676950236
Position 3948: 0.00010122478227987943
Position 1758: 0.00010049964368097645
Position 4189: 8.97040744283381e-05
Position 189: 8.897051438363018e-05
Position 1063: 8.84704709702925e-05
Position 2446: 8.717309110594238e-05
Position 670: 7.931636137320054e-05
Position 888: 7.559608098813108e-05
Position 4328: 6.597031093981317e-05
Position 1035: 6.335139462535178e-05
Position 1694: 5.2540678598082114e-05
Position 4763: 5.2488570238773664e-05
Position 4406: 4.7389172902401885e-05
Position 3442: 4.092038277395375e-05
Position 2502: 3.814095362647364e-05
Position 959: 3.6738979576109416e-05
Position 2474: 3.622313769396126e-05
Position 3805: 3.079236384947936e-05
Position 2985: 2.988930745625357e-05
Position 3894: 2.7121623519750724e-05
Position 4355: 2.5508704180960786e-05
Position 2136: 2.5235044238269686e-05
Position 2479: 2.2197551815765453e-05
Position 4425: 2.1438785484576115e-05
Position 5550: 2.056534447039631e-05
Position 1843: 1.9989340258270257e-05
Position 4724: 1.945838718856431e-05
Position 2531: 1.9424451821085014e-05
Position 2975: 1.7993511070515167e-05
Position 256: 1.7268869247506942e-05
Position 4074: 1.7052430604722122e-05
Position 745: 1.615085127169361e-05
Position 4376: 1.3368927929350222e-05
Position 4133: 1.1466402301725846e-05
Position 3394: 1.0648347066780999e-05
Position 5299: 1.0173687427355232e-05
Position 4712: 9.79192408849398e-06
Position 124: 9.44528682804524e-06
Position 116: 8.798591701112268e-06
Position 4419: 7.84996988776178e-06
Position 4371: 7.537051735907866e-06
Position 4386: 7.145585633655954e-06
Position 5312: 6.881362023818102e-06
Position 1727: 6.323268656533948e-06
Position 1980: 5.486198042331633e-06
Position 216: 5.277908778199306e-06
Position 5449: 5.079098361010152e-06
Position 5350: 4.382698638519528e-06
Position 2052: 4.278059998696355e-06
Position 138: 3.4575069356099986e-06
Position 1860: 3.223296517049471e-06
Position 224: 2.8724458964025654e-06
Position 4178: 2.435978454357893e-06
Position 5356: 2.138533726165624e-06
Position 2521: 1.7230753387823721e-06
Position 2302: 1.4951738200929282e-06
Position 3904: 9.476010635694186e-07
Position 3002: 9.190576194963081e-07
Position 1710: 8.690375239386558e-07
Position 1849: 6.758070071443489e-07
Position 3807: 6.131775628812247e-07
Position 4730: 5.913847837664785e-07
Position 204: 3.976248557418111e-07
Position 2385: 2.3769642977733337e-07
Position 4832: 1.5632828870865117e-07
Position 79: 1.3548335346884934e-07
Position 273: 1.2694697522322658e-07
Position 146: 1.0100664208240916e-07
Position 324: 8.397489428983521e-08
Position 130: 5.804695416727579e-08
Position 2999: 4.490543375277696e-08
Position 986: 3.9392001390756975e-08
Position 3262: 3.012645753602312e-08
Position 84: 1.440326498682764e-08
Position 99: 1.2767387229306277e-08
Position 2804: 1.2514366082490553e-08
Position 2873: 5.5926934264637535e-09
Position 87: 3.4932406053824916e-09
Position 4819: 2.3041802866145574e-09
Position 310: 1.9863047313306414e-09
Position 4735: 1.400772197873683e-09
Position 81: 1.0042357147452897e-09
Position 314: 7.934591740549591e-10
Position 221: 7.20156074190719e-10
Position 2809: 3.287321468002807e-10
Position 304: 2.4710653717393333e-10
Position 686: 2.2036235161416488e-10
Position 2780: 8.325130944062854e-11
Position 261: 1.2048205669762665e-12
