Gene = Atac3
index = 34
Annotated 5SS: [ 447  858 1126 1289 1571 1960 2113 2238]
Annotated 3SS: [ 503  912 1267 1452 1633 2017 2167 2297]
SMsplice 5SS: [ 194  664  858 1126 1571 1960 2113 2238]
SMsplice 3SS: [ 314  728  912 1452 1633 2050 2167 2297]
top_k =  1000
Partition function (log Z): 17.928044550681403

Sorted 5' Splice Sites (High to Low Probability):
Position 1571: 0.9984238574649441
Position 858: 0.996343547995097
Position 1126: 0.9839154353648002
Position 1960: 0.9730687485723016
Position 2238: 0.8937905356413662
Position 664: 0.8435388966252725
Position 194: 0.8404399184326693
Position 2113: 0.7147150926048125
Position 447: 0.37000991221351964
Position 2779: 0.21757947816531711
Position 245: 0.039689138419656475
Position 36: 0.019537984526751866
Position 2793: 0.015518616814407013
Position 1100: 0.014243788150944566
Position 459: 0.006975412442192305
Position 1289: 0.00500376727169256
Position 76: 0.002951075140325675
Position 299: 0.0023318831184052768
Position 59: 0.001988251538303506
Position 470: 0.0016400254742354172
Position 1696: 0.0015338827302372904
Position 543: 0.0014396456334709264
Position 2430: 0.0009923055888086672
Position 1316: 0.0005598147015718438
Position 1379: 0.0005534359923061432
Position 833: 0.0005439605857779636
Position 1992: 0.0005087978088306577
Position 198: 0.00028178629345770216
Position 2756: 0.000273950162835662
Position 1974: 0.0002641514313187968
Position 2493: 0.00022060115233231913
Position 840: 0.00017902508744148233
Position 1130: 0.00017638590710685633
Position 1979: 0.0001497006486738316
Position 2413: 0.00014732550997764544
Position 1309: 0.0001436037922177092
Position 1575: 0.000139847924640154
Position 759: 0.00013707215016063942
Position 2772: 0.00013009987512046525
Position 1179: 0.00012378149461349038
Position 17: 0.00011468057363701629
Position 2117: 0.00010778040752066611
Position 1855: 7.917778794820658e-05
Position 2562: 6.977736204332074e-05
Position 2827: 5.9648857616367336e-05
Position 1107: 5.954931401871068e-05
Position 2252: 5.760097035794571e-05
Position 1498: 4.864652013592398e-05
Position 1527: 4.5717919905096504e-05
Position 2935: 4.378226547883654e-05
Position 1876: 4.3378336632418207e-05
Position 810: 4.1637749691523766e-05
Position 2706: 4.113267393264769e-05
Position 587: 3.987246606318148e-05
Position 2405: 3.884249280510157e-05
Position 2712: 3.397133360212354e-05
Position 1293: 3.291519433290619e-05
Position 2526: 2.572539947482843e-05
Position 2783: 2.5553398559942666e-05
Position 668: 2.4576613625665996e-05
Position 2720: 2.095217789553032e-05
Position 606: 1.9055863967727282e-05
Position 107: 1.753281063524506e-05
Position 1531: 1.3343602200353566e-05
Position 216: 1.1070674740462993e-05
Position 41: 1.1043398784548527e-05
Position 1743: 1.0287830294524278e-05
Position 2819: 7.829615484513667e-06
Position 615: 5.86274470379446e-06
Position 2178: 5.318535731831532e-06
Position 2609: 4.632267326847365e-06
Position 405: 4.428630995973294e-06
Position 375: 4.247847318344008e-06
Position 400: 2.7835906392734302e-06
Position 221: 2.6870963343881564e-06
Position 1945: 2.3977338283680056e-06
Position 796: 1.918451443048311e-06
Position 964: 1.4307567359221762e-06
Position 1549: 1.1854414294390044e-06
Position 1932: 1.0172488199423836e-06
Position 2373: 9.467930064415545e-07
Position 1642: 9.240786168511229e-07
Position 2080: 6.546998243604775e-07
Position 1071: 5.399148810541891e-07
Position 1041: 5.277289962322963e-07
Position 547: 5.08192084248621e-07
Position 2222: 3.829977216170655e-07
Position 378: 3.682466857379318e-07
Position 1060: 2.8715745335128347e-07
Position 981: 2.7701615254475346e-07
Position 561: 2.540921583631815e-07
Position 1471: 7.343968990501516e-08
Position 1765: 7.062229341359507e-08
Position 1909: 3.753566657940576e-08
Position 335: 1.8938348645865645e-08
Position 358: 1.6328140382153414e-08
Position 337: 5.997153722552794e-09
Position 1510: 5.4045557106020435e-09
Position 519: 4.770981079746949e-09
Position 2208: 1.493192794348916e-09
Position 1203: 6.82383364550472e-10
Position 1190: 2.441438250411369e-10
Position 2297: 6.81731280782908e-11
Position 1003: 3.2957292286930074e-11
Position 325: 2.322930882383731e-12
Position 1039: 1.4772957775685783e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 912: 0.9977395567502192
Position 1633: 0.990918297683451
Position 728: 0.8742288025079
Position 1452: 0.7529781035163938
Position 2167: 0.71204200086809
Position 2050: 0.639972141428276
Position 314: 0.5599630389757921
Position 2297: 0.458484777967504
Position 2303: 0.4039242792132901
Position 503: 0.3203444572863484
Position 2017: 0.2627911403868135
Position 1411: 0.23381726809291484
Position 3002: 0.18512063746032936
Position 358: 0.1525011277289361
Position 2012: 0.0596391615172289
Position 264: 0.0576600073047574
Position 335: 0.05720551077929766
Position 513: 0.03557905650019041
Position 274: 0.029650253267798844
Position 2839: 0.024218971554189513
Position 2475: 0.015483130942688402
Position 2320: 0.012305635263178887
Position 123: 0.011048578889536566
Position 2897: 0.010176329682417447
Position 2394: 0.010000203546456731
Position 299: 0.009975792547294452
Position 2832: 0.009798702753247
Position 1455: 0.009465503617915932
Position 524: 0.006026932649363667
Position 1267: 0.0060194616135164835
Position 94: 0.004088425623897945
Position 2925: 0.0035677165550778178
Position 2972: 0.003506408883320095
Position 1749: 0.003412084302906927
Position 1690: 0.0024981681167671388
Position 2070: 0.0021127929030570363
Position 193: 0.0020104307549281184
Position 783: 0.001980728631172422
Position 1674: 0.0016959061088680227
Position 107: 0.0015795991956624336
Position 578: 0.001430033554751741
Position 1777: 0.0012283785697819413
Position 530: 0.0011660149116677902
Position 370: 0.0011107530245042616
Position 2657: 0.0011033091437492762
Position 1178: 0.0010296250653096422
Position 2327: 0.0010264250764069045
Position 663: 0.0009499431363227216
Position 1415: 0.0005757162315418356
Position 2089: 0.0005183930024655576
Position 1315: 0.0004949452387453908
Position 2204: 0.00045458677306093855
Position 419: 0.0004519777647346299
Position 981: 0.0003362744843521768
Position 2600: 0.00032846640457131294
Position 1896: 0.00030956194025374127
Position 701: 0.0002625595138542008
Position 2346: 0.00021218372538794116
Position 2112: 0.00021060519308917404
Position 2422: 0.00018966856671947995
Position 533: 0.0001883168951871612
Position 2453: 0.00018391013642288115
Position 1332: 0.00018134324905192894
Position 758: 0.00017446040734102214
Position 1701: 0.00015947925791836318
Position 2978: 0.00014644680388063518
Position 2343: 0.0001307229324930123
Position 2356: 0.0001028803136119041
Position 375: 9.273932507555871e-05
Position 1780: 7.942088645865688e-05
Position 393: 7.862025134563124e-05
Position 2228: 7.739706281777865e-05
Position 2413: 6.663102369066416e-05
Position 707: 6.380113844020631e-05
Position 987: 6.026824314473554e-05
Position 2444: 5.9720319813119784e-05
Position 232: 4.881308548370837e-05
Position 752: 4.364327945988709e-05
Position 2360: 4.122827669715942e-05
Position 1861: 3.714398148641909e-05
Position 2208: 3.673768436111721e-05
Position 2149: 3.6231056822298093e-05
Position 133: 3.536008272831909e-05
Position 2811: 2.625648795364706e-05
Position 2588: 2.608239532838708e-05
Position 957: 2.5631676629225982e-05
Position 451: 2.5283321784246623e-05
Position 1555: 2.3025554469331015e-05
Position 991: 2.2644221884482856e-05
Position 1498: 1.893810614324358e-05
Position 1475: 1.888732057699425e-05
Position 1020: 1.5684836328621165e-05
Position 1817: 1.5435245112042175e-05
Position 587: 1.4899736515792234e-05
Position 1522: 1.2539506824257895e-05
Position 1336: 1.1964647067825881e-05
Position 1917: 1.1227905405246203e-05
Position 2628: 9.100959344199281e-06
Position 1154: 7.368662122574939e-06
Position 165: 7.192399844069079e-06
Position 2543: 6.025623316221031e-06
Position 1274: 5.666416366357831e-06
Position 1920: 4.554600790188419e-06
Position 1537: 3.785758701884102e-06
Position 1468: 3.284871488358031e-06
Position 1054: 3.078851528480069e-06
Position 1289: 2.9110733334212592e-06
Position 443: 2.787255073589587e-06
Position 2138: 2.5325171368258082e-06
Position 2666: 2.054822924314442e-06
Position 620: 1.6840668533420567e-06
Position 1282: 1.65126063370559e-06
Position 2252: 1.6289021819160582e-06
Position 2430: 1.6178235092510977e-06
Position 198: 1.6174468759199007e-06
Position 2080: 1.5764122811863763e-06
Position 825: 1.2353058915987868e-06
Position 2702: 1.2038646321650228e-06
Position 488: 1.0294679824584159e-06
Position 601: 7.591432252155119e-07
Position 1923: 7.456855589057562e-07
Position 762: 7.024653377258195e-07
Position 595: 6.640111424816961e-07
Position 833: 5.963854498048314e-07
Position 2222: 4.6456715269126685e-07
Position 838: 3.7108211407802063e-07
Position 204: 3.470722085175258e-07
Position 1726: 1.9853355644521714e-07
Position 1095: 1.569967008474338e-07
Position 609: 1.294735213882005e-07
Position 597: 1.142713668511191e-07
Position 814: 1.1301989146919076e-07
Position 1089: 8.533289980806009e-08
Position 810: 3.368801423491936e-08
Position 234: 7.0787244518973785e-09
Position 1945: 2.3658476483301462e-09
Position 862: 1.1342301743919662e-13
