Gene = Naa60
index = 1309
Annotated 5SS: [ 675 1013 1255 1539 1720]
Annotated 3SS: [ 891 1089 1317 1608 1817]
SMsplice 5SS: [ 675 1013 1255 1539]
SMsplice 3SS: [ 891 1089 1317 1608]
top_k =  1000
Partition function (log Z): -3.6577012338097905

Sorted 5' Splice Sites (High to Low Probability):
Position 1013: 0.8947346758310529
Position 1539: 0.879315971532838
Position 1255: 0.47111813763163896
Position 675: 0.4345390144165491
Position 191: 0.3977956596947381
Position 375: 0.13477557300110957
Position 4: 0.07736283867961384
Position 1755: 0.060856373026645726
Position 798: 0.05155171535851647
Position 188: 0.022285823232208502
Position 1679: 0.013086416027535944
Position 1140: 0.010255367416128492
Position 1471: 0.008309422397815095
Position 2034: 0.005669568126246848
Position 1897: 0.0033404494921015914
Position 985: 0.0024268550414355493
Position 1947: 0.0017050294401484243
Position 381: 0.0016943289008236532
Position 1905: 0.001240688782102486
Position 2283: 0.001208632535840638
Position 2109: 0.0011153200553463839
Position 820: 0.0010695693882706604
Position 1900: 0.0010559724673309115
Position 685: 0.0009805337034571834
Position 305: 0.0007699089172098726
Position 1086: 0.000741614913854952
Position 2550: 0.0006194089769962922
Position 1186: 0.0005814419095051305
Position 1017: 0.0005499613038124375
Position 2286: 0.0005147924939873971
Position 1090: 0.00047450780478888987
Position 1026: 0.00045865021828379307
Position 679: 0.0004532135729836981
Position 23: 0.0004100094442233693
Position 1243: 0.00039152767275824166
Position 500: 0.00038491995203914495
Position 1908: 0.0003657767095233796
Position 2644: 0.00033771750224777003
Position 1208: 0.00031317074854779085
Position 2305: 0.0002819593889521826
Position 2294: 0.0002746717511526285
Position 2651: 0.00018000746859414129
Position 1581: 0.00017704056260364965
Position 308: 0.00013181266198209938
Position 2441: 0.00012263295917668717
Position 927: 0.00012022113425596325
Position 1558: 0.00011597408139645175
Position 28: 9.158149068215421e-05
Position 2348: 8.501346457811248e-05
Position 1360: 7.239354902820686e-05
Position 1080: 6.85216222805141e-05
Position 2657: 5.6206618741131305e-05
Position 1555: 5.0540088173713e-05
Position 8: 4.705474772314707e-05
Position 2038: 4.607230184120525e-05
Position 2303: 4.50036688623913e-05
Position 1569: 4.28112392104395e-05
Position 2218: 3.741940421400261e-05
Position 992: 3.200305674204863e-05
Position 524: 3.187796874927847e-05
Position 527: 2.574530658953201e-05
Position 518: 2.4858119231496676e-05
Position 950: 2.2792104552415013e-05
Position 594: 2.1197643197997166e-05
Position 474: 1.927026202135653e-05
Position 1271: 1.758966385046141e-05
Position 1082: 1.7496359585027475e-05
Position 346: 1.5037828597596869e-05
Position 1071: 1.2702229861823902e-05
Position 906: 1.2097787523350691e-05
Position 1216: 1.1608259823536021e-05
Position 702: 1.1290474269704256e-05
Position 247: 9.797095606425276e-06
Position 772: 8.772863388839765e-06
Position 974: 8.043793058163874e-06
Position 709: 6.577574873581786e-06
Position 253: 3.527434015981202e-06
Position 1561: 1.1882418211745107e-06
Position 1364: 1.1573025649655294e-06
Position 918: 5.74842975922154e-07
Position 1425: 4.755032461286575e-07
Position 119: 4.5992967514924874e-07
Position 1846: 2.793993590898307e-07
Position 1391: 2.2532567769690383e-07
Position 1592: 1.16904013770874e-07
Position 47: 1.1033901230165616e-07
Position 1583: 9.730617432811361e-08
Position 2160: 2.342663615461149e-08
Position 588: 6.7570774281271985e-09
Position 755: 2.924151002848369e-09
Position 582: 2.9231717124748242e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1317: 0.8582510061128107
Position 1608: 0.7844179633542032
Position 891: 0.6532253084271168
Position 1089: 0.44062943971841956
Position 1819: 0.2659769116040826
Position 505: 0.12862067630527516
Position 565: 0.07764910804256753
Position 276: 0.060919451297012484
Position 84: 0.05058178569169
Position 247: 0.05020723076906291
Position 709: 0.02201182761873994
Position 1098: 0.02043270516528695
Position 906: 0.007246356797793612
Position 2164: 0.007238419516476716
Position 1323: 0.0067760987561613735
Position 1183: 0.005558285976570942
Position 468: 0.0052230479924426955
Position 391: 0.004346337044566762
Position 2004: 0.003917222164741462
Position 462: 0.0038688863404632784
Position 253: 0.0036591220936972656
Position 921: 0.0026881724385772504
Position 918: 0.002621309994476531
Position 2179: 0.0023542921861897897
Position 126: 0.002081986457194756
Position 1295: 0.001932690249393866
Position 1284: 0.0016796707402317596
Position 2682: 0.0016365642721557238
Position 2433: 0.0013133525368327706
Position 2355: 0.0012790242903878036
Position 1043: 0.0011132108057426721
Position 1160: 0.001065200534039637
Position 979: 0.0009322219297911604
Position 2701: 0.0008484554997417501
Position 2203: 0.000593437359384272
Position 238: 0.0004105136660575824
Position 570: 0.0003463474734007493
Position 1251: 0.0003461135997062881
Position 2136: 0.000321226789675094
Position 1751: 0.00029699055259311104
Position 2557: 0.00027393141145945574
Position 1146: 0.00026087386812449846
Position 94: 0.00021316382918897862
Position 1277: 0.00021075186785439855
Position 368: 0.0001308755426412634
Position 1581: 0.00011760676225285965
Position 573: 0.0001148907534882129
Position 295: 0.00011452158499990186
Position 465: 0.00010659015798213191
Position 1108: 9.479796050439836e-05
Position 218: 8.755093569454578e-05
Position 2456: 7.858490670802173e-05
Position 984: 7.334125565723875e-05
Position 576: 6.169214301467731e-05
Position 1965: 6.0097019163830696e-05
Position 2716: 5.177991099288425e-05
Position 483: 5.053860094942398e-05
Position 299: 4.77772493913503e-05
Position 809: 4.7058934226552024e-05
Position 136: 4.14360558022861e-05
Position 1830: 3.818397351614112e-05
