Gene = Rrp1
index = 1458
Annotated 5SS: [1253 1392 1795]
Annotated 3SS: [1313 1453 1856]
SMsplice 5SS: [1253 1392 1795]
SMsplice 3SS: [1313 1453 1856]
top_k =  1000
Partition function (log Z): 4.918288911550439

Sorted 5' Splice Sites (High to Low Probability):
Position 1795: 0.9963940230330904
Position 1253: 0.9895861060691659
Position 1392: 0.9454873013302153
Position 1523: 0.2381304224561913
Position 2627: 0.09101443321259838
Position 1383: 0.05229404816880921
Position 994: 0.03284951453381002
Position 2072: 0.03022211613927673
Position 1085: 0.01834070352918412
Position 2144: 0.00786137217775979
Position 1561: 0.005431072315803876
Position 1550: 0.00444550990156094
Position 18: 0.004405660149215288
Position 1527: 0.003228349964200863
Position 2543: 0.003097782981909345
Position 2045: 0.003022986492196471
Position 1642: 0.002604293573846556
Position 158: 0.0025023848880541127
Position 973: 0.0020882319198185883
Position 2520: 0.0018761524306543705
Position 829: 0.0018547689919636518
Position 2442: 0.0017419865470635668
Position 2529: 0.0015628021990907886
Position 928: 0.0010110476611184666
Position 1096: 0.0003692177895676876
Position 493: 0.000278522729945056
Position 556: 0.0002512038574339498
Position 1210: 0.0002469672527120113
Position 1208: 0.0002461488632939468
Position 337: 0.00021155860364488504
Position 2618: 0.00019814680781614014
Position 2012: 0.00019719664379811726
Position 2054: 0.00019490193285463749
Position 2598: 0.0001854743844984246
Position 2589: 0.00011899535971790032
Position 2148: 0.00010296500551263645
Position 2175: 0.00010288419896648984
Position 2022: 9.538717255992536e-05
Position 1511: 9.098352878327175e-05
Position 625: 9.094828277710384e-05
Position 2445: 8.621860843474831e-05
Position 1893: 6.18849094643356e-05
Position 1748: 4.474890515881993e-05
Position 15: 4.4621409333216226e-05
Position 168: 4.3583514849513404e-05
Position 1403: 4.34096701487577e-05
Position 2199: 3.768717888906344e-05
Position 786: 3.737920335443682e-05
Position 2100: 3.4344582866310916e-05
Position 919: 3.301108289222464e-05
Position 2533: 2.7400807743582756e-05
Position 2557: 2.5430096092958666e-05
Position 2272: 2.5428643971905373e-05
Position 32: 2.461578858689357e-05
Position 1213: 2.0823285502357633e-05
Position 2178: 2.025302819342829e-05
Position 94: 2.0188765452144774e-05
Position 778: 1.9158179986618595e-05
Position 1263: 1.914076986649838e-05
Position 1953: 1.576258573010267e-05
Position 1734: 1.4950289781580033e-05
Position 198: 1.4070878307910643e-05
Position 1986: 1.2914068885593326e-05
Position 112: 1.2437703366454747e-05
Position 2070: 1.1641932474488736e-05
Position 496: 9.95011648305816e-06
Position 409: 9.561624825954828e-06
Position 1721: 9.481223320464019e-06
Position 189: 9.455757688791417e-06
Position 2535: 9.013722369785576e-06
Position 1755: 8.908846081687477e-06
Position 2391: 7.732985709717405e-06
Position 385: 6.571860701617925e-06
Position 13: 6.068863470507674e-06
Position 1274: 6.031831797021805e-06
Position 1865: 4.6945126909504885e-06
Position 1012: 4.477789773795608e-06
Position 1024: 2.90004660461342e-06
Position 590: 2.8608395696145775e-06
Position 1595: 2.4779759110953113e-06
Position 2571: 1.737285211562003e-06
Position 1498: 1.4642748887628816e-06
Position 2076: 1.2298937283402055e-06
Position 249: 1.0610767612900545e-06
Position 229: 6.370327366076641e-07
Position 152: 5.878328070097011e-07
Position 60: 5.05615045997171e-07
Position 1352: 4.972790286303468e-07
Position 630: 4.4168870172820516e-07
Position 83: 4.1239584431495165e-07
Position 2418: 2.492621228970345e-07
Position 72: 8.277713387542477e-08
Position 443: 8.042261425102177e-08
Position 220: 7.284330974654319e-08
Position 298: 6.140807738877952e-08
Position 875: 4.663093985493517e-08
Position 218: 2.3094553684630178e-08
Position 1337: 1.7562655361682326e-08
Position 1928: 1.7115573891437904e-08
Position 1880: 4.540258734374531e-09
Position 1714: 7.701962686204932e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1453: 0.9970575088546759
Position 1313: 0.9956645683078703
Position 1856: 0.9952212292522562
Position 1603: 0.1827791854546956
Position 2682: 0.10075760125598479
Position 1678: 0.05262731048839345
Position 1048: 0.03454849043714144
Position 2141: 0.017940448147456056
Position 1137: 0.013990629366779545
Position 2621: 0.012918642925766593
Position 1706: 0.011466182812102346
Position 1675: 0.004834895626287971
Position 72: 0.003823237426668582
Position 2234: 0.002923406084357689
Position 2320: 0.0022081098982266257
Position 2716: 0.002037438476385045
Position 1149: 0.0018256755868050155
Position 1865: 0.0010709475993842628
Position 883: 0.0010490348144355024
Position 1319: 0.0010372141649803567
Position 2088: 0.0009561362984103406
Position 1657: 0.000808628453590482
Position 225: 0.0008010609222092702
Position 1615: 0.0007776331054343136
Position 2132: 0.000750977004881708
Position 2264: 0.0007024837142865853
Position 2342: 0.0005205539244857608
Position 2153: 0.0004244883207923204
Position 1880: 0.000391644017453256
Position 1459: 0.0003359504627118935
Position 1146: 0.0003068442221090424
Position 681: 0.0002729346498405717
Position 1012: 0.00021243878031210908
Position 1938: 0.000204438096999475
Position 1071: 0.00019134321869742634
Position 2246: 0.00017468567581878757
Position 1059: 0.00010497405992140074
Position 2286: 0.00010070156679566266
Position 1099: 8.992310721766033e-05
Position 1966: 8.712013281787697e-05
Position 645: 8.423355340897117e-05
Position 2267: 6.365072163066403e-05
Position 436: 6.256385416971867e-05
Position 625: 5.982986345286583e-05
Position 1684: 5.056932568154719e-05
Position 997: 4.105427724998367e-05
Position 601: 3.861636419493505e-05
Position 1727: 3.7404262035359614e-05
Position 1119: 3.100390934301903e-05
Position 2517: 2.8517233080914353e-05
Position 244: 2.4828486913043197e-05
Position 313: 2.3843302826306086e-05
Position 1021: 2.3564293862586544e-05
