Gene = smal
index = 1879
Annotated 5SS: [  567 11564 13727 17643 17864 22309 24186 24486 27293 27735 28543 29780]
Annotated 3SS: [11305 13620 17410 17715 22128 24045 24277 27076 27501 28403 28759 29922]
SMsplice 5SS: [  567 11564 13727 17643 17864 22309 24186 24486 27293 27735 29780]
SMsplice 3SS: [11305 13620 17410 17715 22128 24045 24277 27076 27501 28759 29922]
top_k =  1000
Partition function (log Z): 22.65025895754714

Sorted 5' Splice Sites (High to Low Probability):
Position 17643: 0.999156026040596
Position 22309: 0.9969908595116813
Position 27293: 0.9948058706194349
Position 24186: 0.9878189607062271
Position 17864: 0.9819812818018222
Position 27735: 0.9769680300734075
Position 11564: 0.9690005980348021
Position 29780: 0.9591241580797416
Position 24486: 0.8974335254610547
Position 13727: 0.897419261211631
Position 567: 0.8249680038156736
Position 28543: 0.4024265235126598
Position 18456: 0.3896739192043883
Position 25908: 0.2260293649726623
Position 26006: 0.20234841618567748
Position 20212: 0.1399229370609099
Position 345: 0.12880887601136454
Position 25060: 0.12053896301653523
Position 24929: 0.11883023157848803
Position 26707: 0.11429327342398934
Position 1211: 0.09527765147738973
Position 22537: 0.08913376756701115
Position 28547: 0.08660851218724303
Position 23926: 0.08157775593412588
Position 1736: 0.07644605897596743
Position 18381: 0.06931968392453337
Position 4836: 0.06853163183809792
Position 18693: 0.06606772826894197
Position 26544: 0.06581220046776987
Position 17234: 0.06241965538666823
Position 1225: 0.060615152770284605
Position 30630: 0.05687463473865015
Position 24907: 0.05315740246293722
Position 11068: 0.052635700831220024
Position 13350: 0.05252890262977132
Position 13355: 0.05050508838171768
Position 23004: 0.04559150721391991
Position 14647: 0.044442977664339786
Position 4294: 0.043476192559851454
Position 24564: 0.041323612963389614
Position 1798: 0.035958850665853116
Position 4526: 0.03378496856143171
Position 22994: 0.033676510676013405
Position 25990: 0.032645338878779864
Position 26798: 0.032642230477140384
Position 18442: 0.03251609945273297
Position 30196: 0.032175860949088836
Position 24795: 0.02991007878040744
Position 25914: 0.02810899586171327
Position 25964: 0.028003581762460664
Position 25134: 0.02588100073738482
Position 28503: 0.023501952832140214
Position 25757: 0.02319765037665336
Position 17217: 0.02278971755000913
Position 16881: 0.02134725800518178
Position 10294: 0.020038113331778178
Position 22447: 0.018463413743560843
Position 4227: 0.01821563202265075
Position 17487: 0.017808821474477148
Position 11998: 0.01770765661127667
Position 1641: 0.015176310256316463
Position 6262: 0.014111284208709296
Position 25114: 0.013796042890250357
Position 23951: 0.013650059073626007
Position 30419: 0.01320925644083998
Position 20842: 0.012200049955321236
Position 24410: 0.010714866282988884
Position 11618: 0.0105462081302251
Position 13334: 0.010485157617400978
Position 16908: 0.010441171930156149
Position 23484: 0.009956421490253168
Position 12568: 0.009769572293779016
Position 28483: 0.009231344586913158
Position 25818: 0.00911315902630026
Position 4721: 0.008377536308252493
Position 29017: 0.008276415976204855
Position 12171: 0.00817923333442803
Position 15464: 0.00816422807076453
Position 13772: 0.007511028737300957
Position 23610: 0.007465370272112878
Position 17000: 0.0073847175883038855
Position 4344: 0.006656906091384093
Position 28519: 0.006612303911542768
Position 25743: 0.0062871180957661315
Position 25752: 0.006131603687791718
Position 20808: 0.005962229099450923
Position 14513: 0.005361071021511458
Position 23530: 0.004846133978488103
Position 27826: 0.003999311842579093
Position 29072: 0.003978572411485627
Position 9338: 0.003952539561788463
Position 24499: 0.003944569962333285
Position 14877: 0.003900586790585349
Position 23518: 0.003761161367085013
Position 15291: 0.003737255690552725
Position 2399: 0.0036924797248591153
Position 21009: 0.003640886888665321
Position 23535: 0.003611383269167134
Position 23857: 0.003592506506656914
Position 28048: 0.003496446401702005
Position 28347: 0.00343408472617073
Position 18533: 0.003324290935930992
Position 16965: 0.0033042619666623506
Position 14744: 0.0032073570557668778
Position 24869: 0.0031229163729621454
Position 9613: 0.0030051860111911383
Position 28478: 0.0029687493577927647
Position 16837: 0.0029441214534176837
Position 6258: 0.0029364567863588084
Position 29854: 0.002916526291157825
Position 24194: 0.002790736590610895
Position 12267: 0.0025656511580833957
Position 18564: 0.0025492807314173157
Position 6163: 0.002526991496460241
Position 17238: 0.002504990856146668
Position 18929: 0.0024004881258539077
Position 1989: 0.0023967923034313404
Position 15067: 0.002392198069323824
Position 22734: 0.0023517535526435124
Position 19986: 0.00234332411354166
Position 13148: 0.002332260606381543
Position 18188: 0.002286191989946309
Position 1429: 0.002227489124392508
Position 21052: 0.0021941730674522506
Position 18482: 0.0021846767939905734
Position 19883: 0.0019658878123743435
Position 27273: 0.0019124776491421032
Position 24785: 0.0018836263004535754
Position 860: 0.0018214954635225327
Position 6266: 0.0018170340039135615
Position 25747: 0.0016963825164631702
Position 12806: 0.0016958641494469566
Position 11726: 0.0016802980207978398
Position 18700: 0.0015684348295616796
Position 3449: 0.0015322107464849995
Position 80: 0.0014922892503668461
Position 31252: 0.001470904981473677
Position 17882: 0.001443612587650181
Position 28334: 0.00125707219391843
Position 28472: 0.0012254248802610296
Position 4567: 0.0011377207984846313
Position 19879: 0.001131678279789349
Position 26730: 0.001131302580240581
Position 17902: 0.0011298679438691193
