Gene = Asciz
index = 30
Annotated 5SS: [109 289 673]
Annotated 3SS: [198 348 985]
SMsplice 5SS: [289]
SMsplice 3SS: [348]
top_k =  1000
Partition function (log Z): -6.502129834319344

Sorted 5' Splice Sites (High to Low Probability):
Position 289: 0.918607488771982
Position 673: 0.336617424099172
Position 436: 0.29344309630023396
Position 105: 0.16724626722913422
Position 109: 0.1654098468827764
Position 693: 0.16168219079850196
Position 101: 0.10347663797318923
Position 2366: 0.07259276690417442
Position 732: 0.0710637148340044
Position 120: 0.05827524331522452
Position 461: 0.020306917514064108
Position 491: 0.018200620122074032
Position 307: 0.015059394978883329
Position 311: 0.012735361819082674
Position 1628: 0.008861422783331853
Position 72: 0.00820072407626728
Position 689: 0.003678533150112332
Position 1097: 0.0036630966421726746
Position 679: 0.0033291576753185946
Position 677: 0.0030418959372950777
Position 349: 0.0026555910196286755
Position 2238: 0.001748808764631578
Position 505: 0.0016024034989219845
Position 1234: 0.0015821323403333474
Position 728: 0.0008949978112019158
Position 675: 0.00055633983197782
Position 1541: 0.0005050997144893289
Position 113: 0.0004908859776894755
Position 345: 0.0004489933176782935
Position 396: 0.00044098443034952317
Position 267: 0.00041678103876853896
Position 683: 0.0002941009759412183
Position 27: 0.00027694129747233225
Position 1079: 0.00024527059085853806
Position 167: 0.0002441292436032674
Position 883: 0.00022778599933300373
Position 687: 0.00020839675265913214
Position 522: 0.00019139209595534043
Position 1366: 0.0001714414186774846
Position 1072: 0.0001329168308777617
Position 520: 8.83064319295572e-05
Position 420: 8.104093655128228e-05
Position 697: 6.310948616754793e-05
Position 840: 5.1162387441495996e-05
Position 1607: 4.87438022144434e-05
Position 212: 4.380239869216705e-05
Position 665: 4.29651134584219e-05
Position 334: 2.7804774673904364e-05
Position 939: 4.895242689304729e-06
Position 1310: 4.502186367398509e-06
Position 188: 3.990803878641478e-06
Position 58: 3.3060923282769214e-06
Position 359: 2.9363405774058693e-06
Position 99: 2.9354225731759253e-06
Position 356: 2.433340264405057e-06
Position 400: 2.4190498894638226e-06
Position 903: 1.5508528215750802e-06
Position 924: 1.3642631284415666e-06
Position 25: 1.1235447359146853e-06
Position 186: 9.926708200643604e-07
Position 204: 6.694349316499397e-07
Position 555: 2.833205306979265e-07
Position 222: 2.333001425122043e-07
Position 1066: 9.270939481506377e-08
Position 889: 5.022944409754363e-08
Position 681: 4.518156763960764e-08
Position 719: 5.313546714280944e-11
Position 586: 2.3880350504560115e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 348: 0.9223759474727731
Position 180: 0.4493277275625837
Position 552: 0.316670903140284
Position 985: 0.17728014935415623
Position 803: 0.09681736345461048
Position 2429: 0.07238873404013847
Position 1710: 0.06737500145325624
Position 1691: 0.05109163188388501
Position 2308: 0.04967876005867389
Position 1161: 0.039409764083202625
Position 198: 0.03792624313902881
Position 571: 0.03381588658525811
Position 866: 0.020838065505673454
Position 788: 0.01965593184521333
Position 840: 0.018438941956826237
Position 2234: 0.014945041144488467
Position 1429: 0.01404097845012364
Position 2254: 0.007151908366961533
Position 1272: 0.005400935842150314
Position 1164: 0.0053332784528312745
Position 1224: 0.00433514551148141
Position 1865: 0.00392275046991869
Position 1089: 0.0034651969180250503
Position 2015: 0.0028345908875842007
Position 1064: 0.0027646809625263974
Position 407: 0.0020145498137012826
Position 2328: 0.001925804974921247
Position 202: 0.0014901309163408763
Position 1018: 0.00148787509632393
Position 1742: 0.0014276999017197058
Position 1980: 0.0013977485392030705
Position 2072: 0.0012940110409460184
Position 613: 0.0012031739333497216
Position 1233: 0.001049750675977346
Position 1182: 0.0010399984677303535
Position 1563: 0.0009855557184805198
Position 580: 0.000828932026783367
Position 2037: 0.0008277628072388494
Position 470: 0.0006864703301406284
Position 1930: 0.0006038015782392898
Position 1282: 0.000536296275839666
Position 310: 0.0004932864640249051
Position 2440: 0.00046091817983837227
Position 391: 0.00038695317775014435
Position 1366: 0.00038136655003256193
Position 255: 0.0003418063303262892
Position 1100: 0.0003302660559193515
Position 450: 0.00027974222546121294
Position 1627: 0.00026845422255775613
Position 1721: 0.00016932357068532444
Position 505: 6.522298200012975e-05
Position 119: 1.7920426934656056e-05
Position 1672: 9.042003754299606e-06
Position 589: 6.558121945470679e-06
Position 87: 4.688179984651574e-06
Position 96: 3.848350665643306e-06
Position 134: 1.2532125005887749e-06
Position 715: 6.632798396612283e-07
Position 141: 4.836795503195697e-07
Position 144: 3.91855958467468e-07
Position 319: 2.4255140699608753e-07
Position 672: 2.0733329753612862e-07
Position 70: 1.7994987405210723e-07
Position 420: 8.490612649318689e-09
Position 146: 5.54718100428668e-09
Position 72: 7.715534575359199e-10
Position 657: 2.7252783914623772e-14
