Gene = Arpc1
index = 25
Annotated 5SS: [ 32 396]
Annotated 3SS: [ 97 464]
SMsplice 5SS: [396]
SMsplice 3SS: [464]
top_k =  1000
Partition function (log Z): -5.066840825145202

Sorted 5' Splice Sites (High to Low Probability):
Position 396: 0.9982669344556119
Position 796: 0.008039714210986816
Position 32: 0.00442529990462284
Position 740: 0.0037308262041783457
Position 602: 0.0034108098362755123
Position 152: 0.0020236493714740392
Position 400: 0.001593331212325294
Position 899: 0.0009533312769112897
Position 1056: 0.0007951849569180252
Position 621: 0.0005930545287249132
Position 733: 0.00022268420267332068
Position 744: 0.00014826524387743237
Position 1172: 0.0001361761724307956
Position 1073: 0.00013096163168759359
Position 1091: 0.00010349421809020517
Position 269: 8.612331305329284e-05
Position 1064: 8.227142816628517e-05
Position 712: 7.150782166065616e-05
Position 1597: 6.420482637693671e-05
Position 1037: 6.0708057705916836e-05
Position 1572: 3.654600688738334e-05
Position 1250: 3.6225077417536364e-05
Position 670: 3.3943457454950625e-05
Position 430: 2.4114036405713967e-05
Position 266: 1.7678239835704525e-05
Position 1124: 1.6007590548729975e-05
Position 428: 1.5674059670365114e-05
Position 632: 1.3640277682368878e-05
Position 1564: 1.3127085799395225e-05
Position 1560: 1.2746396969298519e-05
Position 955: 1.2319472647924817e-05
Position 1405: 1.2087165470688634e-05
Position 44: 1.0350316552835311e-05
Position 1273: 9.536123126750748e-06
Position 658: 9.178863145703023e-06
Position 264: 7.81544491228199e-06
Position 767: 7.215820911220682e-06
Position 1183: 6.8349040838926695e-06
Position 13: 6.067950468514197e-06
Position 1361: 5.6637581407308125e-06
Position 136: 5.4005298801695796e-06
Position 1646: 4.956383302769545e-06
Position 1552: 3.6758486932147647e-06
Position 707: 2.7837842082770334e-06
Position 1641: 2.57127637985706e-06
Position 1525: 2.5393347685049594e-06
Position 563: 1.8198806821394402e-06
Position 1193: 1.7380302633012277e-06
Position 674: 1.7298923517954512e-06
Position 836: 1.467287259741027e-06
Position 715: 1.3969931852544816e-06
Position 539: 1.3565053519834e-06
Position 1684: 1.3425574916610731e-06
Position 1554: 1.339726846400519e-06
Position 1190: 1.24350363628283e-06
Position 1209: 1.0210261213906707e-06
Position 800: 9.654524023910343e-07
Position 1227: 9.442437026724221e-07
Position 994: 9.080801845827463e-07
Position 1547: 8.170044224759003e-07
Position 1466: 6.099484600371396e-07
Position 866: 4.744185307168011e-07
Position 1636: 4.307754259791822e-07
Position 138: 4.146296671215752e-07
Position 64: 4.0202966702297176e-07
Position 1611: 3.9540122618272354e-07
Position 1436: 3.6483180860284077e-07
Position 1364: 3.4022801288041426e-07
Position 1397: 2.924228988162921e-07
Position 1574: 2.4424442159222894e-07
Position 769: 1.682429575729973e-07
Position 1478: 1.5885073314463525e-07
Position 1017: 1.552871066107592e-07
Position 802: 2.309312802654072e-09
Position 781: 1.926771005856646e-09
Position 609: 1.4888086300573921e-09
Position 1321: 5.214325062945515e-10
Position 1187: 5.7785975382911e-11
Position 905: 5.777997113861891e-11
Position 634: 2.9889502141497066e-11
Position 1159: 2.550789890015554e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 464: 0.9810661103749012
Position 507: 0.015218974104882512
Position 1321: 0.005812186563981117
Position 925: 0.004442757777616102
Position 97: 0.004178543993856981
