Gene = l(3)02640
index = 1752
Annotated 5SS: [ 400 1128 2652]
Annotated 3SS: [1054 2381 2713]
SMsplice 5SS: [ 400 1128 2652]
SMsplice 3SS: [1054 2381 2713]
top_k =  1000
Partition function (log Z): 1.3053768046281369

Sorted 5' Splice Sites (High to Low Probability):
Position 2652: 0.9841086105125733
Position 400: 0.9488000906222502
Position 1128: 0.6906331643761842
Position 2246: 0.30420731748816265
Position 674: 0.23353975255816603
Position 138: 0.19922556222354854
Position 2327: 0.11072922805593605
Position 2274: 0.05177207492457488
Position 2264: 0.04314199995876139
Position 2283: 0.015630347577750708
Position 2174: 0.014771630297001266
Position 716: 0.010913289822573618
Position 1885: 0.010482051398779411
Position 2315: 0.009839199810855324
Position 2645: 0.00748603286256731
Position 2250: 0.007444307201509203
Position 2866: 0.006692571262757381
Position 2656: 0.006106634570462107
Position 1849: 0.005067183029109402
Position 1647: 0.004738469687237798
Position 1236: 0.003990492717952304
Position 1853: 0.003410387753796084
Position 989: 0.002844830975547551
Position 3133: 0.0027994129999848925
Position 404: 0.0026522080227611056
Position 3514: 0.0020668625189772414
Position 1857: 0.0017765388365120899
Position 1138: 0.0013617625314594386
Position 1144: 0.0011661939611950472
Position 807: 0.00104765783351784
Position 740: 0.0009783652465297213
Position 3583: 0.0008316081214790264
Position 965: 0.000763918717161901
Position 3777: 0.0007360442133644961
Position 94: 0.0006291078286690039
Position 1132: 0.0006118401412510728
Position 901: 0.0005585825277581894
Position 3799: 0.0004567892853898644
Position 370: 0.00043177680656859347
Position 2899: 0.00037837321857190904
Position 107: 0.0003702583458223044
Position 795: 0.0003598111457247536
Position 2021: 0.00031819941407844126
Position 627: 0.00027110010804583365
Position 1670: 0.0002655341547415059
Position 2162: 0.00026032303283402464
Position 142: 0.0002464953115006723
Position 1551: 0.00021498037600887747
Position 2677: 0.00020378840674258752
Position 1706: 0.00020135299700776304
Position 126: 0.00019753059385943742
Position 1765: 0.00015912938156446537
Position 312: 0.00015440699664782696
Position 1468: 0.000148677152081725
Position 2106: 0.00014202257431852522
Position 1353: 0.00014104296675817367
Position 434: 0.00012620048370656892
Position 1902: 0.00012482003505472783
Position 2770: 0.00011334428571256964
Position 2138: 9.874418345362661e-05
Position 3590: 9.37765513531883e-05
Position 3637: 9.347948683843449e-05
Position 3598: 9.295958152828142e-05
Position 2977: 9.279642804414615e-05
Position 1218: 8.672473659154532e-05
Position 701: 7.830673512062435e-05
Position 1362: 7.295311070440872e-05
Position 3563: 6.539304884686692e-05
Position 225: 6.065265947377941e-05
Position 2133: 5.9824366452998814e-05
Position 1479: 5.885353124768711e-05
Position 3401: 5.4476810615752926e-05
Position 152: 5.4215271002206016e-05
Position 1338: 5.366678022199952e-05
Position 914: 4.6471698748534595e-05
Position 916: 4.6406843877532864e-05
Position 3173: 4.586629606063995e-05
Position 578: 4.4342877655832e-05
Position 3499: 3.9893953927916414e-05
Position 128: 3.851779790405635e-05
Position 3065: 3.731244823532137e-05
Position 2484: 3.6110486638273466e-05
Position 1211: 3.5764109907388256e-05
Position 31: 3.406480551426421e-05
Position 2658: 2.982701762472343e-05
Position 3485: 2.7562506305848248e-05
Position 1689: 2.2018044263224384e-05
Position 1341: 2.1147466402102838e-05
Position 2239: 2.05513931693408e-05
Position 3547: 1.984028800869784e-05
Position 469: 1.886989099281371e-05
Position 4451: 1.7877933029305633e-05
Position 597: 1.6411798558871138e-05
Position 3893: 1.6403340641484226e-05
Position 187: 1.3857009932045559e-05
Position 558: 1.0863508686044209e-05
Position 3347: 1.0829301840504127e-05
Position 408: 1.0749151562356866e-05
Position 561: 1.045097769295665e-05
Position 520: 7.820278201489426e-06
Position 28: 6.7834963239980045e-06
Position 1497: 6.08431950840913e-06
Position 771: 5.846554029816116e-06
Position 1952: 5.4678308988081275e-06
Position 1781: 5.458384650877526e-06
Position 406: 5.342809095237381e-06
Position 1608: 4.5613270682471636e-06
Position 4403: 4.5208438907775845e-06
Position 1724: 4.220209655257786e-06
Position 172: 3.5921236839103723e-06
Position 801: 2.9369615211248413e-06
Position 862: 2.5240415631255138e-06
Position 379: 2.3158340323653826e-06
Position 219: 2.073592015998443e-06
Position 575: 2.058541781238432e-06
Position 240: 2.0245236436467653e-06
Position 773: 1.8699883010525208e-06
Position 34: 1.7066971812674764e-06
Position 563: 1.4606983740613333e-06
Position 67: 1.4141030550323424e-06
Position 572: 1.3964531799448366e-06
Position 603: 1.1585803545380966e-06
Position 499: 1.1400777153893944e-06
Position 354: 1.0655814995803448e-06
Position 860: 7.879121082715398e-07
Position 315: 7.589513458324902e-07
Position 546: 6.470854940064714e-07
Position 781: 4.977079342064179e-07
Position 892: 4.733055215449132e-07
Position 1494: 3.2131502166485444e-07
Position 2888: 1.1872540213609501e-07
Position 3434: 7.319909298242272e-08
Position 3521: 6.575564614982803e-08
Position 3018: 3.2073848877091696e-08
Position 3003: 3.0630185623070454e-08
Position 3341: 2.7763263390566177e-08
Position 2501: 2.7029935659655892e-08
Position 3085: 2.4493481986817108e-08
Position 2957: 1.152853076646214e-08
Position 2885: 8.096305115339027e-09
Position 2772: 4.1183858743508926e-09
Position 2498: 3.5187227666116785e-09
Position 3518: 1.1981733639657221e-09
Position 2697: 5.149147428054367e-10
Position 1248: 1.0999741676074127e-10
Position 2754: 9.167179598097872e-11
Position 2783: 1.0999615930623894e-11
Position 1453: 1.7897445691736291e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2713: 0.9796154808581528
Position 1054: 0.9644096647591323
Position 2381: 0.948994613277957
Position 199: 0.19013082580388155
Position 572: 0.17294829116163904
Position 1776: 0.1472456592679059
Position 1243: 0.04119873151511254
Position 2431: 0.04026100077313307
Position 2173: 0.03289311943897009
Position 2138: 0.03129716546682656
Position 642: 0.020366409473487675
Position 1196: 0.019845960178867153
Position 2737: 0.017647374257224756
Position 541: 0.010328031339505576
Position 621: 0.010143761203235027
Position 1706: 0.009815974944899839
Position 2219: 0.009265897528197486
Position 1805: 0.005727106816832002
Position 2073: 0.00476745082427402
Position 3686: 0.00448058184131232
Position 1307: 0.0038400066514207385
Position 3567: 0.002484775094734183
Position 3741: 0.0022258268005059135
Position 4038: 0.0021589273423091235
Position 1069: 0.0021251922459667567
Position 1310: 0.002124414964256485
Position 1004: 0.0019896081266849363
Position 1516: 0.0018224464889234182
Position 278: 0.0018218120078182572
Position 838: 0.0017013912688781884
Position 341: 0.0016551288374937695
Position 330: 0.0015542075866909098
Position 3157: 0.0012262174254529707
Position 1468: 0.0009303370524965386
Position 1952: 0.0008160245414131011
Position 300: 0.0007613784165057186
Position 1248: 0.0006866032543483576
Position 2443: 0.0006203765474727105
Position 2515: 0.0005961090209532827
Position 237: 0.000559781517824112
Position 4140: 0.0005462663309280061
Position 2315: 0.0005342544257165599
