Gene = ppk10
index = 1842
Annotated 5SS: [ 326  490  636  945 1202 1385 1602 1720 1906 2091]
Annotated 3SS: [ 383  543  691 1000 1265 1446 1656 1798 1975 2146]
SMsplice 5SS: [ 326  636  945 1202 1385 1602 1720 1906 2091]
SMsplice 3SS: [ 383  691 1000 1281 1446 1656 1798 1975 2146]
top_k =  1000
Partition function (log Z): 16.90285490090477

Sorted 5' Splice Sites (High to Low Probability):
Position 1385: 0.9864243081484482
Position 326: 0.980515855187435
Position 1906: 0.9779550820694928
Position 1602: 0.9657527209038409
Position 1202: 0.9170061563688933
Position 1720: 0.9140086884119598
Position 636: 0.7017239534268009
Position 945: 0.6990972778220035
Position 2091: 0.5092575938414405
Position 490: 0.09273536758862805
Position 1735: 0.07379414920267338
Position 823: 0.04520439057143934
Position 1910: 0.021138883842468884
Position 1084: 0.016938602762072374
Position 653: 0.009901567342126055
Position 919: 0.009684620351849325
Position 910: 0.009270937440644765
Position 1136: 0.009144227682726894
Position 2063: 0.007149980951731758
Position 93: 0.006422665986795536
Position 1102: 0.0059396512893251175
Position 1065: 0.0038104354324274927
Position 1220: 0.002401526604381131
Position 632: 0.002309594423423355
Position 333: 0.0021808421248776812
Position 643: 0.001959679826631941
Position 936: 0.0016015941704296752
Position 215: 0.0015139784302459866
Position 761: 0.0014990103981307313
Position 1093: 0.0014279841936386119
Position 586: 0.0014141497770564365
Position 1724: 0.0013877288282166246
Position 926: 0.0010195192579393103
Position 691: 0.0007629875533766486
Position 455: 0.0007444684809293784
Position 1227: 0.000549857228774104
Position 1606: 0.00044054205500377463
Position 237: 0.0003696746766478396
Position 107: 0.0003565359011891685
Position 1396: 0.0003283412066645553
Position 1001: 0.00029674769298184713
Position 1108: 0.0002645378237995668
Position 11: 0.00022263848756568552
Position 317: 0.00020863068984493637
Position 1575: 0.00020173042671699606
Position 1330: 0.0001689018978212963
Position 1188: 0.0001387573913965482
Position 1389: 0.00013800956480401413
Position 1885: 0.00013182711454494883
Position 226: 0.00012871330866026027
Position 1206: 0.00011298662227715905
Position 1882: 0.00010601669517647531
Position 2027: 8.300047451511099e-05
Position 1337: 7.931501751789971e-05
Position 595: 6.567810912541583e-05
Position 2046: 6.177524193501584e-05
Position 2106: 6.176010875403745e-05
Position 330: 6.165964501985151e-05
Position 1896: 4.1253886476828114e-05
Position 1012: 3.278950156795523e-05
Position 580: 2.563532202516343e-05
Position 1209: 2.4557955107029397e-05
Position 158: 1.5783871150201653e-05
Position 433: 1.4888172689713195e-05
Position 1290: 1.3436584122280079e-05
Position 198: 1.3365758439088124e-05
Position 257: 1.2658123902089804e-05
Position 104: 1.1490347698764588e-05
Position 966: 9.452279386287965e-06
Position 2114: 8.1238195010576e-06
Position 1676: 6.226677874250309e-06
Position 1021: 6.187819457272882e-06
Position 1530: 5.0307036845420284e-06
Position 1299: 4.934441683871054e-06
Position 357: 3.500026807397115e-06
Position 578: 3.4155698915255845e-06
Position 1140: 1.8905861515522193e-06
Position 52: 1.7286256253181288e-06
Position 1700: 1.2066622816491018e-06
Position 1764: 1.0188701579994355e-06
Position 271: 1.0176708787798792e-06
Position 1674: 8.801511385403497e-07
Position 1617: 8.661158276077956e-07
Position 127: 7.65934265620977e-07
Position 376: 5.569558770332538e-07
Position 1853: 4.1267410250759133e-07
Position 252: 4.125779271994426e-07
Position 1815: 2.362638350783337e-07
Position 1812: 7.794962884578696e-08
Position 1799: 7.629140683498092e-08
Position 2021: 6.840526764935981e-08
Position 1457: 5.1178095304679753e-08
Position 590: 4.931481161310466e-08
Position 2146: 3.559361612482115e-08
Position 2188: 3.399935794330608e-08
Position 1771: 2.350284917124369e-08
Position 1656: 2.136514729993161e-08
Position 370: 1.287423094361588e-08
Position 2186: 2.3149316602992524e-09
Position 1981: 2.7321291023392966e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1975: 0.9993386478541959
Position 1446: 0.9892413789339655
Position 1798: 0.9805307535244099
Position 1656: 0.9605149239752676
Position 383: 0.9505120124075469
Position 1000: 0.888079956623586
Position 1281: 0.6090106589375123
Position 2146: 0.50287770447207
Position 691: 0.31935203939073137
Position 1265: 0.3146723477073451
Position 776: 0.20211329983575452
Position 543: 0.10742972799060702
Position 1135: 0.044611664154975625
Position 874: 0.027922175196784374
Position 788: 0.027013523971802376
Position 1812: 0.011923231319587595
Position 2164: 0.007229226984454935
Position 1156: 0.007129205592449433
Position 707: 0.007104620267093644
Position 2186: 0.004468547006389588
Position 158: 0.004222315532575352
Position 1670: 0.0038527620555544174
Position 743: 0.0027579076408120865
Position 944: 0.002393815984248389
Position 586: 0.002356461167087953
Position 2228: 0.0015954609300052416
Position 964: 0.0014641383388229218
Position 1448: 0.0012671883047160094
Position 172: 0.0012380769789409889
Position 797: 0.0008881653265227089
Position 182: 0.0008461913090386434
Position 1298: 0.00046341251197037626
Position 1239: 0.00038618618730662855
Position 1186: 0.0002706765624869451
Position 2114: 0.0002327398217186513
Position 1236: 0.00021910910454632867
Position 2206: 0.00021218383084556616
Position 1534: 0.00019161850420432627
Position 1220: 0.00017441082683650465
Position 794: 0.00016256870913851837
Position 1696: 0.00015527596676526986
Position 822: 0.00015311459745903362
Position 848: 0.00015093217226970387
Position 2233: 0.0001337151653406465
Position 1042: 0.00012769579186875144
Position 1602: 0.00012008395042077884
Position 470: 0.00011061238036744342
Position 1470: 0.00010605506976150923
Position 127: 0.00010448373290404868
Position 1052: 9.267626411923278e-05
Position 1084: 7.735934107570993e-05
Position 83: 5.9733500185240705e-05
Position 1674: 5.2979210255914705e-05
Position 357: 3.369623513562459e-05
Position 1059: 3.087194615977702e-05
Position 490: 2.3221642434427914e-05
Position 1409: 2.150549479670303e-05
Position 1866: 2.0738052325205218e-05
Position 718: 1.718122232569618e-05
Position 806: 1.4191664233527534e-05
Position 595: 1.2003586738974867e-05
Position 136: 9.825092301703236e-06
Position 2027: 9.183548347056005e-06
Position 2106: 4.935609889610305e-06
Position 206: 4.605503085977543e-06
Position 1289: 4.361906631734593e-06
Position 1538: 2.8199762396207777e-06
Position 220: 2.7611492185238066e-06
Position 1091: 2.7583834109977645e-06
Position 323: 2.5458388866118408e-06
Position 1846: 2.115779812633164e-06
Position 1356: 1.513727597849467e-06
Position 1093: 1.3347922184616788e-06
Position 63: 1.170474740689108e-06
Position 1821: 9.885763949082208e-07
Position 326: 5.110328187570149e-07
Position 1467: 3.3178590345143425e-07
Position 1611: 1.969370466074262e-07
Position 215: 1.9184133858049416e-07
Position 578: 1.637096310785769e-07
Position 1606: 1.3587662920708756e-07
Position 2046: 8.925102433317749e-08
