Gene = Sap130
index = 1469
Annotated 5SS: [ 153  436 1929 2575 4762 5687 5985 6319 6549 6715]
Annotated 3SS: [ 337  965 1983 4303 4825 5745 6047 6377 6606 6777]
SMsplice 5SS: [ 436 1929 2575 4762 5687 5985 6319 6549 6715]
SMsplice 3SS: [1190 1983 4303 4825 5745 6047 6377 6606 6777]
top_k =  1000
Partition function (log Z): 31.267913591232023

Sorted 5' Splice Sites (High to Low Probability):
Position 6715: 0.9995329642541335
Position 4762: 0.9981278886234589
Position 6549: 0.99767217633479
Position 436: 0.9974880631460441
Position 6319: 0.9962487673524989
Position 1929: 0.9915146782901851
Position 2575: 0.9897711418613727
Position 5687: 0.9706789357825463
Position 5985: 0.9406974565556316
Position 5265: 0.32248544371619364
Position 4222: 0.1992208381856784
Position 1292: 0.18331084972673314
Position 3488: 0.18211768781097515
Position 4099: 0.13093563943165978
Position 1727: 0.06364075512110942
Position 2238: 0.055538895307430995
Position 93: 0.053328431947995594
Position 1109: 0.0501592019185482
Position 17: 0.014819144256354213
Position 5646: 0.014205758967152048
Position 5927: 0.013396849658275851
Position 6930: 0.012861162671120705
Position 3979: 0.011801183363281929
Position 1242: 0.010808429591157572
Position 3713: 0.009388515220832155
Position 3008: 0.007281314306181947
Position 273: 0.006771147084641788
Position 7041: 0.006665634214444918
Position 1297: 0.006533885653917911
Position 6959: 0.005620788793576647
Position 2579: 0.004689995313379726
Position 275: 0.004296825004880627
Position 270: 0.004132584484652892
Position 3128: 0.004105113622917904
Position 3147: 0.0037326439884922216
Position 1415: 0.003260517508187189
Position 5921: 0.0030264766833268853
Position 180: 0.002878050016861218
Position 3621: 0.0026527756611586743
Position 4949: 0.0023972160364007598
Position 1401: 0.002217453225407994
Position 5717: 0.002032930321538784
Position 3637: 0.0020195943277702367
Position 3005: 0.0019997414881034645
Position 4577: 0.0019565705877687546
Position 879: 0.0018817107260460499
Position 128: 0.0013844681960929243
Position 5912: 0.0012660817599743166
Position 207: 0.001216864697669158
Position 5881: 0.0011973384081570848
Position 1310: 0.0011924158127756743
Position 3229: 0.0011621439293447824
Position 5869: 0.0011332192739752715
Position 1145: 0.0009478083862024707
Position 85: 0.0009278127547521009
Position 2134: 0.0008785823579786268
Position 4976: 0.0008041748137056052
Position 3692: 0.0007443906926770059
Position 3277: 0.0007150705327536674
Position 5691: 0.0006732713120255797
Position 1895: 0.0006253044003788528
Position 2067: 0.0006159363881233979
Position 1024: 0.0005746964648494334
Position 2223: 0.0005724208029468713
Position 1820: 0.0005194487640833508
Position 130: 0.0005104011174520303
Position 107: 0.0005015951206808419
Position 6330: 0.00043177652067678514
Position 415: 0.00041247801718225435
Position 3472: 0.00032253572415050187
Position 1016: 0.00031638036248310647
Position 241: 0.0002780361824346563
Position 2358: 0.0002765190070441375
Position 1794: 0.00026583188518457154
Position 4766: 0.00023796821325341424
Position 5054: 0.00022906109759766475
Position 3991: 0.00022678568352244835
Position 625: 0.0002010883383440262
Position 293: 0.00019703743736635394
Position 5420: 0.0001900461142847869
Position 4103: 0.0001869484848142792
Position 402: 0.00017881124682732734
Position 5180: 0.00017740798801795158
Position 248: 0.00017464712388795228
Position 157: 0.00016988400754260652
