Gene = IFT43
index = 1218
Annotated 5SS: [115 415 495 685]
Annotated 3SS: [172 470 561 739]
SMsplice 5SS: [115 415 495 685]
SMsplice 3SS: [172 470 561 739]
top_k =  1000
Partition function (log Z): 3.3751508412887175

Sorted 5' Splice Sites (High to Low Probability):
Position 115: 0.9950757701244931
Position 685: 0.9578990338679748
Position 415: 0.7573696616080091
Position 495: 0.6304892058847136
Position 419: 0.11366299657549815
Position 381: 0.009792235095121851
Position 729: 0.00697621859560378
Position 671: 0.00624025130147733
Position 797: 0.0010409527663426958
Position 736: 0.0010118096910439404
Position 942: 0.0010004192426287324
Position 505: 0.0009297334484603678
Position 499: 0.0007153111603994056
Position 561: 0.0006860164287646406
Position 975: 0.000683916955387296
Position 119: 0.0006464797988201338
Position 915: 0.00048636391060324083
Position 1001: 0.00045332638830484985
Position 1046: 0.00045056061508029607
Position 726: 0.00020668513066033814
Position 739: 0.00011205783334834221
Position 325: 5.8522789973771585e-05
Position 62: 5.8399899080942326e-05
Position 893: 4.695251070869493e-05
Position 471: 2.4287147097041158e-05
Position 537: 7.430060652748077e-06
Position 583: 4.555532524520708e-06
Position 813: 3.1052372883522976e-06
Position 641: 2.7475112669620032e-06
Position 369: 2.1370470246629663e-06
Position 19: 1.759281183361047e-06
Position 349: 1.414901244494214e-06
Position 762: 1.3246304164776402e-06
Position 905: 7.814305070526048e-07
Position 281: 6.858144537485291e-07
Position 1024: 6.386193917108805e-07
Position 852: 2.3362463624250853e-07
Position 212: 2.2097859152269417e-07
Position 189: 1.5021688108876754e-07
Position 127: 8.833839828768752e-08
Position 204: 7.500895058250809e-08
Position 230: 6.333163730363599e-08
Position 620: 5.1338244410952094e-08
Position 149: 2.167105741820716e-08
Position 35: 3.3900495013060075e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 172: 0.9908617462426587
Position 470: 0.8344239560824726
Position 561: 0.6702411337995102
Position 739: 0.5104713273446743
Position 797: 0.3438217974946548
Position 810: 0.09747521742070485
Position 860: 0.019744835330976655
Position 770: 0.004256510510800789
Position 583: 0.0036434527537381285
Position 629: 0.003372173532068548
Position 380: 0.002774450828605557
Position 1104: 0.0025175260935952713
Position 183: 0.0006713984083719501
Position 1011: 0.000586296120958358
Position 1001: 0.0003863073308673906
Position 286: 0.00026812663180883744
Position 1106: 9.808145648325949e-05
Position 439: 8.195778738103006e-05
Position 1046: 7.854942704727284e-05
Position 220: 6.249895000394476e-05
Position 223: 5.7565734437682486e-05
Position 863: 4.278353493241939e-05
Position 966: 3.751106838027466e-05
Position 477: 3.4860004677787056e-05
Position 773: 2.8198850377956233e-05
Position 428: 2.1019843328821147e-05
Position 1051: 1.708900206892108e-05
Position 893: 1.2940288605515676e-05
Position 505: 1.1994195016259847e-05
Position 942: 1.0425117475259088e-05
Position 726: 8.059505448301932e-06
Position 674: 5.982594071763587e-06
Position 646: 4.5000646953562255e-06
Position 202: 3.764158711264584e-06
Position 235: 2.595771682810296e-06
Position 878: 1.42270820075885e-06
Position 187: 1.367546143886257e-06
Position 72: 1.067725608164048e-06
Position 149: 9.94117028265229e-07
Position 226: 8.552368236596623e-07
Position 204: 7.904017555257166e-07
Position 902: 4.822932433139047e-07
Position 349: 3.0132457972627997e-07
Position 110: 1.5972997645980411e-07
Position 565: 1.420988043123873e-07
Position 407: 1.3802500487007005e-07
Position 253: 1.1690420366132249e-07
Position 667: 5.2259005947110926e-08
Position 499: 4.335776352764206e-08
Position 114: 3.4714572035510175e-08
Position 415: 2.566465393594295e-08
Position 91: 1.085912310058017e-08
Position 495: 5.684226612982332e-09
Position 692: 2.942274941179604e-09
Position 695: 2.5695151729178852e-09
Position 689: 2.4859978888254492e-09
Position 119: 1.3200338486595642e-09
Position 99: 4.3311432369122636e-10
