Gene = nompB
index = 1819
Annotated 5SS: [  197   447  2231  3024  7805 10693 10834]
Annotated 3SS: [  249  2004  2302  7606  9798 10746 10893]
SMsplice 5SS: [  197   447  7807  8084 10693]
SMsplice 3SS: [  249  7606  7868  9785 10893]
top_k =  1000
Partition function (log Z): 0.9134905914679932

Sorted 5' Splice Sites (High to Low Probability):
Position 10693: 0.977907415020449
Position 197: 0.9750532710748507
Position 447: 0.9268487386627368
Position 7807: 0.8190759824273701
Position 8084: 0.7897984518712386
Position 2231: 0.5411661329032355
Position 3024: 0.2619995452520716
Position 10389: 0.2584007189702645
Position 3053: 0.1709655449123743
Position 10834: 0.1261240618370458
Position 451: 0.058113992795480914
Position 10176: 0.04159327435683338
Position 3638: 0.035244911591239894
Position 2490: 0.023736156284216676
Position 2406: 0.02244059968198293
Position 1669: 0.020387397705110385
Position 3264: 0.013966836199409312
Position 2657: 0.01392799699642482
Position 10839: 0.01383711291045082
Position 4159: 0.013398456959286409
Position 10968: 0.013283054518765047
Position 6093: 0.012345350288406862
Position 9968: 0.00975037283617162
Position 2847: 0.009634422641643044
Position 7919: 0.008807497220299028
Position 1508: 0.00651246245106737
Position 442: 0.006357317065817748
Position 1513: 0.005982743232742791
Position 5440: 0.005695099216990667
Position 3267: 0.005579809962103586
Position 3296: 0.005407800987786845
Position 5419: 0.004719262966486305
Position 2427: 0.003500604416157445
Position 8915: 0.0033940803610554263
Position 6230: 0.0032978424283108916
Position 3398: 0.0031956029322313144
Position 4127: 0.0031849867116635583
Position 9696: 0.003152724771998241
Position 366: 0.003108757088270608
Position 8630: 0.0030217893559384887
Position 1003: 0.0027746945457473144
Position 1495: 0.0024344385517465973
Position 4246: 0.0023149422023817194
Position 2721: 0.0022622211501402804
Position 9102: 0.001926088769040488
Position 9146: 0.0018576989578920882
Position 541: 0.0013754182115384827
Position 1409: 0.0012451475414374366
Position 2193: 0.0011211589307018
Position 941: 0.0010975846220051648
Position 57: 0.001046576477609837
Position 2930: 0.001040836441697773
Position 10673: 0.0008050397121074038
Position 526: 0.0006218717162237169
Position 2494: 0.0006152615992583687
Position 1751: 0.0005874326179213075
Position 983: 0.0005769772120283103
Position 11053: 0.0005071024594012124
Position 1747: 0.0002747479305246251
Position 1320: 0.00025924592820707025
Position 1955: 0.00023153704384513553
Position 10697: 0.00021442773368434464
Position 2133: 0.000188322782560865
Position 1482: 0.00016167723213581918
Position 1644: 0.00014406129291153125
Position 3778: 0.00012011971478052706
Position 1293: 0.0001178192527680528
Position 2381: 0.0001097789036449271
Position 11042: 9.947365292062097e-05
Position 3076: 9.355332355915626e-05
Position 2864: 9.309790465647504e-05
Position 476: 9.287881753730115e-05
Position 503: 9.14064948901956e-05
Position 2949: 9.06466594983249e-05
Position 783: 8.393586715911276e-05
Position 2452: 8.108586229635791e-05
Position 5265: 7.535166651605055e-05
Position 49: 6.0939776526276176e-05
Position 1633: 5.844236350101996e-05
Position 2841: 5.1751877181755224e-05
Position 1350: 4.619758383897949e-05
Position 2946: 4.185659747426343e-05
Position 1434: 4.108273177962565e-05
Position 1450: 4.087050771481912e-05
Position 720: 3.912165549006667e-05
Position 2662: 3.619610118259732e-05
Position 1162: 2.644389999463144e-05
Position 2201: 2.4512913086696667e-05
Position 3028: 2.4156760295386216e-05
Position 9923: 2.3222956693696698e-05
Position 1105: 1.9286073402588994e-05
Position 3801: 1.8557565707803547e-05
Position 201: 1.8499489128986622e-05
Position 1345: 1.6623995969614148e-05
Position 3997: 1.2969780811714056e-05
Position 2444: 1.2235394765378737e-05
Position 134: 1.2090255117711435e-05
Position 3122: 1.143457498106971e-05
Position 3151: 3.832855789937669e-06
Position 1184: 3.6935871393783134e-06
Position 328: 1.918182948468427e-06
Position 3130: 1.7799758264202659e-06
Position 2788: 1.4796053070644514e-06
Position 47: 1.2789576013179865e-06
Position 52: 1.229639489579905e-06
Position 2282: 1.2141838061343541e-06
Position 788: 1.027632730626342e-06
Position 1356: 9.961745558636827e-07
Position 296: 8.050344696757924e-07
Position 16: 4.3291667079236145e-07
Position 1193: 2.3688723090048714e-07
Position 778: 2.3498525640979336e-07
Position 794: 2.209511541339594e-07
Position 232: 1.9688103619670244e-07
Position 2682: 1.790889578666392e-07
Position 490: 1.7312890967356306e-07
Position 615: 1.6671410898692114e-07
Position 1102: 1.1207127069337033e-07
Position 241: 8.230649382483557e-08
Position 706: 7.078866989015306e-08
Position 319: 6.821414607772375e-08
Position 424: 4.402592687454808e-08
Position 605: 4.334651318393139e-08
Position 534: 3.4085861362790415e-08
Position 411: 2.6057397637791117e-08
Position 562: 2.527861110696777e-08
Position 831: 1.649014502522034e-08
Position 901: 1.6055166442933748e-08
Position 351: 1.5758531789979185e-08
Position 838: 1.0096396909003407e-08
Position 116: 9.560344145550977e-09
Position 628: 7.035680070242644e-09
Position 659: 3.3501341777541934e-09
Position 761: 1.7326659948676832e-09
Position 674: 1.6981029684772614e-09
Position 713: 1.6699473414377918e-09
Position 800: 4.645941622183929e-10
Position 269: 4.4469459377424705e-10
Position 230: 4.2853011926703767e-10
Position 872: 9.052152809743183e-11
Position 3528: 2.950282658615029e-11
Position 651: 1.5057674109696627e-11
Position 710: 1.1487120085336906e-11
Position 608: 5.930100580747433e-12
Position 644: 3.374922086641657e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 249: 0.954659936018215
Position 7606: 0.9008677661368871
Position 10893: 0.849299662899689
Position 9785: 0.7415140725502835
Position 2004: 0.49658698887926095
Position 7868: 0.4383487655463295
Position 2281: 0.3901988295139655
Position 10469: 0.22060702743952812
Position 7883: 0.2108811947092763
Position 10746: 0.1832212232258428
Position 10435: 0.18022889898389763
Position 10926: 0.05963201688790723
Position 3120: 0.05207725520909074
Position 7973: 0.05180226684888266
Position 9789: 0.04215615610683792
Position 10244: 0.03396025388603437
Position 2749: 0.025825707773409347
Position 2030: 0.023864153113618693
Position 2555: 0.020478808009356822
Position 269: 0.019078881668071087
Position 10753: 0.01856650701713902
Position 11037: 0.017183246271272552
Position 9824: 0.01711752833064945
Position 10901: 0.01549217652225462
Position 9536: 0.015477084454436896
Position 3173: 0.012962263434060818
Position 5349: 0.011844506921059051
Position 1926: 0.011334852022129985
Position 2984: 0.010892795721411878
Position 5817: 0.010588483821752915
Position 9568: 0.010497241357748105
Position 1407: 0.00995028369182188
Position 1240: 0.00979608220170268
Position 2752: 0.00940592385721619
Position 1564: 0.00844742322029635
Position 9509: 0.008103341275897707
Position 1422: 0.007953594852407627
Position 9837: 0.006338801429662361
Position 1602: 0.006081340639980498
Position 8986: 0.005898065091684276
Position 838: 0.005732414301378933
Position 7239: 0.0047184332248839285
Position 2066: 0.004443873687477181
Position 761: 0.004078159452862924
Position 2349: 0.003900674402188429
Position 1002: 0.0038521181763577343
Position 2482: 0.00382178900659502
Position 3161: 0.0037989244643720664
Position 9189: 0.003684659413988445
Position 3414: 0.003553929986545157
Position 1147: 0.0033205961371347873
Position 7887: 0.003153513701885217
Position 1941: 0.003147242469655402
Position 10223: 0.0031439935567444894
Position 8884: 0.0026979378427310235
Position 1362: 0.0026952214649644222
Position 7687: 0.002595765691497616
Position 9710: 0.0025406921502275424
Position 4046: 0.002485116717116042
Position 2017: 0.002181591005080355
Position 10757: 0.002139347455572753
Position 2568: 0.0021150128599277157
Position 7681: 0.002085221428015669
Position 2906: 0.0020721848082346254
Position 5097: 0.0019840156070911265
Position 961: 0.0019115109588231241
Position 7993: 0.0018525915193164033
Position 8467: 0.0017608028983184284
Position 8406: 0.0017551611656960783
Position 3469: 0.001708810241090772
Position 1605: 0.0017081005954521005
Position 850: 0.0016853332708247181
Position 8533: 0.0016816049281811987
Position 2440: 0.0016247238643297846
Position 8791: 0.0015233572183582275
Position 2421: 0.0014110844997512156
Position 1472: 0.0013959924598949283
Position 3008: 0.0013611827895854936
Position 9577: 0.0013109458796402523
Position 5508: 0.0011974525151947882
Position 8333: 0.0011404873600845526
Position 8066: 0.0011308177178806418
Position 9312: 0.0010932797530603623
Position 3963: 0.0010093047991448173
Position 2705: 0.001006637979280261
Position 891: 0.0009699003011869476
Position 1356: 0.0009541102509446818
Position 1259: 0.0008884511226439307
Position 521: 0.0008676323439280234
Position 1127: 0.0008543018497865837
Position 3151: 0.000771662136342709
Position 10801: 0.0007616935958984212
Position 266: 0.0007488025630323908
Position 11110: 0.0007449236506928194
Position 8995: 0.0007325521773407746
Position 3693: 0.0006899001990620152
Position 1014: 0.0006458307878513059
Position 3873: 0.0006238268603834372
Position 9303: 0.000554048895030692
Position 9287: 0.0005471118076505918
Position 1796: 0.0005463451013428026
Position 3840: 0.00048695990602129263
Position 1868: 0.0004609328448925075
Position 8063: 0.00044412324898820857
Position 2163: 0.00044367210401587305
Position 5959: 0.00044214328362657577
Position 7271: 0.0004178300806752706
Position 1199: 0.00040524413298651825
Position 2389: 0.00038771027494851967
Position 7114: 0.0003704206476345461
Position 2081: 0.0003419532755942423
Position 1899: 0.00033932268338223787
Position 2833: 0.0003380281072903023
Position 5983: 0.0003180461863195637
Position 602: 0.0003087264268681098
Position 7313: 0.0003031041839847476
Position 741: 0.00029510338545135325
Position 861: 0.00028052334065133437
Position 2699: 0.00027810769298839175
Position 2882: 0.0002528509845658119
Position 1584: 0.00024538354536384935
Position 316: 0.0002329934887040148
Position 595: 0.00023172573329501272
Position 1525: 0.00022260587556684652
Position 6949: 0.00021933031950980945
Position 2047: 0.0001832434678908701
Position 717: 0.00017738869783962553
Position 102: 0.0001738611183061135
Position 9077: 0.00016964373925741107
Position 10817: 0.00016952247349173098
Position 10806: 0.00016004131966937057
Position 2813: 0.00014268293712342792
Position 10856: 0.0001337903304113562
Position 2183: 0.00012149960122782519
Position 8498: 0.00011229030307186453
Position 9240: 0.00010297109949289315
Position 1874: 9.95542179984042e-05
Position 936: 9.065661113567156e-05
Position 1891: 8.956189288946303e-05
Position 1063: 8.345921939112169e-05
Position 1162: 8.303728719239531e-05
Position 3590: 8.070323388756825e-05
Position 3747: 4.979523022972033e-05
Position 1079: 4.950274169370935e-05
Position 2032: 4.7498118691503984e-05
Position 295: 4.633361203339853e-05
Position 2056: 4.1453020872218746e-05
Position 1955: 3.897568107591055e-05
Position 1373: 3.325020756598678e-05
Position 901: 3.3203888550535396e-05
Position 1266: 3.3015877068262216e-05
Position 1047: 3.101697560985095e-05
Position 1184: 3.0098152732836573e-05
Position 720: 2.7980625780116222e-05
Position 1724: 2.6421031563264734e-05
Position 131: 2.6333119681804984e-05
Position 1571: 2.6198276988866186e-05
Position 2147: 2.3932136524292286e-05
Position 10779: 2.3729310885460414e-05
Position 656: 2.1290777616244113e-05
Position 2188: 2.064621732460447e-05
Position 319: 2.000210209632644e-05
Position 773: 1.8814541658433004e-05
Position 365: 1.880815193251631e-05
Position 525: 1.7669418755584363e-05
Position 1166: 1.67636444683904e-05
Position 416: 1.6619126377822688e-05
Position 540: 1.6423696405048654e-05
Position 280: 1.1161748307119835e-05
Position 1626: 1.0615796528139666e-05
Position 659: 8.627774627728307e-06
Position 390: 8.134641646016664e-06
Position 1178: 5.852963640024478e-06
Position 2719: 4.593307236582838e-06
Position 283: 4.026836406710616e-06
Position 894: 3.1882428083734772e-06
Position 305: 2.9232313969903795e-06
Position 3291: 2.621405868248473e-06
Position 3440: 2.5647862771758903e-06
Position 2494: 2.4930544412432214e-06
Position 3503: 2.005760108101483e-06
Position 8656: 2.002995076096173e-06
Position 2368: 1.8052320367489146e-06
Position 3606: 1.3400707917296665e-06
Position 2575: 1.3090570746520064e-06
Position 438: 9.696187013727601e-07
Position 187: 8.213448605348337e-07
Position 3074: 6.537996706736419e-07
Position 4321: 3.684372005273689e-07
Position 692: 3.3077644795382276e-07
Position 534: 2.0541670854556444e-07
Position 4000: 1.6932716582589596e-07
Position 794: 1.3260526650820428e-07
Position 197: 1.0198335898268162e-07
Position 387: 7.106034705043294e-08
Position 695: 5.7179920524700205e-08
Position 4363: 3.9270958262571467e-08
Position 604: 3.588253033796427e-08
Position 4329: 3.570546527288559e-08
Position 778: 2.789519696481771e-08
Position 615: 2.3377016965212172e-08
Position 4820: 1.9554626218677724e-08
Position 4291: 1.6330543900439525e-08
Position 783: 1.2969248119507511e-08
Position 4559: 1.288294042935842e-08
Position 469: 7.164628448117654e-09
Position 165: 2.6263542455179316e-09
Position 171: 4.2023843969175463e-10
Position 396: 3.587328156244937e-10
Position 351: 3.4279809681306765e-10
Position 418: 1.2550527748817059e-10
Position 112: 2.8809146969536005e-11
Position 487: 9.48890706622972e-12
Position 447: 4.292839958051961e-12
Position 471: 2.8366310757811405e-13
Position 451: 1.6063208847892447e-13
Position 455: 1.2695519433927536e-13
Position 201: 9.778383544393833e-14
Position 61: 1.774200931367236e-14
