Gene = mRpL48
index = 1774
Annotated 5SS: [ 76 236]
Annotated 3SS: [136 388]
SMsplice 5SS: [ 76 236]
SMsplice 3SS: [136 388]
top_k =  1000
Partition function (log Z): 1.565245450388574

Sorted 5' Splice Sites (High to Low Probability):
Position 236: 0.996550255127468
Position 76: 0.9909185706967559
Position 820: 0.007305319079369445
Position 475: 0.0034205365922656394
Position 869: 0.0015513460663310868
Position 361: 0.0013250600530445886
Position 592: 0.000515114335701403
Position 240: 0.0002697277864357359
Position 551: 0.00023801650605663244
Position 578: 0.00017836183297222674
Position 27: 0.0001683434393577355
Position 878: 0.00010007632384465753
Position 300: 5.750702254764784e-05
Position 885: 4.6873775153840716e-05
Position 496: 3.5376762017760064e-05
Position 412: 3.515475153407708e-05
Position 313: 3.159186367057387e-05
Position 707: 3.0435175444678587e-05
Position 210: 2.8486113030654184e-05
Position 693: 2.6496937119208806e-05
Position 695: 1.69718919345304e-05
Position 191: 1.0901902591127975e-05
Position 635: 9.806156289896514e-06
Position 365: 9.063803448505949e-06
Position 902: 9.002031482752748e-06
Position 512: 6.642739830599957e-06
Position 358: 4.536516993254736e-06
Position 212: 2.532086943960305e-06
Position 167: 1.4183657734578244e-06
Position 204: 9.255916737898803e-07
Position 715: 7.708795689305981e-07
Position 428: 6.689456841641136e-07
Position 381: 3.3136980636421746e-07
Position 4: 2.846449647946552e-07
Position 876: 2.806402381202746e-07
Position 647: 1.9637271505711443e-07
Position 147: 1.1465364515634926e-07
Position 6: 6.488213007570019e-08
Position 746: 4.874542482263298e-08
Position 658: 2.2880014992844853e-08
Position 130: 3.89998531391912e-09
Position 374: 5.88207402952869e-10
Position 149: 3.527588705963718e-10
Position 388: 3.808384866414782e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 136: 0.9887940814455479
Position 388: 0.9188697755414117
Position 412: 0.0445031336077505
Position 316: 0.020974531514057374
Position 922: 0.008618469214712163
Position 320: 0.005715784434135015
Position 544: 0.003875796427421197
Position 658: 0.0018625644053966597
Position 433: 0.0016086365090220173
Position 331: 0.0014466101546971057
Position 166: 0.0011675612477058432
Position 397: 0.0010612188747036015
Position 365: 0.0008517188211575031
Position 457: 0.0007509601423000352
Position 300: 0.0006369663798131403
Position 883: 0.0005215886698102559
Position 147: 0.0003307530536167001
Position 188: 0.00019326577988409066
Position 439: 0.0001757011471381695
Position 336: 0.000159156167582989
Position 948: 0.00014830176840300219
Position 966: 0.00010679401817473458
Position 890: 0.00010592138768136943
Position 303: 9.677814551135168e-05
Position 625: 7.635629859275451e-05
Position 676: 5.718834580453835e-05
Position 706: 4.021747508073884e-05
Position 418: 2.6879326831620593e-05
Position 969: 2.2161240034905225e-05
Position 341: 1.971584540733517e-05
Position 556: 1.5467894521622796e-05
Position 712: 1.3992544074274966e-05
Position 715: 1.053799936651405e-05
Position 953: 1.032544770486279e-05
Position 647: 8.305752830829976e-06
Position 598: 8.009482624069492e-06
Position 463: 6.236078454796203e-06
Position 885: 5.073703136148457e-06
Position 760: 3.1766182257168124e-06
Position 74: 2.1391411550645603e-06
Position 757: 1.8679432815213214e-06
Position 592: 1.0518345653617501e-06
Position 176: 6.778912994182241e-07
Position 83: 6.025730208251038e-07
Position 859: 5.568095065702875e-07
Position 204: 2.1385298211879371e-07
Position 733: 1.3964727901888207e-07
Position 472: 7.622169581366226e-08
Position 295: 7.168875413774625e-08
Position 775: 5.5416896663866896e-08
Position 892: 4.7236153218642027e-08
Position 59: 2.445162461197221e-08
Position 198: 1.248669298085509e-09
Position 47: 6.297354293285414e-10
Position 195: 6.167000139675362e-10
Position 736: 3.6024299896505394e-11
Position 210: 2.9234344397278905e-11
Position 235: 4.6515897837619654e-12
Position 255: 2.29592915355919e-12
Position 259: 1.8231138388861492e-13
Position 346: 1.5434999426484817e-15
Position 252: 9.111026358291744e-21
