Gene = CG31740
index = 477
Annotated 5SS: [146]
Annotated 3SS: [281]
SMsplice 5SS: [146]
SMsplice 3SS: [307]
top_k =  1000
Partition function (log Z): -6.770328872016496

Sorted 5' Splice Sites (High to Low Probability):
Position 146: 0.9611250447024894
Position 156: 0.01404299225711477
Position 221: 0.006965837759341791
Position 239: 0.0058086419200251834
Position 179: 0.005199336202232307
Position 198: 0.005011997517280265
Position 38: 0.002006967732964085
Position 160: 0.0005436401175112586
Position 470: 0.00021770666715370597
Position 116: 0.00019480571600590576
Position 579: 0.00017129169390536466
Position 150: 0.00017028568745592612
Position 537: 0.0001144167898278682
Position 249: 3.810514856538563e-05
Position 244: 1.990429813701142e-05
Position 686: 1.6184512291674403e-05
Position 476: 1.5136264897556468e-05
Position 509: 9.861451096356982e-06
Position 328: 8.570891362068724e-06
Position 94: 8.241983431670802e-06
Position 275: 7.420980333501062e-06
Position 506: 6.928470936307259e-06
Position 500: 6.121589943925946e-06
Position 455: 6.0027327302118405e-06
Position 497: 4.97224494074709e-06
Position 284: 3.1589572733403066e-06
Position 586: 2.6898129433300092e-06
Position 488: 2.1237936418496566e-06
Position 211: 2.0774955389774376e-06
Position 638: 1.9539833954460893e-06
Position 491: 1.729060674916485e-06
Position 458: 7.288209921831413e-07
Position 326: 6.368443958773908e-07
Position 464: 4.692213238300658e-07
Position 479: 3.107680538661974e-07
Position 524: 1.401856782513601e-07
Position 394: 1.0066279562805637e-07
Position 632: 9.778169264932782e-08
Position 522: 6.364766154654822e-08
Position 358: 4.752670044175668e-08
Position 265: 2.073325135986267e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 307: 0.5781615132759768
Position 281: 0.24869191715857475
Position 377: 0.07958544533563351
Position 221: 0.07575787986296485
Position 354: 0.01434487622875512
Position 314: 0.002667421574773272
Position 97: 0.0009297550431462605
Position 317: 0.00047561655792686356
Position 557: 0.00019337573805226096
Position 518: 0.00019167306125895327
Position 597: 0.0001847558217230429
Position 738: 0.00017148414907634983
Position 712: 0.00012333261973747984
Position 326: 0.00011559151864277505
Position 697: 5.230583103701454e-05
Position 720: 2.2135037633211096e-05
Position 572: 1.2469991597022455e-05
Position 102: 1.2068442302740144e-05
Position 542: 1.0268794769193146e-05
Position 130: 7.671936843861641e-06
Position 469: 7.376458552144181e-06
Position 615: 6.038766546782099e-06
Position 127: 5.763230210493812e-06
Position 479: 2.491638330468601e-06
Position 680: 1.7853842082404174e-06
Position 436: 1.1436353642420178e-06
Position 319: 3.025262634116222e-07
Position 576: 1.605483383792754e-07
Position 179: 7.314058299300512e-08
Position 145: 2.2918386929130214e-08
Position 156: 1.729806400204131e-08
Position 586: 5.768805185642171e-09
Position 625: 4.6019779188131246e-09
Position 295: 7.539394105646027e-13
