Gene = Ccdc85
index = 1058
Annotated 5SS: [  716 15287 15599]
Annotated 3SS: [14101 15352 15669]
SMsplice 5SS: [  716 15287 15599]
SMsplice 3SS: [14101 15352 15669]
top_k =  1000
Partition function (log Z): 1.979977130361788

Sorted 5' Splice Sites (High to Low Probability):
Position 15287: 0.9997201848523004
Position 15599: 0.999590611751395
Position 716: 0.8843585125840879
Position 3504: 0.34258856876802807
Position 2782: 0.22021373449499448
Position 2135: 0.14943962920565027
Position 4599: 0.1312949922239644
Position 13641: 0.11137605115371035
Position 9829: 0.10559452860413239
Position 1914: 0.09152706311989142
Position 2778: 0.08915997556825617
Position 4595: 0.0883505673616287
Position 4591: 0.07852134293980327
Position 5121: 0.054966910756053707
Position 1858: 0.05373410061471243
Position 4953: 0.04665136017903285
Position 9807: 0.03559651509125994
Position 3519: 0.0338774501408838
Position 8882: 0.032308267465824055
Position 45: 0.023694167511311617
Position 16237: 0.01733952908373052
Position 16257: 0.017201113905092116
Position 1865: 0.016653385983536925
Position 9232: 0.013464983988638638
Position 1546: 0.01303564501601273
Position 51: 0.010629312273529909
Position 4209: 0.01039242408962684
Position 9968: 0.00986613558360955
Position 2239: 0.00984012502796962
Position 4349: 0.009832401122312576
Position 4016: 0.00859659649066265
Position 4045: 0.008177551173524493
Position 9332: 0.007360122473009909
Position 2094: 0.006916469219817516
Position 3375: 0.005446150499810223
Position 3419: 0.0049796325395563045
Position 2252: 0.004434321121966193
Position 16413: 0.0038549625537353045
Position 3493: 0.003743488433799819
Position 4084: 0.003632803199100691
Position 3823: 0.002841732941033091
Position 10244: 0.0026477902349662102
Position 4314: 0.002568571478149444
Position 3644: 0.002343898148364187
Position 2559: 0.00199959329865411
Position 16015: 0.001896975214396265
Position 4261: 0.0018855462783196819
Position 2101: 0.0018748120469069592
Position 810: 0.0014639936707812118
Position 3201: 0.0014393100124030543
Position 16563: 0.0013766753194632791
Position 1643: 0.0011996623242243837
Position 16006: 0.0011679221783398625
