Gene = mRpS26
index = 1779
Annotated 5SS: [292]
Annotated 3SS: [387]
SMsplice 5SS: [292]
SMsplice 3SS: [387]
top_k =  1000
Partition function (log Z): -6.073215221564576

Sorted 5' Splice Sites (High to Low Probability):
Position 292: 0.9513378496714479
Position 849: 0.07349907615497825
Position 323: 0.020219364022383925
Position 337: 0.017329713307868595
Position 842: 0.012667193701248792
Position 777: 0.006355926580089637
Position 46: 0.0027469550418702782
Position 286: 0.002675282932199109
Position 316: 0.001142159249299631
Position 662: 0.00032672195938252956
Position 163: 0.00025666912029101565
Position 404: 0.00021756145636849113
Position 344: 0.00016478835390827616
Position 296: 0.0001609810117710005
Position 576: 0.00014794062808435508
Position 587: 0.00011165808137881157
Position 30: 9.417803800958088e-05
Position 140: 7.691300225729601e-05
Position 681: 5.704386606446291e-05
Position 244: 4.740645677183403e-05
Position 552: 2.22528717213413e-05
Position 408: 1.8396663006291935e-05
Position 873: 1.812141081715514e-05
Position 867: 1.6492595449622844e-05
Position 62: 1.0044367292611424e-05
Position 150: 7.704218293155342e-06
Position 356: 5.444778033715328e-06
Position 865: 4.762419916038252e-06
Position 224: 4.397196773922029e-06
Position 19: 3.2107213299268347e-06
Position 733: 2.28262339659185e-06
Position 431: 2.022210978224439e-06
Position 167: 1.993921828414382e-06
Position 200: 1.5208255733803674e-06
Position 496: 1.3048322497338316e-06
Position 217: 1.1043519100564999e-06
Position 428: 9.727134440817167e-07
Position 3: 5.423026939226241e-07
Position 412: 3.752386346669762e-07
Position 467: 1.316608638833579e-07
Position 115: 6.942671316423168e-08
Position 746: 5.421178404460696e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 387: 0.974305471664062
Position 903: 0.08768540323378866
Position 353: 0.015945518177103102
Position 917: 0.008327497069530546
Position 455: 0.0009827266126451071
Position 484: 0.0007388661563244956
Position 420: 0.00035509195407818113
Position 404: 0.00025229260133387494
Position 458: 0.0002355366706824396
Position 115: 0.0001468519397571345
Position 412: 0.00013994413769770402
Position 394: 9.354395525342277e-05
Position 487: 7.928585628287116e-05
Position 601: 5.939230489203953e-05
Position 136: 5.9121900891704754e-05
Position 180: 5.4794230519272864e-05
Position 542: 4.643359074513632e-05
Position 719: 3.791264273772311e-05
Position 103: 3.4784728786907895e-05
Position 481: 3.2348050206755965e-05
Position 702: 2.8294239197121437e-05
Position 424: 2.2638284126196128e-05
Position 622: 1.9837087942044184e-05
Position 838: 1.8875832013104864e-05
Position 428: 1.7715082980580814e-05
Position 586: 8.082034079127278e-06
Position 865: 6.14482100644278e-06
Position 873: 6.142661386091259e-06
Position 238: 2.8609048875404977e-06
Position 731: 2.408333139488455e-06
Position 92: 1.9989641095410224e-06
Position 574: 1.9275789638788107e-06
Position 150: 1.8258690811713399e-06
Position 244: 1.649624422614354e-06
Position 241: 8.72155750773851e-07
Position 798: 8.637986051503939e-07
Position 502: 6.140148556528149e-07
Position 490: 4.957488487955418e-07
Position 163: 3.5146864252287906e-07
Position 808: 2.4702022203285906e-07
Position 547: 2.3444908878117395e-07
Position 580: 2.1222078311220692e-07
Position 688: 1.9037565783197433e-07
Position 673: 1.6703799078517218e-07
Position 634: 1.408989640133451e-07
Position 442: 1.3949348371417238e-07
Position 571: 1.2121583639750894e-07
Position 727: 8.981736157607557e-08
Position 329: 8.467075222033912e-08
Position 286: 8.131887546439253e-08
Position 208: 7.516926092158092e-08
Position 559: 6.86886772405047e-08
Position 842: 6.499717642266816e-08
Position 214: 5.930767342150238e-08
Position 849: 3.927610233200656e-08
Position 250: 3.278461429842661e-08
Position 496: 3.2343190031430224e-08
Position 649: 2.436787276364448e-08
Position 658: 1.9035534997967988e-08
Position 613: 1.5457098385169163e-08
Position 304: 1.0093167464076188e-08
Position 631: 9.195127995150756e-09
Position 550: 7.136704098566093e-09
Position 210: 1.5326534250933349e-09
Position 310: 1.7915845572925825e-10
Position 292: 1.1711373423379096e-10
Position 256: 9.511497748338086e-12
Position 253: 6.089574269929019e-12
Position 643: 5.180954591502216e-13
Position 265: 4.5424552585748443e-13
Position 46: 1.6756336987010874e-13
Position 273: 1.3769523432614647e-13
