Gene = IFT46
index = 1219
Annotated 5SS: [473]
Annotated 3SS: [597]
SMsplice 5SS: [473]
SMsplice 3SS: [597]
top_k =  1000
Partition function (log Z): -2.4663895537071334

Sorted 5' Splice Sites (High to Low Probability):
Position 473: 0.9830904506187991
Position 23: 0.0228404990660679
Position 1108: 0.011855983115781916
Position 480: 0.01146098740393759
Position 496: 0.002618770331536672
Position 1095: 0.0018546942918904051
Position 514: 0.0008181347233838554
Position 1238: 0.0004438056897642426
Position 194: 0.00041717897276609796
Position 724: 0.0002743541436978061
Position 1404: 0.00023611072630054565
Position 437: 0.0002241914809557963
Position 179: 0.0002103025380307165
Position 737: 0.00019814394211728576
Position 1112: 0.00018668033212908378
Position 150: 0.00017704132714037595
Position 1375: 0.00016808457184945018
Position 1068: 0.00014724509439068448
Position 996: 0.00010275163548044926
Position 477: 9.488136697210643e-05
Position 920: 8.889856594402403e-05
Position 742: 6.19337269377985e-05
Position 1036: 4.873004968302833e-05
Position 796: 4.642450406655956e-05
Position 537: 4.496802633881766e-05
Position 1269: 4.427027308881554e-05
Position 31: 3.128750068812833e-05
Position 842: 2.9518988634699487e-05
Position 153: 2.881781343673909e-05
Position 926: 2.542459423738752e-05
Position 465: 2.316373598294148e-05
Position 1653: 2.1138073962422887e-05
Position 1362: 2.1004045230248953e-05
Position 148: 1.9422188730757345e-05
Position 1209: 1.939959619138659e-05
Position 1384: 1.654725585295524e-05
Position 785: 1.6126323747318777e-05
Position 1099: 1.3409389727816535e-05
Position 1273: 1.1606571023348076e-05
Position 1646: 6.369060454551168e-06
Position 419: 3.8643000896138145e-06
Position 390: 3.4212926591953147e-06
Position 548: 2.443217785036706e-06
Position 1135: 1.8934411019286557e-06
Position 1543: 1.80047965597898e-06
Position 264: 1.6236240476979552e-06
Position 277: 1.5851964991577662e-06
Position 974: 1.4108253320711056e-06
Position 1117: 7.962234387942056e-07
Position 12: 7.748656808358139e-07
Position 1000: 6.111088912180673e-07
Position 626: 5.356290590197297e-07
Position 402: 4.513744996304402e-07
Position 405: 3.3781084710473513e-07
Position 393: 2.669556742216586e-07
Position 1531: 2.1705972786755658e-07
Position 1327: 2.1173406515765354e-07
Position 1398: 1.636529513937149e-07
Position 381: 1.249524421602646e-07
Position 1304: 1.1129000367850223e-07
Position 347: 9.364180601152757e-08
Position 345: 2.0503268576444253e-09
Position 1549: 5.481348621486748e-12
Position 1247: 2.0410857845136997e-13
Position 597: 2.4274391797787424e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 597: 0.9819556490379179
Position 636: 0.016542487186156328
Position 93: 0.015775616652420794
Position 1158: 0.015560784860256064
Position 273: 0.0022628293541986162
Position 377: 0.0012059500849876319
Position 68: 0.001082853934165267
Position 72: 0.0009850231114396971
Position 1497: 0.0005807622916701823
Position 212: 0.00023128729784379896
Position 1140: 0.00022937299182762408
Position 1521: 0.00019337416031118429
Position 371: 0.0001829239824466121
Position 1170: 0.00015186607654179684
Position 1742: 0.00011093385174013661
Position 89: 8.959291211863166e-05
Position 660: 8.701782601156558e-05
Position 1617: 6.810906261713069e-05
Position 334: 6.698907490929881e-05
Position 1286: 6.575652124761255e-05
Position 1398: 6.541046184222988e-05
Position 1416: 6.500256266304602e-05
Position 345: 4.9220069105799445e-05
Position 1421: 4.6813361387780406e-05
Position 229: 4.5797239855932095e-05
Position 175: 4.499040202267775e-05
Position 171: 3.792392043843798e-05
Position 974: 3.6915944836002414e-05
Position 101: 3.102382461841986e-05
Position 1173: 2.3785391631170297e-05
Position 1518: 2.1800481123966864e-05
Position 1135: 1.7716523861406858e-05
Position 1425: 1.767243068462768e-05
Position 1505: 1.524729401862131e-05
Position 1446: 1.4860629160124303e-05
Position 304: 1.4815503610904741e-05
Position 666: 1.0769379969269476e-05
Position 307: 7.663602648070364e-06
Position 1238: 7.008752755894158e-06
Position 1534: 6.035715024492724e-06
Position 1350: 5.082240172086035e-06
Position 785: 4.3021572758762465e-06
Position 126: 3.7226077764372456e-06
Position 796: 3.550212505254536e-06
Position 792: 3.4308871921203835e-06
Position 129: 2.9965499653929097e-06
Position 765: 2.620996990441462e-06
Position 235: 2.2136851579582186e-06
Position 1593: 2.197050712831259e-06
Position 848: 2.0556405201484394e-06
Position 1357: 2.013121931657585e-06
Position 776: 1.971893787212235e-06
Position 200: 1.4701123473108866e-06
Position 413: 1.3323663926441268e-06
Position 1384: 1.308158392743212e-06
Position 148: 9.914280541568248e-07
Position 358: 9.734668138807689e-07
Position 1194: 9.462190790937222e-07
Position 1432: 9.392110897491439e-07
Position 824: 8.852330072499316e-07
Position 1095: 8.767531117652151e-07
Position 1576: 8.174495520520537e-07
Position 689: 6.992193335824666e-07
Position 1646: 5.685328981534673e-07
Position 990: 5.506579452769467e-07
Position 114: 4.772587264213427e-07
Position 699: 3.796719959450567e-07
Position 897: 3.233060308155574e-07
Position 1700: 3.0663617673513714e-07
Position 1009: 2.731698991053338e-07
Position 218: 2.3057765456071075e-07
Position 926: 1.743787421084014e-07
Position 416: 1.681948503019599e-07
Position 521: 1.5257277904172166e-07
Position 1570: 1.2143399937949765e-07
Position 708: 1.2009800928121584e-07
Position 524: 1.1893067965881886e-07
Position 1017: 1.1071350761113962e-07
Position 107: 1.0388146917909429e-07
Position 387: 7.374726797248446e-08
Position 419: 6.27472315187617e-08
Position 389: 5.2573902899173496e-08
Position 186: 3.515024438886434e-08
Position 455: 1.69341970149972e-08
Position 434: 7.5643540048242e-09
Position 179: 6.72220440353472e-09
Position 220: 1.6521182253277434e-09
Position 449: 1.6495504753122397e-09
Position 431: 1.5622821629510103e-09
Position 459: 1.1750077085837367e-09
Position 342: 3.233638563649981e-10
Position 485: 7.787845766863628e-11
Position 444: 4.961272243252516e-11
Position 428: 1.885549667553117e-11
Position 477: 2.1893946200499348e-12
Position 671: 2.1522394797494276e-13
Position 693: 9.975241703407875e-14
Position 675: 5.95547423674626e-14
Position 237: 4.659548451316966e-22
Position 446: 7.743490916253958e-23
