Gene = atilla
index = 1614
Annotated 5SS: [ 343 1083]
Annotated 3SS: [ 911 2115]
SMsplice 5SS: [ 343 1083]
SMsplice 3SS: [ 911 2115]
top_k =  1000
Partition function (log Z): -2.2688928316121464

Sorted 5' Splice Sites (High to Low Probability):
Position 1083: 0.9630994993762911
Position 343: 0.8334119004789536
Position 611: 0.2484076541773087
Position 1213: 0.03458611088071655
Position 845: 0.027934988959565643
Position 1365: 0.02321225556119378
Position 1252: 0.016946605665843315
Position 381: 0.012459970407495198
Position 606: 0.010209436659021706
Position 1292: 0.009517032460466387
Position 1307: 0.008495447455657444
Position 421: 0.007116623872439376
Position 481: 0.006464727983576892
Position 781: 0.005651227813365501
Position 815: 0.004979380085794478
Position 1701: 0.003912850215485452
Position 1274: 0.002631219295104318
Position 1283: 0.0018478187645349282
Position 1711: 0.0015197992562981661
Position 1060: 0.001330872021159068
Position 223: 0.0012968564198164827
Position 155: 0.0012767451641596868
Position 211: 0.001191065968081979
Position 1070: 0.0010762482746489986
Position 1541: 0.0009923473222446051
Position 204: 0.000772508301757066
Position 201: 0.0006664906692117692
Position 1704: 0.0006091399972955868
Position 1776: 0.0004934632257085895
Position 1480: 0.00047489997314660164
Position 1907: 0.00046391020094928493
Position 2359: 0.0004571111512628074
Position 1917: 0.0004006045424436712
Position 347: 0.00034783785426350324
Position 659: 0.00034354828823797553
Position 2271: 0.00034190251362891896
Position 266: 0.000311871667165916
Position 111: 0.00028450674126229635
Position 1358: 0.0002680391861431501
Position 300: 0.00022898319857300313
Position 340: 0.0002088218721844929
Position 1939: 0.0001988176535344925
Position 1634: 0.00018769742113110486
Position 1331: 0.00017032157083591356
Position 738: 0.000164434595449395
Position 1735: 0.00015319325906570032
Position 763: 0.00013869397248122953
Position 397: 0.00012451810319263182
Position 426: 0.00012425937310866074
Position 1755: 0.00012111811150888882
Position 2361: 0.00011577961878467806
Position 1596: 9.593007534410709e-05
Position 1608: 7.121564992971381e-05
Position 1087: 6.726830508544515e-05
Position 171: 6.043497499719438e-05
Position 2205: 4.7809142756380457e-05
Position 164: 4.082854074378578e-05
Position 26: 2.5555071234322963e-05
Position 1550: 2.438931659711891e-05
Position 1477: 2.206832861458594e-05
Position 14: 2.1614220204824705e-05
Position 1384: 2.1150046623115906e-05
Position 649: 2.0424130380729823e-05
Position 712: 1.68201986505652e-05
Position 1750: 1.5008217357513418e-05
Position 428: 1.360415392216481e-05
Position 674: 1.3005412740203375e-05
Position 1394: 1.2977804389864352e-05
Position 558: 1.0145152759927409e-05
Position 1555: 9.641400013755755e-06
Position 1661: 9.202585111256622e-06
Position 324: 8.24026795521609e-06
Position 2187: 7.6020353225622895e-06
Position 1102: 6.80184206582176e-06
Position 39: 6.098230335568239e-06
Position 1219: 5.495949822054362e-06
Position 550: 5.3663798616536e-06
Position 102: 5.209450779327588e-06
Position 1014: 4.6603124622391e-06
Position 2376: 3.5843280837212207e-06
Position 413: 2.943788821802455e-06
Position 2318: 2.731503600436579e-06
Position 744: 1.9024086634141197e-06
Position 82: 1.528813883598365e-06
Position 2230: 1.4012505264655434e-06
Position 406: 1.2534681047967195e-06
Position 270: 8.906070491474492e-07
Position 1502: 8.822338405705848e-07
Position 1526: 4.988211337682495e-07
Position 1073: 3.5295853028103406e-07
Position 2338: 3.116891796194381e-07
Position 1052: 1.0094386848909329e-07
Position 326: 6.50122900298522e-08
Position 75: 3.723402348905023e-08
Position 309: 2.6752580669191246e-08
Position 695: 3.638267731935762e-09
Position 698: 1.5721198757945886e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2115: 0.9879227737259794
Position 911: 0.6791736795399568
Position 681: 0.20679633805979192
Position 515: 0.10597428622864748
Position 480: 0.07823411162904795
Position 1133: 0.06994313437927736
Position 1193: 0.026425030978161047
Position 406: 0.01340769279389873
Position 695: 0.012633087798814563
Position 424: 0.009813118988031761
Position 638: 0.008317123588600032
Position 1574: 0.005451862746416542
Position 266: 0.003718050828325606
Position 934: 0.0036592787309964576
Position 433: 0.0032180106797157016
Position 457: 0.003048899372757874
Position 709: 0.0027322068586166947
Position 967: 0.0023468677678267005
Position 759: 0.0021622641900017536
Position 1863: 0.001446215150626835
Position 2005: 0.0013263827270418446
Position 1676: 0.0012123175629622622
Position 201: 0.0010932844276863782
Position 413: 0.0010544502375377399
Position 1828: 0.0009415574931971459
Position 1432: 0.0008966472999454723
Position 2424: 0.000822603353596627
Position 550: 0.0005539626827631534
Position 1516: 0.0005363591468378668
Position 1014: 0.0005033949233720927
Position 925: 0.00048520338968525474
Position 738: 0.0004667165925878903
Position 1173: 0.0003033796808857375
Position 973: 0.0002192504726713101
Position 610: 0.00017881515567649625
Position 1304: 0.00013588438059815674
Position 1135: 0.0001312109585299653
Position 1600: 0.0001235413417928544
Position 1971: 9.98447101176024e-05
Position 2343: 9.385372423605505e-05
Position 1781: 8.0859829254268e-05
Position 2197: 6.614467726684103e-05
Position 1286: 5.710561952634194e-05
Position 860: 5.702048107325696e-05
Position 1252: 5.3312845902811075e-05
Position 1930: 4.9990037372720025e-05
Position 2256: 4.849147891374443e-05
Position 1750: 4.755810658934997e-05
Position 1477: 3.0484552821300447e-05
Position 723: 3.0253557741900323e-05
Position 102: 2.6514724113970303e-05
Position 1024: 2.2422596483918254e-05
Position 300: 1.9088819243541452e-05
Position 822: 1.795287747859375e-05
Position 711: 1.761388097784619e-05
Position 209: 1.736851386292797e-05
Position 2171: 1.567067720415987e-05
Position 1048: 1.3827455444969165e-05
Position 1039: 1.3125400670230528e-05
Position 1728: 1.2779670778397451e-05
Position 2168: 1.274741206048642e-05
Position 2383: 1.1964566363743035e-05
Position 2017: 1.0989623011229687e-05
Position 1492: 8.895618823324579e-06
Position 1747: 8.894228937837712e-06
Position 340: 8.481678888419989e-06
Position 1623: 8.229986898659123e-06
Position 1361: 7.993146570634527e-06
Position 1374: 7.635676079608908e-06
Position 772: 7.420243019578232e-06
Position 1538: 5.7831840584532596e-06
Position 1606: 3.151902723619575e-06
Position 2275: 3.042242560756262e-06
Position 1768: 3.0363380239038574e-06
Position 2386: 2.2553927677564057e-06
Position 122: 1.8776887121767764e-06
Position 1704: 1.863557968840267e-06
Position 2014: 1.6712421951602843e-06
Position 1520: 1.6332114630231516e-06
Position 1442: 1.5474508661319458e-06
Position 1541: 1.1691717456435852e-06
Position 155: 1.1337714009665144e-06
Position 1438: 1.0980458965877104e-06
Position 111: 1.067849669909016e-06
Position 1341: 9.999102932115316e-07
Position 1292: 9.606147927290864e-07
Position 381: 8.130721640564662e-07
Position 1059: 5.31499082048515e-07
Position 781: 3.2589450467097423e-07
Position 397: 2.8170561785745567e-07
Position 1283: 1.0970816704639353e-07
Position 803: 1.0741358316100358e-07
Position 719: 9.077548703299274e-08
Position 1195: 4.4168160890156215e-08
Position 1318: 2.8774638082604253e-08
Position 82: 2.562886090540286e-08
Position 1203: 2.1518584231193784e-08
Position 1052: 1.103565109042321e-08
Position 1080: 1.073612107208082e-08
Position 169: 9.261873346148454e-09
Position 1069: 5.627785253791599e-09
Position 347: 1.0729410600553336e-09
Position 124: 7.183901954171655e-11
Position 119: 1.3961912247125214e-12
