Gene = sstn
index = 1894
Annotated 5SS: [251 472]
Annotated 3SS: [ 370 1394]
SMsplice 5SS: [472]
SMsplice 3SS: [1394]
top_k =  1000
Partition function (log Z): -10.284996149062069

Sorted 5' Splice Sites (High to Low Probability):
Position 472: 0.9585271363653843
Position 251: 0.34484784781361605
Position 3374: 0.08323811543075345
Position 306: 0.03089766318115399
Position 983: 0.01908239950621969
Position 3377: 0.0046402608955098505
Position 843: 0.0027384332766847742
Position 3121: 0.002611004709015406
Position 1028: 0.0025990705554995264
Position 18: 0.0015183582629939175
Position 144: 0.001504142965915451
Position 1629: 0.001456005761429395
Position 1119: 0.0013292621426989266
Position 1155: 0.0008538592024830969
Position 1317: 0.0005482657993778531
Position 253: 0.0005182208457989793
Position 150: 0.0005178107174284763
Position 766: 0.000517382652472488
Position 580: 0.00044978693910509765
Position 999: 0.0003491545025732571
Position 967: 0.0003237032117625992
Position 1858: 0.00029086276163518344
Position 626: 0.00025635310268941493
Position 1032: 0.00022895538931972512
Position 166: 0.00022640684091126183
Position 2362: 0.00016856119159559726
Position 1293: 0.00016721192566517397
Position 118: 0.00016335715546705277
Position 461: 0.00016083702855612078
Position 1876: 0.00012862552440775666
Position 476: 0.00010878544636559609
Position 632: 9.815280001181979e-05
Position 40: 8.571322590914042e-05
Position 955: 7.176746602124651e-05
Position 974: 5.5415526453418976e-05
Position 198: 3.5076766355624394e-05
Position 613: 2.792117985474123e-05
Position 309: 2.7739420543330672e-05
Position 483: 2.521457082520651e-05
Position 171: 2.1783425118427302e-05
Position 90: 2.1178582301657135e-05
Position 926: 2.0133435606448917e-05
Position 69: 1.2735356483209967e-05
Position 866: 1.1791744334688447e-05
Position 1995: 9.028919921632087e-06
Position 7: 8.633910297351343e-06
Position 74: 3.7520359116880594e-06
Position 2791: 3.174247764006794e-06
Position 35: 1.5676542559798778e-06
Position 616: 1.5110872902492433e-06
Position 743: 1.4478494633314782e-06
Position 389: 1.1597815897197475e-06
Position 677: 7.689980287226254e-07
Position 1312: 5.870987952276928e-07
Position 500: 4.974784399288077e-07
Position 492: 4.749710331224615e-07
Position 524: 3.6335443107869943e-07
Position 423: 3.4264759824142184e-07
Position 573: 3.4095382549930956e-07
Position 738: 2.888631719399021e-07
Position 535: 2.710180048180281e-07
Position 557: 2.2419938175518216e-07
Position 395: 2.1615819970032655e-07
Position 797: 1.5021764541401423e-07
Position 174: 1.1362343503822737e-07
Position 486: 1.036455081024121e-07
Position 507: 8.95383101973479e-08
Position 809: 5.70936270403249e-08
Position 620: 5.1779508236559454e-08
Position 446: 4.6059854166932754e-08
Position 987: 4.097575134735845e-08
Position 977: 3.957010836829454e-08
Position 518: 3.357027478987605e-08
Position 932: 2.9163021813253473e-08
Position 604: 2.7091963337473825e-08
Position 1299: 2.6914595663643372e-08
Position 1272: 2.384460678475319e-08
Position 636: 2.1290098926842465e-08
Position 467: 1.855680314911047e-08
Position 630: 7.685366325121803e-09
Position 527: 2.548709225068936e-09
Position 919: 1.8833330567124223e-09
Position 530: 1.0178409512546539e-09
Position 671: 3.277631494113217e-10
Position 538: 6.035761850399053e-11
Position 399: 1.049370913061911e-11
Position 638: 4.0642402249449386e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 370: 0.3691238151894739
Position 3434: 0.2231498860280466
Position 1394: 0.2044279135834064
Position 3168: 0.11605224413649383
Position 671: 0.09346106696715911
Position 3617: 0.07449585783752617
Position 3631: 0.050970736838756955
Position 2411: 0.03440211606481309
Position 604: 0.029321874125690723
Position 1359: 0.020956768659678708
Position 3493: 0.020162523365227406
Position 1175: 0.01725940152165782
Position 809: 0.016460692140446844
Position 1782: 0.013633797103452751
Position 2884: 0.011925882255680987
Position 1588: 0.011119703066869806
Position 676: 0.009940679397509969
Position 932: 0.00938558027922972
Position 1591: 0.009140677332209763
Position 1362: 0.00765019165678064
Position 1275: 0.006116894743595862
Position 3838: 0.005881593881373419
Position 1939: 0.005832922869149274
Position 1628: 0.005594109164526085
Position 2861: 0.005479677167199918
Position 1221: 0.0046152833042977836
Position 1916: 0.00451709144032635
Position 1070: 0.004067925293883032
Position 3514: 0.0040646864100247785
