Gene = pbl
index = 1834
Annotated 5SS: [  533  4833  9815  9996 10340 11875 13232 13652 14657 14833 15043]
Annotated 3SS: [ 4615  9678  9888 10089 10500 13099 13300 13714 14721 14892 15101]
SMsplice 5SS: [  533  4833  9815  9996 10340 13232 13652 14657 14833 15043 15514]
SMsplice 3SS: [ 4615  9678  9888 10089 13099 13300 13714 14721 14892 15101 15593]
top_k =  1000
Partition function (log Z): 43.02215315073955

Sorted 5' Splice Sites (High to Low Probability):
Position 14833: 0.9999049441758291
Position 14657: 0.9991352400994329
Position 13232: 0.9984507315342656
Position 9815: 0.995270051774438
Position 13652: 0.9938463172049266
Position 10340: 0.9832265045901235
Position 4833: 0.9744061903821936
Position 15043: 0.9213598628987653
Position 9996: 0.8408275768747977
Position 1561: 0.7566019587143361
Position 2399: 0.6577516148438056
Position 15514: 0.6349233206010177
Position 533: 0.5263398735889898
Position 13428: 0.46284828218205143
Position 1955: 0.46226770576721354
Position 2794: 0.364311271506294
Position 8759: 0.3631863082619905
Position 3707: 0.33154651929961165
Position 1845: 0.32984439276181626
Position 9587: 0.16714276921226295
Position 10031: 0.15475850676195085
Position 11803: 0.11089245955755793
Position 13410: 0.09336634412395087
Position 9406: 0.08626657359292317
Position 10888: 0.07726114388107092
Position 11875: 0.07530171249779254
Position 10928: 0.046794349205486335
Position 4244: 0.04599379482747499
Position 15534: 0.03791056045623593
Position 11315: 0.03618968843963703
Position 1102: 0.03386794821019716
Position 231: 0.033656818746243676
Position 237: 0.032863910189174714
Position 235: 0.03277608896607
Position 10879: 0.03167883642708448
Position 233: 0.030854433679406462
Position 13817: 0.03014381834745995
Position 14491: 0.02903286043052627
Position 1849: 0.026950365827809575
Position 5251: 0.026939400670784115
Position 247: 0.02663703229826416
Position 7953: 0.025462886500287364
Position 625: 0.024291017538807372
Position 15692: 0.01949418959103881
Position 4012: 0.019482700680005665
Position 11483: 0.018749323363218558
Position 1074: 0.01846841900062075
Position 12686: 0.018435190490753758
Position 618: 0.01812013495964118
Position 3411: 0.017476009496998072
Position 8549: 0.016844644920072212
Position 2777: 0.01662356046669304
Position 1988: 0.012993928132890522
Position 11148: 0.012602056154784375
Position 2898: 0.012413748002936967
Position 15367: 0.012245705420234208
Position 15423: 0.012066343092039926
Position 2775: 0.011672588790009654
Position 10906: 0.01163327321165105
Position 1044: 0.010846959777914283
Position 9458: 0.010307181600510164
Position 5238: 0.010132369627995439
Position 362: 0.010095318717304442
Position 14282: 0.01002850533886452
Position 10943: 0.008988283689578588
Position 941: 0.00830710142389266
Position 2959: 0.008238953159001892
Position 1965: 0.007901578303834601
Position 173: 0.007677383388825162
Position 10388: 0.0076680150308784155
Position 12368: 0.00718210509988735
Position 1294: 0.00706134088722899
Position 2826: 0.006130623535006092
Position 15047: 0.005476867054002578
Position 1272: 0.005380305858204079
Position 400: 0.005333166895190851
Position 434: 0.004732118742559952
Position 15216: 0.004614520754954383
Position 15266: 0.00448147076884326
Position 3968: 0.004447823950210017
Position 9836: 0.004108926239062031
Position 935: 0.003922137390754257
Position 15430: 0.0038209418411521466
Position 15171: 0.0037932634583994367
Position 4436: 0.003767167150041754
Position 11311: 0.003731402018732874
Position 13656: 0.0030772137973628416
Position 3040: 0.0029553908919095337
Position 715: 0.002930726011677806
Position 14186: 0.0028768018733849824
Position 2970: 0.002568255089884208
Position 448: 0.0024929079195062944
Position 1422: 0.002318712609945416
Position 11957: 0.002228367939171834
Position 404: 0.002227152039656319
Position 932: 0.00215362200035234
Position 15264: 0.0020851302837319595
Position 15186: 0.002030923659684916
Position 725: 0.002006509743113958
Position 1135: 0.001978084175927582
Position 8799: 0.001955509925806562
