Gene = Cln3
index = 1081
Annotated 5SS: [  60 3334 3537 3784 4183]
Annotated 3SS: [3119 3405 3624 3842 4239]
SMsplice 5SS: [ 203 3334 3537 3784 4183]
SMsplice 3SS: [3119 3405 3635 3842 4239]
top_k =  1000
Partition function (log Z): 12.311696317587518

Sorted 5' Splice Sites (High to Low Probability):
Position 3334: 0.9982759184978202
Position 3537: 0.9948273153888803
Position 3784: 0.994078276580917
Position 4183: 0.9871058103018127
Position 203: 0.509384984473909
Position 60: 0.17501823607941525
Position 801: 0.15109634315089415
Position 3033: 0.039986561816299324
Position 96: 0.033873479761078566
Position 2194: 0.03221552770636972
Position 269: 0.030902331890167146
Position 64: 0.028308225873010375
Position 2776: 0.02724502951977313
Position 501: 0.02665656114739124
Position 542: 0.019001353081471446
Position 293: 0.016845536592703846
Position 508: 0.015650303317853942
Position 1324: 0.01525536323927462
Position 2754: 0.008002685624868704
Position 1782: 0.006856692873319528
Position 2745: 0.0067203158006735025
Position 655: 0.005950560995626853
Position 3026: 0.005926437914251529
Position 1765: 0.005834706008814206
Position 1329: 0.00567637572721975
Position 209: 0.005504797320701032
Position 1383: 0.005414701474201252
Position 3796: 0.005149129433887641
Position 80: 0.004828705316637322
Position 139: 0.004367266657565877
Position 4039: 0.0032655642770940507
Position 229: 0.0031480040432046714
Position 2177: 0.0030832088575282013
Position 3532: 0.0027859810096621082
Position 1414: 0.0023814013985892397
Position 1403: 0.0023624617189509796
Position 260: 0.002230509889522002
Position 1798: 0.0020276701956128173
Position 2109: 0.0019013748835222588
Position 871: 0.0016074303133314497
Position 2926: 0.0014545168438769866
Position 4389: 0.0013071332856942235
Position 385: 0.0013062727044885992
Position 1957: 0.0012397091167466445
Position 2759: 0.0012142708642724706
Position 1391: 0.0011657820875423763
Position 73: 0.0009458536157864673
Position 1332: 0.0009080942442336523
Position 2666: 0.0008753551179401827
Position 1435: 0.0008101112851203808
Position 2852: 0.0008049093129819244
Position 2164: 0.0007392815836489057
Position 4303: 0.0006562476164335646
Position 241: 0.0006088533846412078
Position 3263: 0.0005873836824932981
Position 132: 0.0005689381652806784
Position 1848: 0.0005625782779354524
Position 4287: 0.000542329919142081
Position 340: 0.0004961402191346538
Position 58: 0.0004545262596745457
Position 3541: 0.0004277798943840626
Position 4086: 0.00040474793518936584
Position 1268: 0.00033748771467844157
Position 154: 0.0003309452694715522
Position 4321: 0.0003189899668263645
Position 267: 0.00031736632614337085
Position 2689: 0.0002964856263776575
Position 574: 0.0002898788152976117
Position 101: 0.00027681336946008
Position 1342: 0.0002734873362916291
Position 2210: 0.0002621665025180181
Position 2642: 0.00024638046697304615
Position 598: 0.00024379517517204
Position 169: 0.00024023022824868186
Position 4015: 0.00022895738866996138
Position 3289: 0.00021308178711766632
Position 149: 0.00021219196366671598
Position 4081: 0.00020241367807956087
Position 6: 0.0002017088154961399
Position 4720: 0.0001904438661273346
Position 1045: 0.00016747233338006268
Position 682: 0.00015502812343499964
Position 3993: 0.00014528345632471704
Position 4147: 0.00014284623622323414
Position 4399: 0.00013184341870180592
Position 3286: 0.00013000995438488592
Position 1700: 0.0001233254050827245
Position 4671: 0.0001231458241858011
Position 3461: 0.00012178861755128999
Position 1210: 0.00011819848852921266
Position 3324: 0.0001086862383994934
Position 4402: 9.358629110264607e-05
Position 4431: 9.140719834740664e-05
Position 3788: 4.7631992620409945e-05
Position 4796: 3.762491068090163e-05
Position 3481: 3.356700913117135e-05
Position 4470: 3.288069547738765e-05
Position 4342: 2.1750597206188494e-05
Position 4420: 1.3635232071710342e-05
Position 4428: 1.301611363740555e-05
