Gene = Dscam2
index = 1140
Annotated 5SS: [  665  6309  6554  7391  7624  9794 10209 14507 16650 17554 21762 22084
 22356 22704 23269 24647 25007 25202 25582 26180]
Annotated 3SS: [ 5975  6391  7243  7505  9344 10063 14354 16376 17265 21641 21909 22204
 22422 22767 23329 24715 25054 25417 26052 26751]
SMsplice 5SS: [  665  6309  6554  7391  7624  9794 10209 14507 21762 22084 22356 22704
 23269 24647 25007 25202 26180]
SMsplice 3SS: [ 5975  6391  7243  7452  9166 10063 14354 21641 21909 22204 22422 22782
 23329 24715 25081 26052 26751]
top_k =  1000
Partition function (log Z): 27.831252928350512

Sorted 5' Splice Sites (High to Low Probability):
Position 23269: 0.995917801260715
Position 26180: 0.9907218319928793
Position 24647: 0.9871499659148417
Position 22356: 0.9863632208210518
Position 7391: 0.9814308243400575
Position 25202: 0.9742552809385259
Position 21762: 0.9692177587952566
Position 25007: 0.9666553281196696
Position 14507: 0.9606521991853187
Position 6309: 0.9497874704662149
Position 6554: 0.9111031660839535
Position 9794: 0.9015998204818767
Position 22704: 0.8761516869886745
Position 7624: 0.8493032439205035
Position 22084: 0.7877101767036959
Position 18259: 0.772070800376704
Position 10209: 0.6228389918409359
Position 17554: 0.6224245477255855
Position 16650: 0.566028800843381
Position 665: 0.5083071551027304
Position 10640: 0.20849499099877378
Position 8498: 0.18022904056128985
Position 25582: 0.13713702529862398
Position 18992: 0.1337868120079546
Position 17916: 0.09108931529041896
Position 16044: 0.0835061703778767
Position 8785: 0.07972152460146571
Position 5485: 0.07108863843851788
Position 25684: 0.07042535894933086
Position 142: 0.06886307852715122
Position 2105: 0.06660311197155513
Position 26843: 0.06465246841961894
Position 16764: 0.06138957769033348
Position 26577: 0.05757326575090913
Position 27639: 0.05738889207727632
Position 6493: 0.05284358180724973
Position 150: 0.04545229818732953
Position 102: 0.042551491052614014
Position 152: 0.03965253849108915
Position 154: 0.03732385991705409
Position 29035: 0.03551252864533135
Position 24154: 0.03484349875100509
Position 7634: 0.03484246519162126
Position 89: 0.03310862140647468
Position 22708: 0.031648258210697715
Position 7909: 0.03129360784276194
Position 8474: 0.030757603443686145
Position 184: 0.02873568460183532
Position 15509: 0.02659484821387479
Position 6269: 0.026507017571252154
Position 146: 0.02641365968717174
Position 8362: 0.025495126784323863
Position 156: 0.02454074408156348
Position 23569: 0.023706220825660894
Position 372: 0.023552383919569687
Position 10403: 0.023278224118549556
Position 16264: 0.02320792210016298
Position 7588: 0.023033457721809023
Position 16654: 0.022159044493049455
Position 18200: 0.02055845814352116
Position 16637: 0.019959756360919345
Position 6507: 0.01981935289969263
Position 8241: 0.019755913697780254
Position 16059: 0.019640856443696786
Position 148: 0.01909100343146825
Position 18252: 0.017705696687892847
Position 10123: 0.01749002091799764
Position 6299: 0.017434292693992548
Position 15536: 0.017406643121385974
Position 8433: 0.016575763012334502
Position 16034: 0.015615640346696788
Position 26560: 0.015217099175814805
Position 297: 0.014245162736922761
Position 17590: 0.014107051196930533
Position 8565: 0.01405694282028823
Position 7628: 0.012480175347909354
Position 15320: 0.012037254798064747
Position 18233: 0.011942754384310344
Position 9811: 0.011636039733700155
Position 16226: 0.011627997782872108
Position 415: 0.011443286574617973
Position 7883: 0.011051028425352135
Position 25792: 0.010708594841481938
Position 11266: 0.009927146125850009
Position 5724: 0.009680901993867485
Position 5708: 0.009634519015312017
Position 15711: 0.009381574956743464
Position 9722: 0.009114734062264766
Position 5265: 0.009075339248956628
Position 22675: 0.008467875951987976
Position 8788: 0.008295898999748091
Position 816: 0.00822825177734156
Position 9703: 0.007954752812947163
Position 443: 0.00789010810830252
Position 17894: 0.007819585412761166
Position 610: 0.007491607129316413
Position 12050: 0.007276595675211766
Position 7162: 0.0071519199985865395
Position 5874: 0.006960281608375206
Position 22062: 0.006818100108276683
Position 5888: 0.006386190796557458
Position 23665: 0.00627445242570829
Position 17523: 0.005508387930481366
Position 3089: 0.0054758487502593765
Position 22077: 0.005364446108751699
Position 14583: 0.005317949719626293
Position 287: 0.005267691442036703
Position 17430: 0.0052537439156260315
Position 25973: 0.004653148289689552
Position 9905: 0.004647442248706896
Position 5538: 0.004452652384221857
Position 22132: 0.004409554139893978
Position 25688: 0.003926396952774772
Position 7874: 0.0037662340190233365
Position 772: 0.0036514621161964503
Position 7354: 0.0035029579954960616
Position 17502: 0.003493288039565799
Position 16828: 0.0033743274628398284
Position 8219: 0.003367313769776163
Position 8469: 0.003249223061939628
Position 1107: 0.0032261795540711375
Position 5246: 0.0031859483762011346
Position 8237: 0.0031275542272575702
Position 253: 0.003087729897935561
Position 27294: 0.003017668551355027
Position 17547: 0.002963764096125792
Position 1086: 0.0029090967610317414
Position 8108: 0.002747019961861737
Position 14687: 0.0026826190433391368
Position 22746: 0.0026258067003365852
Position 12037: 0.002604865463073831
Position 7198: 0.002545408140212594
Position 669: 0.002529280759901985
Position 1963: 0.002369530371015168
Position 257: 0.0023030441612469804
Position 24893: 0.0022472487103461433
Position 25631: 0.0022364847804175587
Position 25011: 0.002186084401651385
Position 26600: 0.0021536427654350997
Position 1338: 0.0020834810952221863
Position 5717: 0.002071611015630051
Position 7360: 0.002065075018067825
Position 17632: 0.002029847239362474
Position 7640: 0.0019764315131198377
Position 2423: 0.0019331567238024456
Position 17675: 0.0018833195658994528
Position 8911: 0.0018225686073288108
Position 479: 0.0017817615676341898
Position 18094: 0.0017198099018517657
Position 24439: 0.0016981999086679786
Position 10971: 0.0016601758870328747
Position 17612: 0.0016314600690132096
Position 25149: 0.0016126094055304652
Position 8963: 0.0015566721506513656
Position 8265: 0.0015240709173880368
Position 10665: 0.0014252709481486646
Position 17047: 0.0013826578187527663
Position 17650: 0.0013785819300612826
Position 25871: 0.0013467893164833388
Position 7070: 0.0012043121500882406
Position 10407: 0.0011982265230803136
Position 28582: 0.0011961152491078639
Position 22713: 0.0011614362396495997
Position 23691: 0.001138317366618689
