Gene = Nup107
index = 1337
Annotated 5SS: [2299]
Annotated 3SS: [2362]
SMsplice 5SS: [2299]
SMsplice 3SS: [2362]
top_k =  1000
Partition function (log Z): -5.56969217535485

Sorted 5' Splice Sites (High to Low Probability):
Position 2299: 0.9969207847584403
Position 1918: 0.3300947677818879
Position 661: 0.30624467933476757
Position 355: 0.09260480806692475
Position 1831: 0.0775119921710313
Position 13: 0.04238189248561015
Position 1380: 0.01928151590988778
Position 2068: 0.01210595399168234
Position 1464: 0.011927962106684281
Position 378: 0.011337630267832148
Position 1139: 0.01087771720244096
Position 451: 0.008808166582087211
Position 1239: 0.008577006269303324
Position 846: 0.007158949240078465
Position 52: 0.005780455458722633
Position 1587: 0.004950925255443926
Position 2039: 0.004486493502098186
Position 742: 0.004189376922394248
Position 638: 0.0031900535849390377
Position 399: 0.001940425683751006
Position 1376: 0.0019363126456720412
Position 624: 0.0016877220074707497
Position 953: 0.0014923133610256923
Position 1399: 0.0013866148640998646
Position 1599: 0.0013850499562219534
Position 819: 0.0013627241780874771
Position 1006: 0.0012908810356843919
Position 2280: 0.0010635607615677681
Position 1159: 0.0008045277217081482
Position 675: 0.0007335334915233399
Position 315: 0.0006036244151380735
Position 1974: 0.0003739906330314692
Position 752: 0.00029528419609416146
Position 411: 0.00028044299456507867
Position 414: 0.00025605175867276386
Position 339: 0.0002163827694971553
Position 1473: 0.00021507758918103625
Position 678: 0.00017390880259745024
Position 2004: 0.00013851289958936947
Position 2031: 0.00013580164347707318
Position 863: 0.00013185071776508324
Position 2303: 0.00012549182481735182
Position 695: 0.0001250238225372985
Position 1420: 0.0001205782400862085
Position 665: 0.00010610596045472494
Position 1044: 6.812399210905355e-05
Position 62: 6.77019493308362e-05
Position 1106: 5.285577197858765e-05
Position 2128: 4.781784754574765e-05
Position 1161: 4.687137410827406e-05
Position 479: 4.6505035368236087e-05
Position 1362: 3.92066934666401e-05
Position 1543: 3.673300109862043e-05
Position 5: 3.61747332946841e-05
Position 2550: 3.276646226637563e-05
Position 2227: 3.2602196015400746e-05
Position 635: 2.5914845794706543e-05
Position 1255: 2.216748328316117e-05
Position 1841: 2.1762333337805586e-05
Position 329: 2.0113875531032658e-05
Position 515: 1.5234489567206583e-05
Position 2539: 1.4726085606212099e-05
Position 160: 1.29582853604438e-05
Position 1555: 6.0207703573452396e-06
Position 1674: 4.633805534807515e-06
Position 2526: 3.913844181191785e-06
Position 2408: 3.855584931640093e-06
Position 1557: 3.174268776105675e-06
Position 2262: 2.9249452345010472e-06
Position 2572: 2.9067784063516035e-06
Position 956: 2.893532148624632e-06
Position 826: 2.8360818067440394e-06
Position 2567: 2.672969312657563e-06
Position 2416: 2.2189913014629462e-06
Position 93: 2.030193330243916e-06
Position 977: 1.7502587323583157e-06
Position 1782: 5.700508222857133e-07
Position 2544: 4.476223282096896e-07
