Gene = Cyp316a1
index = 1116
Annotated 5SS: [ 157  636 1235]
Annotated 3SS: [ 205  695 1291]
SMsplice 5SS: [ 157  636 1235]
SMsplice 3SS: [ 216  695 1291]
top_k =  1000
Partition function (log Z): -1.3681661401235239

Sorted 5' Splice Sites (High to Low Probability):
Position 157: 0.9816928990071948
Position 636: 0.8672961990852998
Position 1235: 0.7801761116130091
Position 553: 0.08517717059852394
Position 947: 0.015553630627814835
Position 998: 0.0144678962137241
Position 1195: 0.01342233067306319
Position 1239: 0.012237832554287802
Position 640: 0.01014491309979893
Position 875: 0.006938265186794709
Position 1011: 0.003990604864719918
Position 245: 0.003912123541224002
Position 848: 0.002590323103387464
Position 392: 0.0025660015019384566
Position 532: 0.0025231742228624264
Position 580: 0.0025226440494303696
Position 1048: 0.0010576768232242767
Position 546: 0.0009464107917609188
Position 785: 0.0009015515718596471
Position 1552: 0.00047985519713956775
Position 1476: 0.0003837063586826185
Position 396: 0.00038131317953737714
Position 1303: 0.0003296870198775762
Position 650: 0.00027113164074915754
Position 608: 0.0002655483247595836
Position 1372: 0.00017895082798202963
Position 161: 0.00016989769106669027
Position 74: 0.00016129610591649076
Position 1259: 0.00015659199116794365
Position 434: 8.980134064085281e-05
Position 422: 7.03218835750047e-05
Position 1328: 6.298999290659335e-05
Position 615: 4.692542395900475e-05
Position 1201: 4.204664518419899e-05
Position 1451: 3.841737093290252e-05
Position 1083: 3.225511889699439e-05
Position 1531: 3.093620404151792e-05
Position 1037: 2.888087663357189e-05
Position 373: 2.5945250689772187e-05
Position 1255: 2.461142404027021e-05
Position 462: 1.8911100837061654e-05
Position 1085: 1.830084515334509e-05
Position 596: 1.8190047670292573e-05
Position 1178: 1.230602442253358e-05
Position 565: 8.260111782789934e-06
Position 557: 7.215057491752344e-06
Position 265: 6.059335459008431e-06
Position 1445: 5.442524343675403e-06
Position 534: 5.371050111336826e-06
Position 735: 5.090149276245356e-06
Position 980: 4.784278938947602e-06
Position 476: 4.324685148299051e-06
Position 593: 4.012671629296742e-06
Position 1025: 3.7426242327997e-06
Position 1072: 3.6996666444771337e-06
Position 719: 3.536664212936693e-06
Position 1503: 2.8869593707492073e-06
Position 1095: 1.9657480635529233e-06
Position 382: 1.5120633428918557e-06
Position 431: 1.4413919177885064e-06
Position 764: 1.2256130266674946e-06
Position 390: 1.2177855144178415e-06
Position 652: 6.443051861138274e-07
Position 257: 5.699877475593248e-07
Position 1460: 3.4440957064142536e-07
Position 260: 3.0568878129775946e-07
Position 25: 1.9919877928589705e-07
Position 254: 1.6430582628097437e-07
Position 1159: 3.9982055918198494e-09
Position 695: 5.821369646477492e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 695: 0.8945652886146767
Position 1291: 0.79782486699903
Position 216: 0.7407834786219066
Position 295: 0.11014040370947198
Position 205: 0.07798662146858443
Position 967: 0.043063436190692875
Position 221: 0.02874358435413967
Position 1061: 0.026598181555995564
Position 254: 0.019698097251917984
Position 1362: 0.016249053523738913
Position 1083: 0.010073911208243493
Position 615: 0.00706851138645127
Position 1407: 0.005901207688744183
Position 1110: 0.005180340524507476
Position 1017: 0.005094822413029667
Position 713: 0.0033899206478018953
Position 608: 0.0014671437028233728
Position 891: 0.001437793683974529
Position 735: 0.0013950219309340358
Position 342: 0.001384968725327066
Position 571: 0.001166009679686715
Position 952: 0.0011041800832882237
Position 462: 0.0010487799789984525
Position 301: 0.0009180848758808579
Position 1599: 0.0008161016086727939
Position 1235: 0.000769372945782567
Position 848: 0.0007153611472882623
Position 912: 0.0007056133271243131
Position 476: 0.000594408939024042
Position 486: 0.00058749322243306
Position 1315: 0.0005856518789644683
Position 447: 0.0005546732344857835
Position 806: 0.0005503559438783405
Position 1333: 0.0004171317175371643
Position 746: 0.00037232940571800993
Position 1298: 0.0003303908757347397
Position 1551: 0.0002480964981921103
Position 431: 0.00024017380078393373
Position 973: 0.00020257942182354014
Position 1531: 0.00017471439729660772
Position 633: 0.00012860383054870127
Position 1117: 0.00012238795501157298
Position 1030: 0.0001055411801005172
Position 970: 9.761959866146926e-05
Position 1025: 9.23201557799322e-05
Position 1387: 8.521026612889722e-05
Position 789: 8.512637618641719e-05
Position 1195: 7.976022541241829e-05
Position 947: 7.917485083837486e-05
Position 705: 7.863581463028568e-05
Position 1335: 7.60070616993381e-05
Position 624: 5.5560226837630056e-05
Position 519: 4.118792464303941e-05
Position 311: 3.5991313486997484e-05
Position 1445: 3.520631360395453e-05
Position 1611: 2.8735960325647537e-05
Position 511: 2.7172323551112457e-05
Position 400: 2.2621738509825805e-05
Position 1450: 2.0215100065587105e-05
Position 779: 1.4869355984105576e-05
Position 649: 1.3838699241634386e-05
Position 396: 1.0638115753930965e-05
Position 896: 1.0240739288784498e-05
Position 308: 9.805687753099722e-06
Position 531: 6.35264063745548e-06
Position 1468: 4.844124274030986e-06
Position 422: 4.597072076413327e-06
Position 373: 4.28007748358363e-06
Position 315: 2.04967011487195e-06
Position 364: 1.0594189685705514e-06
Position 612: 9.713841627250543e-07
Position 495: 7.249280995825901e-07
Position 492: 5.320514178261665e-07
Position 414: 3.4981546923027424e-07
Position 379: 8.839947874735595e-08
Position 96: 6.730183356315946e-08
Position 73: 3.59476322113299e-08
Position 157: 9.709890280545907e-09
Position 636: 7.287203672780505e-09
Position 161: 2.7398400167293037e-11
Position 354: 1.7846564047070395e-11
Position 123: 4.954273601156428e-13
Position 382: 1.0998310782675393e-14
