Gene = Max
index = 1270
Annotated 5SS: [ 204  345  768 1101]
Annotated 3SS: [ 278  659  976 1165]
SMsplice 5SS: [ 204  768 1101]
SMsplice 3SS: [ 278  976 1165]
top_k =  1000
Partition function (log Z): 2.9807228710266176

Sorted 5' Splice Sites (High to Low Probability):
Position 1101: 0.9782603098046805
Position 204: 0.9317174776857029
Position 768: 0.7498772292469251
Position 345: 0.4366444157685609
Position 788: 0.20205318972921277
Position 25: 0.0968879873027367
Position 487: 0.05049598948382538
Position 215: 0.024812481131746125
Position 840: 0.017845078802859685
Position 449: 0.016627991498032825
Position 371: 0.014179853663889635
Position 1122: 0.008378859511923254
Position 199: 0.006030155007541882
Position 235: 0.005771475366943978
Position 1582: 0.004047287517629933
Position 1471: 0.003588885374936561
Position 1537: 0.0034959228497547516
Position 468: 0.0022388936881562625
Position 1641: 0.0018156576448383063
Position 736: 0.0017108813123155563
Position 51: 0.000952228061311362
Position 589: 0.0008706886426641362
Position 611: 0.0008477377038568405
Position 1271: 0.0007167625680203025
Position 744: 0.0007120173136155693
Position 1576: 0.0005541775799684099
Position 919: 0.0005272329801361028
Position 424: 0.00048138643521342025
Position 844: 0.00044862678718404173
Position 426: 0.0004383853910090661
Position 1437: 0.00041829175989188525
Position 163: 0.00036308490244221076
Position 429: 0.00032354474420908107
Position 1327: 0.00032084735377801315
Position 1404: 0.0002893892615176544
Position 921: 0.0002694095196682176
Position 15: 0.0002417191939204565
Position 403: 0.0001665600743208604
Position 578: 0.00015805172304483872
Position 1550: 0.00014940928392228616
Position 1452: 0.0001427078012359067
Position 1820: 0.00013533008481087197
Position 149: 0.00012333167479025822
Position 830: 0.00010850124641557831
Position 1633: 8.498834493433609e-05
Position 553: 6.602271778470576e-05
Position 438: 5.255261272009268e-05
Position 1510: 4.909210477405617e-05
Position 1503: 4.68607988374712e-05
Position 871: 4.526291942176481e-05
Position 1356: 4.116111703419662e-05
Position 1726: 3.051972281891651e-05
Position 1383: 3.0408092737664205e-05
Position 1392: 2.4516897879587945e-05
Position 432: 2.2724681597097002e-05
Position 1440: 2.182201556770603e-05
Position 1344: 1.8823965818406926e-05
Position 648: 1.6209509012006745e-05
Position 1041: 1.3114925063408167e-05
Position 1645: 5.590526956058437e-06
Position 1617: 5.5799412927320855e-06
Position 1409: 5.099879694277379e-06
Position 3: 4.6923440401849e-06
Position 1586: 2.831543692938572e-06
Position 1225: 2.571915860726297e-06
Position 1342: 2.1398648155233927e-06
Position 239: 2.099387225799721e-06
Position 237: 2.032706456156085e-06
Position 1488: 2.026565970715096e-06
Position 95: 1.9346767488616496e-06
Position 940: 1.3472495046729884e-06
Position 1407: 9.613433642485637e-07
Position 943: 6.960473318381855e-07
Position 950: 5.8914245235038695e-08
Position 138: 1.0088463903372936e-08
Position 652: 1.499503867526156e-09
Position 1197: 8.929768546002054e-12
Position 981: 5.100472707014288e-12
Position 1165: 3.893000096888486e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 976: 0.9974552596242088
Position 1165: 0.9827724536528069
Position 278: 0.8194961465021047
Position 659: 0.5132824970395118
Position 444: 0.06609591642661726
Position 95: 0.06090505784834216
Position 281: 0.04496436091008941
Position 109: 0.03044577825732866
Position 414: 0.020495598533360925
Position 1658: 0.007427012150133185
Position 1534: 0.00445342552966625
Position 668: 0.0037126998804741466
Position 1171: 0.0035921565694433475
Position 1791: 0.0019351329754448228
Position 569: 0.0018203446325962944
Position 149: 0.0017974006546418186
Position 344: 0.0011253490703849684
Position 697: 0.0010502531134107024
Position 1339: 0.000665694490939189
Position 1626: 0.0005923588844640036
Position 1668: 0.00037467116988876975
Position 506: 0.00031296133217102474
Position 1890: 0.0002971295427566603
Position 1392: 0.00024194845268252693
Position 1021: 0.0002353162867296245
Position 1214: 0.00017446597250202772
Position 1471: 0.00015443755523556065
Position 1197: 0.00014874842726446166
Position 154: 0.00013239929339769682
Position 1145: 0.00012195419606760995
Position 1769: 8.969528334130113e-05
Position 463: 8.428712676802139e-05
Position 1003: 6.025899417946271e-05
Position 1749: 3.848252363724232e-05
Position 1900: 3.75436723891399e-05
Position 1202: 3.5521909835731265e-05
Position 1752: 3.221745093791914e-05
Position 881: 2.529219196518826e-05
Position 466: 2.452328769106512e-05
Position 1820: 2.0549227731520872e-05
Position 840: 1.7759368734282573e-05
Position 1807: 1.694778542643602e-05
Position 1426: 1.2860755343219116e-05
Position 929: 1.2149436769995373e-05
Position 981: 1.1812834293249338e-05
Position 1327: 5.703719781465831e-06
Position 1503: 5.404374350094723e-06
Position 1735: 5.176926109513348e-06
Position 943: 5.028440081870177e-06
Position 1641: 4.758450770254171e-06
Position 830: 4.21070999448194e-06
Position 1420: 2.77255436077076e-06
Position 381: 2.487962578246667e-06
Position 1906: 2.3243926494872058e-06
Position 1029: 1.3192948144406738e-06
Position 716: 1.2620069878664196e-06
Position 1308: 7.164551052978259e-07
Position 817: 7.078886373242254e-07
Position 719: 6.862547396213347e-07
Position 481: 6.424025005102616e-07
Position 940: 3.772974699063964e-07
Position 950: 3.6617392428321933e-07
Position 475: 1.4962926986291e-07
Position 468: 7.499502472145392e-08
Position 189: 6.908160781201954e-08
Position 692: 6.595166287764256e-08
Position 163: 2.4469845630870692e-08
Position 212: 1.8775508458977787e-08
Position 1445: 6.5086371464291985e-09
Position 199: 5.085013724625518e-09
Position 169: 4.057262963931195e-09
Position 218: 4.043567145929686e-09
Position 208: 6.828827265410554e-10
Position 937: 3.8679576146108505e-12
Position 767: 3.3950255698098203e-12
Position 779: 1.5269089620392035e-12
Position 220: 2.6892199219629936e-13
Position 740: 2.062144924526181e-13
Position 758: 1.4001488764627276e-13
Position 371: 1.4679164371868706e-15
