Gene = Claspin
index = 1079
Annotated 5SS: [1628 1938 2652 4012 4322 4715]
Annotated 3SS: [1689 1988 2709 4068 4378 4776]
SMsplice 5SS: [  83 1628 1938 2652 4012 4322 4715]
SMsplice 3SS: [ 170 1689 1988 2709 4068 4378 4776]
top_k =  1000
Partition function (log Z): 17.603360453497462

Sorted 5' Splice Sites (High to Low Probability):
Position 1628: 0.9920938140804655
Position 1938: 0.991679075941301
Position 4012: 0.9909827077639346
Position 4715: 0.9716245408602676
Position 2652: 0.9330660852153007
Position 4322: 0.8590517831967606
Position 83: 0.676888415834456
Position 2194: 0.44889794699204166
Position 75: 0.22962707913742175
Position 4940: 0.1548333404291281
Position 4311: 0.12762039155948202
Position 2938: 0.06329440738510911
Position 2972: 0.057012107367985745
Position 3123: 0.04124825565933574
Position 3728: 0.04040086822268038
Position 2750: 0.03795571579498642
Position 110: 0.026425179666320606
Position 4927: 0.024127997160563942
Position 2207: 0.01654413721694605
Position 2248: 0.014569875381852873
Position 81: 0.013036100721504677
Position 411: 0.01244589026756318
Position 87: 0.010827208598495596
Position 103: 0.010558174695444874
Position 3489: 0.010554394485981678
Position 635: 0.010060673094894645
Position 744: 0.008713251347053358
Position 4428: 0.008151869520981613
Position 4016: 0.0074349009845446
Position 2234: 0.007161744308844545
Position 1897: 0.006531933012313227
Position 2230: 0.006262627882301381
Position 3096: 0.004998352088122235
Position 4487: 0.004765960973423758
Position 473: 0.004372099735221134
Position 2579: 0.003574135042494681
Position 2105: 0.0034570341541395695
Position 2805: 0.003441811167626915
Position 1619: 0.003091557013732552
Position 4828: 0.002779148219317825
Position 4221: 0.002364992613064603
Position 4550: 0.0021751323554644406
Position 1065: 0.0017692043511113955
Position 1478: 0.0015702725653378325
Position 1050: 0.001271431051299197
Position 3501: 0.0011937399730432665
Position 710: 0.0011413780373528263
Position 2533: 0.0009374127661660077
Position 2927: 0.0007460929860207538
Position 581: 0.0006656082069471012
Position 1235: 0.0005797743753595788
Position 4872: 0.0005707062556631842
Position 1893: 0.0005485968155652535
Position 375: 0.0005483305567163005
Position 2185: 0.0005183254701775424
Position 916: 0.0005146481779230505
Position 3135: 0.00050263042016336
Position 3596: 0.000475634077759189
Position 2552: 0.0003868533264930688
Position 2464: 0.00034067392312315414
Position 3413: 0.0003333645955676089
Position 1193: 0.0003025425433845933
Position 4660: 0.00026930958567792095
Position 285: 0.00025662361986145506
Position 966: 0.00022883508203656365
Position 713: 0.00021280420934924874
Position 2365: 0.00015658285412265552
Position 4957: 0.0001517575346554905
Position 73: 0.00014795982321404774
Position 3569: 0.00012874868513400615
Position 4851: 0.00012554575098549465
Position 766: 0.00012250465625247422
Position 1362: 0.00011948484395925672
Position 276: 0.0001192087200541581
Position 2383: 9.949899330595767e-05
Position 1622: 8.97548187480585e-05
Position 2656: 7.640165141321446e-05
Position 4194: 7.259091225659464e-05
Position 3975: 7.183394584268332e-05
Position 4419: 7.154886431704892e-05
Position 4178: 6.703263506896956e-05
Position 3937: 6.173987270015788e-05
Position 3008: 5.639501813524716e-05
Position 295: 4.8114734717279624e-05
Position 4334: 4.748603787170042e-05
Position 1942: 3.8498476096667695e-05
Position 4406: 3.655732171015788e-05
Position 2107: 3.433473466494843e-05
Position 2647: 3.301889557469231e-05
Position 982: 2.588872158373679e-05
Position 2046: 2.003081357711063e-05
Position 4655: 1.9131431172364736e-05
Position 4264: 1.733111215537091e-05
Position 2374: 1.6990155904483213e-05
Position 2600: 1.5400620415706055e-05
Position 1733: 1.5114294522139517e-05
Position 5022: 1.3668789678002193e-05
Position 3967: 1.1702874660928316e-05
Position 5012: 1.1323460633549436e-05
Position 1632: 1.0653618400482444e-05
Position 4682: 1.0403749772880872e-05
Position 2034: 9.527951762822025e-06
Position 2559: 8.895321170962037e-06
Position 4402: 8.8948639086712e-06
Position 437: 7.936908379260132e-06
Position 4239: 7.194289348944268e-06
Position 811: 6.61706089993803e-06
Position 4967: 6.4456995762860076e-06
Position 4900: 6.271871708017711e-06
Position 820: 6.009864875568783e-06
Position 452: 5.452565746780507e-06
Position 1210: 5.3342730952026774e-06
Position 2040: 5.000880378226205e-06
Position 3750: 4.519130752169795e-06
Position 3764: 4.242084060632474e-06
Position 4730: 3.7461646558796514e-06
Position 4481: 3.711032921133275e-06
Position 4628: 3.637336587065469e-06
Position 1154: 2.587720712211679e-06
Position 4554: 2.0563060162914152e-06
Position 2695: 1.8849210961417739e-06
Position 1776: 1.8031707981722947e-06
Position 2200: 1.7922203300959265e-06
Position 3818: 1.5626620507238592e-06
Position 1865: 1.3914308860643825e-06
Position 4100: 1.3032107948200084e-06
Position 4071: 1.3020280611550869e-06
Position 1114: 1.1806874208456502e-06
Position 3843: 1.140248847031914e-06
Position 254: 7.906187301762491e-07
Position 4981: 7.267437776324743e-07
Position 3117: 6.948495257839238e-07
Position 1745: 6.070545493372428e-07
Position 3635: 5.059827295330894e-07
Position 3432: 3.558517991371876e-07
Position 1511: 2.823100874226868e-07
Position 227: 2.7022089228323834e-07
Position 1060: 2.5968895352670296e-07
Position 4382: 2.1000802641114238e-07
Position 3581: 1.439839753969782e-07
Position 3257: 1.3420623421705328e-07
Position 1809: 6.976010856489884e-08
Position 3086: 6.824096850311417e-08
Position 1771: 6.452809963071423e-08
Position 2581: 6.264163263293873e-08
Position 4347: 4.21400405335434e-08
Position 1983: 6.874123835722877e-09
Position 608: 6.665054145993936e-09
Position 139: 3.004473788476035e-09
Position 554: 1.975668503951743e-09
Position 2025: 1.2261554683986868e-09
Position 156: 6.287813554383765e-10
Position 1439: 2.4191923929847746e-12
Position 2430: 1.4457540450941565e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4068: 0.9998598055543418
Position 1689: 0.9843953080651053
Position 4378: 0.9778304845828244
Position 4776: 0.9674827409750182
Position 1988: 0.962154810014195
Position 170: 0.9611865459090381
Position 2709: 0.8806143251485046
Position 2360: 0.3166941266385121
Position 3791: 0.2741610417560928
Position 5002: 0.1835791444472772
Position 2254: 0.07126187033186071
Position 2380: 0.06110843887806286
Position 3301: 0.026048522339639533
Position 2578: 0.020233808270148698
Position 3280: 0.01569625387235988
Position 2334: 0.012766873946256843
Position 4381: 0.010788389020900365
Position 1463: 0.008731851089847132
Position 2299: 0.007577569724637966
Position 4601: 0.007270566121867981
Position 2681: 0.0059922983093700505
Position 784: 0.004596189072943316
Position 1722: 0.004507983382128129
Position 2475: 0.004465780243442942
Position 139: 0.004419294910304006
Position 764: 0.00438089731548999
Position 4474: 0.004362622559257527
Position 2821: 0.004140382191744692
Position 1433: 0.0037498690773815845
Position 935: 0.0035832200833195603
Position 3191: 0.003574416019465481
Position 2734: 0.0034988257947496096
Position 811: 0.0034122483670440437
Position 1743: 0.0031778432109386477
Position 3062: 0.002980795842369041
Position 1696: 0.0028973360571925063
Position 2034: 0.0028128885866010585
Position 5006: 0.0027391952905402007
Position 2518: 0.0023028238059256472
Position 2272: 0.002151476087973995
Position 1505: 0.0019787886277983125
Position 3544: 0.0019512982276839116
Position 488: 0.001822094986988572
Position 1701: 0.0015891612525273174
Position 3451: 0.001542789732733436
Position 907: 0.001314321991391793
Position 3517: 0.0013003934896706846
Position 992: 0.0012631995224513528
Position 2383: 0.00119469308170733
Position 2365: 0.0010385622938904877
Position 1138: 0.0009736889225939176
Position 691: 0.0008807536497932314
Position 4582: 0.0008099727227145433
Position 3015: 0.0007554014261144118
Position 1532: 0.0007114324083961275
Position 1534: 0.0006915692392246112
Position 1258: 0.000679677734023831
Position 2878: 0.000677740489228614
Position 179: 0.000626355565694551
Position 1785: 0.0005998856049275414
Position 2143: 0.0005790872509445188
Position 2001: 0.0005547254368879677
Position 4526: 0.00048539794658820684
Position 1135: 0.0004791660658708497
Position 3382: 0.0004786248058023491
Position 4471: 0.00047319913084689424
Position 4519: 0.00046856502966268057
Position 429: 0.0004673525956068573
Position 2338: 0.0004454372761693026
Position 5090: 0.0004145646081403343
Position 4785: 0.00038082561832925184
Position 2317: 0.000364080101025489
Position 4486: 0.00036378430512023856
Position 802: 0.0003567400026794593
Position 2497: 0.00033334415734384223
Position 740: 0.0003218431284055998
Position 2481: 0.0003213776246957628
Position 147: 0.00031940852075567966
Position 2269: 0.0003146958819696453
Position 2400: 0.00031098631243258227
Position 1559: 0.00028548023840621833
Position 4579: 0.0002777592513006522
Position 4814: 0.00027177021439169836
Position 3422: 0.00026640299924420073
Position 3373: 0.0002610568142413168
Position 2798: 0.0002475225043609529
Position 2439: 0.00023954734399127294
Position 1395: 0.00022992200618512153
Position 1189: 0.0002207837387996167
Position 2443: 0.0002155439327335545
Position 1362: 0.00021168059335942955
Position 4537: 0.00020234348035726526
Position 1410: 0.00019313717987666688
Position 4811: 0.00018905566124103142
Position 2242: 0.00017443570027397796
Position 1339: 0.00017275197037818795
Position 2340: 0.00017039431525096632
Position 2386: 0.0001652324985125956
Position 820: 0.00014644940801488573
Position 3667: 0.00014553966464756477
Position 2148: 0.00014395896837652076
Position 3068: 0.00013687174379981
Position 3175: 0.00013454093995643132
Position 3002: 0.0001193917188987839
Position 349: 0.00011707390570884696
Position 694: 0.00011633586373636107
Position 1492: 0.00011153771552178284
Position 790: 0.00011033040000786766
Position 2104: 0.0001069505480291128
Position 3252: 9.918444558143758e-05
Position 1740: 9.361339410548963e-05
Position 4540: 9.274224565691948e-05
Position 3149: 9.220391734095772e-05
Position 1333: 9.143968037605624e-05
Position 4419: 9.092256610540118e-05
Position 1114: 9.071947350109883e-05
Position 4495: 8.218131108594997e-05
Position 2314: 7.984255158006804e-05
Position 989: 7.831461622244325e-05
Position 2459: 7.815438900511734e-05
Position 1796: 7.719743794536426e-05
Position 1538: 7.710685677835768e-05
Position 832: 7.536752313804325e-05
Position 2050: 7.490073758577115e-05
Position 2454: 7.272572177332444e-05
Position 354: 7.24462523042739e-05
Position 1596: 7.016648658449347e-05
Position 2014: 6.77780552283259e-05
Position 2017: 6.389688424646003e-05
Position 4087: 6.326178623970219e-05
Position 514: 6.209006073846514e-05
Position 877: 6.181831341063712e-05
Position 4913: 5.995981980025712e-05
Position 472: 5.9437446916289804e-05
Position 3172: 5.682896711094702e-05
Position 3168: 5.673043885769756e-05
Position 628: 5.654868667142105e-05
Position 5012: 5.3607216090797684e-05
Position 4792: 5.085384595022242e-05
Position 4543: 5.043887873567234e-05
Position 622: 4.908474550713613e-05
Position 4940: 4.747095482767368e-05
Position 511: 4.616452632613317e-05
Position 956: 4.555306356292864e-05
Position 710: 4.221068482961863e-05
Position 1012: 3.8494926204208043e-05
Position 2987: 3.820067786253799e-05
Position 2070: 3.8029680218476744e-05
Position 1733: 3.7259955676961263e-05
Position 1150: 3.6385607481326586e-05
Position 1054: 3.6006690950953496e-05
Position 880: 3.446109422835682e-05
Position 2464: 3.343297124092423e-05
Position 1399: 3.2396284897197074e-05
Position 3008: 3.238226917378378e-05
Position 2164: 3.168056320299211e-05
Position 1482: 3.145397746171815e-05
Position 2860: 3.089187179333045e-05
Position 4492: 3.089100335708409e-05
Position 538: 3.08490524956415e-05
Position 1269: 2.9820727638443235e-05
Position 2875: 2.977886536988864e-05
Position 5105: 2.582290521945874e-05
Position 4347: 2.5301753791548383e-05
Position 1705: 2.3909519407536554e-05
Position 1168: 2.262326932324736e-05
Position 532: 2.2445050915609734e-05
Position 1817: 2.124250973336561e-05
Position 2095: 2.0722958910363188e-05
Position 1144: 2.068543845340895e-05
Position 2786: 2.0193418062324526e-05
Position 829: 1.8281591302409726e-05
Position 724: 1.7799136127750162e-05
Position 2641: 1.7394404636252825e-05
Position 1028: 1.714449223462672e-05
Position 535: 1.68629866414621e-05
Position 835: 1.6714427330069743e-05
Position 1293: 1.573784912943759e-05
Position 2890: 1.4027778993212278e-05
Position 2046: 1.3507326408336249e-05
Position 4851: 1.3248223819957714e-05
Position 883: 1.266190379143987e-05
Position 459: 1.2521260080173595e-05
Position 185: 1.2398930908433652e-05
Position 565: 1.2106057363117498e-05
Position 4613: 1.093293852455167e-05
Position 2221: 1.0654840682423308e-05
Position 631: 9.403928269311857e-06
Position 838: 9.056105899928047e-06
Position 2177: 8.480500146277135e-06
Position 859: 8.414998005719124e-06
Position 4842: 8.379771711419211e-06
Position 4660: 8.078484021426115e-06
Position 202: 7.289320829517841e-06
Position 1105: 7.2816127190772096e-06
Position 4944: 7.087579837561953e-06
Position 4664: 6.6190534081006735e-06
Position 4964: 6.568947367488964e-06
Position 306: 6.152324073400711e-06
Position 2620: 6.143753379642506e-06
Position 4130: 5.808756553968382e-06
Position 653: 5.5244330781965175e-06
Position 469: 5.39236424699786e-06
Position 589: 5.365924899697007e-06
Position 4534: 4.952509260671438e-06
